GEO_ID,C07008_001E,C07008_001M,C07008_002E,C07008_002M,C07008_003E,C07008_003M,C07008_004E,C07008_004M,C07008_005E,C07008_005M,C07008_006E,C07008_006M,C07008_007E,C07008_007M,C07008_008E,C07008_008M,C07008_009E,C07008_009M,C07008_010E,C07008_010M,C07008_011E,C07008_011M,C07008_012E,C07008_012M,C07008_013E,C07008_013M,C07008_014E,C07008_014M,C07008_015E,C07008_015M,C07008_016E,C07008_016M,C07008_017E,C07008_017M,C07008_018E,C07008_018M,C07008_019E,C07008_019M,C07008_020E,C07008_020M,C07008_021E,C07008_021M,C07008_022E,C07008_022M,C07008_023E,C07008_023M,C07008_024E,C07008_024M,C07008_025E,C07008_025M,C07008_026E,C07008_026M,C07008_027E,C07008_027M,C07008_028E,C07008_028M,C07008_029E,C07008_029M,C07008_030E,C07008_030M,NAME,C07008_001MA,C07008_001EA,C07008_002MA,C07008_002EA,C07008_003MA,C07008_003EA,C07008_004EA,C07008_004MA,C07008_005EA,C07008_005MA,C07008_006MA,C07008_006EA,C07008_007MA,C07008_007EA,C07008_008MA,C07008_008EA,C07008_009EA,C07008_009MA,C07008_010EA,C07008_010MA,C07008_011EA,C07008_011MA,C07008_012MA,C07008_012EA,C07008_013MA,C07008_013EA,C07008_014MA,C07008_014EA,C07008_015EA,C07008_015MA,C07008_016EA,C07008_016MA,C07008_017MA,C07008_017EA,C07008_018MA,C07008_018EA,C07008_019MA,C07008_019EA,C07008_020EA,C07008_020MA,C07008_021EA,C07008_021MA,C07008_022EA,C07008_022MA,C07008_023MA,C07008_023EA,C07008_024MA,C07008_024EA,C07008_025MA,C07008_025EA,C07008_026EA,C07008_026MA,C07008_027EA,C07008_027MA,C07008_028EA,C07008_028MA,C07008_029EA,C07008_029MA,C07008_030EA,C07008_030MA,state
0400000US13,8349724,5029,2872022,26783,3901373,36483,1126239,19462,450090,11555,7103719,27904,2267799,30051,3491888,31140,936754,17452,407278,11269,570181,16596,273882,11978,186925,11225,90554,6284,18820,2868,399916,14002,206866,9082,116069,8050,62772,5335,14209,2169,227850,12993,102359,7980,86869,6736,30796,3683,7826,1701,48058,5174,21116,3094,19622,3034,5363,1527,1957,980,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1167820,763,391898,7637,576207,9430,126355,5802,73360,3867,1022489,8326,334126,7786,510424,10319,108244,5452,69695,3593,85790,6665,34373,3712,36511,4160,12016,1760,2890,837,6527,1443,3019,872,2253,993,1209,555,46,76,38360,4086,14559,2259,19646,2474,3729,1133,426,275,14654,3059,5821,1882,7373,1634,1157,651,303,261,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1349449,1444,374720,9605,722087,12633,177987,7581,74655,4154,1124601,11161,288258,9171,629871,14106,138573,5983,67899,4131,119657,9202,43961,4719,49684,5389,22455,3186,3557,934,42886,4469,19297,2611,14267,2630,7885,1747,1437,631,57316,4921,21270,2932,25459,3635,9029,2091,1558,653,4989,1521,1934,750,2806,1144,45,77,204,209,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10413077,3234,3706977,24644,4932844,28630,1164756,16086,608500,10279,9078340,27695,3006227,26567,4513830,28212,1003049,15625,555234,10215,825540,20400,427242,13228,256977,10496,105959,5481,35362,3486,283446,13011,156301,8634,83015,6554,34090,3426,10040,1513,166249,8444,92595,5466,50236,4965,18685,2508,4733,965,59502,4286,24612,2929,28786,3446,2973,937,3131,999,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5364611,3364,1686382,16405,2623648,21976,734707,12900,319874,7662,4595608,15891,1309918,15289,2389710,21116,606720,10733,289260,7200,422363,12215,198211,8618,131195,7644,75196,4365,17761,2237,205990,8476,106611,6101,55717,4844,35864,3679,7798,1350,120836,6605,61008,4400,39688,4158,16082,2087,4058,1079,19814,2681,10634,1964,7338,1734,845,384,997,744,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2537862,2815,758759,9680,1327100,13746,300751,8767,151252,4178,2165131,11084,558348,9760,1221524,13684,249587,7723,135672,4206,203991,9132,103686,6181,58883,4630,30596,3090,10826,1695,95097,5669,56916,4181,23070,2971,12224,1971,2887,629,62908,3834,33972,2812,19574,2558,7725,1562,1637,567,10735,2325,5837,1583,4049,1367,619,416,230,171,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2318621,2961,677631,10586,1210805,13171,294925,8431,135260,4088,1941039,13322,501987,10775,1079647,13255,239198,7539,120207,3958,209377,10056,92707,7032,72942,5454,34417,3339,9311,1594,88234,5849,47263,4240,27105,3077,10795,1396,3071,835,70797,4754,32285,3002,26428,3415,9748,1550,2336,630,9174,1993,3389,1045,4683,1354,767,482,335,246,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3612529,3254,1039851,13252,1787178,21658,548959,14092,236541,6328,3063546,14074,794441,14102,1600457,20532,453095,12791,215553,5932,307301,10818,134187,6086,104367,6689,56285,4068,12462,1749,143344,7072,66174,4304,44164,4342,26524,3235,6482,1152,84541,5829,39783,3588,31491,3542,11423,1646,1844,575,13797,2314,5266,1417,6699,1728,1632,792,200,163,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3760394,3299,1375649,18280,1607851,24396,528275,14254,248619,7290,3288271,18280,1128741,18771,1471812,22529,457100,13923,230618,7331,266506,12526,137879,8337,78114,6315,40728,3925,9785,1569,132242,8743,75283,6315,32387,4323,18817,2120,5755,1288,61691,5789,28331,3559,20600,3287,10651,1795,2109,809,11684,2258,5415,1467,4938,1539,979,433,352,315,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1128297,1518,327059,7346,557354,11905,173890,7721,69994,4094,970235,7969,249369,8194,512573,10949,145219,6770,63074,4145,82887,5543,38062,4286,24098,2931,16867,2405,3860,1131,39552,4216,20922,2732,9461,1884,7398,1943,1771,662,32251,3170,16949,2076,9874,2147,4305,1043,1123,570,3372,1081,1757,869,1348,638,101,96,166,181,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4936544,1855,1740830,17824,2323249,22372,592943,11666,279522,6521,4282180,16447,1430675,17298,2091306,22594,504377,10846,255822,5778,342024,13551,159540,8286,115631,7940,53834,4255,13019,1866,137292,8628,69160,6133,45180,3945,18137,2481,4815,986,137219,7728,68898,4759,48692,4410,14888,2235,4741,1103,37829,4224,12557,2006,22440,3217,1707,657,1125,662,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5738766,1372,2120325,15894,2657833,22790,642657,15293,317951,9216,4967020,17791,1698948,19402,2418339,23766,559311,12484,290422,8123,397213,13972,198516,9809,128856,7167,52777,4646,17064,2391,177268,8350,108003,6471,47269,5522,16898,2135,5098,930,129555,7529,79664,4937,35553,4210,10748,1604,3590,953,67710,6465,35194,4308,27816,3723,2923,935,1777,748,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8180585,2787,2732508,14960,3926119,27254,1042025,16409,479933,9257,7038871,22768,2143630,18234,3577795,26119,881792,15016,435654,8231,649469,17753,328239,11156,196067,9212,98968,4470,26195,2447,327874,8571,186233,6649,86321,5489,43289,3304,12031,1823,122980,7308,58274,4897,45455,4211,15078,2115,4173,940,41391,3707,16132,2332,20481,2375,2898,809,1880,663,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4493286,2695,1443132,13618,2330963,19187,500034,10216,219157,5371,3845513,13116,1099548,12573,2128282,18798,421215,8684,196468,5057,322798,10773,160862,7363,103238,5995,45136,3552,13562,1669,206131,7097,118517,5219,59107,3867,23264,2594,5243,1288,100385,5276,55622,3980,32764,3696,9290,1526,2709,747,18459,2374,8583,1447,7572,1482,1129,481,1175,687,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2393019,3295,832438,13612,1045588,19245,349034,11303,165959,5965,2082093,11605,672889,13859,952764,18752,303344,10283,153096,5919,152020,8802,75924,5874,45376,4912,24041,3018,6679,1151,91323,5767,51550,4516,24496,3345,11536,2032,3741,1051,61285,5215,28158,2888,21278,3417,9796,1829,2053,772,6298,1473,3917,1288,1674,679,317,242,390,284,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4963584,4544,1523643,17835,2408010,26137,715263,14730,316668,7577,4206990,18306,1159117,17642,2165368,25585,598470,12981,284035,7041,386189,12750,178136,8773,128554,8257,62086,4322,17413,2295,209342,8784,106400,6237,60864,5527,32875,3192,9203,1719,140520,8216,71313,5248,43952,4598,19937,2607,5318,1319,20543,3167,8677,1845,9272,1795,1895,828,699,345,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,859328,1534,246477,6297,447620,11444,117530,5839,47701,3048,728461,5534,180681,5335,406419,10392,100042,5031,41319,2860,70132,4699,33738,3637,22769,2800,9661,1733,3964,851,27487,2529,14614,2121,7027,1361,4468,1045,1378,602,30091,3002,15415,1905,10596,1903,3305,867,775,449,3157,1126,2029,958,809,448,54,91,265,278,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1521245,1978,459091,7809,806060,11520,174464,5944,81630,2984,1276698,9153,338023,7932,726466,11425,140131,5281,72078,2847,135800,7453,66159,4780,42664,4013,21350,2471,5627,1151,58381,4589,31545,2781,17184,2681,7553,1186,2099,645,42611,3739,19987,2141,16494,2655,4528,954,1602,419,7755,1430,3377,1032,3252,1027,902,512,224,223,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2429800,1210,807103,10847,1105134,18250,393305,11693,124258,4702,1999591,11716,622523,12177,949775,17114,317546,10094,109747,4901,283996,11656,127918,7580,94139,7137,52982,4172,8957,1600,21433,3490,9316,1816,6951,1832,4392,1210,774,433,110759,6974,42459,4257,46866,4426,17476,2218,3958,1222,14021,2564,4887,1205,7403,2031,909,469,822,525,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1133744,1431,335333,6687,582930,10367,154569,6466,60912,3870,966423,8155,249481,7390,531274,10546,132186,6206,53482,3698,85286,5374,43057,3745,23948,2738,13625,2119,4656,1227,31137,3758,16474,1983,9414,2115,4486,1157,763,387,45313,4630,23268,2865,16233,3020,3865,1066,1947,888,5585,1722,3053,1323,2061,905,407,350,64,81,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7377448,1623,2548982,23477,3623097,31069,771760,14787,433609,9863,6610961,23526,2218226,24042,3316199,32585,674192,13051,402344,9773,386236,16380,162052,8827,153091,9450,53168,4393,17925,2349,189284,9826,90708,5575,67296,6142,26492,3006,4788,1070,128142,7914,55746,4299,53476,4933,13663,1931,5257,1183,62825,5992,22250,3221,33035,3992,4245,1347,3295,841,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1681966,2490,597435,10231,727519,15462,255100,9362,101912,4802,1474422,10665,494985,9979,664050,15416,222278,8845,93109,4640,111968,8156,57533,4699,31398,4344,18492,2584,4545,1192,40311,3844,21870,2760,10242,2177,6395,1476,1804,694,46436,4851,19667,2449,17802,3023,7081,1660,1886,599,8829,1990,3380,971,4027,1362,854,554,568,354,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16410547,3217,6345667,34507,7279201,41433,1834320,22484,951359,13757,14646244,29844,5389365,38210,6728556,42265,1645496,20883,882827,13149,956851,23512,480791,15830,311271,12726,121295,6067,43494,3200,427195,10646,256163,8251,116138,6154,41208,3078,13686,1940,255280,9473,157151,7734,71732,5872,19909,2640,6488,1358,124977,6540,62197,4378,51504,4971,6412,1393,4864,1201,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8377139,4897,2661864,24566,4077758,37315,1140672,19572,496845,8644,7148555,27283,2087081,25936,3658179,34256,950637,19034,452658,8676,614128,20897,283183,11424,202338,10923,103407,5345,25200,2348,307223,10388,158736,6320,87684,6291,50917,4665,9886,1577,262515,10964,115441,7028,107837,6521,31238,2841,7999,1705,44718,4737,17423,2953,21720,3403,4473,1384,1102,454,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,606716,1469,195043,6165,316917,8747,60427,4069,34329,2192,490803,6333,130859,5656,282003,8443,48297,3518,29644,2194,53861,4829,29193,3797,15189,2648,6975,1228,2504,733,23684,2657,13323,1747,6852,1552,2233,786,1276,497,32738,3339,18830,2356,10585,2449,2707,969,616,407,5630,1604,2838,1025,2288,1138,215,242,289,286,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9515823,3065,3102078,19975,4514145,27357,1299228,20754,600372,10241,8130051,21978,2373701,21118,4126257,27531,1088798,18123,541295,10191,830151,19319,433597,12661,219186,9073,137385,7472,39983,2587,350663,10251,195674,6948,94068,5979,48493,3677,12428,1925,166789,8625,83715,5543,56874,5032,21785,2509,4415,978,38169,4072,15391,2058,17760,2836,2767,727,2251,730,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3129329,2729,906174,10472,1531646,15413,484896,9237,206613,5232,2604016,14089,672227,11816,1360081,15849,387824,8254,183884,4433,291285,9992,122674,5746,95702,6612,58033,3814,14876,1759,136876,7459,65014,5044,40954,3505,26534,2488,4374,856,84709,4581,39942,3029,30299,3084,11134,1641,3334,844,12443,2599,6317,1905,4610,1313,1371,699,145,134,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3416916,2848,1069983,13968,1681337,19399,492578,14142,173018,5520,2827092,17396,790940,15368,1485221,19629,397781,11838,153150,5341,315174,13194,147855,7831,104032,7261,51762,3894,11525,1690,121976,7625,59700,4335,36981,4842,21345,3111,3950,1232,130004,7434,60713,4927,45275,4655,20142,2732,3874,1023,22670,3144,10775,2244,9828,1780,1548,684,519,373,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
