GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001EA,C25122_001MA,C25122_002EA,C25122_002MA,C25122_003EA,C25122_003MA,C25122_004MA,C25122_004EA,C25122_005MA,C25122_005EA,C25122_006EA,C25122_006MA,C25122_007EA,C25122_007MA,C25122_008EA,C25122_008MA,C25122_009MA,C25122_009EA,C25122_010MA,C25122_010EA,C25122_011MA,C25122_011EA,C25122_012EA,C25122_012MA,C25122_013EA,C25122_013MA,C25122_014MA,C25122_014EA,C25122_015MA,C25122_015EA,C25122_016EA,C25122_016MA,C25122_017EA,C25122_017MA,C25122_018EA,C25122_018MA,C25122_019MA,C25122_019EA,C25122_020MA,C25122_020EA,C25122_021EA,C25122_021MA,C25122_022MA,C25122_022EA,C25122_023EA,C25122_023MA,C25122_024EA,C25122_024MA,C25122_025MA,C25122_025EA,C25122_026MA,C25122_026EA,C25122_027EA,C25122_027MA,C25122_028EA,C25122_028MA,C25122_029EA,C25122_029MA,C25122_030MA,C25122_030EA,C25122_031MA,C25122_031EA,state
0400000US13,1390152,18759,166095,6489,44763,3514,70142,4367,35243,3397,15947,2084,198604,8616,40663,3775,105283,6710,41045,4140,11613,1740,285555,9663,25338,3071,154073,8063,93188,6429,12956,1502,229684,9875,9449,1884,108860,7191,100024,6039,11351,1966,239692,10465,6492,1679,85852,5462,138451,8068,8897,1534,270522,10862,3876,1227,61555,4651,197296,9065,7795,1752,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,190000,4482,18607,2208,5967,1153,2659,826,8555,1431,1426,784,15956,1978,3744,1008,3263,820,7520,1514,1429,609,24951,2608,1054,466,6364,1259,15371,2241,2162,575,24891,2645,774,431,4388,947,18371,2296,1358,531,35079,3335,1006,509,3134,906,28599,3034,2340,962,70516,3286,687,410,3380,984,62676,3304,3773,989,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,189642,6433,23434,3095,5772,1316,12776,2298,3252,1036,1634,640,28224,2837,7447,1444,16054,2118,2548,905,2175,740,46129,3788,5082,1492,30462,2686,7364,1910,3221,1041,33890,3453,2056,782,19466,2915,10490,2201,1878,684,30825,2841,1369,546,16086,1973,11666,1861,1704,615,27140,3148,596,548,9200,1571,16038,2479,1306,535,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1626440,15529,222827,8464,60519,3807,86114,5513,62442,4346,13752,2002,243849,8361,61192,4066,115870,5748,54463,3897,12324,1811,302796,9295,28401,2781,161673,6092,101316,6124,11406,1709,225973,7880,9490,1576,110126,6504,97861,5301,8496,1285,275713,8527,7059,1221,103574,5202,156137,6468,8943,1324,355282,9890,5013,1089,71912,4266,265261,7978,13096,1979,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,791799,11302,110967,4385,29131,2449,57470,3500,15358,2210,9008,1538,136006,5212,32559,2353,79613,4225,14280,2059,9554,1811,178314,7205,17114,1832,125811,6526,26411,2940,8978,1557,127661,5974,6724,1304,88986,4955,26723,2966,5228,1105,130995,5934,4083,1141,82624,4808,38397,3250,5891,1283,107856,5483,2030,620,44625,3729,55432,4342,5769,1175,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,357143,7725,40482,2824,12718,1480,19091,2033,5586,1240,3087,772,63965,4551,18535,1974,34103,3443,7847,1615,3480,871,77684,4173,10241,1540,52119,3510,11588,1799,3736,831,62702,4263,5836,1057,41102,3267,11951,1779,3813,846,62886,3884,3589,853,38657,3380,16510,2215,4130,905,49424,3787,1813,602,21919,1909,22239,2947,3453,603,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,385475,6561,43702,3951,11951,1442,22833,2702,5664,1253,3254,870,61939,3682,18118,2078,33848,3036,6245,1255,3728,750,83323,4887,10328,1527,54549,4014,14949,2291,3497,790,72199,3790,4031,1074,45256,3291,19460,2212,3452,815,64181,3645,2003,528,32968,2672,26228,2823,2982,614,60131,4209,1238,513,22988,2680,33196,3466,2709,712,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,578366,9268,96646,4857,36154,2943,40539,4013,6064,1249,13889,1959,106001,5888,35186,3177,50661,3797,9124,1823,11030,1648,123849,5259,15800,1942,81848,4643,14507,1775,11694,1659,93672,4887,8542,1880,62328,4176,16346,2157,6456,1229,84406,4950,5609,1515,50908,4074,22101,2375,5788,1387,73792,3954,2605,815,32089,2889,34575,2729,4523,1172,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,604894,11475,110358,5583,34843,3137,40878,3416,20827,2472,13810,1922,119156,5535,29466,2568,59243,4145,17759,2733,12688,1665,134571,6464,11690,2090,82598,5877,25111,2669,15172,2109,82480,4927,4317,1004,45342,3549,23995,2800,8826,1484,84572,5291,2913,983,38899,3731,33755,3825,9005,1468,73757,5513,1486,516,23135,3190,42797,4243,6339,1294,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,145150,5231,20200,2553,8993,1566,7330,1236,1651,676,2226,784,30818,2572,12164,1793,12658,1755,3107,899,2889,666,26127,2655,2863,773,16080,2128,5180,1127,2004,652,23719,2365,1722,551,13792,1985,6560,1191,1645,565,25159,2611,1015,445,11851,1847,10768,1523,1525,691,19127,2222,311,169,4395,911,13222,1926,1199,474,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,734843,11524,70629,4741,21425,2346,14206,2093,31930,3324,3068,999,76550,3804,19248,2216,23570,2589,30049,2763,3683,1181,114708,5124,8970,1568,32838,2967,68367,4034,4533,1114,108763,6270,2137,721,25070,3277,78484,4985,3072,888,136898,6710,1638,651,19989,2374,110797,5999,4474,970,227295,7240,1632,639,13925,1911,205430,6903,6308,1144,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,981439,10805,115595,5202,41171,3759,24814,2877,45039,3506,4571,1052,153209,6474,61596,4496,39395,3408,46165,4263,6053,1231,158620,6822,20824,2920,56403,3219,76987,5459,4406,912,121952,5995,5705,1216,35228,3731,77008,4580,4011,976,154250,5945,3757,983,35715,3554,110841,5369,3937,967,277813,7455,2826,781,27106,2994,241108,6450,6773,1298,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1126645,12484,162017,6498,48801,3172,74080,4465,25696,2497,13440,1616,196238,6447,48418,3273,108790,4959,28663,2834,10367,1423,240618,7349,21245,2457,157978,6709,50812,3101,10583,1576,182998,6649,10363,1672,109999,5517,54564,3942,8072,1196,179135,7377,3972,979,97547,5462,70586,4917,7030,1198,165639,6176,3613,834,49961,3145,105132,5454,6933,1066,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,614617,8292,63567,3418,23583,2151,24077,2522,13208,1657,2699,615,93388,4298,32375,2259,39643,3091,17556,2103,3814,874,123870,5158,12373,1704,67819,3906,38069,3293,5609,960,100282,4941,5359,1000,50792,3327,40122,3347,4009,1009,111332,4536,3487,824,42427,2923,61706,3439,3712,728,122178,4996,2396,614,25249,2253,90311,4217,4222,885,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,343925,10085,66343,4558,25527,3317,25084,3066,4958,1310,10774,1672,68910,4559,20105,2205,33432,3708,5580,1569,9793,1739,73431,4701,10487,1948,46246,3530,8038,1815,8660,1578,49920,4166,3084,818,30005,3173,11774,2222,5057,1252,47258,3350,2310,929,26514,3039,13306,2002,5128,1362,38063,3601,1199,547,14727,2111,17885,2414,4252,1131,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,788265,11974,97895,5035,30380,2894,47522,3392,12084,2185,7909,1391,131024,6070,36146,2901,70687,4850,14746,2489,9445,1360,179131,7014,24101,2579,110174,5627,34288,3365,10568,1614,129752,6503,8151,1350,81755,5053,31953,3314,7893,1450,136094,6151,6429,1540,75300,4247,48194,3866,6171,1302,114369,5378,3567,988,39519,3057,64849,4894,6434,1525,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,130506,4275,15535,2268,5664,1398,6196,1266,2411,1250,1264,458,21062,2358,6250,1336,10527,2177,2389,884,1896,473,32082,2835,3264,931,21662,2610,5069,1156,2087,543,21188,2319,2039,618,11643,1801,6280,1408,1226,423,21648,2207,1543,608,11437,1658,7016,1294,1652,522,18991,2398,1389,555,6154,1236,8917,1718,2531,720,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,254404,6618,26065,2212,8610,1433,12279,1673,3833,946,1343,485,35599,2768,11345,1738,17838,2091,3935,1054,2481,727,54678,3416,6584,1093,37278,3034,8056,1442,2760,669,46440,3172,3858,900,28161,2859,11394,1550,3027,758,50288,3545,3071,950,29730,2811,14775,2060,2712,635,41334,2768,1241,434,15829,2157,21619,2199,2645,719,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,475304,8814,49256,4298,7440,1495,24771,3239,14388,2119,2657,688,53201,3824,5911,1112,29979,2885,15680,2144,1631,636,91559,5423,3891,947,48551,3992,36502,3557,2615,561,78019,4434,927,596,36383,3051,39323,3460,1386,495,95650,4814,1064,534,32264,2987,60073,4157,2249,785,107619,5722,500,333,17963,2466,87285,5068,1871,844,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,159663,4888,14871,2240,4076,1119,6398,1627,3880,1149,517,330,20702,2137,5207,1021,7959,1199,6009,1454,1527,745,32934,3416,2708,816,16829,2710,12654,1842,743,380,22724,2556,506,324,9359,1730,12168,1744,691,470,29624,2469,198,219,8513,1288,19960,2250,953,466,38808,3103,32,51,4610,1196,33135,2947,1031,443,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1164869,11609,125019,6477,41796,3996,24110,2822,53306,3953,5807,1128,140811,6178,35031,2889,38677,3320,62501,4222,4602,1116,185003,6688,9832,1555,53350,3281,115502,6041,6319,1328,156825,7027,2604,1030,31840,3286,117660,6259,4721,1067,206909,8916,3754,1151,31742,3391,166538,8446,4875,1316,350302,10242,2950,977,21820,2542,316428,9872,9104,1401,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,246255,6801,39975,3037,11068,2049,17204,2170,6199,1349,5504,1118,38662,3513,8676,1802,21599,2703,4587,1232,3800,939,57191,4334,6306,1361,35737,3496,10411,1791,4737,1160,37525,3552,2429,702,21156,2577,11600,2028,2340,626,37978,3952,1494,561,16547,2430,17121,2529,2816,777,34924,2608,1358,599,9500,1475,21585,2226,2481,859,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3374299,21042,427469,10769,137961,6634,117171,6400,150371,6977,21966,2648,474841,11341,128491,6785,158709,7347,169787,7018,17854,2229,556053,13141,48169,4069,206343,8236,279261,9478,22280,2422,432462,11196,20881,2563,133841,5988,263767,9161,13973,1755,527520,13718,14343,2031,121244,6441,374358,11194,17575,2224,955954,16259,14991,2518,92473,5405,823587,14543,24903,2597,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1368453,16087,173382,6962,46679,3650,79026,5169,26564,3236,21113,2656,221135,7070,51035,3695,121195,5302,30303,3163,18602,2535,297750,10584,24051,2707,187119,8348,69380,5220,17200,1942,229102,8330,11328,1902,130368,7070,76991,5276,10415,1500,224462,8052,8301,1769,103675,5424,101631,5789,10855,1895,222622,7780,5347,1240,52037,4632,155382,6733,9856,1526,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,115752,3667,12950,1862,3454,772,6890,1581,1534,699,1072,407,16044,2091,4152,873,9242,1777,1863,689,787,332,25921,2557,3597,898,16570,2241,3976,1107,1778,583,17089,2298,1991,629,11008,1841,3140,887,950,411,19736,2422,1145,418,10126,1720,7013,1788,1452,365,24012,2976,965,442,10556,1963,10645,2098,1846,600,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1597011,16099,235773,8698,85175,5528,110550,5941,21710,2831,18338,2460,273319,8059,72778,4588,153944,6764,31743,3034,14854,1943,348000,9854,40679,3651,236645,8678,55784,3501,14892,1809,250524,7530,14781,1787,173171,5369,50369,4283,12203,1798,259020,8485,9320,1378,158618,7074,79853,4719,11229,1719,230375,7187,6432,1421,93249,5022,121800,5458,8894,1518,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,507881,7566,67645,3695,20364,1705,31327,2446,6837,1218,9117,1098,87742,4244,22580,1949,48917,3202,7865,1208,8380,1152,115040,4764,11833,1551,76299,4374,16818,1900,10090,1377,82071,4404,3827,742,53563,3525,18552,2187,6129,1042,83111,4164,3060,640,47769,2806,27036,2810,5246,962,72272,4311,2612,565,28882,2796,35145,2846,5633,1157,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,596620,10301,66379,4256,13704,1900,26835,2647,21691,2518,4149,954,82773,4252,15829,1814,40914,2929,22020,2536,4010,1063,117063,6577,6934,1365,54413,4055,50405,3771,5311,1190,90864,4686,2283,955,34418,3361,51196,4090,2967,819,112218,5331,1606,561,31454,3183,76085,5087,3073,910,127323,5372,1683,698,16899,2463,105052,5238,3689,1057,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
