GEO_ID,C18104_001E,C18104_001M,C18104_002E,C18104_002M,C18104_003E,C18104_003M,C18104_004E,C18104_004M,C18104_005E,C18104_005M,C18104_006E,C18104_006M,C18104_007E,C18104_007M,C18104_008E,C18104_008M,C18104_009E,C18104_009M,C18104_010E,C18104_010M,C18104_011E,C18104_011M,C18104_012E,C18104_012M,C18104_013E,C18104_013M,C18104_014E,C18104_014M,C18104_015E,C18104_015M,C18104_016E,C18104_016M,C18104_017E,C18104_017M,C18104_018E,C18104_018M,C18104_019E,C18104_019M,C18104_020E,C18104_020M,C18104_021E,C18104_021M,NAME,C18104_001EA,C18104_001MA,C18104_002EA,C18104_002MA,C18104_003EA,C18104_003MA,C18104_004MA,C18104_004EA,C18104_005MA,C18104_005EA,C18104_006MA,C18104_006EA,C18104_007EA,C18104_007MA,C18104_008EA,C18104_008MA,C18104_009EA,C18104_009MA,C18104_010MA,C18104_010EA,C18104_011MA,C18104_011EA,C18104_012EA,C18104_012MA,C18104_013EA,C18104_013MA,C18104_014EA,C18104_014MA,C18104_015MA,C18104_015EA,C18104_016MA,C18104_016EA,C18104_017EA,C18104_017MA,C18104_018EA,C18104_018MA,C18104_019EA,C18104_019MA,C18104_020MA,C18104_020EA,C18104_021MA,C18104_021EA,state
0400000US13,9586371,6078,4583548,8366,939898,6529,49081,4528,890817,7446,3047303,5841,136874,6583,2910429,8858,596347,2766,49840,3595,546507,4074,5002823,7162,916923,5375,22694,2719,894229,6375,3310111,4786,135702,8037,3174409,9484,775789,3089,76912,5028,698877,5786,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1283629,2443,625467,2729,111281,1003,2876,611,108405,1145,401180,2569,12743,1944,388437,3029,113006,690,9728,1750,103278,1828,658162,1617,104797,985,1325,527,103472,1190,416944,1262,11521,1551,405423,1993,136421,856,12876,1647,123545,1719,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1579210,2231,785690,3049,166725,2033,11823,1943,154902,2624,496596,2786,34472,3767,462124,4411,122369,1302,9005,1396,113364,1655,793520,2834,159968,1827,5007,1221,154961,1822,497383,2500,26123,2565,471260,3339,136169,1474,10614,1564,125555,1954,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11852778,3335,5779302,4722,1082918,2567,43809,3175,1039109,3762,3871297,4492,146310,6385,3724987,7117,825087,2607,59775,3534,765312,4058,6073476,4499,1040990,2740,22004,2277,1018986,3680,3976099,3752,133084,5726,3843015,6737,1056387,2578,83631,3897,972756,4957,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6148882,2279,3005754,4987,590825,3497,36733,2860,554092,4587,1976813,3916,109308,5799,1867505,6731,438116,2424,30672,2508,407444,3377,3143128,5045,559821,3128,20955,2512,538866,3536,2033760,4063,101122,5220,1932638,6175,549547,2637,51619,3176,497928,3878,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2903556,2359,1436721,3247,270891,2488,13396,2078,257495,2918,940668,3041,39336,3630,901332,4909,225162,1423,10897,1230,214265,1717,1466835,3635,258625,2822,6995,1289,251630,3260,932889,2477,37064,2705,895825,3605,275321,1553,17650,2096,257671,2565,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2662405,3008,1313554,4184,266292,2454,12592,1840,253700,2703,853560,3684,40031,3539,813529,4340,193702,1334,13801,1517,179901,1890,1348851,3554,251561,2807,6850,1201,244711,2856,862800,2895,40430,3238,822370,4075,234490,1893,21333,2258,213157,2852,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4094584,2884,1993778,3869,376529,3277,26812,2329,349717,3839,1311614,3322,96965,5297,1214649,6799,305635,1937,29847,2690,275788,3465,2100806,3704,359692,3200,12550,1788,347142,3930,1361815,3602,91672,4800,1270143,5461,379299,1758,39218,2962,340081,3140,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4274045,3245,2052132,4984,411740,4096,28349,2963,383391,5301,1343795,3669,76969,4969,1266826,6490,296597,2327,26124,2544,270473,3335,2221913,4588,389837,3505,15091,2701,374746,4287,1453576,3336,75197,5176,1378379,5956,378500,2099,44423,3397,334077,3975,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1257259,1212,613744,1964,97325,1512,10094,1769,87231,1973,397120,1517,29455,2902,367665,3249,119299,1188,9492,1504,109807,1855,643515,1805,91811,1115,3641,951,88170,1414,411111,1299,30451,3131,380660,3575,140593,896,11935,1769,128658,1906,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5594567,2575,2681550,4365,502811,2835,23888,2408,478923,3746,1797383,3187,73242,4915,1724141,6109,381356,1675,24619,2002,356737,2541,2913017,3291,478871,2186,15047,2077,463824,2948,1937048,2199,71600,4274,1865448,5323,497098,1761,39818,2836,457280,3551,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6425286,1536,3102712,2952,514305,1885,29921,3634,484384,3993,2121391,2063,94612,5803,2026779,5778,467016,1694,34116,3152,432900,3462,3322574,2763,492584,1657,13522,2114,479062,2755,2225588,1763,98017,5192,2127571,5530,604402,1885,49211,3634,555191,4462,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9280786,2238,4538507,3675,819030,3177,48021,3772,771009,4202,2988842,2617,164310,5687,2824532,6286,730635,2007,55410,3169,675225,3886,4742279,3720,780914,2454,28405,2462,752509,3521,3065396,2504,166035,7686,2899361,8083,895969,2200,81875,3710,814094,4170,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5165339,2104,2564644,3862,480639,2907,27969,2594,452670,3533,1706216,2632,77409,4550,1628807,5094,377789,1679,22661,2071,355128,2729,2600695,3246,461028,2087,13102,2183,447926,2774,1688310,2410,69554,3797,1618756,4924,451357,1784,34039,2585,417318,2971,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2738341,2853,1305441,5478,272172,4227,14357,2155,257815,4548,837725,3450,57142,4105,780583,4862,195544,2168,22682,2349,172862,2936,1432900,4633,256841,3557,8473,1703,248368,3910,920116,2992,54044,4346,866072,5125,255943,1882,32070,3219,223873,3939,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5626419,2886,2732774,4991,515475,4087,31250,3317,484225,5540,1785117,4044,107073,6215,1678044,6533,432182,2221,33523,2848,398659,3765,2893645,4544,492547,3822,19058,2877,473489,4871,1859245,3715,99881,6231,1759364,6189,541853,2520,48128,3571,493725,4324,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,974840,1295,485272,2367,84162,1520,4685,1101,79477,1627,311654,1807,15862,2166,295792,2801,89456,1122,7190,1336,82266,1536,489568,2047,83261,1534,1756,555,81505,1544,310784,1659,13805,1686,296979,2322,95523,1008,7288,1286,88235,1701,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1759809,1253,874965,2608,175219,1891,9402,1223,165817,2156,570444,1779,23903,2322,546541,2952,129302,1086,9211,1344,120091,1655,884844,2466,166521,1811,4107,928,162414,1730,565328,1764,23713,2452,541615,3083,152995,1240,10558,1474,142437,1989,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2778181,1667,1383697,2553,256913,1463,10899,1992,246014,2269,911326,2132,35273,3386,876053,3693,215458,1238,15526,2360,199932,3028,1394484,2468,242166,1418,4639,1253,237527,1781,913292,1846,37573,3572,875719,3940,239026,989,21524,2026,217502,2326,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1261493,1421,621814,2428,100039,1308,7747,1436,92292,2006,416844,2049,18849,2322,397995,2596,104931,982,6405,1118,98526,1361,639679,2143,94211,1163,3022,850,91189,1478,423020,1582,20679,2456,402341,2646,122448,1156,9404,1744,113044,1738,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8382071,2168,4062773,3435,741495,2307,35136,2945,706359,3768,2726881,2632,96607,5497,2630274,6488,594397,1892,38688,3024,555709,3489,4319298,2652,711902,1754,15919,2123,695983,2730,2824392,1528,87118,4419,2737274,4611,783004,1696,60741,3921,722263,4213,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1927874,2415,943014,3560,183309,2482,9507,1890,173802,2978,602565,3092,42525,4101,560040,4844,157140,1385,13352,1690,143788,2175,984860,2934,179066,2360,4599,1339,174467,2382,618093,1671,31965,3408,586128,3456,187701,1194,20219,2432,167482,2512,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18450469,3361,8883026,5468,1521330,3437,84885,5685,1436445,6533,6042852,4493,238964,7592,5803888,8644,1318844,2424,94113,4916,1224731,5728,9567443,4951,1464305,3400,39050,3261,1425255,4542,6355450,3512,219821,7917,6135629,8834,1747688,3275,154558,6566,1593130,7489,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9469677,4628,4538812,7022,870222,4945,49246,3496,820976,6724,2969108,5675,150972,6376,2818136,8865,699482,2997,58825,3555,640657,4984,4930865,6208,826243,4498,22371,2739,803872,5472,3214843,5484,140110,6472,3074733,8106,889779,4012,86403,4945,803376,5271,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,685375,1964,350133,2309,61302,1595,3663,1101,57639,2002,239780,2013,7377,1265,232403,2332,49051,476,2949,723,46102,842,335242,2164,58757,1694,1016,400,57741,1797,218940,1780,7895,1090,211045,2036,57545,858,4236,997,53309,1229,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10789948,3040,5246069,5524,973864,3303,65402,4485,908462,5163,3447345,4234,193210,6731,3254135,7726,824860,2396,59085,2961,765775,3767,5543879,5616,929058,3406,38134,3273,890924,4463,3569493,3854,188614,7515,3380879,8219,1045328,3505,90163,4877,955165,5877,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3588768,2899,1753650,4122,356913,2258,25226,2273,331687,2758,1135627,3364,71501,4644,1064126,5744,261110,1725,26223,2169,234887,2527,1835118,3404,340261,2375,11248,1623,329013,2802,1171686,2510,68208,3891,1103478,4816,323171,1962,31898,2353,291273,2396,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3870648,2280,1906237,4250,328390,3041,18378,2516,310012,3551,1256993,3072,67654,4572,1189339,5597,320854,2276,28687,2314,292167,3315,1964411,3477,311308,2445,12021,2037,299287,3091,1276309,2948,67654,4416,1208655,4733,376794,2231,32912,2768,343882,3075,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11897838,2637,5778829,5031,998442,2969,74768,4890,923674,5729,3814381,4267,196531,7377,3617850,8147,966006,2850,71501,4071,894505,4389,6119009,4363,953335,2070,37448,3039,915887,3810,3934622,3823,212112,7232,3722510,8346,1231052,3132,108778,4957,1122274,5548,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,989092,1318,476531,1874,77171,989,5953,1383,71218,1628,325265,1755,17034,2893,308231,3131,74095,831,5812,1219,68283,1348,512561,2055,74480,1075,3081,1056,71399,1477,342118,1870,21895,2344,320223,2919,95963,924,8938,1537,87025,1785,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4638746,3231,2216617,5722,410931,4646,27282,3278,383649,5352,1426580,3817,78493,4697,1348087,5838,379106,1829,34573,2958,344533,3412,2422129,4849,398759,3541,13330,2033,385429,3747,1554133,3350,73996,5603,1480137,5976,469237,1964,42548,2945,426689,3187,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,791366,2018,396773,2622,77829,1756,2887,741,74942,1746,255831,2008,11709,1775,244122,2495,63113,925,2961,713,60152,1183,394593,2480,73730,1366,1796,688,71934,1608,248228,1903,8599,1587,239629,2536,72635,1060,5008,941,67627,1426,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6207424,3542,2994677,6003,558798,4810,36399,2918,522399,5042,1973766,4611,117023,5268,1856743,7259,462113,2384,42153,3105,419960,3789,3212747,5515,541383,4080,20550,2451,520833,4905,2092218,4229,115482,6322,1976736,7889,579146,2424,65727,4162,513419,4955,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25817146,6014,12670488,9778,2723208,7077,139403,7876,2583805,10086,8439293,7464,341853,10869,8097440,14413,1507987,3571,129351,5366,1378636,6859,13146658,8176,2612817,7015,66992,4605,2545825,8446,8672117,6684,307666,8915,8364451,11727,1861724,3805,194053,7027,1667671,8147,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2823229,1781,1415909,3003,346712,2062,18150,2115,328562,2866,914949,2248,31996,2958,882953,3705,154248,1124,10675,1380,143573,1880,1407320,2950,323362,1871,8685,1653,314677,2246,908071,1895,35599,3401,872472,3837,175887,1399,15717,1953,160170,2384,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,587460,918,288567,1387,45108,1087,2985,831,42123,1436,191244,1039,11339,1640,179905,1970,52215,592,3355,692,48860,921,298893,1013,42300,828,1395,486,40905,969,195081,765,11000,1683,184081,1638,61512,631,5188,942,56324,1077,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7754890,6460,3739644,7535,693389,4637,35383,3471,658006,5967,2491091,6244,101169,5807,2389922,9191,555164,2910,38819,3116,516345,4202,4015246,5360,669785,4315,16781,2255,653004,5040,2656662,4059,106023,5822,2550639,7379,688799,2842,55255,3796,633544,5160,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6844797,3160,3387504,4332,606080,2637,32586,2808,573494,4048,2279843,3524,112468,6786,2167375,7128,501581,2246,42582,3104,458999,3781,3457293,3755,584226,2447,18516,2373,565710,3152,2276663,3414,105586,5539,2171077,6722,596404,2169,59737,3671,536667,4153,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1689239,2027,825704,3310,138989,2734,9897,1538,129092,3226,532212,1966,45123,3987,487089,4390,154503,1110,17188,2057,137315,2214,863535,3083,135227,2613,4989,1131,130238,2558,540901,1842,36334,3373,504567,3665,187407,1463,19526,2083,167881,2529,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5389978,2140,2661033,3863,480898,2510,26454,2406,454444,3350,1757463,3257,78142,4566,1679321,5886,422672,1821,26870,2487,395802,3169,2728945,3877,464050,2687,13835,1702,450215,3008,1759470,2973,76571,4692,1682899,5089,505425,2040,36322,2537,469103,3213,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,530981,1423,269734,2085,52428,1563,3235,1273,49193,1878,174489,1596,9197,1895,165292,2012,42817,819,3305,814,39512,1061,261247,2206,47218,1745,1664,756,45554,1932,168690,1765,9068,1826,159622,2531,45339,705,4042,971,41297,1241,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3163278,1585,1487001,3777,262482,3557,28632,3029,233850,4219,941770,1282,78934,5995,862836,6363,282749,531,47489,3980,235260,3908,1676277,3516,246948,3296,11341,2296,235607,4227,1058802,653,70324,5547,988478,5580,370527,698,73721,4915,296806,4727,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
