GEO_ID,B24041_001E,B24041_001M,B24041_002E,B24041_002M,B24041_003E,B24041_003M,B24041_004E,B24041_004M,B24041_005E,B24041_005M,B24041_006E,B24041_006M,B24041_007E,B24041_007M,B24041_008E,B24041_008M,B24041_009E,B24041_009M,B24041_010E,B24041_010M,B24041_011E,B24041_011M,B24041_012E,B24041_012M,B24041_013E,B24041_013M,B24041_014E,B24041_014M,B24041_015E,B24041_015M,B24041_016E,B24041_016M,B24041_017E,B24041_017M,B24041_018E,B24041_018M,B24041_019E,B24041_019M,B24041_020E,B24041_020M,B24041_021E,B24041_021M,B24041_022E,B24041_022M,B24041_023E,B24041_023M,B24041_024E,B24041_024M,B24041_025E,B24041_025M,B24041_026E,B24041_026M,B24041_027E,B24041_027M,NAME,B24041_001EA,B24041_001MA,B24041_002EA,B24041_002MA,B24041_003MA,B24041_003EA,B24041_004EA,B24041_004MA,B24041_005EA,B24041_005MA,B24041_006EA,B24041_006MA,B24041_007EA,B24041_007MA,B24041_008MA,B24041_008EA,B24041_009MA,B24041_009EA,B24041_010EA,B24041_010MA,B24041_011EA,B24041_011MA,B24041_012EA,B24041_012MA,B24041_013EA,B24041_013MA,B24041_014MA,B24041_014EA,B24041_015EA,B24041_015MA,B24041_016EA,B24041_016MA,B24041_017EA,B24041_017MA,B24041_018EA,B24041_018MA,B24041_019MA,B24041_019EA,B24041_020MA,B24041_020EA,B24041_021EA,B24041_021MA,B24041_022EA,B24041_022MA,B24041_023EA,B24041_023MA,B24041_024EA,B24041_024MA,B24041_025MA,B24041_025EA,B24041_026EA,B24041_026MA,B24041_027EA,B24041_027MA,state
0400000US13,42466,451,35585,2643,31864,2246,62670,13853,40054,1698,41421,617,52254,1572,33517,1145,47463,1788,46541,1015,57458,4492,61947,3701,55540,1973,59477,3329,48585,4277,55576,2166,75417,1858,61897,15380,32482,2418,44094,1092,47396,1012,41286,546,26569,712,37227,3515,25187,826,35359,1315,47379,1485,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,47256,975,31633,3729,31539,3226,100912,55236,57010,3770,47719,9668,50429,4836,35829,948,55718,4556,51652,2063,75126,19793,54469,9293,48188,5237,59419,5237,41822,1471,52231,2611,62250,6898,42400,27651,37380,5944,51429,1108,53426,2308,49455,3329,36397,1154,35847,6397,36410,1120,37207,4220,60827,1249,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,40735,643,35730,2497,33094,2715,61665,9174,41617,1661,44929,4470,46618,4309,32678,2675,51500,2570,49427,4100,81236,8638,36773,3226,45059,5112,48058,6370,41080,4013,48036,5877,69609,8883,44079,11656,32653,3929,39255,1917,38291,2051,40113,2258,25869,2465,37622,2219,22494,1859,32548,4528,50749,1634,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,50652,188,49024,2437,46289,2728,60272,7015,51448,673,50490,475,55164,2256,36597,649,51390,595,49610,1477,80734,3926,61477,1238,66863,1546,71823,1425,51325,1157,64312,2222,77489,1841,80863,8529,35999,949,48989,952,51821,610,45685,811,30618,470,40656,958,27462,903,40815,529,70120,1557,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,44212,617,42491,4710,41443,1707,71186,15405,45964,1207,50297,537,52281,1734,32831,1000,50587,798,47469,2139,64057,4921,47830,3474,49814,2289,51536,1034,40448,1829,50985,987,62399,2945,80086,18463,36433,1289,42194,575,46372,1156,40893,696,26244,749,37441,1823,24005,1434,36433,1093,48009,2436,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,45510,365,40170,1807,40034,2541,45909,7343,47178,1215,45618,930,49413,2363,35252,1302,50605,814,47562,1594,70819,6008,45645,2683,54916,2745,56973,3192,41217,3461,50130,1904,61159,3815,104022,46148,34373,3481,45325,981,51458,942,40592,657,26511,1027,37232,5230,24065,1471,38232,3179,57373,2320,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,43842,804,40640,953,37467,2471,49203,3506,41823,610,47931,1702,50895,1157,33459,2225,52504,2226,51431,1390,60795,2953,59050,6366,51099,1797,52968,2992,41911,4246,57001,3854,71243,3161,72866,20088,32136,2721,42175,665,45930,808,39271,2467,26115,1872,36843,2888,22876,2220,38457,2382,48034,2093,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,41462,300,40764,1446,31929,2944,55099,9946,46239,1776,43761,1635,46849,2804,31244,641,48643,3053,46687,1855,60125,6808,46404,2406,46892,1517,48255,3015,42395,3860,46972,1927,60140,4402,87521,48721,32364,2215,41462,531,45119,1778,40167,1027,25013,1724,31598,3703,23409,2002,34269,2261,44748,1997,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41750,386,57127,6566,31227,2445,62789,4732,42242,3013,56172,2589,51438,3119,30311,1362,49904,2222,48011,2986,58134,6230,40319,5255,48097,1948,48263,2267,47628,4181,50515,2191,60977,1939,88015,32486,32919,3424,41301,541,43277,1207,38565,1939,25323,1149,31152,1972,23635,1569,31725,1133,45687,1390,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,44508,1199,40732,7759,40167,8617,150556,146191,45305,3471,50619,1547,50850,2096,35134,2957,52145,2297,51185,1375,68258,9882,50648,6930,52333,3536,55101,4586,41383,2144,51621,2194,61190,4086,69797,155124,33428,3316,42810,1894,46819,1943,40943,1334,30000,3036,36828,9529,28895,2632,38309,4073,52344,3691,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,57305,639,43231,10321,41083,6723,62644,19396,50110,2294,60798,1517,55438,2199,36725,1027,51539,1360,47775,2990,72580,11721,68461,4394,64908,2652,71135,1715,52805,4266,72369,2012,86141,1657,101063,7544,41482,1253,52024,538,60061,1476,47967,1743,32417,1820,42451,4548,30929,944,50182,1756,86965,1966,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,61004,270,41130,7453,36314,13843,51994,49987,57221,4449,66106,1327,58032,5203,43300,2439,57365,2679,52712,2870,83839,6499,79678,4667,80434,2025,85973,1691,56598,4165,80418,1296,92156,1443,92313,22797,44493,3263,56974,879,63038,2124,51427,631,36220,1449,47491,3765,32257,1975,44720,2570,75373,1701,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,46795,292,37114,1945,33301,3724,55313,7007,46222,797,53025,1246,49836,1929,33774,1025,51216,839,46847,1530,75561,4750,46844,4104,51573,701,55380,1594,41221,1769,52179,915,65934,1170,68512,13090,32388,1293,47101,755,52396,1161,43248,1805,26876,483,36591,1492,25225,555,35918,1133,56925,940,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,51254,230,43152,2464,40829,1025,80528,4958,54963,2853,52051,432,55586,2217,40499,741,52583,2172,50509,1370,76487,3302,63185,2415,63624,2737,67971,3538,50698,1605,61850,897,72456,2252,80563,13897,40862,1151,48117,1130,51428,703,46249,721,31336,818,40087,3026,28395,1742,40764,994,60751,967,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,37829,900,45736,7886,39033,5263,52284,11858,37297,2212,40101,1398,41470,1424,29056,1719,50101,3118,47312,4043,56433,4569,40443,4435,42176,4450,42491,5505,40939,7832,41976,2224,56812,5325,68961,48024,31107,1246,39710,1254,39975,1474,39369,1867,24220,1864,28741,2874,22218,992,35350,2498,40643,1617,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,42190,270,38089,3370,35339,3112,56124,5307,46321,1412,45389,996,50236,1560,32640,1232,50346,1262,46357,1539,68596,4429,56232,2637,51738,1112,53323,2499,46398,4318,52038,1268,64102,3041,61051,30273,35001,2893,41115,570,44907,835,37682,1500,26200,874,32094,2706,24423,1236,35742,1069,46179,1367,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,40852,532,46260,4139,36998,4262,76347,12899,41886,3039,45719,3434,44770,7525,30778,1221,56343,3450,55682,3844,60462,10781,43623,6654,45128,4647,50439,7588,32328,4950,45982,4551,60359,4838,-666666666,-222222222,35517,2351,38757,2491,44878,4008,36162,1488,26640,1244,35118,6199,25864,1145,39555,2588,50244,1975,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,44845,779,40671,1246,40202,1765,51586,8731,45270,2279,42741,1667,51334,1229,32350,1604,60022,2583,56947,2431,69585,5858,50572,4955,50903,1220,51809,1318,42007,2050,51548,1274,61710,1050,72088,48015,39807,4207,45446,982,48485,1683,42017,1275,26756,1101,35223,4726,25493,1305,40128,2251,48998,2650,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,41582,330,69332,8072,30236,10286,80513,8614,43349,5416,41934,2307,45253,3531,34010,2119,47379,3851,41948,1890,92357,14319,50780,10599,50507,1904,50694,2534,50259,3689,42638,3184,60893,2377,74493,5515,34262,2213,47811,1862,50658,1058,45221,3327,35335,601,37093,959,33611,1156,35043,2613,61031,1944,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,52161,457,38275,4675,37493,6604,53211,198530,51398,1380,60814,2054,60612,5103,40573,1445,56610,3200,51777,2625,75296,11092,73515,8814,64453,3970,68040,4121,50516,5352,66667,4497,86635,4702,100271,53224,41749,3587,51054,1223,53159,2332,48754,3625,31587,1063,40145,6472,30961,1433,41659,2215,57024,2970,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,58438,874,35033,11607,27140,6061,70858,25004,57431,3621,62003,1681,57073,2430,41335,832,51750,845,47703,2177,90781,3428,88953,6226,87107,3081,100202,2675,54073,4926,75096,2281,89020,2775,79111,14277,41228,1394,55139,787,60540,629,50526,696,31927,682,48861,3417,28003,1723,38459,2944,72373,2544,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,40245,627,52188,7677,31194,1477,71560,8984,37405,2494,41614,6446,50238,9813,28583,3006,43850,4090,41435,1729,54974,8521,39847,11439,42194,3802,45127,7794,34603,11744,53651,3020,68637,7219,220330,328923,30486,3924,41553,1175,42660,2384,40604,2095,24464,1546,27019,1887,22924,2181,31533,1030,47201,2022,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,51835,167,35264,3760,31841,1561,53299,3103,50171,622,51754,573,52703,2058,36974,509,51303,636,48910,1954,80932,3649,74286,2760,71705,886,85669,2557,51650,826,66940,1148,80620,837,76996,27037,40917,644,51261,340,60857,544,46297,551,32362,836,45019,2714,30301,452,35458,781,67031,1366,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,42112,213,30961,1281,29533,2186,60018,13379,37614,1507,42141,528,49403,2336,32656,1149,50116,1351,46927,1725,63359,5487,56507,2165,58444,3317,65816,2510,42471,4071,52670,1925,71574,1598,54538,19868,31248,612,42487,626,43807,1019,41887,581,26482,721,38851,3100,24110,765,33078,2509,46060,805,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,47475,1000,60216,3506,45053,4182,85184,5883,52348,3854,50916,1807,51577,2262,36603,1525,60220,7568,52191,4836,82310,5708,55420,9579,50823,2721,51432,3478,42482,9626,50462,6284,62640,9872,57000,34896,35782,6965,42100,1938,47900,2851,40681,1223,28712,3922,41352,9490,27418,3765,39652,4219,52422,4638,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,45805,258,42493,2873,37479,3648,60597,3188,48458,1895,47537,843,50555,716,33564,909,50555,625,46982,1377,66963,4143,51443,1128,52382,1370,55503,1516,43721,2446,52414,1258,65913,1494,76554,8319,35863,768,44975,677,50836,553,41347,469,27130,676,36054,2615,25469,735,36754,785,55497,1265,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,40748,263,55652,3836,32185,2821,65914,1662,40732,774,43961,2182,48754,3559,31250,821,52167,1026,50909,1095,62127,7320,47098,3563,41965,1314,45001,3458,39546,4177,48444,2268,55940,3207,61129,24161,31827,1522,38255,743,38439,999,38026,1163,25186,1028,30419,1356,22467,1194,33044,2518,47444,2072,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46925,613,32530,2878,32356,2593,43969,24153,50544,1421,51868,1208,50353,2464,35745,941,50327,1666,46540,2023,68077,8064,55926,2644,51730,1276,60225,3829,43814,3109,55991,2676,70378,2317,86090,6726,35355,2197,47576,1661,51216,1073,44951,2068,29890,1332,37344,2489,28093,1616,39082,2350,58469,4452,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,48436,443,41784,1756,32280,1782,61739,3709,50631,531,50414,479,50187,1125,36240,544,51416,686,47477,1656,71485,2568,58922,3558,58699,2818,61279,1013,48232,3136,60630,914,73879,2200,56437,10629,37392,1607,47931,720,54020,1116,42850,993,28547,1335,39660,2147,26123,692,36657,689,56680,737,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,51276,499,40603,18739,40147,19054,-666666666,-222222222,52217,2244,52446,4123,51894,11522,41080,3094,51617,2318,50835,1379,67433,16692,60994,9090,57485,6554,61592,4823,48177,6182,58736,5845,72358,7456,80417,27096,40120,6655,52173,1244,56541,4316,50457,2990,32420,2809,46053,5507,30231,2064,40097,5092,73717,4707,Rhode Island,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,40557,315,32039,3186,31310,1842,50509,5632,36763,1188,46252,1538,46507,4225,31106,678,49821,2529,44729,3338,65374,5914,44961,3283,46372,2094,47367,3731,42473,5663,46250,1225,64144,5294,42336,29653,31037,1001,40884,552,42480,1096,38655,2493,25446,1214,36366,1703,23512,1740,34629,2429,41956,1239,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,41217,511,40612,2215,39462,3576,62173,24003,46212,2127,41254,1185,47636,3866,34501,3439,54412,5545,52026,3627,62331,11658,37421,1972,45775,3974,46877,4238,36948,1952,46167,6091,56771,6445,34524,143481,31863,1989,40371,1160,41615,1060,38663,2537,26749,1809,33988,5237,24195,1944,41158,4607,46117,1758,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,40894,288,32128,2290,31179,1013,58292,2935,37969,2446,41745,533,46889,3515,31944,626,46753,1446,44557,2182,60579,3100,45832,1927,49563,2331,50908,1033,44340,3301,49338,2538,64932,3395,61528,25980,31639,827,42029,596,45152,868,40742,790,25303,877,33416,4111,23362,1010,34468,2445,45836,1585,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,45030,298,61475,908,32009,920,75506,3017,39450,888,51953,523,50477,890,31930,323,50679,490,49116,1585,61612,1520,60259,2798,52036,499,55286,1225,46276,1542,52804,1725,71545,1066,77168,9537,31860,479,46382,383,48639,687,43105,1375,25214,485,33936,1786,23472,673,32401,685,51425,589,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
