GEO_ID,B05009_001E,B05009_001M,B05009_002E,B05009_002M,B05009_003E,B05009_003M,B05009_004E,B05009_004M,B05009_005E,B05009_005M,B05009_006E,B05009_006M,B05009_007E,B05009_007M,B05009_008E,B05009_008M,B05009_009E,B05009_009M,B05009_010E,B05009_010M,B05009_011E,B05009_011M,B05009_012E,B05009_012M,B05009_013E,B05009_013M,B05009_014E,B05009_014M,B05009_015E,B05009_015M,B05009_016E,B05009_016M,B05009_017E,B05009_017M,B05009_018E,B05009_018M,B05009_019E,B05009_019M,B05009_020E,B05009_020M,B05009_021E,B05009_021M,B05009_022E,B05009_022M,B05009_023E,B05009_023M,B05009_024E,B05009_024M,B05009_025E,B05009_025M,B05009_026E,B05009_026M,B05009_027E,B05009_027M,B05009_028E,B05009_028M,B05009_029E,B05009_029M,B05009_030E,B05009_030M,B05009_031E,B05009_031M,B05009_032E,B05009_032M,B05009_033E,B05009_033M,B05009_034E,B05009_034M,B05009_035E,B05009_035M,B05009_036E,B05009_036M,B05009_037E,B05009_037M,NAME,B05009_001MA,B05009_001EA,B05009_002MA,B05009_002EA,B05009_003EA,B05009_003MA,B05009_004EA,B05009_004MA,B05009_005EA,B05009_005MA,B05009_006MA,B05009_006EA,B05009_007MA,B05009_007EA,B05009_008EA,B05009_008MA,B05009_009EA,B05009_009MA,B05009_010EA,B05009_010MA,B05009_011EA,B05009_011MA,B05009_012MA,B05009_012EA,B05009_013MA,B05009_013EA,B05009_014MA,B05009_014EA,B05009_015MA,B05009_015EA,B05009_016EA,B05009_016MA,B05009_017MA,B05009_017EA,B05009_018MA,B05009_018EA,B05009_019MA,B05009_019EA,B05009_020MA,B05009_020EA,B05009_021EA,B05009_021MA,B05009_022EA,B05009_022MA,B05009_023MA,B05009_023EA,B05009_024MA,B05009_024EA,B05009_025MA,B05009_025EA,B05009_026MA,B05009_026EA,B05009_027EA,B05009_027MA,B05009_028MA,B05009_028EA,B05009_029MA,B05009_029EA,B05009_030MA,B05009_030EA,B05009_031MA,B05009_031EA,B05009_032EA,B05009_032MA,B05009_033EA,B05009_033MA,B05009_034MA,B05009_034EA,B05009_035MA,B05009_035EA,B05009_036MA,B05009_036EA,B05009_037MA,B05009_037EA,state
0400000US13,2372178,10081,747105,9552,466170,12032,459713,12195,6457,1575,333770,11306,83204,5225,77351,5259,5853,1566,49196,5523,49090,5521,106,172,280935,9610,279413,9401,1522,885,248920,9400,32015,3872,30786,3829,1229,784,1625073,9960,1007395,18605,965406,18126,41989,4432,735257,15643,189985,8132,156020,7635,33965,4087,82153,7240,78964,6957,3189,1352,617678,16561,606933,16386,10745,3003,526331,15101,91347,8051,81420,7648,9927,2882,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,283254,3265,101987,2460,68453,3766,67414,3835,1039,604,47451,3436,11087,2016,10214,1899,873,560,9915,1973,9749,1948,166,246,33534,3765,32760,3762,774,573,28098,3380,5436,1779,4928,1721,508,470,181267,3013,124826,4188,117885,4242,6941,1623,81304,4319,23111,3451,17357,3088,5754,1539,20411,2684,19883,2696,528,287,56441,3925,54779,3874,1662,884,45468,3476,10973,1789,9379,1513,1594,887,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,426375,3050,134263,3611,101914,3918,100900,4069,1014,756,88284,4193,6668,1693,5978,1454,690,699,6962,2114,6789,2120,173,213,32349,3672,31681,3402,668,561,26653,3130,5696,1772,5028,1398,668,561,292112,3975,220467,6663,215865,6773,4602,1716,192761,6565,16284,3898,12734,3083,3550,1641,11422,2868,10793,2954,629,449,71645,6011,70743,5960,902,759,62422,5578,9223,2088,8363,1801,860,756,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2775962,7077,882170,8229,576361,9608,566380,9715,9981,1743,393656,8226,115613,7701,106213,7554,9400,1698,67092,5102,66872,5073,220,218,305809,8182,303847,8058,1962,996,261116,7834,44693,4076,42731,4045,1962,996,1893792,9442,1266473,13137,1214973,13168,51500,3895,844097,13457,298997,12160,253796,11005,45201,3501,123379,8075,121381,8075,1998,859,627319,16036,612835,15522,14484,2738,511870,14090,115449,7216,102468,6662,12981,2686,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1482780,6433,482644,5797,306103,7881,302139,7854,3964,1827,261747,6987,30153,4365,27655,4412,2498,827,14203,2714,13291,2225,912,1497,176541,7662,175666,7620,875,660,163133,7023,13408,2855,12598,2510,810,644,1000136,7560,665341,12812,647661,12545,17680,2437,577627,12248,56722,6270,44165,5924,12557,2222,30992,4434,29441,4268,1551,735,334795,11330,327189,10922,7606,2070,306224,10745,28571,4414,21892,4035,6679,2106,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,699868,3693,231076,3846,165902,4672,163254,4460,2648,1067,142043,4096,15533,2263,13132,2147,2401,1024,8326,1665,8208,1679,118,119,65174,3992,64944,4009,230,248,58140,3441,7034,1605,6804,1582,230,248,468792,4370,334291,7021,326380,6600,7911,1966,298234,6346,22499,3028,16974,2744,5525,1626,13558,2145,13089,2150,469,338,134501,5943,131397,5994,3104,1092,122071,5701,12430,2342,9842,2174,2588,1066,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,678431,4742,229831,4448,161555,5029,159981,5024,1574,654,133045,4279,14219,1923,12933,1896,1286,604,14291,2561,14052,2549,239,276,68276,4907,67405,4846,871,600,62742,4891,5534,1708,4857,1445,677,537,448600,5415,318207,7487,310555,7593,7652,1489,262272,7338,36648,3984,30500,3648,6148,1236,19287,2753,18568,2651,719,471,130393,7599,128107,7606,2286,1008,114413,7453,15980,3176,13862,3129,2118,1008,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,935471,5262,309582,5012,197849,5811,196108,5806,1741,641,178558,5189,11408,2083,10110,2072,1298,540,7883,1486,7635,1499,248,261,111733,6363,111428,6331,305,271,106544,6233,5189,1497,4959,1465,230,251,625889,5518,409645,7097,399871,6945,9774,1958,376823,7077,21201,2757,15072,2327,6129,1672,11621,2118,11394,2158,227,189,216244,7805,213159,7899,3085,1206,203724,7803,12520,2795,9973,2607,2547,1001,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1034342,6482,344904,5229,183237,7021,182109,7073,1128,549,161543,6541,11032,1856,10062,1785,970,498,10662,2129,10551,2090,111,145,161667,7016,160741,7056,926,544,153176,7216,8491,2179,7565,2056,926,544,689438,7693,384137,9148,375308,9394,8829,1628,348635,9148,24405,3046,17115,2880,7290,1559,11097,2377,10454,2309,643,464,305301,10356,303209,10234,2092,904,296521,10035,8780,2000,6931,1670,1849,804,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,240802,2435,74035,2138,52858,2674,52728,2661,130,158,48702,2451,1347,763,1242,706,105,153,2809,785,2784,786,25,47,21177,2404,21033,2473,144,244,20567,2423,610,405,466,314,144,244,166767,2879,111809,4403,109808,4255,2001,898,101820,4266,2907,1062,1739,709,1168,659,7082,1845,6635,1820,447,451,54958,3839,54321,3819,637,341,52826,3516,2132,1273,1839,1175,293,284,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1287559,5069,419914,5039,277843,8104,271166,8199,6677,1581,179006,7043,67759,5202,61258,4937,6501,1596,31078,3011,31078,3011,0,203,142071,6970,139277,6829,2794,1024,109369,6306,32702,3255,30179,3060,2523,974,867645,7242,568444,10519,529618,10206,38826,4012,379283,10153,131841,7651,98672,6234,33169,4001,57320,5100,54216,4885,3104,1172,299201,9241,285335,8864,13866,2755,240869,8733,58332,5417,45528,4866,12804,2756,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1314811,5085,420216,5384,288756,6893,280695,6923,8061,1632,188352,6828,65213,5431,57518,5125,7695,1653,35191,3409,34871,3400,320,293,131460,6409,127548,6449,3912,1195,99966,6846,31494,4120,27918,3922,3576,1127,894595,6975,606653,10310,566556,10840,40097,4432,421215,9256,118614,7238,85925,6855,32689,4089,66824,6308,63737,6162,3087,1263,287942,9368,271951,8926,15991,3175,220641,8842,67301,5576,53487,5232,13814,3079,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2064224,7226,656743,5789,418259,7318,409967,7251,8292,1682,337325,6791,49696,3833,42107,3570,7589,1648,31238,4172,31084,4168,154,250,238484,6800,236776,6792,1708,913,224839,6658,13645,2440,11963,2224,1682,911,1407481,7276,926313,10539,887576,10863,38737,4248,764903,11268,105790,6184,76534,5416,29256,3933,55620,5737,53032,5479,2588,843,481168,9852,473346,9988,7822,2400,449696,10206,31472,4386,24700,3819,6772,2285,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1242714,4595,413673,4953,309206,6595,302234,5884,6972,1806,245395,5127,42802,4264,36362,3612,6440,1774,21009,2683,20934,2668,75,97,104467,5864,103437,5785,1030,752,81813,4780,22654,3614,21997,3589,657,543,829041,5927,596016,7978,569183,8267,26833,3268,479573,7824,80003,5954,60509,4989,19494,2812,36440,4191,35648,4160,792,403,233025,8237,221210,7393,11815,2629,187703,6829,45322,5233,35727,4324,9595,2425,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,663686,5691,205303,4346,109584,4799,109416,4833,168,212,102876,4608,4410,1829,4410,1829,0,217,2298,900,2298,900,0,217,95719,5068,95658,5088,61,94,93669,4925,2050,672,1989,668,61,94,458383,6491,249296,8866,246518,8993,2778,1180,233241,8404,8534,1985,6512,1607,2022,969,7521,2100,7301,2028,220,311,209087,8128,207969,8090,1118,710,203259,7905,5828,1599,4996,1565,832,555,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1298541,7740,426166,6435,281765,6912,278974,6901,2791,1098,251984,6610,16727,2687,14248,2559,2479,1036,13054,2619,13054,2619,0,190,144401,7034,143884,6972,517,436,137329,6876,7072,1554,6653,1484,419,412,872375,7330,567852,10727,554785,10518,13067,1748,512492,11298,36639,4062,26889,3600,9750,1536,18721,3295,18549,3281,172,147,304523,10422,301154,10263,3369,1290,290075,10123,14448,2782,11553,2698,2895,1289,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,215546,2652,70386,2015,51722,2696,51722,2696,0,174,47825,2747,111,110,111,110,0,174,3786,1364,3786,1364,0,174,18664,2658,18664,2658,0,174,18493,2654,171,204,171,204,0,174,145160,2794,104167,4347,103630,4355,537,348,98958,4598,1274,882,983,740,291,266,3935,1177,3805,1213,130,194,40993,4365,40962,4355,31,54,40434,4167,559,582,559,582,0,174,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,453186,2757,153639,2356,110619,3682,109346,3644,1273,488,90089,3331,13771,1801,12678,1711,1093,483,6759,1322,6609,1329,150,147,43020,2978,42855,2956,165,174,36725,2788,6295,1474,6130,1490,165,174,299547,2823,212601,5414,204305,5522,8296,2157,175709,5292,26039,3051,18680,2477,7359,2068,10853,1855,10692,1868,161,263,86946,4801,84511,4722,2435,1334,73901,4730,13045,2457,10774,2230,2271,1325,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,643517,4512,210438,3759,129874,5136,128037,5046,1837,730,78011,5005,28127,3414,26514,3351,1613,699,23736,3601,23512,3624,224,231,80564,5146,79092,5147,1472,697,60402,5261,20162,3172,18982,3002,1180,618,433079,4730,276577,8952,262776,8761,13801,2286,154357,7322,83083,6155,70502,5402,12581,2205,39137,4475,38003,4585,1134,509,156502,8500,149971,8637,6531,1595,107719,6696,48783,5222,42489,4952,6294,1581,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,243963,2525,74382,2398,52298,3165,51194,3184,1104,916,45281,3395,3613,1424,2530,926,1083,913,3404,1173,3404,1173,0,192,22084,2695,22084,2695,0,192,21211,2849,873,545,873,545,0,192,169581,2936,119840,4166,117052,4315,2788,1022,104274,4097,7177,1708,4994,1431,2183,923,8389,2033,8353,2022,36,62,49741,4116,48735,4179,1006,593,45048,4042,4693,1553,3861,1621,832,557,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1905857,5507,603651,5815,424279,8305,407333,8161,16946,2730,233343,7187,132296,6979,116923,6494,15373,2380,58640,4577,57198,4327,1442,968,179372,8362,174737,7871,4635,1690,123151,6897,56221,5148,51876,4879,4345,1681,1302206,7435,904482,11477,840771,10813,63711,5924,523956,10525,278713,11821,220382,10659,58331,5818,101813,7772,99314,7628,2499,1135,397724,10342,369398,11805,28326,4098,258599,9948,139125,7545,112340,7429,26785,3840,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
