GEO_ID,B25091_001E,B25091_001M,B25091_002E,B25091_002M,B25091_003E,B25091_003M,B25091_004E,B25091_004M,B25091_005E,B25091_005M,B25091_006E,B25091_006M,B25091_007E,B25091_007M,B25091_008E,B25091_008M,B25091_009E,B25091_009M,B25091_010E,B25091_010M,B25091_011E,B25091_011M,B25091_012E,B25091_012M,B25091_013E,B25091_013M,B25091_014E,B25091_014M,B25091_015E,B25091_015M,B25091_016E,B25091_016M,B25091_017E,B25091_017M,B25091_018E,B25091_018M,B25091_019E,B25091_019M,B25091_020E,B25091_020M,B25091_021E,B25091_021M,B25091_022E,B25091_022M,B25091_023E,B25091_023M,NAME,B25091_001EA,B25091_001MA,B25091_002MA,B25091_002EA,B25091_003EA,B25091_003MA,B25091_004EA,B25091_004MA,B25091_005MA,B25091_005EA,B25091_006EA,B25091_006MA,B25091_007EA,B25091_007MA,B25091_008EA,B25091_008MA,B25091_009EA,B25091_009MA,B25091_010EA,B25091_010MA,B25091_011MA,B25091_011EA,B25091_012MA,B25091_012EA,B25091_013EA,B25091_013MA,B25091_014EA,B25091_014MA,B25091_015EA,B25091_015MA,B25091_016MA,B25091_016EA,B25091_017MA,B25091_017EA,B25091_018MA,B25091_018EA,B25091_019EA,B25091_019MA,B25091_020EA,B25091_020MA,B25091_021EA,B25091_021MA,B25091_022MA,B25091_022EA,B25091_023MA,B25091_023EA,state
0400000US13,2354922,19925,1529558,18602,138232,5626,305373,9765,326145,9559,226127,8042,139830,6918,87935,4958,66466,4937,73547,4868,155133,8029,10770,2243,825364,11595,414307,10232,150674,5887,77817,4235,48065,3790,31660,2852,17986,2460,16348,1954,14421,1867,37730,3967,16356,2020,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,268078,4714,172214,4524,10820,1516,22614,2563,25107,1981,24757,2241,20973,2198,16244,1887,10462,1463,13488,1584,26575,2317,1174,496,95864,3693,50681,2588,13477,1659,9234,1285,6686,1212,2680,685,1924,593,1683,698,2067,573,5629,1093,1803,678,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,435493,6933,280297,6541,20555,2159,46815,3475,59007,3404,47379,3470,31210,3283,22586,2800,10965,2131,14260,2166,24863,2699,2657,943,155196,5564,80185,4180,29406,2768,14941,2437,8103,1559,5181,1100,3278,903,2837,874,2996,731,6044,1163,2225,829,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3182232,18239,2007439,17715,144122,4487,350653,8603,420247,9568,325355,8428,213717,6873,131460,5861,95112,5501,102296,4348,215301,7127,9176,1565,1174793,12243,435214,8386,245041,7103,138975,5458,94140,4781,57605,3837,40610,3072,27423,2392,36168,2614,82733,4594,16884,2317,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1765500,14956,1156805,14021,132111,5586,285133,7540,254943,8414,162885,5721,97473,4533,55177,3751,34559,2826,44586,3345,84075,4650,5863,1054,608695,10157,315906,6362,112846,5483,58306,3351,34370,3017,19910,2329,14046,1892,8985,1336,11236,1675,25343,2329,7747,1395,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,900362,9741,554182,8106,48127,3342,132196,4615,130029,6052,86425,3691,50655,2958,29661,2372,18598,1882,20833,2048,35379,2880,2279,713,346180,7299,156584,4480,72672,4024,38609,2224,22664,1862,15331,1608,9244,1167,6037,987,7028,1297,14358,1546,3653,771,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,743508,8948,438620,8776,36070,2301,92286,3935,104766,4722,71179,3737,45607,2771,25669,2434,14562,1736,17884,1740,28668,2318,1929,702,304888,6701,132276,4316,65831,3157,33547,2076,20806,1889,12146,1476,8656,1367,5921,924,7063,1094,15154,1768,3488,859,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1146668,12735,667936,11058,66235,3644,152683,5112,147550,5416,96476,5140,56575,4162,36807,2934,23647,2231,26761,2422,58167,3426,3035,765,478732,9559,230071,6176,96282,4892,50089,3672,27450,2408,17278,1987,10773,1685,7864,1507,9430,1368,20836,2398,8659,1451,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1132229,12824,596545,11143,61896,3888,120773,5770,118842,5389,81165,5033,58003,4088,34099,3444,22672,2580,30359,3019,63029,3690,5707,1462,535684,8994,277743,8288,96657,4665,49903,3448,29324,2626,16287,2305,10612,1618,7197,1451,9164,1676,28246,3065,10551,1939,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,395809,5987,243301,5727,19383,1662,45236,3385,50411,3293,40397,2724,23001,1658,15213,1767,9947,1396,13851,2076,24560,2049,1302,604,152508,4340,61775,2826,31201,2491,16865,1917,11908,1501,8400,1323,5052,898,3869,884,4589,1001,7598,1160,1251,405,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1472500,10315,1073033,11268,77116,4022,176809,5913,226836,6691,182667,6142,116157,4992,73662,4828,51496,3717,53751,3856,110416,5642,4123,946,399467,7518,187087,5540,74353,4236,39593,3021,25231,1982,16299,1500,11871,1768,7730,1254,10251,1398,22879,2349,4173,1046,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1623515,11340,1135557,12226,75688,4035,175595,5966,232921,8643,191180,6344,123410,5167,84278,4296,54662,3901,61672,4510,132277,5923,3874,922,487958,9103,165861,5262,93646,4424,59014,3353,40551,3076,26610,2604,20506,2503,15290,2041,19736,2037,41853,3196,4891,854,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2803372,15813,1688608,13609,160052,4717,362542,7628,368829,6728,250021,6094,155884,6031,97479,4098,66552,3424,75715,3655,143950,4641,7584,1140,1114764,11369,460479,8521,229191,6050,130302,4624,78473,3207,50534,3127,30901,2696,21999,2156,27977,2288,66485,3523,18423,1855,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1547594,10546,1038893,8908,81435,4241,212373,5619,238094,5571,171058,6042,107611,5262,65622,3364,39250,2924,43986,2953,76684,3459,2780,767,508701,7224,244997,4919,99923,3786,55554,2701,32400,2145,18134,1430,12369,1345,9497,1173,10037,1413,21201,1668,4589,793,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,748055,10139,367369,8559,33105,3113,72520,4043,75825,5208,56066,3799,34439,3111,22297,2477,15092,1915,16451,2230,39462,3338,2112,669,380686,8803,186018,6947,70251,4435,40058,3001,20965,2078,14736,1865,9505,1624,6446,1327,6792,1587,18284,2323,7631,1499,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1596870,15553,988869,13629,85802,4337,219874,6074,233639,7473,143535,5893,89119,4723,55305,2732,35033,2989,45439,3075,76671,3816,4452,1040,608001,8964,280790,6611,125811,5042,64240,2819,40829,3476,23375,2308,14249,1956,9592,1411,11478,1674,29282,2637,8355,1471,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,292585,4359,167138,4205,12127,1515,28167,2440,34336,2230,27316,2868,18413,2138,11439,1623,9098,1516,7797,1344,17308,1951,1137,530,125447,4303,56300,3262,24839,2106,15615,1799,8188,1283,5064,1005,2997,628,2437,694,2278,472,6455,1202,1274,422,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,500086,6928,304828,5909,24617,1820,60995,3317,74367,3163,48800,2902,31310,2292,18580,1784,11042,1391,12434,1615,21652,1877,1031,488,195258,4259,86514,3237,39435,2579,23344,1797,13402,1375,8450,1056,4794,767,4210,919,4540,990,8904,1233,1665,435,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,619309,7889,427386,8032,32642,2758,70780,4181,83889,4160,63978,3782,46705,3910,30211,3092,21704,2140,26630,2589,49068,3428,1779,554,191923,5278,103045,4307,30756,2256,15980,2052,11776,1833,6888,1247,4668,1030,2854,703,3589,682,8862,1588,3505,862,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369037,5901,242670,6055,14871,2086,33671,2553,52836,3226,45563,2838,29952,2562,17468,1879,11794,1519,12618,1730,23228,2161,669,468,126367,4254,38312,2545,29300,2353,14879,1600,10722,1257,7871,1473,4882,1006,5198,1105,4071,822,9961,1500,1171,414,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2053929,12820,1375400,14148,70368,4087,172422,5811,253506,7411,232072,7878,171114,6678,117511,5623,72420,4317,87665,4637,193103,6599,5219,1176,678529,9304,176809,5867,139892,5538,84140,3999,60939,3890,41079,3276,31586,2890,25494,2513,31471,2563,80549,4089,6570,1289,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,521450,7322,279646,7017,22263,2459,50106,3161,52565,3178,39059,3057,28899,2818,19471,2143,13012,2056,13809,2068,36026,2912,4436,1398,241804,5299,120228,4703,41990,3079,21756,2088,14091,1809,8251,1380,5944,1254,5043,1242,6265,1421,11149,1691,7087,1415,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3930033,20800,2394424,20242,187598,7105,369481,8026,427396,10735,353696,8148,253707,6866,174527,5848,121968,5335,148176,5542,347171,9135,10704,1701,1535609,16031,564278,12075,285136,7488,183257,6077,112021,4538,81518,4186,54201,3135,41872,3147,53226,3638,141046,5920,19054,2204,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2586616,16311,1631800,14221,156836,6312,337935,8261,342705,9281,238081,7036,157094,5861,96093,5387,65556,4351,75045,4593,154139,6841,8316,1579,954816,12748,466286,9003,172577,5910,101258,5248,61051,3593,36188,3548,24594,2412,14004,1904,21283,2800,43066,3151,14509,2075,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,200554,4137,109310,3979,11861,1471,23845,2079,24951,2136,18287,1981,11784,1675,6084,1248,3432,790,3314,680,5583,1209,169,145,91244,2950,52081,2357,14158,1626,7676,1108,4185,956,3112,749,1809,510,1115,324,1451,409,4400,891,1257,435,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3070181,16573,1927336,15922,178685,6212,427949,8950,447458,8809,302253,7938,169134,5824,107300,4588,65458,3274,79095,4041,143579,5797,6425,1210,1142845,13661,501218,10139,236668,5914,133749,5470,75276,4051,46560,2688,32260,2997,21982,2212,23690,2172,55956,3299,15486,1430,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,962483,6980,526995,6176,47709,2847,110533,4132,109395,4320,82113,3207,49630,2634,31225,2574,21888,1825,24981,2118,47128,2708,2393,646,435488,5710,210570,4955,85790,3763,47024,2256,25195,1805,18071,1743,10107,1043,7094,984,7828,888,17671,1517,6138,947,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1007015,9420,672491,9812,39974,2923,98450,4394,130068,4983,108682,4812,79057,4664,50249,3239,36080,3236,45764,3728,80234,3999,3933,1116,334524,7454,133105,5504,63373,3436,38921,2524,25944,2594,14742,1781,9808,1365,7582,1354,10616,1644,26168,2470,4265,980,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3421017,18098,2063564,14201,178942,5711,397046,8014,443539,8244,325465,7839,208109,6740,137069,5131,81160,4135,95193,4755,187171,5836,9870,1624,1357453,12895,537464,8413,270464,6405,163765,6142,105418,4078,65247,3712,45957,2838,33315,2511,37429,2692,78326,4129,20068,2492,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,248723,5299,172375,5652,9576,1379,24796,2588,33329,2476,29140,2756,20617,2040,13250,1924,9168,1529,10290,1583,21636,2837,573,495,76348,3698,26759,2634,15290,1609,8248,1194,5292,957,4983,957,3587,867,2551,819,2711,868,6459,1187,468,293,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1309670,12305,754533,12807,73044,4037,152794,6505,159685,6707,108345,5116,68194,4266,43843,3229,28169,2873,36602,3079,79677,4806,4180,1070,555137,10297,274776,7705,103064,4979,53519,3493,31640,2782,19332,2155,14117,2151,10201,1707,9096,1428,28424,2783,10968,1692,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,233092,4186,129049,3887,10080,1617,27186,2238,29915,2383,21592,2129,15202,1876,6421,1023,4148,902,4697,1044,9226,1551,582,300,104043,3298,50364,2671,20846,1576,10255,1221,5696,962,4918,911,2622,730,1596,632,2193,595,4304,771,1249,512,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1693790,16621,997085,15499,88420,3960,205750,7150,213799,7731,149476,7411,97239,4855,58171,4378,39353,3128,46311,3651,92928,5292,5638,1347,696705,11845,358275,8061,127705,6272,69945,4505,38574,3521,23097,2223,17063,1949,11162,1710,13141,1739,26653,2588,11090,1823,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5964183,30479,3439280,28551,257549,9466,630271,14043,744518,14287,543131,12116,363788,11843,226697,9151,143134,6670,176412,8042,334993,11812,18787,2732,2524903,24079,1119322,17388,505747,12143,280196,7725,167203,7402,104762,5582,73848,5007,44793,3622,61917,3306,133657,5939,33458,3520,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,681563,7026,484330,6914,35328,2911,82238,3450,107559,4545,87301,4396,55347,3261,36464,2550,20785,2003,20467,2395,37976,2753,865,305,197233,4618,117041,4313,32507,2772,15919,1768,9807,1515,5946,1113,2488,598,2111,607,2720,835,7265,1168,1429,537,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,178405,3788,110296,3854,4967,902,14925,1371,22973,1860,19059,1773,12872,1364,9529,1373,5282,1056,6454,1054,14117,1797,118,100,68109,2841,18261,1534,15362,1546,9311,1036,7061,1252,3361,698,2918,588,1463,432,2689,695,6735,987,948,358,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2077417,16923,1431413,16182,102530,5061,252291,7633,303076,7859,234033,7151,160972,5882,104334,4156,63896,3974,72896,4042,130942,6029,6443,1279,646004,11227,333958,8960,119187,5482,61804,3482,36255,2608,24196,2812,14611,1926,9145,1235,10370,1531,28425,2208,8053,1165,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1783549,14805,1227493,14419,71917,4327,181492,6889,252752,7062,211383,7254,151657,6176,96918,4868,60972,3709,72498,3946,122609,4735,5295,1236,556056,7822,245460,6160,111194,4893,60476,3461,38595,2931,21822,2290,15422,1723,10863,1809,12830,1778,32424,2684,6970,1353,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,518882,7414,238355,5958,31664,2714,53377,3585,46191,3411,31702,2833,21811,2211,12503,1629,8303,1576,12299,1757,19317,2443,1188,616,280527,5949,146322,4816,50657,2687,26686,2344,15033,1915,10643,1650,7163,1613,3496,955,5762,1422,10199,1663,4566,1011,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1565599,10504,1003815,10465,70744,3540,198696,5978,234733,6776,170842,4509,101534,4124,59665,3157,36289,2478,45271,3016,82754,3735,3287,654,561784,7901,225752,5617,122467,4148,70361,3383,41049,2324,27430,1812,17139,1752,11618,1311,13137,1427,28141,1945,4690,837,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,159792,4280,92857,3929,6010,1060,17128,2020,19723,1939,16758,1894,10666,1702,6078,1410,3791,813,4240,1018,8083,1419,380,610,66935,3494,33915,2477,13843,1691,5577,1158,3895,939,1588,572,1537,566,1005,462,1674,674,3253,923,648,292,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,802024,10541,312180,8596,8724,1868,34853,3414,49583,4164,46098,4162,35368,2730,27297,2944,18920,2552,23356,2947,62257,4849,5724,1570,489844,7665,258056,8108,81192,4845,41033,3134,23549,2545,15072,2107,9595,1723,5536,1231,8202,1417,25397,2315,22212,2983,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
