GEO_ID,C24060_001E,C24060_001M,C24060_002E,C24060_002M,C24060_003E,C24060_003M,C24060_004E,C24060_004M,C24060_005E,C24060_005M,C24060_006E,C24060_006M,C24060_007E,C24060_007M,C24060_008E,C24060_008M,C24060_009E,C24060_009M,C24060_010E,C24060_010M,C24060_011E,C24060_011M,C24060_012E,C24060_012M,C24060_013E,C24060_013M,C24060_014E,C24060_014M,C24060_015E,C24060_015M,C24060_016E,C24060_016M,C24060_017E,C24060_017M,C24060_018E,C24060_018M,C24060_019E,C24060_019M,C24060_020E,C24060_020M,C24060_021E,C24060_021M,C24060_022E,C24060_022M,C24060_023E,C24060_023M,C24060_024E,C24060_024M,C24060_025E,C24060_025M,C24060_026E,C24060_026M,C24060_027E,C24060_027M,C24060_028E,C24060_028M,C24060_029E,C24060_029M,C24060_030E,C24060_030M,C24060_031E,C24060_031M,C24060_032E,C24060_032M,C24060_033E,C24060_033M,C24060_034E,C24060_034M,C24060_035E,C24060_035M,C24060_036E,C24060_036M,NAME,C24060_001MA,C24060_001EA,C24060_002EA,C24060_002MA,C24060_003MA,C24060_003EA,C24060_004EA,C24060_004MA,C24060_005EA,C24060_005MA,C24060_006EA,C24060_006MA,C24060_007EA,C24060_007MA,C24060_008MA,C24060_008EA,C24060_009EA,C24060_009MA,C24060_010EA,C24060_010MA,C24060_011EA,C24060_011MA,C24060_012MA,C24060_012EA,C24060_013MA,C24060_013EA,C24060_014MA,C24060_014EA,C24060_015EA,C24060_015MA,C24060_016MA,C24060_016EA,C24060_017EA,C24060_017MA,C24060_018MA,C24060_018EA,C24060_019MA,C24060_019EA,C24060_020EA,C24060_020MA,C24060_021MA,C24060_021EA,C24060_022EA,C24060_022MA,C24060_023EA,C24060_023MA,C24060_024MA,C24060_024EA,C24060_025MA,C24060_025EA,C24060_026MA,C24060_026EA,C24060_027MA,C24060_027EA,C24060_028EA,C24060_028MA,C24060_029MA,C24060_029EA,C24060_030MA,C24060_030EA,C24060_031MA,C24060_031EA,C24060_032MA,C24060_032EA,C24060_033EA,C24060_033MA,C24060_034MA,C24060_034EA,C24060_035EA,C24060_035MA,C24060_036EA,C24060_036MA,state
0400000US13,4841845,25084,1803544,23979,804889,17117,1139241,17593,428121,12996,666050,17725,3388834,28683,1049535,20167,542000,14056,907710,18206,317318,11619,572271,16057,209282,8562,103617,5728,24405,3746,43269,3890,21561,2560,16430,2618,287420,12213,187788,8866,34142,3504,46037,3990,6715,2069,12738,2227,675075,14245,380712,10101,129482,8042,97850,5484,28584,3076,38447,3275,281234,10520,81892,5377,74860,5652,44375,3788,53943,5175,26164,2979,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,680505,8766,231746,6413,162314,7128,167880,7021,65229,4756,53336,3165,426171,8404,101942,4599,117701,6642,118612,5869,47308,4134,40608,2728,25626,2782,13046,1959,3202,1101,6157,1324,2075,1012,1146,502,46025,3663,26870,2445,6928,1393,10066,1857,854,410,1307,643,138013,6150,72593,3723,23978,2339,24596,2950,9631,1713,7215,1362,44670,3550,17295,2057,10505,1768,8449,1650,5361,1002,3060,842,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,786913,9714,271899,8106,135918,6004,175175,8116,99652,4521,104269,6324,513749,9927,132713,6573,88565,4925,129438,6926,74180,4030,88853,5959,40963,3774,19031,2869,3016,1079,9237,1540,7242,1546,2437,933,60705,4226,34246,3207,10937,2150,10304,1864,2861,1376,2357,819,117242,6172,66457,4550,20301,2426,18567,2794,6411,1432,5506,1346,54254,4254,19452,2592,13099,1784,7629,1418,8958,1470,5116,1493,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6234854,24364,2353696,21963,1084021,16800,1459981,19687,455112,10292,882044,15251,4435044,24295,1393531,15904,740828,14940,1177721,17066,343809,8673,779155,14054,220046,7669,107674,5573,22547,2752,42514,3080,28077,2575,19234,2288,562596,12010,368676,8212,78050,5137,84056,5285,9201,1569,22613,2471,719803,12698,379415,10941,169221,6376,113570,5494,26390,2574,31207,3165,297365,8770,104400,4589,73375,4810,42120,3156,47635,3412,29835,3145,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3184244,18566,1094307,17787,518780,11948,707402,12723,277410,8388,586345,13830,2324518,20149,644879,14345,357845,9618,568609,10909,214249,7766,538936,13403,91287,5375,43893,3500,9345,1551,21165,2692,10387,1705,6497,1307,292192,8600,190942,6771,43295,3633,42751,2569,4864,897,10340,1675,324509,9837,167655,7300,69058,4617,55181,3827,15143,2379,17472,1861,151738,6330,46938,3603,39237,3608,19696,2522,32767,3271,13100,1964,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1619600,9100,575512,9005,262177,8044,367154,8966,160584,5302,254173,7762,1114085,11626,302293,7713,177167,6940,289509,7591,118726,4537,226390,6940,54193,3422,26995,2537,5120,1083,10182,1577,9032,1538,2864,679,133397,5640,79591,4452,22260,2043,21980,2457,2337,841,7229,1452,214318,6606,126116,5246,35997,2739,32234,2774,10107,1364,9864,1196,103607,4163,40517,2858,21633,2035,13249,1657,20382,1916,7826,1184,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1436801,9220,558963,9004,235789,8313,317875,7698,134011,5381,190163,6968,957947,9915,296125,7001,154213,6363,241635,7017,99293,4832,166681,6621,48086,3525,25012,2266,5378,1148,9865,1388,5694,1055,2137,666,109375,5730,69120,4409,16415,2024,17736,2090,1736,564,4368,1222,230339,6636,135312,5300,38865,3284,34816,2773,12100,1588,9246,1526,91054,4593,33394,2549,20918,2266,13823,1798,15188,1771,7731,1400,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1976688,13422,662252,11789,324924,9247,470481,9674,179304,7171,339727,9857,1389625,11246,361572,8815,219575,7521,370417,8361,133618,6370,304443,8288,61224,4427,28555,2445,7134,1574,14349,1981,7457,1307,3729,1099,141153,6350,89566,4626,21170,2449,21491,2332,2975,897,5951,1277,275218,8218,149045,5795,49829,3664,48500,3148,11947,1598,15897,2196,109468,4961,33514,2731,27216,2959,15724,2243,23307,2584,9707,2158,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2022766,18157,675810,13716,387334,13358,478671,12953,230268,8167,250683,9976,1395202,15111,368905,9860,261197,11105,370184,11109,182717,8168,212199,8594,74811,4518,35152,2900,8693,1692,15598,2097,9123,1663,6245,1632,126518,6182,77349,5447,20319,2773,22410,2592,2287,633,4153,1047,300812,10693,155702,7632,67579,5215,50273,3973,10634,1792,16624,2970,125423,6747,38702,3542,29546,3389,20206,2731,25507,3164,11462,1795,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,671486,7484,246581,6617,122841,5486,153422,6184,73487,4099,75155,4257,411300,6952,108475,4172,75729,4136,116861,5530,46824,3342,63411,3926,25964,2870,11506,1619,2663,900,5425,1237,4785,914,1585,607,90140,5276,57942,4222,16847,1978,11771,1707,1381,736,2199,659,84885,4320,49723,3286,15719,1968,12033,1532,3276,739,4134,875,59197,3497,18935,1948,11883,1885,7332,1371,17221,1939,3826,907,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3098182,13207,1421942,15860,523724,11634,655041,12499,242711,7742,254764,8399,1868507,17557,671781,13839,342236,9778,470619,11643,183620,7935,200251,7694,102518,5034,51580,3267,12037,1930,21791,2382,11167,1813,5943,1047,303315,9823,212398,8010,34141,3846,43797,3018,5657,1348,7322,1637,662805,15446,424794,10311,93665,5475,98596,5320,19321,2187,26429,2565,161037,6312,61389,3617,41645,3196,20238,1922,22946,2700,14819,2226,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3599534,16976,1658124,16389,636629,13228,745240,13163,247759,9482,311782,9865,2392416,18989,946453,15506,424325,12139,573378,11586,178935,7887,269325,9100,105614,5324,54248,4548,11581,1681,22022,2335,12104,1573,5659,1544,469172,9501,329514,7160,63779,4256,60557,4823,5936,1179,9386,1500,428195,10610,245596,8040,89815,4804,63557,4429,15795,2220,13432,2149,204137,8159,82313,4976,47129,4408,25726,2432,34989,3298,13980,2584,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4654612,18869,1708879,16644,816173,13738,1021761,13477,365691,8650,742108,12981,3358082,19502,1026842,13251,583473,11529,800141,12537,277360,8014,670266,12926,157154,5916,72483,3948,17182,1948,37094,3116,19121,1846,11274,1501,427818,9450,268372,7290,61501,3997,69179,4011,7189,1157,21577,2462,470145,10496,260671,7459,91976,4679,79112,4039,16681,2130,21705,2213,241413,7478,80511,4050,62041,3981,36235,2614,45340,2857,17286,2039,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2960124,11625,1208396,13661,488877,10618,647346,11073,237559,5692,377946,8457,2012806,13837,669199,11979,336099,9849,503124,9350,174215,5473,330169,8266,117438,4442,57076,2961,9282,1335,22745,2078,19125,2035,9210,1565,327999,7121,211574,5589,52826,3426,45553,2905,4232,847,13814,1925,345905,8232,209090,6073,56127,3861,53433,3036,14856,1505,12399,1521,155976,4492,61457,3071,34543,2459,22491,1906,25131,2137,12354,1456,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1226975,13805,399342,10604,217259,8766,276968,7766,130624,6944,202782,8270,833953,13177,198690,8273,145176,6555,216687,7105,97255,5748,176145,7597,38760,3899,16829,2347,4015,944,8652,1691,5287,1224,3977,1218,63118,4629,39692,3746,7726,1495,10078,1529,1927,730,3695,993,221480,9156,123630,7430,43852,4475,32744,3395,9418,1555,11836,2013,69664,4936,20501,2651,16490,2302,8807,1781,16737,2219,7129,1497,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2920301,16939,1077694,14715,513751,12380,671765,13880,254480,7753,402611,10626,2020475,20136,602322,12300,349041,11055,527283,13282,191020,6835,350809,9787,89280,4347,43408,3042,9461,1564,19567,2323,9134,1446,7710,1586,296512,8768,193177,7303,41945,3200,44636,3119,5737,1526,11017,1556,345394,9623,183158,6070,73162,5078,55353,4035,15766,2088,17955,2542,168640,6670,55629,3573,40142,2785,24926,2886,32823,2508,15120,2008,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,519277,6932,183720,6103,101235,5302,118141,5360,61383,3590,54798,3552,303987,6633,71769,3620,61421,3975,85519,4399,40844,2691,44434,3197,33965,3143,16063,2198,2871,853,6046,1209,7365,1529,1620,515,53258,3414,31242,2716,12105,2017,7275,1452,582,345,2054,679,83601,3991,46920,3184,15512,1684,13305,1861,4014,770,3850,919,44466,2996,17726,2067,9326,1601,5996,1389,8578,1424,2840,833,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1008952,7706,380271,7854,161968,5350,231095,6608,99322,3986,136296,5853,674000,8638,195848,5617,105286,4407,179540,5572,74004,3455,119322,5675,36777,2690,20077,1734,2750,788,7355,1125,4185,921,2410,596,101365,4632,64710,3411,16075,2023,14673,1797,2241,647,3666,825,135234,4831,75453,4153,24345,2045,21499,2066,7742,1200,6195,1062,61576,4036,24183,2341,13512,1697,8028,1020,11150,1745,4703,1136,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1424856,10598,412074,9678,381131,9623,352604,9965,126779,6247,152268,6531,1094797,11486,245833,8878,318320,9854,293306,9708,106492,5519,130846,6210,39427,3541,20876,2111,4076,1117,9647,1685,3011,974,1817,732,49617,3694,27505,3167,7307,1743,10137,1635,1739,771,2929,882,163860,6474,90618,4442,32885,2787,24699,2191,8228,1413,7430,1366,77155,4991,27242,2897,18543,2393,14815,2219,7309,1346,9246,1905,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,728045,7121,303298,7154,115392,5709,166117,6117,63082,4021,80156,4897,477905,7378,164790,5608,74826,4178,126249,5219,41331,3749,70709,4712,22993,2516,11411,1526,2021,700,5051,1009,3295,1054,1215,466,81741,4231,53547,3311,13425,1938,12718,1771,1130,557,921,369,96496,4869,56592,3929,15726,1825,14252,1817,6097,1489,3829,970,48910,4042,16958,2754,9394,1520,7847,1421,11229,1633,3482,965,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4493519,20800,1928123,19112,729246,14546,1042281,14718,316488,9956,477381,12407,3216098,20816,1209890,16967,516341,12146,833982,14317,245948,9508,409937,11777,167473,6264,91029,5374,18016,2140,31905,2925,16597,2274,9926,1625,304219,9660,205617,7692,35895,3314,47212,3755,4494,1021,11001,1953,597380,12121,338310,8814,116906,6067,93496,5931,22075,2460,26593,2950,208349,7664,83277,4891,42088,3730,35686,3286,27374,2998,19924,2197,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
