GEO_ID,B22005B_001E,B22005B_001M,B22005B_002E,B22005B_002M,B22005B_003E,B22005B_003M,NAME,B22005B_001MA,B22005B_001EA,B22005B_002MA,B22005B_002EA,B22005B_003MA,B22005B_003EA,state
0400000US01,487336,7317,135193,6424,352143,6648,Alabama,null,null,null,null,null,null,01
0400000US02,7086,1039,1275,769,5811,1002,Alaska,null,null,null,null,null,null,02
0400000US04,104848,4216,23712,2708,81136,4132,Arizona,null,null,null,null,null,null,04
0400000US05,174312,3975,41907,3337,132405,4772,Arkansas,null,null,null,null,null,null,05
0400000US06,811762,10103,131182,5724,680580,10720,California,null,null,null,null,null,null,06
0400000US08,78741,2783,13737,2177,65004,3169,Colorado,null,null,null,null,null,null,08
0400000US09,130883,3779,33089,3221,97794,3383,Connecticut,null,null,null,null,null,null,09
0400000US10,73449,2963,14547,2027,58902,2847,Delaware,null,null,null,null,null,null,10
0400000US11,123860,2991,32241,2746,91619,3238,District of Columbia,null,null,null,null,null,null,11
0400000US12,1054149,12232,281183,9311,772966,13280,Florida,null,null,null,null,null,null,12
0400000US13,1151542,11816,260508,8959,891034,11476,Georgia,null,null,null,null,null,null,13
0400000US15,8627,1240,525,354,8102,1203,Hawaii,null,null,null,null,null,null,15
0400000US16,3535,1266,1068,953,2467,942,Idaho,null,null,null,null,null,null,16
0400000US17,663609,9121,217255,7161,446354,8489,Illinois,null,null,null,null,null,null,17
0400000US18,235622,5019,55760,3937,179862,5335,Indiana,null,null,null,null,null,null,18
0400000US19,36340,1908,11960,1754,24380,2025,Iowa,null,null,null,null,null,null,19
0400000US20,62449,3100,13753,2102,48696,3158,Kansas,null,null,null,null,null,null,20
0400000US21,144848,4310,34777,2723,110071,4165,Kentucky,null,null,null,null,null,null,21
0400000US22,530579,6647,167050,5901,363529,7695,Louisiana,null,null,null,null,null,null,22
0400000US23,4291,842,1510,620,2781,827,Maine,null,null,null,null,null,null,23
0400000US24,647863,5922,116070,5079,531793,7231,Maryland,null,null,null,null,null,null,24
0400000US25,176086,4563,45431,3207,130655,4750,Massachusetts,null,null,null,null,null,null,25
0400000US26,530430,6785,170279,5505,360151,6987,Michigan,null,null,null,null,null,null,26
0400000US27,116805,3058,37354,3478,79451,3725,Minnesota,null,null,null,null,null,null,27
0400000US28,398943,6097,110519,5535,288424,6194,Mississippi,null,null,null,null,null,null,28
0400000US29,266110,6303,73430,4408,192680,6105,Missouri,null,null,null,null,null,null,29
0400000US30,1832,646,223,190,1609,624,Montana,null,null,null,null,null,null,30
0400000US31,33435,1809,8287,1422,25148,1887,Nebraska,null,null,null,null,null,null,31
0400000US32,100586,3310,28587,2558,71999,3281,Nevada,null,null,null,null,null,null,32
0400000US33,7797,1392,963,682,6834,1351,New Hampshire,null,null,null,null,null,null,33
0400000US34,427246,6807,78943,4132,348303,7020,New Jersey,null,null,null,null,null,null,34
0400000US35,17749,1792,3976,1075,13773,1639,New Mexico,null,null,null,null,null,null,35
0400000US36,1099658,10577,306054,9945,793604,10337,New York,null,null,null,null,null,null,36
0400000US37,833815,9407,211919,8175,621896,10678,North Carolina,null,null,null,null,null,null,37
0400000US38,9219,1515,1232,687,7987,1623,North Dakota,null,null,null,null,null,null,38
0400000US39,584817,8076,174780,5905,410037,8199,Ohio,null,null,null,null,null,null,39
0400000US40,106390,3127,30180,2230,76210,3337,Oklahoma,null,null,null,null,null,null,40
0400000US41,26250,2059,8410,1769,17840,1706,Oregon,null,null,null,null,null,null,41
0400000US42,500980,7198,154174,6396,346806,8575,Pennsylvania,null,null,null,null,null,null,42
0400000US44,22788,2173,7440,1645,15348,2007,Rhode Island,null,null,null,null,null,null,44
0400000US45,489601,7623,119339,6427,370262,7587,South Carolina,null,null,null,null,null,null,45
0400000US46,5246,1137,1177,873,4069,1106,South Dakota,null,null,null,null,null,null,46
0400000US47,420806,5755,108176,4969,312630,6371,Tennessee,null,null,null,null,null,null,47
0400000US48,1228405,12595,255614,10038,972791,14422,Texas,null,null,null,null,null,null,48
0400000US49,10665,1318,1228,553,9437,1310,Utah,null,null,null,null,null,null,49
0400000US50,2039,580,295,356,1744,573,Vermont,null,null,null,null,null,null,50
0400000US51,584515,8181,98637,4458,485878,8416,Virginia,null,null,null,null,null,null,51
0400000US53,102858,4156,28621,3370,74237,4045,Washington,null,null,null,null,null,null,53
0400000US54,26751,2082,7789,1464,18962,1817,West Virginia,null,null,null,null,null,null,54
0400000US55,130900,3428,48808,3388,82092,3225,Wisconsin,null,null,null,null,null,null,55
0400000US56,1591,675,213,325,1378,593,Wyoming,null,null,null,null,null,null,56
0400000US72,148590,6971,61835,5100,86755,4776,Puerto Rico,null,null,null,null,null,null,72
