GEO_ID,B17020G_001E,B17020G_001M,B17020G_002E,B17020G_002M,B17020G_003E,B17020G_003M,B17020G_004E,B17020G_004M,B17020G_005E,B17020G_005M,B17020G_006E,B17020G_006M,B17020G_007E,B17020G_007M,B17020G_008E,B17020G_008M,B17020G_009E,B17020G_009M,B17020G_010E,B17020G_010M,B17020G_011E,B17020G_011M,B17020G_012E,B17020G_012M,B17020G_013E,B17020G_013M,B17020G_014E,B17020G_014M,B17020G_015E,B17020G_015M,B17020G_016E,B17020G_016M,B17020G_017E,B17020G_017M,NAME,B17020G_001MA,B17020G_001EA,B17020G_002MA,B17020G_002EA,B17020G_003EA,B17020G_003MA,B17020G_004EA,B17020G_004MA,B17020G_005EA,B17020G_005MA,B17020G_006MA,B17020G_006EA,B17020G_007MA,B17020G_007EA,B17020G_008MA,B17020G_008EA,B17020G_009EA,B17020G_009MA,B17020G_010EA,B17020G_010MA,B17020G_011MA,B17020G_011EA,B17020G_012MA,B17020G_012EA,B17020G_013MA,B17020G_013EA,B17020G_014EA,B17020G_014MA,B17020G_015EA,B17020G_015MA,B17020G_016EA,B17020G_016MA,B17020G_017MA,B17020G_017EA,state
0400000US17,328325,13077,53439,5629,11969,2768,8734,1610,6808,1797,23202,3051,2515,698,43,56,168,178,274886,13560,47440,4067,43976,4077,39651,3838,124148,7723,14855,1903,3654,891,1162,537,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,171302,8089,38574,4767,7492,1738,7570,2092,6761,1816,14770,2293,1306,640,225,219,450,315,132728,8281,26459,3381,21156,2499,19238,2837,57456,4217,6260,1223,1689,814,470,363,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,65247,5549,15861,2914,3743,1171,2974,980,2316,1168,6356,1328,420,369,52,81,0,163,49386,4935,9293,1701,10533,2053,8267,1790,19113,2520,1499,614,384,232,297,211,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,96157,5954,19022,3560,4281,1439,2244,836,3113,1186,8060,1715,1162,703,115,100,47,74,77135,5538,15244,2004,12403,1843,11958,1497,31988,3159,3723,781,1471,567,348,203,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,96807,6380,24825,3689,6639,1594,5179,1419,3595,1255,8378,1752,881,467,153,156,0,195,71982,5782,13546,2111,12077,1869,10796,1705,29462,3691,4029,889,1720,735,352,333,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,84159,7119,15549,3165,3813,1246,3450,1662,1602,920,5142,1299,1109,487,226,206,207,192,68610,6931,11641,2315,11312,2089,10381,2286,29302,3936,4471,1286,1303,530,200,179,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,28542,2191,6044,1407,1508,711,1142,503,923,499,2305,823,127,129,39,46,0,175,22498,2159,2746,666,3185,755,3929,997,10681,1610,1581,403,352,214,24,59,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,199857,11725,25114,4161,4900,1590,4325,1335,3551,954,10766,2175,1199,664,221,166,152,152,174743,10202,30328,2852,29972,3359,25698,3055,77819,5907,8787,1382,1806,685,333,316,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,201533,12965,36128,5999,5547,1616,6191,2020,5772,2247,15055,2871,3074,1092,399,348,90,152,165405,10331,27161,2421,25050,3052,21364,2865,80693,6042,7885,1768,2088,665,1164,781,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,282602,10115,69971,7308,16160,2538,14820,2758,8881,1608,25812,3015,3732,920,507,265,59,99,212631,9732,31073,3099,32936,3272,33325,3469,97421,5661,13812,1462,3216,898,848,415,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,152885,8852,23719,3388,5255,1233,4773,1280,2902,715,10164,1950,439,223,64,64,122,139,129166,8439,26972,3152,22993,2292,17518,2227,55467,4315,5226,1239,856,372,134,118,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,38903,5115,8149,2143,2288,1043,1929,843,766,471,2587,973,210,209,148,262,221,319,30754,4436,5638,1552,4550,1397,5067,1550,12205,2531,2440,889,838,574,16,28,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,155198,8787,27929,4192,8877,1950,5186,1533,3360,1380,9243,1872,1083,537,180,128,0,190,127269,7539,19712,3123,21004,2911,17147,2515,58228,4540,8754,1613,2051,653,373,288,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,33513,3211,6288,1519,1879,849,763,389,517,393,2777,945,268,204,84,101,0,174,27225,3160,3299,836,3660,922,4905,1275,12994,1539,1890,902,359,255,118,154,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,49823,3523,10560,2403,1992,762,1873,958,2202,1118,4262,1123,231,213,0,163,0,163,39263,2738,9575,1516,6820,1246,5065,1039,15333,1855,2209,763,254,198,7,18,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,136407,8754,16888,3871,3698,1189,2735,1158,3103,1334,6003,1768,968,453,209,188,172,202,119519,7740,21061,2963,18847,2897,12475,2173,56749,4648,7820,1367,1803,712,764,562,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,26531,2884,2058,771,448,312,153,201,209,199,849,537,399,347,0,192,0,192,24473,2838,3748,993,5268,1503,2625,821,9942,1823,2535,821,149,141,206,176,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,226708,10638,31225,5003,4754,1575,4711,1640,4494,1550,14854,2767,1592,705,445,369,375,241,195483,11055,32919,3376,30948,3169,24844,2639,92194,6661,10670,1689,3445,1076,463,323,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,67786,5489,15758,3055,3116,1346,3458,1406,1690,815,6459,1593,752,365,187,211,96,137,52028,5143,5979,1462,7614,1793,7176,1752,25008,3052,4927,1308,1047,430,277,176,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,583927,18382,104442,8323,18460,2861,16030,2538,14228,2659,47510,4189,6343,1546,1297,552,574,442,479485,16916,77721,5283,60464,4602,50069,3688,251662,11590,29137,2818,7536,1743,2896,1023,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,257993,13139,54359,7050,14778,2977,10952,2329,7698,2071,18830,2613,1543,555,529,347,29,48,203634,10874,33884,3532,34957,3865,31720,3056,89868,6233,10540,1938,2075,700,590,439,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,14153,2571,2668,1192,498,383,377,303,448,656,1287,534,48,87,0,161,10,19,11485,2229,2532,1062,2046,785,1475,831,4472,1134,851,490,87,82,22,42,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,328262,12384,87323,6604,23720,2968,19173,2860,13588,2682,26571,2911,3257,911,575,324,439,513,240939,10074,36400,3742,39956,3670,35639,3612,112482,6585,12109,1708,2895,730,1458,734,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,293811,9169,57838,4822,10955,1535,11051,1815,8192,1752,23811,2082,3136,784,404,180,289,200,235973,8947,32146,2614,32239,2460,29053,2952,114165,5560,22520,1626,4684,650,1166,329,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,191414,8975,32691,4192,5664,1291,4555,1503,2298,770,18324,2679,1593,683,190,181,67,133,158723,8818,21444,2704,21854,2514,22396,2876,79168,5678,11832,1601,1556,556,473,317,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,301884,14526,67242,7159,15663,3252,13090,2850,8715,2040,26349,3122,2798,812,305,308,322,365,234642,13869,42168,4267,40575,4222,34043,3787,102499,6972,11579,1876,2935,762,843,471,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,32314,5190,7410,3225,897,803,1194,818,1424,1065,3424,1445,471,353,0,217,0,217,24904,3506,3190,982,4191,1368,2740,1065,12833,2362,1564,742,228,250,158,246,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,100525,9525,23944,4642,6529,1954,4626,1657,1916,716,9423,2231,1166,673,284,238,0,211,76581,7421,11827,1885,13577,2611,12008,2073,33089,4205,4568,1420,1400,660,112,127,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,21390,2851,3511,1497,276,235,876,771,407,333,1805,843,147,190,0,163,0,163,17879,2481,4023,1308,3024,618,2505,940,6512,1463,1597,620,218,178,0,163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,139020,8596,26787,3560,5863,1359,5107,1821,4442,1480,9466,1823,1288,554,621,502,0,208,112233,7913,19997,2922,19122,3029,16063,2107,49012,4279,5559,1224,2078,590,402,346,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,727309,24264,109092,10791,24218,4380,19835,3402,13901,2740,42117,3820,7766,2491,1012,442,243,174,618217,23712,104246,8083,94395,7428,83638,6647,289060,13652,36140,3467,7637,1313,3101,959,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,90516,7251,10029,2331,2509,1239,1381,616,971,581,4976,1035,86,116,36,59,70,130,80487,6882,12779,1898,13195,2123,15627,2493,36197,3631,2160,857,333,277,196,318,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12252,1615,1177,519,146,225,159,156,116,131,518,351,128,121,52,90,58,100,11075,1556,1972,751,1544,550,1498,631,4989,934,804,421,169,161,99,184,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,319402,14444,44362,7027,9421,2525,6208,1668,6341,1821,20254,3328,1549,637,362,324,227,253,275040,12972,48446,4194,43750,4416,41150,3266,124388,7728,13808,2173,2459,896,1039,510,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,426187,14445,55486,7137,10438,2236,9827,2094,7880,2555,23841,3294,2930,673,400,287,170,178,370701,14850,64300,5645,54111,3748,51349,4218,175060,8472,19452,2135,4415,963,2014,680,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,28437,3301,7606,1783,1916,809,1970,824,726,430,2369,851,598,485,27,54,0,200,20831,2928,3219,1136,5186,1314,3547,1160,6749,1495,1696,565,342,304,92,99,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,136829,6787,27038,3433,6114,1490,5337,1217,4680,1109,9961,1631,900,540,0,151,46,75,109791,6550,18793,2311,19396,2430,16592,2280,48569,3498,5392,912,835,307,214,179,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,15948,2534,2910,1231,930,629,418,382,138,193,1184,625,240,237,0,201,0,201,13038,2494,1816,887,2482,727,2125,989,6079,1453,397,242,139,128,0,201,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,173578,11509,72705,8823,6612,1901,8023,2076,7407,2044,38240,5395,7986,1642,3777,1122,660,480,100873,9906,4133,1482,4056,1411,7335,1881,60812,6684,17127,2443,6306,1609,1104,653,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
