GEO_ID,B14001_001E,B14001_001M,B14001_002E,B14001_002M,B14001_003E,B14001_003M,B14001_004E,B14001_004M,B14001_005E,B14001_005M,B14001_006E,B14001_006M,B14001_007E,B14001_007M,B14001_008E,B14001_008M,B14001_009E,B14001_009M,B14001_010E,B14001_010M,NAME,B14001_001MA,B14001_001EA,B14001_002EA,B14001_002MA,B14001_003EA,B14001_003MA,B14001_004EA,B14001_004MA,B14001_005MA,B14001_005EA,B14001_006MA,B14001_006EA,B14001_007EA,B14001_007MA,B14001_008EA,B14001_008MA,B14001_009EA,B14001_009MA,B14001_010EA,B14001_010MA,state
0400000US01,4705034,4688,1188014,11304,63400,4474,59093,3574,243468,8046,254196,6988,257748,5924,261639,8484,48470,3630,3517020,10842,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,707412,1887,186461,3830,9307,1518,11597,1676,41482,2431,39218,2517,40414,2570,35247,2994,9196,1425,520951,3653,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6765158,5521,1757544,11972,88736,4909,81544,4733,358912,8610,379836,9927,383592,6694,384659,10771,80265,5199,5007614,13082,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2893428,4025,743696,8941,47292,3470,41214,3611,161784,5871,155521,5790,161292,3749,148402,6579,28191,2919,2149732,8279,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38099421,11005,10455915,31881,599565,11954,526390,12529,1913684,19285,2057417,18267,2128815,16646,2699808,25038,530236,15131,27643506,30276,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5408451,4511,1394563,11764,83333,3934,69643,4025,280158,7190,290539,6911,293248,6116,300066,10676,77576,3807,4013888,12422,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3481238,2850,898609,10169,53459,3243,35155,3581,159854,5443,179062,5172,195883,4916,216701,8115,58495,4522,2582629,9641,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,929575,2315,233046,4377,13536,1715,12247,2062,44179,2660,48957,2606,45142,2052,55239,3847,13746,1857,696529,4639,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,666887,1941,167649,5063,13119,1954,9551,1555,28102,2092,20475,2147,22217,1512,50096,3129,24089,2444,499238,4779,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,20313711,9981,4770596,23776,288668,9771,227092,8236,937216,13590,953102,14749,991018,10142,1120457,21826,253043,9453,15543115,24757,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,10045363,8263,2748599,20698,175165,7184,135124,7792,564728,11928,585268,11204,596264,10422,553921,14216,138129,7479,7296764,18656,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375101,2306,324608,5731,23360,2518,17003,2058,62754,2999,67349,2893,61609,2562,75435,4431,17098,2014,1050493,5660,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1650911,2644,454019,5638,25462,2694,20784,2642,98136,4106,103929,4181,102332,3460,87793,4739,15583,2268,1196892,5789,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12349981,6458,3216701,15820,214728,7351,146425,7644,639018,10627,669320,11353,693053,8066,675272,12865,178885,7289,9133280,16356,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6418699,4953,1661841,12405,101850,5028,86800,4640,342785,7802,355064,7169,357731,6048,342704,9277,74907,5108,4756858,12184,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3025449,3670,802489,9006,52310,3197,42019,3216,161163,4377,165472,4496,162157,3936,183287,6537,36081,3157,2222960,8849,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2803297,3992,777271,7305,56855,4013,40024,2835,161763,4674,153863,4583,158337,3298,164915,5710,41514,3042,2026026,7186,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4295775,4729,1051294,8409,62924,3776,51244,3771,225646,6005,223295,5721,227670,5443,210426,6969,50089,3653,3244481,8741,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4511336,5390,1176248,12455,80379,4434,57360,4629,255479,7800,250090,7497,254665,7028,232404,8463,45871,4249,3335088,12146,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1297445,1706,289898,4579,14496,1495,13560,1653,57763,2946,57962,2457,63486,2779,66555,3254,16076,1917,1007547,4202,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5839898,4941,1536509,11679,97926,4892,68537,4675,297598,6299,302196,6776,314534,5796,341883,8883,113835,5628,4303389,11353,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6645296,5297,1714245,11220,105212,4935,74584,4409,292593,6818,312939,7221,345019,6476,444343,8997,139555,6277,4931051,10901,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9621695,6422,2452202,13162,142421,5446,119322,4844,469242,7765,494444,7449,537262,6805,568355,8973,121156,5544,7169493,12666,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5368647,4253,1404105,10815,95941,4433,71612,3627,284573,5431,293480,5988,297221,4594,292129,8881,69149,3920,3964542,10718,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2877652,4046,779151,9248,48060,3435,40442,3169,166341,6348,163972,7321,166614,4911,163564,6002,30158,3753,2098501,8824,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5892842,4759,1484234,10592,96353,5087,68973,4243,307220,7256,316308,7853,314456,6071,301024,8312,79900,4796,4408608,11315,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1014534,2047,236016,4831,14864,1620,13248,1699,51731,2976,49810,3143,49577,2538,47632,3781,9154,1361,778518,4452,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1839805,2398,507288,5050,36089,2647,26168,2130,101353,3343,107746,3822,101575,2623,106963,4014,27394,2385,1332517,5244,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2890482,3821,697092,7843,33886,3316,35952,3582,157056,5124,150139,5026,156129,3943,134682,6134,29248,2785,2193390,8263,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1305910,2231,300223,4322,16793,1794,12460,2006,54042,2856,60888,2751,65444,2554,73373,3623,17223,2310,1005687,4213,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8697961,6205,2226989,14933,163607,6133,106420,4554,431700,9427,448758,9464,478940,5771,472948,10455,124616,6098,6470972,14754,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2010848,3475,536849,8522,26850,2667,26975,2685,112494,4564,116494,4504,111753,4172,117022,6374,25261,2743,1473999,9506,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19167332,8695,4794761,20889,298614,7682,227537,8810,899624,13135,933829,13935,981434,10799,1142643,16015,311080,9656,14372571,21165,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9917259,6826,2521781,16345,131763,6313,122843,5585,512899,9458,519451,9821,555649,9317,560380,12200,118796,6306,7395478,17616,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,722826,1909,179366,3897,8882,1329,9831,1445,38210,2653,34472,2356,33543,1660,44572,2876,9856,1756,543460,3925,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11240226,6011,2812859,14248,167505,6367,132663,6089,572527,9181,590878,10453,614190,7449,593862,9647,141234,5682,8427367,14440,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770772,3039,1011241,7257,67039,3805,54586,3710,217580,5771,217345,6171,213310,4391,200554,6163,40827,2818,2759531,6919,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4007474,4114,953051,10178,57027,3838,44108,3749,196128,6163,195706,5072,204773,5122,209352,8008,45957,3709,3054423,9689,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12391612,7000,2941997,14742,183290,6227,133054,5612,581812,9982,610633,10414,621429,6857,644150,11352,167629,5993,9449615,15697,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1026517,1992,260894,5637,12667,1885,9484,1522,46113,3038,48434,3003,46956,2391,81612,4104,15628,2457,765623,5545,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4852531,5205,1183515,10482,58869,3928,69252,4387,252902,6895,250106,6521,249181,6141,258896,7386,44309,3845,3669016,11064,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,833720,2025,214085,3996,16008,1747,11779,1458,46710,2496,45810,2396,44865,2238,40599,2676,8314,1461,619635,4009,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6477550,5854,1573379,11880,83123,4376,81990,5022,325173,7845,345471,8350,349861,7165,316592,7753,71169,5540,4904171,12802,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27114149,14022,7679163,29719,453117,13334,395408,11085,1648578,18526,1673664,20675,1657752,17380,1530060,22111,320584,10648,19434986,28426,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2951884,3800,984783,9585,57982,3001,49078,3224,209268,4731,207178,5436,203783,3819,217147,6629,40347,3263,1967101,10046,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,606486,1307,144025,3763,9993,1405,5958,956,24246,1619,29142,1654,28535,1422,36527,2745,9624,1916,462461,3738,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8172651,6958,2138155,15886,124910,6224,105228,5912,412626,8071,418786,8147,431758,7010,499749,11702,145098,6698,6034496,14400,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7142523,4505,1750825,12427,109547,5293,93487,5295,369758,8943,359071,8172,364765,7756,373438,8603,80759,4443,5391698,11959,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1760286,2799,397036,6462,21259,2411,20464,2202,85114,3657,86176,3893,83749,3439,80085,4252,20189,2686,1363250,6293,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5597361,4041,1411349,9623,73497,3465,79510,4012,277592,6085,298867,5072,299240,5165,318029,7992,64614,4168,4186012,10192,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558362,1729,147108,3758,8686,1399,6748,1555,33657,2154,31017,2161,30143,2393,28121,2263,8736,1581,411254,3756,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3259323,3688,804711,10027,45061,4652,33751,4826,139242,6162,167886,6296,168446,5171,219030,8352,31295,4428,2454612,9751,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
