GEO_ID,C17010H_001E,C17010H_001M,C17010H_002E,C17010H_002M,C17010H_003E,C17010H_003M,C17010H_004E,C17010H_004M,C17010H_005E,C17010H_005M,C17010H_006E,C17010H_006M,C17010H_007E,C17010H_007M,C17010H_008E,C17010H_008M,C17010H_009E,C17010H_009M,C17010H_010E,C17010H_010M,C17010H_011E,C17010H_011M,C17010H_012E,C17010H_012M,C17010H_013E,C17010H_013M,C17010H_014E,C17010H_014M,C17010H_015E,C17010H_015M,C17010H_016E,C17010H_016M,C17010H_017E,C17010H_017M,NAME,C17010H_001MA,C17010H_001EA,C17010H_002EA,C17010H_002MA,C17010H_003MA,C17010H_003EA,C17010H_004MA,C17010H_004EA,C17010H_005EA,C17010H_005MA,C17010H_006EA,C17010H_006MA,C17010H_007EA,C17010H_007MA,C17010H_008EA,C17010H_008MA,C17010H_009MA,C17010H_009EA,C17010H_010MA,C17010H_010EA,C17010H_011EA,C17010H_011MA,C17010H_012EA,C17010H_012MA,C17010H_013EA,C17010H_013MA,C17010H_014MA,C17010H_014EA,C17010H_015MA,C17010H_015EA,C17010H_016EA,C17010H_016MA,C17010H_017EA,C17010H_017MA,state
0400000US13,1457537,12065,94697,4826,45713,3580,21539,2589,48984,3343,9746,1715,6869,1421,39238,3405,30721,3085,1362840,13054,1145826,12430,437645,9171,217014,7169,72153,4493,35119,3584,144861,6000,73874,4549,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,87559,3232,5263,1179,2327,697,778,365,2936,909,756,497,526,447,2180,737,2144,743,82296,2973,70066,3020,26490,2043,12230,1806,5030,1171,2837,1130,7200,1212,3954,1036,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,358973,6218,26672,2723,13037,1637,6742,1250,13635,2054,2095,757,1785,695,11540,1852,10351,1642,332301,6127,282634,5858,113647,4089,49667,3994,18484,2736,10318,1900,31183,2412,18120,2002,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2056190,14366,116720,6145,50671,4130,23199,2564,66049,3950,12748,1649,8730,1421,53301,3461,45009,3054,1939470,14910,1616688,13443,598235,9472,322782,7653,106158,4598,52301,3851,216624,6244,108851,4904,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1383726,10024,98073,5415,36292,2528,18161,1981,61781,4712,10954,1773,7285,1360,50827,3959,44201,3607,1285653,10770,1048437,10419,391522,7237,237216,6644,85063,4605,48901,3497,152153,5283,84505,5032,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,711526,7344,37739,2684,16626,1862,6966,1204,21113,1933,3761,920,2998,812,17352,1685,15374,1568,673787,7337,568311,6771,214254,5318,105476,4897,38293,3078,24511,2604,67183,3528,41892,2717,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,590452,5816,34042,2118,13561,1526,6451,1225,20481,1907,3922,1052,3048,889,16559,1677,14504,1606,556410,6051,466082,5832,179518,5299,90328,4190,31441,2535,18341,2114,58887,3692,34769,3274,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,991405,10568,116943,4891,52661,3680,26879,2534,64282,3476,11792,1788,8062,1442,52490,3267,42729,3047,874462,11078,711988,10585,273921,7502,162474,6056,54717,3627,30249,3034,107757,4428,57553,3555,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,707243,8929,55800,4337,21234,2728,11035,1765,34566,3475,6973,1650,5330,1468,27593,3037,22168,2765,651443,8873,532536,8154,203739,5817,118907,5791,41212,3550,21725,2850,77695,4503,40345,3507,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,316432,6155,18428,2255,7763,1208,3200,855,10665,1819,2959,928,2454,861,7706,1346,7166,1369,298004,5648,247712,5804,79084,3365,50292,3600,17115,1842,10443,1527,33177,2869,17616,1987,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,820704,7508,30420,2438,13197,1529,4582,1036,17223,2179,3935,1150,2129,748,13288,1949,10288,1776,790284,7823,656700,7391,248662,5566,133584,5524,40557,3237,18849,2276,93027,4725,47064,3218,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1240127,12351,48718,3569,16720,2080,5474,1233,31998,3180,4234,1156,2555,984,27764,3002,22588,2559,1191409,12873,969245,12029,359056,7892,222164,9031,68157,4722,29424,3272,154007,6874,72442,4233,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1998450,12023,142356,5360,60976,3303,31384,2500,81380,3981,17960,2019,12731,1868,63420,3691,52201,3320,1856094,11874,1526338,12554,543765,6452,329756,7309,113793,4165,60178,3773,215963,7189,106663,4920,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1177289,8820,40196,3161,17877,2009,7879,1305,22319,2286,4405,793,3339,706,17914,2030,15127,1856,1137093,8653,964688,8286,367216,5192,172405,5123,61891,3383,36559,2580,110514,4126,64987,3248,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,437110,7115,34262,2948,16054,2175,7975,1635,18208,2278,2616,930,1981,746,15592,2091,13412,1915,402848,7174,335732,7265,126490,4781,67116,3909,23073,2627,12550,2216,44043,3526,22620,2428,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1273500,12598,95620,4876,37921,3164,17127,2023,57699,4057,11248,2066,8663,1742,46451,3501,40286,3091,1177880,12237,965164,11159,361981,7528,212716,7667,72986,4187,39804,3322,139730,5657,78253,4017,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236691,4958,14853,2124,8231,1768,4267,1326,6622,1190,1382,486,832,388,5240,1070,4720,1037,221838,5006,188253,5683,64793,3436,33585,3070,12903,1799,7236,1652,20682,2238,10602,1524,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,404675,5153,19869,2213,8288,1221,3654,701,11581,1792,1915,716,1359,568,9666,1575,8971,1534,384806,5463,327593,5107,128984,3804,57213,3133,21835,1997,13293,1528,35378,2646,22928,2200,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,385797,5910,18940,2364,9253,1539,3673,966,9687,1675,2688,1005,1503,671,6999,1336,5689,1249,366857,6111,290060,6426,96303,4349,76797,3657,27871,2273,14053,1773,48926,3242,22831,2748,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,319318,5170,14440,2080,5256,1173,2065,754,9184,1591,1729,708,1313,594,7455,1391,6879,1381,304878,5127,251411,5166,87785,3900,53467,4048,20880,2283,11199,1729,32587,3146,17457,2163,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1314644,9536,44421,3487,22585,2103,10933,1595,21836,2467,3669,1029,1668,715,18167,2359,13871,2062,1270223,9391,1050051,11111,398493,7257,220172,7616,71561,4377,27405,2374,148611,5715,59263,4030,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,207354,5266,15531,2011,7457,1425,2685,788,8074,1481,1760,629,1038,505,6314,1410,4887,1159,191823,5175,158090,4777,44048,3142,33733,2390,10620,1648,5260,1125,23113,2332,12461,1714,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2740194,14616,160098,5513,79026,4407,40257,3077,81072,3779,16835,1933,12486,1724,64237,3407,52179,3221,2580096,14941,2108037,14736,761539,9409,472059,10077,154585,6238,71605,3880,317474,7927,147373,5067,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1758563,13285,114830,5894,51796,3884,23255,2696,63034,3908,14365,2181,10188,1891,48669,3470,39862,3303,1643733,12951,1383434,14795,495814,10342,260299,8713,84282,4919,45586,3648,176017,6348,91105,4947,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,166405,3489,8038,1202,3438,845,845,356,4600,984,1054,509,802,439,3546,944,3055,851,158367,3514,135549,3398,52016,2477,22818,2153,9296,1673,5838,1203,13522,1662,8056,1240,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2442016,13961,177370,6393,60970,3303,30785,2517,116400,6489,20861,2310,14376,2211,95539,5772,81913,5426,2264646,13228,1831585,12264,667409,10474,433061,9772,151984,5169,79506,4451,281077,7412,146766,5408,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,694348,6722,60704,2855,25635,1995,12671,1397,35069,1945,6419,886,4919,878,28650,1756,24164,1753,633644,6872,515241,6627,189244,4418,118403,4276,39283,2611,20743,1880,79120,3603,44797,2973,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,814610,9810,58180,4191,25135,2541,11553,1699,33045,3132,7434,1280,5897,1251,25611,3062,20220,2812,756430,9746,623038,9388,217248,6027,133392,6866,45924,4123,24037,2967,87468,5572,46794,4036,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2578061,13552,138134,6019,52887,3122,22978,2036,85247,4553,15482,1712,11801,1719,69765,4213,57056,3836,2439927,13158,2010404,12746,702410,10059,429523,10100,148947,5644,72494,4532,280576,7559,134688,5125,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,191774,4769,8771,1656,3335,1018,1432,734,5436,1218,1157,598,681,468,4279,1032,3514,959,183003,5012,151297,4825,56146,3769,31706,2671,8817,1396,3853,1059,22889,2431,11172,1550,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,857032,9775,58949,3588,25985,2471,10648,1658,32964,2894,6574,1371,4468,1131,26390,2687,21472,2496,798083,10053,669882,9725,227002,6315,128201,5323,40411,3278,21541,2584,87790,4516,45456,3814,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,189087,3246,9439,1306,4382,810,1556,484,5057,1168,600,314,495,270,4457,1127,3957,1042,179648,3221,152778,3653,57621,2856,26870,2275,9919,1368,5244,1055,16951,1843,10789,1426,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1337799,13082,115824,4900,49452,3324,24626,2681,66372,4243,11673,1885,7960,1606,54699,3936,45126,3647,1221975,13190,1005553,12692,359629,8005,216422,6444,71931,4474,41521,3690,144491,5657,74705,4652,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3144000,16231,166044,7394,80232,5025,33733,3041,85812,6271,17190,2369,9860,1819,68622,5718,57522,5383,2977956,15367,2500531,18435,958906,13263,477425,12390,146292,6854,73363,5463,331133,9718,177606,7020,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,596718,6928,32510,2614,18180,1983,10592,1762,14330,1639,1444,482,950,377,12886,1648,11374,1605,564208,6952,486807,6857,239329,5464,77401,4100,26970,3141,16507,2513,50431,3159,28248,2914,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,146675,3369,10116,1509,3960,968,2180,761,6156,1095,1108,527,877,512,5048,998,4200,854,136559,3340,110953,2985,35440,2164,25606,2352,8619,1162,4768,947,16987,2044,8817,1426,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1388554,9897,69288,4456,30773,2817,13063,2066,38515,3102,6866,1363,4431,1188,31649,2838,26406,2796,1319266,10603,1111258,11362,420470,8659,208008,6410,70066,4135,35530,2729,137942,5107,73567,4189,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1357245,12890,70954,5125,30277,2637,13866,1906,40677,4842,9991,2332,7481,2004,30686,3762,25356,3314,1286291,12268,1061443,11840,394335,8282,224848,7449,76295,5052,40173,3510,148553,5703,78921,5052,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,437097,6477,59237,4071,24800,2594,12786,1866,34437,3298,7633,1629,5354,1320,26804,2853,21266,2428,377860,6490,309283,6174,103064,4595,68577,4026,25790,2423,13850,1720,42787,3544,20464,2524,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1267843,9324,64654,3814,26671,1729,11161,1577,37983,3341,7465,1409,6021,1366,30518,2851,26250,2494,1203189,9006,1002805,10768,352669,6614,200384,6105,74091,4090,43472,3094,126293,4848,72077,3592,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,126961,3463,7440,1428,3683,1030,1882,891,3757,1078,383,285,383,285,3374,1072,2867,1052,119521,3592,100920,3798,37255,3013,18601,2174,6804,1350,4089,1106,11797,1530,7366,1315,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,4743,1387,1269,590,819,489,339,342,450,313,164,200,82,143,286,246,66,108,3474,1120,2973,1012,1358,862,501,425,0,262,0,262,501,425,289,369,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
