GEO_ID,C25121_001E,C25121_001M,C25121_002E,C25121_002M,C25121_003E,C25121_003M,C25121_004E,C25121_004M,C25121_005E,C25121_005M,C25121_006E,C25121_006M,C25121_007E,C25121_007M,C25121_008E,C25121_008M,C25121_009E,C25121_009M,C25121_010E,C25121_010M,C25121_011E,C25121_011M,C25121_012E,C25121_012M,C25121_013E,C25121_013M,C25121_014E,C25121_014M,C25121_015E,C25121_015M,C25121_016E,C25121_016M,C25121_017E,C25121_017M,C25121_018E,C25121_018M,C25121_019E,C25121_019M,C25121_020E,C25121_020M,C25121_021E,C25121_021M,C25121_022E,C25121_022M,C25121_023E,C25121_023M,C25121_024E,C25121_024M,C25121_025E,C25121_025M,C25121_026E,C25121_026M,C25121_027E,C25121_027M,C25121_028E,C25121_028M,C25121_029E,C25121_029M,C25121_030E,C25121_030M,C25121_031E,C25121_031M,NAME,C25121_001EA,C25121_001MA,C25121_002EA,C25121_002MA,C25121_003MA,C25121_003EA,C25121_004MA,C25121_004EA,C25121_005EA,C25121_005MA,C25121_006EA,C25121_006MA,C25121_007EA,C25121_007MA,C25121_008MA,C25121_008EA,C25121_009MA,C25121_009EA,C25121_010EA,C25121_010MA,C25121_011EA,C25121_011MA,C25121_012EA,C25121_012MA,C25121_013EA,C25121_013MA,C25121_014MA,C25121_014EA,C25121_015EA,C25121_015MA,C25121_016EA,C25121_016MA,C25121_017EA,C25121_017MA,C25121_018EA,C25121_018MA,C25121_019MA,C25121_019EA,C25121_020MA,C25121_020EA,C25121_021EA,C25121_021MA,C25121_022EA,C25121_022MA,C25121_023EA,C25121_023MA,C25121_024MA,C25121_024EA,C25121_025MA,C25121_025EA,C25121_026EA,C25121_026MA,C25121_027EA,C25121_027MA,C25121_028EA,C25121_028MA,C25121_029EA,C25121_029MA,C25121_030MA,C25121_030EA,C25121_031MA,C25121_031EA,state
0400000US13,2354922,19925,97648,5046,27551,2525,19581,2197,27391,2808,23125,2451,154226,6290,44272,3449,33854,3268,47165,3535,28935,2706,272306,7582,54581,3756,59217,3642,100206,5613,58302,4316,273022,9587,40859,3201,53932,4070,111033,5153,67198,4570,433772,10699,40293,3020,62270,4308,197555,7593,133654,6196,1123948,16371,36428,3072,66003,4158,327490,9905,694027,11787,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,268078,4714,9810,1673,675,439,122,90,1245,635,7768,1296,10937,1466,475,274,545,584,903,431,9014,1302,18215,1900,190,168,426,249,1253,518,16346,1803,23821,2612,275,188,739,503,1823,673,20984,2406,38523,2452,600,341,252,224,1495,536,36176,2378,166772,4353,673,310,592,263,3667,919,161840,4309,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,435493,6933,14562,2169,2401,783,1710,560,4381,996,6070,1429,27627,2754,4816,1044,4289,1016,10202,1587,8320,1652,58233,4501,7142,1241,6913,1320,21462,2318,22716,3440,62398,3792,4356,1087,5554,1068,30101,2570,22387,2541,96844,5130,5207,1135,7320,1220,41440,3059,42877,3657,175829,5725,2994,783,3944,836,43780,3152,125111,4862,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3182232,18239,98974,5113,22824,2421,16571,1857,28098,2754,31481,2336,162845,6192,36362,2380,31623,2677,53320,3960,41540,2832,319292,8235,55432,3111,65631,3390,111991,4290,86238,4728,343491,8423,49855,3248,64922,3208,125326,5217,103388,4611,563230,10231,49412,2790,97640,4100,216341,7143,199837,6990,1694400,14031,47229,2944,110509,4857,448158,8951,1088504,11343,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1765500,14956,57714,4219,16725,2307,14891,1904,19463,2586,6635,1336,108249,5072,31020,2339,30785,2874,33673,2893,12771,1685,220077,7265,50647,3459,66622,3383,75281,4369,27527,2291,233298,6825,38183,2462,64691,3481,94091,4776,36333,2847,361463,8136,36013,2825,84446,3866,172389,6312,68615,3850,784699,10720,28926,2335,88207,4087,318894,8001,348672,7790,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,900362,9741,23735,1955,5526,875,6129,1027,7397,1167,4683,985,51432,2937,15924,1514,13773,1448,14624,1623,7111,1051,101894,4977,25351,1982,26401,2257,37095,3188,13047,1746,116029,4782,21510,2021,28843,2513,47430,3169,18246,2094,179500,5431,21375,1780,38981,2405,80483,3823,38661,2678,427772,7371,16750,1639,44823,2662,159727,5478,206472,4898,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,743508,8948,20763,2096,7155,1135,4479,1013,5652,1071,3477,688,41713,2684,14984,1511,11423,1560,10727,1335,4579,1006,83583,3485,24176,1884,22435,1871,25073,2019,11899,1521,91870,3875,21008,2179,24307,2411,31803,2634,14752,1744,153759,5377,21063,1849,37683,3027,60651,3682,34362,2379,351820,6528,15262,1379,32449,2331,124132,4933,179977,4379,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1146668,12735,58786,3498,24932,2262,12323,1687,14274,2017,7257,1378,95508,5002,38360,2774,22856,2287,24261,2300,10031,1328,159903,5351,40699,2684,42957,3250,56347,3359,19900,2022,151319,5275,27730,2196,35241,3398,63937,3811,24411,2339,215894,6793,31120,2566,39209,3064,101856,4961,43709,2938,465258,9624,18811,2290,37966,2928,176380,6439,232101,6629,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1132229,12824,68888,4500,21664,2643,12572,1918,21794,2423,12858,1993,102783,4941,33699,2930,21691,1981,29878,2500,17515,2020,164205,6402,39007,3352,33119,2870,61656,4989,30423,2282,138092,5766,23981,2783,26803,2714,55861,3274,31447,2346,200131,6725,22640,2538,29521,3418,85099,4432,62871,3880,458130,9284,22327,2312,27734,2812,148381,6078,259688,6876,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,395809,5987,11170,1497,3295,910,2327,765,2941,604,2607,694,29151,2372,7075,1211,4812,909,8928,1569,8336,1242,52212,3128,8822,1263,8291,1370,18813,2200,16286,1841,48750,3007,5212,1016,7372,1184,20758,2132,15408,1635,79116,4584,6636,1031,8866,1278,31834,2694,31780,2810,175410,4943,4623,932,8627,1292,49823,2737,112337,4122,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1472500,10315,34744,3187,3589,807,3412,868,8096,1522,19647,2130,53319,3373,6327,1166,5943,982,14218,1548,26831,2573,103970,4904,7102,1248,11033,1617,29447,2641,56388,3241,117765,4530,7720,1275,7938,1245,33518,2502,68589,4063,216538,7035,9079,1404,10968,1528,53174,3406,143317,6194,946164,10735,13953,1942,13303,1710,98500,4884,820408,9853,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1623515,11340,31100,2277,1472,526,829,466,5511,1254,23288,2037,63981,3879,3419,825,3253,907,12066,1827,45243,3323,118195,5616,3070,699,4218,874,23202,2289,87705,5242,130644,4814,3144,742,2980,922,24208,2368,100312,4341,219047,7114,4863,896,2469,640,37375,3124,174340,5859,1060548,10662,7863,1306,5018,1062,66242,4622,981425,10399,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2803372,15813,104715,3851,37617,2752,20823,1718,27034,1938,19241,1816,170743,6136,58570,3825,37988,2550,48640,2947,25545,2530,358897,6472,98344,3730,78419,3212,122157,4670,59977,2902,376595,9069,73893,3980,79894,3562,145645,5427,77163,4126,544948,9806,74281,4401,101427,4153,230742,6171,138498,4195,1247474,10170,61410,3386,101745,4737,425552,7125,658767,8485,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1547594,10546,33127,2160,5948,876,5781,1133,10282,1181,11116,1368,63029,2932,11779,1175,9168,1044,23359,1600,18723,1568,135696,4562,18480,1918,20188,1549,53053,2700,43975,2706,163808,4719,15902,1608,18838,1460,69412,3504,59656,3350,288614,6857,17029,1345,25224,1841,117265,4277,129096,4887,863320,9453,14762,1584,25779,1791,193275,4955,629504,7875,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,748055,10139,52359,3894,20801,2256,14040,1989,11775,1562,5743,1474,73737,3904,30352,2682,19201,2105,16802,1876,7382,1416,116796,5422,36225,3292,29633,2675,35496,3201,15442,2073,103724,5302,26604,2783,27545,2699,36618,3289,12957,2049,142378,5990,25146,2480,33542,2855,56050,3884,27640,2943,259061,7237,20349,2449,30423,3214,97634,5118,110655,4293,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1596870,15553,56281,3374,17233,1986,11379,1604,17035,1954,10634,1477,101232,4210,31901,2282,24935,2218,29756,2608,14640,1659,199187,6258,48473,3280,47725,3689,68290,3336,34699,2954,214151,5956,34826,2606,48424,3301,86695,4153,44206,2964,317057,8916,33699,2549,60254,3868,142749,5537,80355,4845,708962,9638,25342,2289,52583,3085,256317,7023,374720,8289,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,292585,4359,11914,1567,2600,531,1603,753,3572,926,4139,869,19644,1910,4518,998,1755,435,6767,1122,6604,1286,40780,2402,7477,1210,5073,742,12127,1608,16103,1819,35253,2346,3440,811,3232,810,12160,1524,16421,1837,59917,3211,3489,943,4021,782,18309,1847,34098,2496,125077,4233,4962,991,3454,774,21488,1968,95173,3595,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,500086,6928,13249,1453,3543,866,2828,673,4494,873,2384,577,25752,2085,8070,1106,6576,1075,7834,1142,3272,763,51113,2939,11404,1181,13343,1610,18870,1917,7496,1031,61161,2824,11363,1353,11753,1240,27170,1855,10875,1390,101033,3634,9984,1103,17373,1418,51296,3000,22380,1674,247778,4837,9067,972,20032,1572,97408,3569,121271,3538,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,619309,7889,19151,2186,2697,700,1797,562,5372,1236,9285,1465,32439,2636,4986,1000,3146,743,9066,1162,15241,2066,66996,3986,6663,1034,4970,1021,21693,2501,33670,2898,74314,4195,4327,972,4043,947,22613,2218,43331,3264,123260,5403,7190,1188,4377,1003,31733,3207,79960,4178,303149,6933,5500,1087,5739,1191,44123,3685,247787,6134,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369037,5901,7229,1175,861,438,251,181,1943,762,4174,969,13563,1623,2613,611,1474,664,3505,735,5971,1133,32272,2521,4908,1076,2277,605,9888,1550,15199,1775,32231,2677,2498,659,2061,549,10694,1556,16978,2151,62993,3672,3208,792,3204,898,20042,2676,36539,2842,220749,5072,4047,919,3088,870,33258,2709,180356,4570,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2053929,12820,47707,3376,4927,1114,3509,1143,10770,1767,28501,2739,74682,4020,7771,1289,5157,1066,17624,2069,44130,3434,156978,6018,10415,1634,9625,1558,40036,2906,96902,4995,152356,6054,5831,1353,7493,998,34968,2480,104064,4923,274340,7232,8745,1329,9060,1395,67881,4138,188654,5965,1347866,10465,16563,1869,14455,1854,139620,5605,1177228,9927,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,521450,7322,34440,3438,9474,1510,4835,1310,11674,2036,8457,1666,49877,3763,12958,1870,8409,1465,18123,2082,10387,1752,77849,4702,14852,1757,13191,1818,30424,2866,19382,1972,68987,3408,10748,1591,9800,1436,28075,2521,20364,2292,94717,5170,9937,1677,10216,1317,40906,3977,33658,2585,195580,5968,7338,1299,9861,1594,61020,4038,117361,4826,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3930033,20800,112392,5730,13758,1868,12332,1628,20011,2202,66291,4782,187881,6668,29830,2330,28194,2334,40248,3271,89609,5070,351856,8917,46871,3172,57642,2841,83524,4198,163819,6367,370898,9129,38425,2832,61968,3035,97490,4340,173015,6904,621693,11544,43622,2561,80339,3685,174840,6393,322892,8617,2285313,17150,51372,3530,97415,4154,376606,8498,1759920,14872,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2586616,16311,99452,5419,26593,2582,21726,2526,28756,2582,22377,2338,191409,7730,50699,3422,45991,3219,63335,4170,31384,2658,326984,8776,65207,4381,69969,3877,122822,4891,68986,4503,329643,8306,47228,3645,62652,3985,138672,6290,81091,4401,501492,9194,42875,3306,70964,3961,221068,6702,166585,5946,1137636,14078,33530,3019,62906,3629,333636,8880,707564,10135,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,200554,4137,6984,1225,1919,504,885,292,2229,614,1951,687,9336,1256,3037,600,1618,510,3174,758,1507,571,18593,1748,5206,969,2965,703,5469,1076,4953,923,20937,2073,3628,661,2999,571,8208,1305,6102,1156,38146,2326,6150,1034,4171,821,14341,1488,13484,1479,106558,3566,5775,816,5339,875,26198,1930,69246,3091,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3070181,16573,95955,3905,29468,2119,23417,2435,28906,2571,14164,1556,183905,6375,59378,3905,52137,3273,53464,3469,18926,2054,378634,8831,86635,4055,107719,4868,136738,5330,47542,2834,393761,8031,65222,3795,107255,4055,163020,5719,58264,3288,603034,11145,65111,3632,141833,5165,282177,7739,113913,4665,1414892,13430,48523,3136,142804,5106,547775,9686,675790,9529,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,962483,6980,39374,2211,15645,1286,8468,1018,10373,1242,4888,778,75629,3275,26149,1848,20579,1664,21157,1859,7744,1030,139464,3722,38738,2261,37324,2139,45007,2834,18395,1761,127418,4061,26379,1536,32095,2203,49099,3243,19845,1803,188460,5572,26233,1777,40021,2253,84611,4095,37595,2576,392138,6752,20544,1801,40701,2589,153327,5042,177566,4847,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1007015,9420,36024,2772,4648,877,1916,786,7465,1463,21995,2098,57542,3716,11495,1941,5643,1079,11101,1456,29303,2531,102377,4662,14188,2022,6068,1251,24206,2060,57915,3769,116564,4900,8559,1207,3980,821,27255,2628,76770,4204,187622,7302,9067,1756,5521,1089,34033,3144,139001,6314,506886,8920,7157,1590,3951,961,41943,3490,453835,8407,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
