GEO_ID,B01002C_001E,B01002C_001M,B01002C_002E,B01002C_002M,B01002C_003E,B01002C_003M,NAME,B01002C_001MA,B01002C_001EA,B01002C_002EA,B01002C_002MA,B01002C_003EA,B01002C_003MA,state
0400000US01,43.2,6.6,38.8,7.5,44.6,5.1,Alabama,null,null,null,null,null,null,01
0400000US02,28.3,0.7,28.2,1.1,28.4,1.3,Alaska,null,null,null,null,null,null,02
0400000US04,30.1,0.7,28.6,0.9,31.5,0.8,Arizona,null,null,null,null,null,null,04
0400000US05,36.3,3.8,37.7,6.7,34.8,4.5,Arkansas,null,null,null,null,null,null,05
0400000US06,36.7,1.3,35.5,1.5,37.7,1.6,California,null,null,null,null,null,null,06
0400000US08,36.6,2.7,35.2,5.3,38.0,3.4,Colorado,null,null,null,null,null,null,08
0400000US09,37.1,6.0,36.1,7.7,37.7,8.5,Connecticut,null,null,null,null,null,null,09
0400000US10,36.5,14.9,40.1,12.9,31.4,27.0,Delaware,null,null,null,null,null,null,10
0400000US11,42.5,13.4,42.6,13.0,39.0,26.7,District of Columbia,null,null,null,null,null,null,11
0400000US12,40.7,4.0,40.4,5.1,41.2,5.7,Florida,null,null,null,null,null,null,12
0400000US13,36.0,2.6,36.3,3.0,35.6,3.7,Georgia,null,null,null,null,null,null,13
0400000US15,40.2,11.1,38.4,13.9,40.5,12.4,Hawaii,null,null,null,null,null,null,15
0400000US16,39.1,4.0,39.7,5.8,37.8,6.8,Idaho,null,null,null,null,null,null,16
0400000US17,39.6,1.9,40.4,1.6,37.9,3.2,Illinois,null,null,null,null,null,null,17
0400000US18,46.0,2.2,47.1,3.5,45.2,5.6,Indiana,null,null,null,null,null,null,18
0400000US19,27.8,6.9,26.1,11.4,28.7,7.8,Iowa,null,null,null,null,null,null,19
0400000US20,36.1,2.8,35.4,3.6,37.1,4.2,Kansas,null,null,null,null,null,null,20
0400000US21,53.9,7.4,51.3,12.7,55.4,9.2,Kentucky,null,null,null,null,null,null,21
0400000US22,34.4,4.5,35.8,10.7,30.8,9.2,Louisiana,null,null,null,null,null,null,22
0400000US23,33.9,2.3,31.4,3.9,37.7,7.0,Maine,null,null,null,null,null,null,23
0400000US24,40.1,5.4,38.0,7.8,41.3,6.7,Maryland,null,null,null,null,null,null,24
0400000US25,28.8,9.0,25.7,8.0,34.3,5.0,Massachusetts,null,null,null,null,null,null,25
0400000US26,38.5,2.5,38.8,4.1,37.5,3.9,Michigan,null,null,null,null,null,null,26
0400000US27,29.4,0.9,29.1,1.8,30.1,2.7,Minnesota,null,null,null,null,null,null,27
0400000US28,30.4,3.1,29.7,5.5,31.4,3.0,Mississippi,null,null,null,null,null,null,28
0400000US29,40.0,6.2,38.4,7.7,42.3,7.1,Missouri,null,null,null,null,null,null,29
0400000US30,28.6,1.0,27.8,1.3,30.2,2.5,Montana,null,null,null,null,null,null,30
0400000US31,26.5,1.6,26.2,2.1,27.6,5.2,Nebraska,null,null,null,null,null,null,31
0400000US32,33.5,2.4,32.1,2.9,34.6,2.4,Nevada,null,null,null,null,null,null,32
0400000US33,46.3,14.6,52.0,4.9,36.0,16.9,New Hampshire,null,null,null,null,null,null,33
0400000US34,39.3,4.0,37.5,3.8,42.4,6.1,New Jersey,null,null,null,null,null,null,34
0400000US35,31.1,0.9,30.2,0.6,32.4,0.8,New Mexico,null,null,null,null,null,null,35
0400000US36,36.9,1.9,37.0,2.6,36.8,2.5,New York,null,null,null,null,null,null,36
0400000US37,37.7,1.9,36.3,2.5,38.5,1.0,North Carolina,null,null,null,null,null,null,37
0400000US38,26.1,1.2,24.7,1.6,28.2,1.3,North Dakota,null,null,null,null,null,null,38
0400000US39,43.7,3.5,42.1,4.7,46.1,6.4,Ohio,null,null,null,null,null,null,39
0400000US40,30.4,0.5,29.0,0.8,32.3,1.0,Oklahoma,null,null,null,null,null,null,40
0400000US41,34.8,1.3,31.2,4.5,36.9,4.6,Oregon,null,null,null,null,null,null,41
0400000US42,37.8,5.5,34.9,5.6,41.6,5.4,Pennsylvania,null,null,null,null,null,null,42
0400000US44,33.4,9.3,32.9,27.3,33.4,8.2,Rhode Island,null,null,null,null,null,null,44
0400000US45,42.9,7.1,42.1,5.6,46.6,5.4,South Carolina,null,null,null,null,null,null,45
0400000US46,24.7,0.6,24.3,1.5,24.9,1.9,South Dakota,null,null,null,null,null,null,46
0400000US47,49.7,4.6,46.8,3.6,50.5,2.6,Tennessee,null,null,null,null,null,null,47
0400000US48,33.8,1.3,33.7,1.2,34.1,3.2,Texas,null,null,null,null,null,null,48
0400000US49,29.2,1.5,28.1,4.8,29.6,3.0,Utah,null,null,null,null,null,null,49
0400000US50,60.6,14.2,62.5,18.6,54.7,31.3,Vermont,null,null,null,null,null,null,50
0400000US51,42.7,4.0,43.3,6.2,42.0,4.6,Virginia,null,null,null,null,null,null,51
0400000US53,30.7,1.4,30.9,1.8,30.3,2.1,Washington,null,null,null,null,null,null,53
0400000US54,42.2,6.7,45.4,20.7,41.7,6.3,West Virginia,null,null,null,null,null,null,54
0400000US55,36.6,1.5,36.0,2.6,37.0,2.2,Wisconsin,null,null,null,null,null,null,55
0400000US56,27.2,2.7,27.0,1.2,30.5,9.4,Wyoming,null,null,null,null,null,null,56
0400000US72,46.5,7.8,46.4,8.6,52.0,17.8,Puerto Rico,null,null,null,null,null,null,72
