GEO_ID,C23002I_001E,C23002I_001M,C23002I_002E,C23002I_002M,C23002I_003E,C23002I_003M,C23002I_004E,C23002I_004M,C23002I_005E,C23002I_005M,C23002I_006E,C23002I_006M,C23002I_007E,C23002I_007M,C23002I_008E,C23002I_008M,C23002I_009E,C23002I_009M,C23002I_010E,C23002I_010M,C23002I_011E,C23002I_011M,C23002I_012E,C23002I_012M,C23002I_013E,C23002I_013M,C23002I_014E,C23002I_014M,C23002I_015E,C23002I_015M,C23002I_016E,C23002I_016M,C23002I_017E,C23002I_017M,C23002I_018E,C23002I_018M,C23002I_019E,C23002I_019M,C23002I_020E,C23002I_020M,C23002I_021E,C23002I_021M,C23002I_022E,C23002I_022M,C23002I_023E,C23002I_023M,C23002I_024E,C23002I_024M,C23002I_025E,C23002I_025M,C23002I_026E,C23002I_026M,C23002I_027E,C23002I_027M,NAME,C23002I_001EA,C23002I_001MA,C23002I_002EA,C23002I_002MA,C23002I_003MA,C23002I_003EA,C23002I_004MA,C23002I_004EA,C23002I_005MA,C23002I_005EA,C23002I_006EA,C23002I_006MA,C23002I_007EA,C23002I_007MA,C23002I_008EA,C23002I_008MA,C23002I_009EA,C23002I_009MA,C23002I_010EA,C23002I_010MA,C23002I_011MA,C23002I_011EA,C23002I_012EA,C23002I_012MA,C23002I_013MA,C23002I_013EA,C23002I_014MA,C23002I_014EA,C23002I_015MA,C23002I_015EA,C23002I_016MA,C23002I_016EA,C23002I_017EA,C23002I_017MA,C23002I_018EA,C23002I_018MA,C23002I_019EA,C23002I_019MA,C23002I_020EA,C23002I_020MA,C23002I_021MA,C23002I_021EA,C23002I_022MA,C23002I_022EA,C23002I_023EA,C23002I_023MA,C23002I_024EA,C23002I_024MA,C23002I_025EA,C23002I_025MA,C23002I_026MA,C23002I_026EA,C23002I_027MA,C23002I_027EA,state
0400000US13,667953,3894,352277,3811,336107,3716,280971,4280,5587,1083,275384,4302,266680,4471,8704,1859,55136,3867,16170,1526,4792,1093,4792,1093,0,224,11378,1470,315676,3625,295693,3729,178951,5482,943,578,178008,5440,167273,5507,10735,1793,116742,5820,19983,1619,2151,804,1987,793,164,230,17832,1652,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,98800,600,50603,477,47173,613,38058,1304,6910,1190,31148,1834,29137,1987,2011,751,9115,1341,3430,361,630,343,630,343,0,187,2800,372,48197,410,43943,440,30969,1468,988,474,29981,1509,27095,1787,2886,1109,12974,1566,4254,163,744,303,744,303,0,187,3510,312,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,140997,1564,72916,1736,68780,1886,55487,2473,548,407,54939,2492,52396,2382,2543,1030,13293,1999,4136,836,1055,632,987,616,68,87,3081,862,68081,1562,63726,1538,40756,2261,122,161,40634,2263,38543,2298,2091,871,22970,2443,4355,878,1042,568,1042,568,0,201,3313,786,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1572716,3448,806920,2993,745698,3024,617593,5040,1973,927,615620,5130,579250,5111,36370,3696,128105,5203,61222,1204,13822,1490,13438,1471,384,289,47400,1732,765796,2518,692324,2872,471782,7597,475,397,471307,7608,441588,8070,29719,3132,220542,7223,73472,1292,7682,1180,7516,1166,166,172,65790,1579,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,304763,2378,155687,2487,146054,2541,117661,3176,135,158,117526,3179,111622,3488,5904,1278,28393,2838,9633,1220,1818,681,1818,681,0,197,7815,1141,149076,2171,138671,2206,87037,3938,0,197,87037,3938,80279,3837,6758,1335,51634,3621,10405,1087,1313,634,1171,590,142,152,9092,1071,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,121881,2041,62938,1867,60811,1842,51254,2094,1,2,51253,2094,48642,2105,2611,953,9557,1481,2127,685,607,337,600,336,7,14,1520,583,58943,1598,55598,1695,37697,2237,17,43,37680,2239,35159,2240,2521,706,17901,2304,3345,759,704,427,704,427,0,163,2641,668,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,227224,1580,117385,1875,110513,2066,95573,2429,1895,672,93678,2291,89634,2482,4044,1004,14940,1893,6872,689,2311,659,2294,659,17,29,4561,798,109839,1551,101705,1760,69349,2370,248,212,69101,2406,63451,2534,5650,1041,32356,2349,8134,862,1747,440,1550,432,197,162,6387,857,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,99755,2319,56453,2111,53929,2023,44721,2342,1688,534,43033,2442,41540,2467,1493,719,9208,1513,2524,551,757,399,719,389,38,76,1767,536,43302,2030,40664,1976,27048,1995,48,81,27000,1988,26156,1953,844,492,13616,1820,2638,597,351,310,351,310,0,195,2287,562,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,177224,2377,94566,2697,87402,2567,70126,2492,1343,527,68783,2528,64931,2343,3852,1419,17276,2239,7164,743,2007,491,2007,491,0,214,5157,770,82658,2583,72840,2473,42880,3325,71,82,42809,3321,40192,3245,2617,909,29960,2964,9818,888,1445,531,1194,509,251,229,8373,930,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,14567,916,7654,960,6507,905,4536,961,131,183,4405,964,4375,965,30,46,1971,825,1147,531,360,288,360,288,0,175,787,420,6913,613,6040,686,4736,816,0,175,4736,816,4310,764,426,355,1304,594,873,324,56,89,56,89,0,175,817,323,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,424551,1991,222049,1696,210483,1743,186068,2325,3358,1083,182710,2828,175311,3419,7399,1484,24415,2572,11566,804,5025,766,5025,766,0,203,6541,1042,202502,1306,185369,1473,132301,3311,460,298,131841,3295,123905,3664,7936,1641,53068,3374,17133,825,3784,838,3247,819,537,556,13349,1050,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,588680,1663,289702,1457,269364,1388,202707,4014,768,584,201939,4014,186739,4042,15200,2769,66657,4521,20338,638,4757,866,4520,898,237,211,15581,948,298978,1152,270066,1253,188882,4305,52,51,188830,4311,175905,4408,12925,2083,81184,4337,28912,424,3965,947,3847,905,118,200,24947,1077,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,342787,1857,174302,1773,161145,1907,127270,2719,290,273,126980,2706,118332,2775,8648,1525,33875,2199,13157,946,2573,755,2540,738,33,54,10584,1034,168485,1909,153125,1928,101703,2747,13,36,101690,2744,94180,2733,7510,1817,51422,2905,15360,914,946,406,946,406,0,170,14414,910,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,194685,1964,103208,2173,98780,2137,84445,2265,180,186,84265,2279,79382,2295,4883,1203,14335,2113,4428,866,701,291,701,291,0,153,3727,812,91477,1599,86053,1801,62454,2440,0,153,62454,2440,59291,2510,3163,905,23599,2203,5424,672,1466,561,1440,560,26,42,3958,619,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,58381,2861,32314,2428,30155,2404,22525,1928,730,391,21795,1882,20168,1939,1627,729,7630,1468,2159,845,925,639,925,639,0,217,1234,602,26067,1557,23657,1673,13674,1626,156,116,13518,1607,11261,1691,2257,814,9983,1866,2410,812,519,351,519,351,0,217,1891,697,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,170799,2882,86788,2630,80311,2552,66930,2509,2319,859,64611,2572,62027,2733,2584,894,13381,2070,6477,1080,1722,563,1722,563,0,190,4755,917,84011,2344,76062,2269,51931,2874,456,369,51475,2826,47974,2911,3501,1040,24131,2564,7949,1049,943,517,920,515,23,40,7006,1093,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25766,961,13242,1056,12152,1075,9806,1067,286,225,9520,1075,9279,1048,241,230,2346,629,1090,475,112,118,97,114,15,29,978,464,12524,1109,11657,1063,8197,1247,0,174,8197,1247,8112,1247,85,115,3460,752,867,452,145,159,122,154,23,44,722,411,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,134610,1290,71944,1410,67551,1462,58349,1948,233,225,58116,1978,54550,1990,3566,1092,9202,1664,4393,740,2139,660,2139,660,0,163,2254,561,62666,1233,58657,1218,40931,2034,70,112,40861,2019,38493,2097,2368,779,17726,1993,4009,650,1184,485,1184,485,0,163,2825,612,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,613457,1661,311957,1592,289450,1706,240260,3133,695,526,239565,3267,227388,3618,12177,2292,49190,3474,22507,668,4765,1146,4577,1130,188,196,17742,1293,301500,1267,274212,1309,190811,3794,115,189,190696,3791,180307,4023,10389,1534,83401,4094,27288,599,3970,939,3847,882,123,162,23318,1073,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,35520,915,17936,989,16827,1071,14731,1159,363,450,14368,1157,13670,1301,698,570,2096,736,1109,485,125,155,125,155,0,192,984,484,17584,979,15888,1028,11609,1000,0,192,11609,1000,10855,1005,754,558,4279,1182,1696,669,436,422,436,422,0,192,1260,612,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1364982,2526,681170,1848,620592,1960,507721,5420,2224,657,505497,5410,480862,5851,24635,2944,112871,5315,60578,470,14360,1859,13328,1798,1032,509,46218,1830,683812,1756,601569,1889,421525,6214,277,250,421248,6262,396820,6033,24428,3018,180044,6666,82243,519,11542,1448,11204,1471,338,298,70701,1501,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,757940,2440,373002,1943,322329,2214,229974,4675,1766,751,228208,4757,212034,4992,16174,2743,92355,4866,50673,772,8787,1648,8302,1615,485,479,41886,1684,384938,1479,321524,1499,206668,5846,260,388,206408,5893,193803,5966,12605,2093,114856,6055,63414,399,6914,1243,6513,1144,401,354,56500,1251,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2887152,3436,1411272,2702,1268959,2725,973364,9857,3829,930,969535,10016,898030,10161,71505,5279,295595,9713,142313,989,29881,2585,28325,2516,1556,708,112432,2658,1475880,2791,1263854,2753,836216,10000,738,555,835478,9915,775081,10087,60397,4102,427638,9930,212026,884,23350,2395,21880,2275,1470,623,188676,2575,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,625918,3810,323264,3842,309582,3972,262704,3786,12044,1688,250660,4187,241007,4233,9653,2146,46878,3439,13682,1275,4015,1028,3805,992,210,229,9667,1262,302654,2821,284679,3310,178031,4888,1094,429,176937,4825,162517,4867,14420,2403,106648,4710,17975,2067,2384,770,2243,789,141,185,15591,1917,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,18270,756,10357,1095,10028,1103,8828,977,408,327,8420,989,7653,993,767,619,1200,394,329,195,135,126,135,126,0,161,194,139,7913,871,7563,946,6359,920,538,419,5821,880,5716,892,105,138,1204,463,350,320,59,101,59,101,0,161,291,304,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,295582,1986,150966,1994,140493,2094,107900,2861,208,302,107692,2897,100073,2926,7619,1357,32593,2828,10473,866,2435,519,2157,501,278,221,8038,840,144616,2231,130968,2377,87843,3462,44,67,87799,3464,81514,3440,6285,1344,43125,3024,13648,1253,1371,531,1371,531,0,193,12277,1345,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,269014,1388,142143,1664,134461,1734,107419,2285,2018,567,105401,2358,99664,2285,5737,1131,27042,2329,7682,821,2077,567,1899,574,178,134,5605,872,126871,1824,118419,1845,72718,2976,414,250,72304,2950,67063,2697,5241,1237,45701,3259,8452,905,1111,413,1111,413,0,161,7341,876,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,370012,1806,192617,1979,181449,2128,146007,2750,142,246,145865,2733,138740,3316,7125,1901,35442,2832,11168,1155,2304,820,2206,805,98,167,8864,1295,177395,1755,165421,1968,114255,2930,0,207,114255,2930,108784,3053,5471,1452,51166,3400,11974,857,2283,667,2283,667,0,207,9691,849,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,649903,2279,329335,2650,307043,2809,227291,4846,391,312,226900,4811,205840,5612,21060,2803,79752,5429,22292,982,4343,938,3883,909,460,337,17949,1043,320568,2198,292560,2260,183176,5555,0,179,183176,5555,166224,5185,16952,2432,109384,6058,28008,1080,3638,885,3109,785,529,513,24370,1330,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,117951,1208,57872,1070,53955,1006,41775,1810,155,130,41620,1806,37372,1969,4248,1330,12180,2023,3917,374,1527,707,1472,734,55,104,2390,715,60079,884,55281,910,36859,2167,47,102,36812,2178,33154,2326,3658,1086,18422,2030,4798,120,507,369,507,369,0,217,4291,350,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,193905,2239,105146,2906,98723,2983,82435,2930,4036,1130,78399,3067,75116,3065,3283,1587,16288,2329,6423,1188,2077,744,2018,742,59,97,4346,1103,88759,2131,80796,2149,49913,2687,1810,1230,48103,2749,45020,2753,3083,1012,30883,2417,7963,1296,1668,754,1668,754,0,211,6295,1162,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,20107,997,11970,1292,11560,1384,10205,1370,479,346,9726,1331,9534,1334,192,165,1355,413,410,307,133,165,133,165,0,163,277,268,8137,986,7952,996,5057,1079,0,163,5057,1079,4523,1062,534,286,2895,775,185,148,0,163,0,163,0,163,185,148,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,229668,3177,123922,2655,119415,2497,102675,2705,2191,811,100484,2861,98095,2941,2389,976,16740,2323,4507,885,1293,558,1293,558,0,208,3214,812,105746,2589,99737,2591,64775,2602,142,144,64633,2582,60624,2669,4009,1229,34962,2931,6009,1075,750,393,750,393,0,208,5259,1034,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7906738,7224,3958350,5313,3611023,5623,2885089,13779,14653,2176,2870436,13763,2726758,15643,143678,7858,725934,13898,347327,2222,83170,4048,78723,4168,4447,1334,264157,4100,3948388,6364,3505549,6603,2183830,18132,2835,1068,2180995,18217,2055269,17927,125726,6675,1321719,18499,442839,1913,62074,3613,60949,3612,1125,547,380765,3658,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,289664,1371,148547,1215,140279,1330,119083,2803,132,133,118951,2788,114421,2982,4530,1264,21196,2522,8268,582,2664,775,2664,775,0,192,5604,827,141117,1436,130764,1439,88310,3205,39,64,88271,3205,83299,3143,4972,1118,42454,3383,10353,692,1441,620,1441,620,0,192,8912,999,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
