GEO_ID,C16009_001E,C16009_001M,C16009_002E,C16009_002M,C16009_003E,C16009_003M,C16009_004E,C16009_004M,C16009_005E,C16009_005M,C16009_006E,C16009_006M,C16009_007E,C16009_007M,C16009_008E,C16009_008M,C16009_009E,C16009_009M,C16009_010E,C16009_010M,C16009_011E,C16009_011M,C16009_012E,C16009_012M,C16009_013E,C16009_013M,NAME,C16009_001EA,C16009_001MA,C16009_002MA,C16009_002EA,C16009_003MA,C16009_003EA,C16009_004EA,C16009_004MA,C16009_005EA,C16009_005MA,C16009_006EA,C16009_006MA,C16009_007EA,C16009_007MA,C16009_008MA,C16009_008EA,C16009_009EA,C16009_009MA,C16009_010EA,C16009_010MA,C16009_011EA,C16009_011MA,C16009_012EA,C16009_012MA,C16009_013MA,C16009_013EA,state
0400000US13,9511678,6288,1366987,42751,1123536,33474,172686,14396,31279,5723,19012,3320,20474,5287,8144691,44098,7044063,41768,600713,15768,209662,11692,212202,9733,78051,9577,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1301239,1034,120756,7657,86548,7117,2426,1079,1165,551,29290,3610,1327,726,1180483,7815,878181,12605,26419,3765,13559,2410,255522,11151,6802,1967,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1572438,2425,195707,11471,161144,9666,23506,5196,2092,794,4645,1901,4320,2707,1376731,11413,1244051,12596,100278,6921,14739,2391,12721,2708,4942,1541,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11746535,4280,1427062,31260,1038563,20505,234406,15264,73470,7048,44313,4890,36310,7238,10319473,31636,7923378,33537,1379139,19930,613866,17165,300117,9656,102973,9116,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6054480,3876,786178,24342,687536,20857,58220,7318,17408,3597,17730,5338,5284,2364,5268302,25195,4832446,25228,231523,10512,110226,7867,69823,5326,24284,5270,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2849542,2719,296476,10557,256834,9566,19602,3427,4678,1557,10292,2683,5070,2187,2553066,10488,2358612,12641,94954,5294,44760,5805,41378,3781,13362,3053,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2637306,3287,304864,12646,250234,10224,38748,6066,3994,1611,9190,2272,2698,1517,2332442,13557,2068379,14899,170103,7298,38806,4405,43586,4601,11568,2250,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4047127,3385,676121,18701,622432,17087,22999,4139,15032,3997,6941,2305,8717,3501,3371006,19017,3195853,19953,79752,5539,51247,6474,30107,3518,14047,3390,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4250917,3550,801683,24866,727778,23392,46646,5093,15401,2494,8436,2106,3422,1361,3449234,25367,3179040,25837,118375,5719,98812,6414,44392,3610,8615,2557,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1238197,1461,135321,7281,122272,6845,2970,1174,5852,1449,1041,782,3186,1214,1102876,7512,1045606,8363,7780,1463,39655,3250,6994,1295,2841,1234,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5555402,2661,501914,19471,390400,15660,60069,7640,23079,4760,17544,2844,10822,2878,5053488,19436,4098140,21038,417946,10378,233683,12260,193132,8618,110587,9614,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6268075,3157,640441,20340,385880,14597,134911,8719,53702,5613,45517,4815,20431,5741,5627634,20317,4377179,24399,436881,11598,521781,17694,218435,8743,73358,7185,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9169607,4271,1244274,25069,1068974,22270,50203,5387,35283,5363,16798,2729,73016,8365,7925333,26112,7191253,26601,219844,9187,239062,11612,138279,6177,136895,9442,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5103513,3113,473687,13168,355333,10672,36334,5407,10838,1980,24144,3744,47038,7798,4629826,13301,4138079,16386,157590,7779,84792,6277,156661,6396,92704,8516,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2710091,3292,523064,13929,501796,14056,11959,2853,2783,1108,4192,1641,2334,1305,2187027,14450,2112459,15204,43996,4892,11277,2362,13963,2276,5332,1785,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5562525,4460,720513,19553,657178,19342,24535,4306,16888,3277,13940,2811,7972,2970,4842012,20337,4558331,18790,118536,7387,79282,6086,63255,4740,22608,4984,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,964384,2042,115980,7487,109975,7265,2293,846,833,359,1137,632,1742,671,848404,8011,814174,8559,14155,2203,10327,2114,3805,981,5943,1331,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1735985,1704,181200,10351,139429,7005,26808,4662,6183,2236,4714,1904,4066,1824,1554785,10744,1388533,9023,110466,5721,21958,3280,23727,3140,10101,2705,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2773442,1830,347310,16738,225520,13362,92612,8812,7628,2276,16128,3466,5422,2253,2426132,16740,1681179,18463,507234,12048,57031,5177,155205,7538,25483,4691,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1237161,1470,93156,6944,80577,5906,4289,2472,3969,1109,1927,875,2394,1609,1144005,7528,1059177,8339,23324,3581,39178,4550,16930,2515,5396,1943,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8317999,3104,803340,25063,432360,16129,252941,14348,64920,6908,30841,4268,22278,4873,7514659,25404,5213522,27578,1151455,20199,639503,19846,387932,12896,122247,11468,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1920732,2486,366100,14614,211397,11082,117505,9904,2241,880,1179,699,33778,4180,1554632,14311,1076522,15017,379601,12032,14769,2671,16710,2222,67030,4368,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18201708,4853,2486377,41686,1408532,30982,600469,19171,251404,13627,154544,9995,71428,7826,15715331,41318,11134099,42509,2188831,27801,1314012,27532,822690,16967,255699,15650,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9415520,4807,1330473,31589,1088827,27628,187230,12307,19250,4373,20366,4543,14800,4259,8085047,32004,7211991,33978,528470,15319,153005,8968,143856,7294,47725,7898,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,677505,2086,68826,5022,62817,4671,1514,628,1232,610,1847,810,1416,738,608679,4992,575287,5689,12703,2400,9663,1718,6240,2087,4786,1679,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10648800,4719,1424762,27958,1273061,24400,62016,7232,42550,6635,19298,3414,27837,6493,9224038,28279,8599817,33131,188503,8820,249676,11168,109639,6482,76403,10789,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3558727,2332,544309,14170,471634,12057,54145,5275,5107,1704,8609,2494,4814,1284,3014418,14271,2725935,16348,197413,8713,26953,3674,46003,3436,18114,2296,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3837711,2692,496446,17488,392762,14386,65317,8961,9412,2386,19759,3449,9196,3804,3341265,17363,2856119,19668,279298,11637,88981,8328,97968,6827,18899,4335,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11704765,4428,1413228,27797,1139371,25189,162873,12098,51055,6108,37181,4413,22748,4833,10291537,27212,9210336,30084,429153,15153,388647,15769,201019,8267,62382,7883,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,964716,1163,109060,9011,71303,7281,24733,4671,6027,1748,5786,2086,1211,1089,855656,9068,671468,9471,95934,5876,61566,6389,20209,2838,6479,2622,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4597210,3417,682410,18103,610337,16975,54815,6266,9033,3262,5987,1875,2238,1586,3914800,18633,3658333,18591,155425,8089,56327,6214,39116,4080,5599,2589,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,780179,2153,98929,5851,86954,5294,2081,1251,1872,736,1811,1127,6211,2229,681250,6243,645163,5754,14500,1878,10380,2204,4013,1073,7194,1364,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6157016,3968,885823,22886,796125,21918,58340,6576,7832,2116,8218,2850,15308,3934,5271193,23878,4920943,23874,190387,9473,66116,7968,60323,5610,33424,6382,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25682797,8203,3622315,55980,1851289,37387,1572092,39857,66539,6643,78574,7596,53821,8980,22060482,56748,14634618,61482,6025474,53055,524290,22261,663474,17887,212626,16828,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2803163,2563,265314,14792,200508,11721,44098,5581,7731,2423,6629,2073,6348,2316,2537849,15649,2165948,16002,249033,10791,49773,4426,57003,5311,16092,2690,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570008,945,63485,5470,59445,5322,606,345,2944,1504,463,366,27,45,506523,5604,479317,6096,5130,1108,16876,2833,3981,1393,1219,713,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7725482,4501,802040,25009,655436,20944,78109,9156,24818,4411,23085,3890,20592,4559,6923442,25147,5787343,28412,483493,11438,274250,12524,266188,9975,112168,9456,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6827136,3244,738213,21486,530782,19670,113903,10380,27891,4522,49089,5173,16548,4877,6088923,21788,4952262,25871,464219,13590,248174,13515,363518,12211,60750,6621,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1667366,2440,305295,13375,297928,13218,3108,1421,1826,750,1795,1112,638,494,1362071,13499,1330876,14346,11340,2112,9982,2220,5869,1646,4004,1887,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5317173,3065,587856,15835,507325,12784,45579,4577,13813,1988,14597,3021,6542,1958,4729317,15613,4352468,16109,192741,9095,93278,6256,75904,5554,14926,3099,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,528121,1449,58305,5514,49531,5043,6637,2831,650,420,1005,599,482,220,469816,5844,435970,6524,22885,2499,4304,908,2826,884,3831,1199,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3160339,1700,1376563,31424,64589,5883,1310493,30493,666,371,815,838,0,262,1783776,30956,115752,8011,1664319,30795,2803,1169,834,804,68,114,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
