GEO_ID,B22003_001E,B22003_001M,B22003_002E,B22003_002M,B22003_003E,B22003_003M,B22003_004E,B22003_004M,B22003_005E,B22003_005M,B22003_006E,B22003_006M,B22003_007E,B22003_007M,NAME,B22003_001MA,B22003_001EA,B22003_002MA,B22003_002EA,B22003_003EA,B22003_003MA,B22003_004EA,B22003_004MA,B22003_005EA,B22003_005MA,B22003_006MA,B22003_006EA,B22003_007MA,B22003_007EA,state
0400000US01,1841665,12421,258110,8456,144868,6241,113242,5929,1583555,12135,159365,6576,1424190,12957,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,250741,3074,27090,2405,10665,1489,16425,1883,223651,3591,12799,1778,210852,3594,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2552972,11005,276388,7155,130096,5192,146292,6031,2276584,12691,216108,8614,2060476,14851,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1153082,8560,136635,6209,76245,4513,60390,3903,1016447,10475,112720,5586,903727,9535,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,13005097,17539,1155077,20581,476937,13214,678140,13727,11850020,25738,1146477,18749,10703543,30362,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2139207,8774,162490,6163,67474,4197,95016,5262,1976717,10191,150862,5787,1825855,10439,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1356762,6513,163472,6717,63434,5119,100038,5249,1193290,8544,64142,4223,1129148,9070,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,357937,4266,37164,2863,15166,1747,21998,2205,320773,4321,31042,2945,289731,4401,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,281475,3302,37115,2767,20387,2054,16728,2083,244360,3761,21610,2513,222750,3973,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7689964,22835,1042265,18658,425588,12137,616677,13314,6647699,23470,609522,12397,6038177,26691,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3745074,16431,470762,13113,225934,9620,244828,9721,3274312,17372,302996,8909,2971316,19546,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,458078,4221,48954,3363,17891,2361,31063,2679,409124,5024,30535,2608,378589,5080,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,625135,5980,60914,3977,26760,2779,34154,3240,564221,5594,52495,4609,511726,6797,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4808672,14430,618363,11607,283341,8482,335022,9733,4190309,18770,313817,8722,3876492,18400,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2557299,10669,237307,8280,127413,5845,109894,5805,2319992,12557,202104,7878,2117888,13473,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1257505,6773,120558,4664,53408,3060,67150,3896,1136947,7231,81785,3697,1055162,7857,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1128983,6821,86591,4518,44834,3649,41757,2961,1042392,8879,90050,4779,952342,9042,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1725034,10346,242950,7806,142193,6077,100757,4844,1482084,11874,154231,5490,1327853,11702,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737123,11255,285732,7062,155077,6274,130655,5290,1451391,12307,179172,7544,1272219,13342,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540959,6050,69380,3789,32105,2375,37275,3090,471579,5908,31684,2596,439895,6002,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,226673,7172,88088,5055,138585,5530,1980670,9805,109058,5583,1871612,11053,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2604954,9148,305393,9047,139204,5769,166189,7696,2299561,12332,145376,6544,2154185,12018,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,514289,9486,258280,7728,256009,7168,3415728,14900,267233,7368,3148495,15159,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2162211,7968,168078,5920,79214,4257,88864,4491,1994133,10092,125657,4223,1868476,9796,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091980,9693,167167,6844,96963,5055,70204,4739,924813,10263,116523,5660,808290,9823,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2385135,13054,263150,7527,136131,5680,127019,5856,2121985,14254,174440,7306,1947545,13747,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,423091,4068,39709,3393,18460,2513,21249,2164,383382,5032,34810,2399,348572,5179,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,754490,4583,62887,3482,29304,2798,33583,2327,691603,6072,50801,3295,640802,5883,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1094613,6821,133137,5339,55294,3971,77843,4249,961476,7745,77868,4937,883608,8270,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,528700,4349,36772,2900,15852,2102,20920,2218,491928,5012,26171,2429,465757,4980,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3218798,8951,286528,7665,131635,6640,154893,6260,2932270,10191,195157,7527,2737113,11639,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767705,6614,133515,6225,66318,4072,67197,4701,634190,8843,74073,4209,560117,8934,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7304332,18884,1083022,16690,527439,12999,555583,13187,6221310,22307,495197,12850,5726113,24962,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3955069,14774,488137,11914,240678,7720,247459,8390,3466932,16391,316050,10930,3150882,17917,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,316306,3300,19847,2011,8812,1231,11035,1663,296459,3739,26501,2571,269958,3936,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4667192,13650,617649,12206,324473,8613,293176,7326,4049543,16226,316011,8406,3733532,17743,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1470364,5913,193761,6097,100477,4123,93284,4031,1276603,7234,121844,5033,1154759,7392,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1603635,8695,246836,8069,104372,6014,142464,6092,1356799,10203,104606,4883,1252193,10383,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5008751,12653,646413,10902,299289,7862,347124,8402,4362338,14772,340018,8420,4022320,16028,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,408748,4427,63109,3571,29122,2805,33987,3023,345639,5064,21577,2565,324062,5130,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1905100,10277,233897,7625,121512,5521,112385,5489,1671203,11738,165324,6241,1505879,12541,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,344260,3147,30563,2590,15914,1811,14649,1718,313697,3718,24556,2360,289141,4081,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2588655,10916,348689,9359,184997,7668,163692,6704,2239966,14620,198931,6421,2041035,15024,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9623874,22217,1154985,20791,544309,12613,610676,15474,8468889,26839,787112,16060,7681777,29742,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,975448,5045,66759,4183,27187,2370,39572,3346,908689,6441,67285,4371,841404,7128,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256629,3631,29506,2490,11682,1578,17824,1888,227123,3953,16842,1658,210281,4197,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3120880,13665,252049,8627,124568,5848,127481,6095,2868831,15249,194940,7460,2673891,16395,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2840377,11168,348224,9489,139005,6848,209219,7051,2492153,14713,160536,6492,2331617,14988,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,715308,7000,120054,5136,70348,4013,49706,3507,595254,7699,63166,3728,532088,8028,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2350293,7563,248107,6100,112107,4644,136000,5660,2102186,9741,143197,5074,1958989,9976,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,225796,3968,14240,1984,7024,1408,7216,1383,211556,4230,19204,2375,192352,4497,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1191305,10722,451535,10830,357696,9924,93839,5295,739770,12736,182423,6830,557347,12703,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
