GEO_ID,B14007_001E,B14007_001M,B14007_002E,B14007_002M,B14007_003E,B14007_003M,B14007_004E,B14007_004M,B14007_005E,B14007_005M,B14007_006E,B14007_006M,B14007_007E,B14007_007M,B14007_008E,B14007_008M,B14007_009E,B14007_009M,B14007_010E,B14007_010M,B14007_011E,B14007_011M,B14007_012E,B14007_012M,B14007_013E,B14007_013M,B14007_014E,B14007_014M,B14007_015E,B14007_015M,B14007_016E,B14007_016M,B14007_017E,B14007_017M,B14007_018E,B14007_018M,B14007_019E,B14007_019M,NAME,B14007_001EA,B14007_001MA,B14007_002EA,B14007_002MA,B14007_003MA,B14007_003EA,B14007_004MA,B14007_004EA,B14007_005MA,B14007_005EA,B14007_006EA,B14007_006MA,B14007_007EA,B14007_007MA,B14007_008MA,B14007_008EA,B14007_009MA,B14007_009EA,B14007_010MA,B14007_010EA,B14007_011EA,B14007_011MA,B14007_012EA,B14007_012MA,B14007_013MA,B14007_013EA,B14007_014MA,B14007_014EA,B14007_015MA,B14007_015EA,B14007_016EA,B14007_016MA,B14007_017EA,B14007_017MA,B14007_018MA,B14007_018EA,B14007_019MA,B14007_019EA,state
0400000US13,10045363,8263,2748599,20698,175165,7184,135124,7792,137684,6731,138488,7411,141774,6513,146782,6999,152938,7399,143665,7610,142695,7131,145970,6340,147995,6886,143452,5037,143676,6331,161141,8334,553921,14216,138129,7479,7296764,18656,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375101,2306,324608,5731,23360,2518,17003,2058,15347,1939,15855,2058,15379,1769,16173,1609,17499,1932,17517,2007,16527,1859,15806,2217,15165,1831,12474,1432,16519,1775,17451,1806,75435,4431,17098,2014,1050493,5660,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1650911,2644,454019,5638,25462,2694,20784,2642,23968,2725,25828,2719,22892,2704,25448,2492,27512,2894,27723,2521,26557,2883,22137,2248,22685,2508,26779,2576,25387,2314,27481,3185,87793,4739,15583,2268,1196892,5789,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12349981,6458,3216701,15820,214728,7351,146425,7644,152421,5941,156927,5272,163236,6104,166434,6932,163230,6493,172020,6598,167522,6198,166548,6488,163219,6487,168187,5241,176592,5745,185055,6932,675272,12865,178885,7289,9133280,16356,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6418699,4953,1661841,12405,101850,5028,86800,4640,84683,4228,82025,4654,86739,4750,89338,5124,86865,4123,87596,4088,92170,4802,88433,5159,90190,4469,91944,3760,88151,3803,87446,5128,342704,9277,74907,5108,4756858,12184,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3025449,3670,802489,9006,52310,3197,42019,3216,35745,2899,40098,2962,43050,2293,42270,2744,39891,2407,41385,2463,41310,2423,42886,2773,38282,2772,37740,2232,43661,2892,42474,2973,183287,6537,36081,3157,2222960,8849,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2803297,3992,777271,7305,56855,4013,40024,2835,40823,2402,40921,2710,40585,2906,39434,3141,39741,2980,35659,2619,38584,2481,39879,2912,39041,2875,40628,2501,40017,2696,38651,2878,164915,5710,41514,3042,2026026,7186,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4295775,4729,1051294,8409,62924,3776,51244,3771,51614,3562,57130,3436,57252,3700,59650,3347,56845,3639,57585,4094,53588,3524,55277,3289,54312,3871,60682,3112,52907,2992,59769,3637,210426,6969,50089,3653,3244481,8741,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4511336,5390,1176248,12455,80379,4434,57360,4629,62581,4635,62210,4821,65900,4482,64788,4795,62399,3679,61197,4283,62016,4187,64478,4845,64272,4324,61141,3929,64733,3485,64519,4327,232404,8463,45871,4249,3335088,12146,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1297445,1706,289898,4579,14496,1495,13560,1653,14157,1478,14062,1638,13306,1426,16238,1732,13991,1467,15343,1857,14732,1950,13896,1749,15071,2193,14686,1601,16643,1578,17086,1735,66555,3254,16076,1917,1007547,4202,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5839898,4941,1536509,11679,97926,4892,68537,4675,72865,4700,69387,4204,78288,4404,77058,4681,76178,4809,75665,4031,76575,3757,73778,4622,81878,4828,76536,4322,75462,3999,80658,4578,341883,8883,113835,5628,4303389,11353,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6645296,5297,1714245,11220,105212,4935,74584,4409,72577,4476,68022,4327,73508,3856,78486,3864,77068,4483,78534,4644,81593,4988,75744,4972,84333,4912,83473,4310,85014,4540,92199,5278,444343,8997,139555,6277,4931051,10901,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9621695,6422,2452202,13162,142421,5446,119322,4844,116541,4554,109939,5048,120417,5397,122345,4205,121127,4586,122544,5145,126201,4598,124572,4822,133849,4794,131574,4163,131489,4058,140350,5316,568355,8973,121156,5544,7169493,12666,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5368647,4253,1404105,10815,95941,4433,71612,3627,70761,3492,70856,3081,73654,3369,69302,2852,78787,3680,70287,3311,71931,3418,72475,3411,74176,3852,67664,2849,70308,3007,85073,4329,292129,8881,69149,3920,3964542,10718,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2877652,4046,779151,9248,48060,3435,40442,3169,34680,3160,40793,3741,43701,3340,47167,4201,44494,3735,39573,3553,37310,3511,42595,3909,41863,4021,40734,3620,43615,3613,40402,4028,163564,6002,30158,3753,2098501,8824,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5892842,4759,1484234,10592,96353,5087,68973,4243,73239,4419,72459,4463,81456,4115,80066,3679,76834,3863,77714,4216,82199,4393,79561,4185,77668,4325,77612,3833,79725,4127,79451,5463,301024,8312,79900,4796,4408608,11315,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1014534,2047,236016,4831,14864,1620,13248,1699,13507,1732,12463,1555,12240,1406,13521,1388,13199,1704,12268,1600,12649,1629,11694,1722,12627,1823,12242,1558,13218,1727,11490,1585,47632,3781,9154,1361,778518,4452,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1839805,2398,507288,5050,36089,2647,26168,2130,23151,2092,24009,2292,25862,1930,28331,2114,27048,2118,25806,1985,26092,2149,28800,2267,24368,2017,25940,1654,24397,1720,26870,2208,106963,4014,27394,2385,1332517,5244,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2890482,3821,697092,7843,33886,3316,35952,3582,33642,3181,42713,3628,42346,3702,38355,2988,38721,3471,39944,3460,32960,2969,38514,2885,38419,2982,40123,2553,36927,2553,40660,3092,134682,6134,29248,2785,2193390,8263,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1305910,2231,300223,4322,16793,1794,12460,2006,13254,1506,11737,1786,14175,2146,14876,1995,17061,1999,14679,1623,14886,1754,14262,1779,15685,1613,15926,1735,17370,1745,16463,1771,73373,3623,17223,2310,1005687,4213,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8697961,6205,2226989,14933,163607,6133,106420,4554,95089,4485,108272,5395,112360,5486,115979,5791,107116,5167,114835,5195,113332,5453,113475,5727,113682,4715,113600,5317,123581,5428,128077,5167,472948,10455,124616,6098,6470972,14754,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2010848,3475,536849,8522,26850,2667,26975,2685,27478,2760,27198,2912,31886,2989,25932,2333,29929,3187,29277,2745,29494,2763,27794,2949,26066,2648,29277,2305,26587,2901,29823,3027,117022,6374,25261,2743,1473999,9506,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19167332,8695,4794761,20889,298614,7682,227537,8810,225921,8082,220893,6686,231658,7599,221152,8219,237357,8857,229389,8059,237825,7747,229258,7719,237918,7218,238849,6347,246922,6151,257745,7670,1142643,16015,311080,9656,14372571,21165,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9917259,6826,2521781,16345,131763,6313,122843,5585,120630,5032,130215,5570,132206,5868,129848,6493,135193,6157,130737,5185,118671,6474,134850,6101,132834,6575,136376,6337,138229,5383,148210,6542,560380,12200,118796,6306,7395478,17616,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,722826,1909,179366,3897,8882,1329,9831,1445,7524,1297,11387,1673,9628,1612,9671,1434,9216,1570,9469,1416,7810,1506,7977,1312,9127,1138,8423,1085,7313,973,8680,1547,44572,2876,9856,1756,543460,3925,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11240226,6011,2812859,14248,167505,6367,132663,6089,131156,5480,144669,6042,152793,5845,143909,5457,147062,6525,152807,6171,149574,5908,141435,5615,152170,6109,146861,5036,154222,4920,160937,6047,593862,9647,141234,5682,8427367,14440,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770772,3039,1011241,7257,67039,3805,54586,3710,51150,3575,54809,3559,58434,3173,53187,3078,53845,3173,55270,3313,54161,3473,54069,3288,55365,2736,52415,2932,50840,2878,54690,3038,200554,6163,40827,2818,2759531,6919,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4007474,4114,953051,10178,57027,3838,44108,3749,47464,3439,49910,3472,46819,3201,51935,3477,50133,3454,50422,3122,45952,3405,49199,2662,50497,4119,48675,3192,54460,3095,51141,3572,209352,8008,45957,3709,3054423,9689,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12391612,7000,2941997,14742,183290,6227,133054,5612,134202,5330,142563,5890,144235,5845,160812,5046,149997,5943,156711,6092,150738,6292,153187,5974,154985,5915,149646,5288,154195,5355,162603,5047,644150,11352,167629,5993,9449615,15697,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1026517,1992,260894,5637,12667,1885,9484,1522,11978,2002,13859,1947,10261,1642,10015,1482,13069,2269,14125,1928,10320,1589,10920,2115,10186,1802,11767,1583,10437,1540,14566,2025,81612,4104,15628,2457,765623,5545,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4852531,5205,1183515,10482,58869,3928,69252,4387,60255,4742,62137,4257,64036,4458,66474,4483,60898,4224,66282,4204,61229,4402,61697,4017,61194,4332,65133,3593,61889,3769,60965,3995,258896,7386,44309,3845,3669016,11064,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,833720,2025,214085,3996,16008,1747,11779,1458,11579,1781,12407,1292,11600,1490,11124,1314,11016,1143,12388,1340,12475,1294,9931,1370,10806,1384,11893,1312,11210,1410,10956,1562,40599,2676,8314,1461,619635,4009,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6477550,5854,1573379,11880,83123,4376,81990,5022,75212,4179,81464,4758,84415,4677,84082,4444,86835,4760,84313,5118,85566,5428,88757,5120,87155,4740,83807,4225,86385,4529,92514,4949,316592,7753,71169,5540,4904171,12802,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27114149,14022,7679163,29719,453117,13334,395408,11085,399318,11339,401357,12200,422065,9549,425838,10426,415966,12795,426998,12202,426153,10235,404547,12825,423283,14642,418518,10593,386651,9757,429300,11671,1530060,22111,320584,10648,19434986,28426,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2951884,3800,984783,9585,57982,3001,49078,3224,53310,3097,49422,3112,53710,3454,52826,3496,53663,3472,52246,3084,51329,3361,49940,3912,50861,2426,48284,2830,51885,3523,52753,3303,217147,6629,40347,3263,1967101,10046,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,606486,1307,144025,3763,9993,1405,5958,956,4927,962,5128,762,7894,1058,6297,911,7264,1138,7921,950,6937,884,7020,863,6162,1067,7434,1124,6822,888,8117,1152,36527,2745,9624,1916,462461,3738,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8172651,6958,2138155,15886,124910,6224,105228,5912,96400,4957,100637,4813,104069,4754,111520,4565,106853,4994,106566,5413,101766,5163,103601,4871,111375,5593,107031,4344,105602,4250,107750,5346,499749,11702,145098,6698,6034496,14400,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7142523,4505,1750825,12427,109547,5293,93487,5295,90901,4594,94095,5044,92662,5144,92100,4949,95361,4428,95077,5316,85540,4495,83093,4460,90589,4559,86813,4423,90081,4953,97282,5898,373438,8603,80759,4443,5391698,11959,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1760286,2799,397036,6462,21259,2411,20464,2202,21422,2135,20916,2360,20204,1970,22572,2322,23013,2047,19250,2339,21700,2213,22213,2364,22229,2694,18539,1841,19815,2079,23166,2539,80085,4252,20189,2686,1363250,6293,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5597361,4041,1411349,9623,73497,3465,79510,4012,64337,3303,68970,3890,72084,2754,72201,3616,76931,3450,75017,3391,73145,4327,73774,3509,73774,3921,74797,3282,73940,3204,76729,3473,318029,7992,64614,4168,4186012,10192,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558362,1729,147108,3758,8686,1399,6748,1555,9791,1606,7693,1420,8066,1422,8107,1181,7784,1384,8725,1251,6827,1229,7681,1368,6542,1200,7491,1408,7067,1372,9043,1695,28121,2263,8736,1581,411254,3756,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3259323,3688,804711,10027,45061,4652,33751,4826,34089,3447,38821,4020,31577,3996,34755,3368,43290,4508,42463,4029,41990,4067,40143,3958,39622,3035,39533,3782,43416,3319,45875,3640,219030,8352,31295,4428,2454612,9751,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
