GEO_ID,B17025_001E,B17025_001M,B17025_002E,B17025_002M,B17025_003E,B17025_003M,B17025_004E,B17025_004M,B17025_005E,B17025_005M,B17025_006E,B17025_006M,B17025_007E,B17025_007M,B17025_008E,B17025_008M,B17025_009E,B17025_009M,B17025_010E,B17025_010M,B17025_011E,B17025_011M,B17025_012E,B17025_012M,B17025_013E,B17025_013M,B17025_014E,B17025_014M,B17025_015E,B17025_015M,NAME,B17025_001EA,B17025_001MA,B17025_002EA,B17025_002MA,B17025_003MA,B17025_003EA,B17025_004MA,B17025_004EA,B17025_005MA,B17025_005EA,B17025_006MA,B17025_006EA,B17025_007MA,B17025_007EA,B17025_008MA,B17025_008EA,B17025_009MA,B17025_009EA,B17025_010MA,B17025_010EA,B17025_011EA,B17025_011MA,B17025_012EA,B17025_012MA,B17025_013MA,B17025_013EA,B17025_014MA,B17025_014EA,B17025_015MA,B17025_015EA,state
0400000US28,2889851,1968,571219,15607,559732,15614,557638,15496,2094,998,11487,2218,3362,1243,8125,2050,2318632,15544,2269937,15551,2255893,15505,14044,2454,48695,3906,24065,3517,24630,3440,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5928516,4473,795732,21880,751605,22084,745302,22116,6303,1588,44127,5475,12696,2760,31431,4333,5132784,22309,4925019,20916,4886319,20781,38700,4332,207765,9199,110136,6125,97629,6756,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1024513,1940,127777,8406,124517,8144,123611,8119,906,460,3260,1239,1045,833,2215,833,896736,8847,877894,9348,867210,9803,10684,2171,18842,2292,10959,1638,7883,1498,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1865038,1585,200909,11487,175644,9363,174208,9231,1436,757,25265,4333,5048,1695,20217,4053,1664129,11938,1548517,10407,1535654,10280,12863,1830,115612,7155,50661,4975,64951,5910,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2954279,2075,384120,18511,308619,16167,302913,16254,5706,1566,75501,6287,24719,2814,50782,5449,2570159,18396,2053385,17655,2006925,18237,46460,4407,516774,13299,267660,8873,249114,10145,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1298898,1427,99966,7412,90355,6772,87969,6314,2386,1847,9611,2621,2767,941,6844,2480,1198932,7780,1127994,8394,1116164,8305,11830,1683,70938,4946,40027,3813,30911,3434,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8831200,2566,882673,28071,630951,22053,596767,20949,34184,4062,251722,11780,98346,6938,153376,8833,7948527,28274,6162303,28089,5985551,27415,176752,7403,1786224,26050,1030129,19488,756095,21004,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2044187,1832,401755,16280,359277,15138,355528,15062,3749,1093,42478,5568,11336,2232,31142,5181,1642432,16168,1493696,17591,1474009,17590,19687,2622,148736,9704,69080,5513,79656,7491,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19337685,4757,2722257,47366,2009970,40451,1894978,40185,114992,6589,712287,20360,307298,11802,404989,16320,16615428,47153,12849322,47118,12466517,42809,382805,14128,3766106,38654,2226222,28919,1539884,28439,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10009042,3839,1471339,35219,1322653,31575,1305293,31916,17360,3316,148686,10603,28889,3387,119797,9841,8537703,35686,7868323,35594,7758279,35630,110044,6608,669380,16755,287296,11553,382084,12574,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,729355,1188,75279,5405,69784,4840,68009,4941,1775,1117,5495,1363,1133,605,4362,1283,654076,5419,629310,5822,624556,5802,4754,1162,24766,2922,10622,2153,14144,2423,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11330762,4496,1582931,31003,1496269,27834,1473406,28154,22863,3357,86662,8715,27968,3582,58694,7667,9747831,31083,9315771,33812,9241001,34061,74770,5508,432060,15522,238971,9669,193089,11899,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3814990,2186,603864,16323,566510,14953,562736,14832,3774,859,37354,4307,7525,1448,29829,3906,3211126,16589,3031612,17285,2998962,16904,32650,3343,179514,6890,70857,3813,108657,5764,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4064467,2475,537974,19115,474238,16462,468402,16463,5836,1558,63736,6252,20712,2827,43024,5294,3526493,18810,3187205,20647,3138360,19994,48845,5177,339288,11539,163394,8771,175894,9764,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12398112,4585,1548720,31552,1407850,31111,1347751,30020,60099,5871,140870,9185,55872,5296,84998,7919,10849392,31028,10117252,32431,9952325,33266,164927,10710,732140,18344,408016,11385,324124,13713,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1018556,943,118367,9887,96638,8771,91797,8460,4841,1468,21729,4009,8969,2065,12760,3443,900189,10183,777602,10030,761876,9734,15726,2186,122587,6666,68862,5117,53725,5965,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4882720,2812,751907,19900,706502,19111,700173,18636,6329,1875,45405,4957,11553,2377,33852,4192,4130813,20049,3937044,21197,3892620,21242,44424,4039,193769,9385,93675,6561,100094,6695,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,838991,1814,109099,6423,103239,5990,102151,6037,1088,475,5860,2228,1273,673,4587,2093,729892,6807,707533,6274,701788,6229,5745,1486,22359,2959,10980,2337,11379,2665,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6555389,3060,980284,25177,919890,24457,913366,24392,6524,1778,60394,6425,15279,2841,45115,5592,5575105,25910,5292456,25642,5243740,25620,48716,4035,282649,11157,113309,7390,169340,9401,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27676343,7676,4076905,62508,3212749,51612,3156912,50702,55837,5372,864156,26215,191208,9991,672948,24125,23599438,63828,19662535,67766,19284927,66583,377608,14634,3936903,39175,1609315,27491,2327588,35040,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3052633,2684,296557,16717,257362,14842,254590,14814,2772,1078,39195,5218,10128,2244,29067,4384,2756076,17415,2529826,17615,2500496,17266,29330,3961,226250,6653,93980,5273,132270,6434,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,599862,654,67841,5946,63779,5696,63317,5673,462,278,4062,1738,1175,552,2887,1687,532021,5991,509431,6317,504546,6541,4885,1018,22590,2385,13599,1763,8991,1862,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8221024,3096,874483,27673,759113,24229,747430,23588,11683,3021,115370,9586,37460,4597,77910,7723,7346541,28006,6414535,28471,6266668,28116,147867,8555,932006,15653,510993,12279,421013,15480,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7273713,3235,802159,24114,664155,22775,651608,22653,12547,2249,138004,9411,45358,5224,92646,7781,6471554,24350,5560200,27324,5439140,27359,121060,5803,911354,15074,457639,11065,453715,14641,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1762467,2041,336301,14216,331409,13998,330440,13966,969,387,4892,1437,1024,468,3868,1364,1426166,14254,1402979,14691,1394459,14641,8520,1585,23187,2908,14353,2569,8834,1675,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5645194,2570,639564,18029,597479,16539,586621,16452,10858,2817,42085,4425,13290,2163,28795,4033,5005630,17603,4765663,17404,4728551,17079,37112,3730,239967,9681,118895,6457,121072,8253,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,565242,890,64054,6154,59436,5845,59136,5807,300,294,4618,1726,1050,702,3568,1478,501188,6108,485922,6112,482878,6239,3044,817,15266,2316,6097,1382,9169,1809,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3306715,1129,1468798,31819,1432229,31604,63987,6465,1368242,29934,36569,4233,14008,2255,22561,3341,1837917,31679,1783694,31930,100465,6492,1683229,32431,54223,5838,31732,4283,22491,3083,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
