GEO_ID,B07409_001E,B07409_001M,B07409_002E,B07409_002M,B07409_003E,B07409_003M,B07409_004E,B07409_004M,B07409_005E,B07409_005M,B07409_006E,B07409_006M,B07409_007E,B07409_007M,B07409_008E,B07409_008M,B07409_009E,B07409_009M,B07409_010E,B07409_010M,B07409_011E,B07409_011M,B07409_012E,B07409_012M,B07409_013E,B07409_013M,B07409_014E,B07409_014M,B07409_015E,B07409_015M,B07409_016E,B07409_016M,B07409_017E,B07409_017M,B07409_018E,B07409_018M,B07409_019E,B07409_019M,B07409_020E,B07409_020M,B07409_021E,B07409_021M,B07409_022E,B07409_022M,B07409_023E,B07409_023M,B07409_024E,B07409_024M,B07409_025E,B07409_025M,B07409_026E,B07409_026M,B07409_027E,B07409_027M,B07409_028E,B07409_028M,B07409_029E,B07409_029M,B07409_030E,B07409_030M,NAME,B07409_001MA,B07409_001EA,B07409_002EA,B07409_002MA,B07409_003MA,B07409_003EA,B07409_004MA,B07409_004EA,B07409_005MA,B07409_005EA,B07409_006MA,B07409_006EA,B07409_007EA,B07409_007MA,B07409_008EA,B07409_008MA,B07409_009MA,B07409_009EA,B07409_010MA,B07409_010EA,B07409_011MA,B07409_011EA,B07409_012MA,B07409_012EA,B07409_013EA,B07409_013MA,B07409_014MA,B07409_014EA,B07409_015EA,B07409_015MA,B07409_016EA,B07409_016MA,B07409_017MA,B07409_017EA,B07409_018EA,B07409_018MA,B07409_019EA,B07409_019MA,B07409_020EA,B07409_020MA,B07409_021EA,B07409_021MA,B07409_022MA,B07409_022EA,B07409_023MA,B07409_023EA,B07409_024EA,B07409_024MA,B07409_025EA,B07409_025MA,B07409_026EA,B07409_026MA,B07409_027MA,B07409_027EA,B07409_028MA,B07409_028EA,B07409_029EA,B07409_029MA,B07409_030EA,B07409_030MA,state
0400000US13,6843188,14047,884827,19149,1921683,27652,1928957,23972,1296266,19652,811455,18587,5979144,21182,775741,17488,1693984,27460,1671915,21798,1126029,17355,711475,17039,433409,13255,64639,5660,119281,7444,127051,8413,76891,5926,45547,4466,277545,11584,33909,3692,76092,5552,82073,6101,54501,4997,30970,3143,153090,9197,10538,1679,32326,3865,47918,4614,38845,3785,23463,2493,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,996951,6101,77680,4609,279865,7846,311353,8459,216393,7005,111660,5458,882100,6740,69168,4542,254036,8092,272786,7548,188548,6431,97562,4826,69869,5638,5828,1294,17606,2330,23579,2932,16175,2480,6681,1374,5649,1398,442,357,1847,644,1480,670,1362,735,518,330,39333,4548,2242,767,6376,1607,13508,2442,10308,1588,6899,1535,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1099401,6178,102294,5826,308839,8805,395319,9560,199587,7372,93362,5199,956786,9530,87864,5306,269759,9535,344146,8151,172456,6713,82561,5076,85346,7306,9433,2608,24240,3261,29816,3761,15665,2460,6192,1387,25538,3059,2343,828,7951,1548,9979,1950,4239,1194,1026,527,31731,3501,2654,1057,6889,1580,11378,2097,7227,1491,3583,1060,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8741765,11493,947923,14427,2280744,24880,2505135,26056,1838317,19749,1169646,18143,7719187,23310,844282,15110,2041839,22176,2211134,24426,1601593,20022,1020339,14997,631009,18295,69087,5530,155819,8533,182530,8249,140455,7086,83118,5493,194587,10146,23003,2488,46080,3894,59688,4736,40505,3557,25311,3294,196982,8687,11551,2000,37006,3416,51783,4294,55764,4265,40878,3524,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4419212,9429,500241,13110,1445381,17045,1285275,18565,753559,14264,434756,11149,3909810,13647,436249,12038,1295608,16435,1130215,17213,661599,13637,386139,11048,296352,10163,40041,3845,92599,5385,93391,5573,47034,4077,23287,2645,135903,6161,18727,2415,40988,3433,39764,3629,24473,3051,11951,1968,77147,5411,5224,1123,16186,2412,21905,2399,20453,2397,13379,1902,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2092110,7548,165180,5768,638918,9685,683424,10210,402847,8127,201741,6379,1858368,9196,145570,5926,572760,9716,609052,9917,354928,7077,176058,5942,134065,6552,11514,1675,40823,3392,44259,3748,27111,3264,10358,1691,54365,4734,4480,1061,15769,2351,16578,1969,12026,2094,5512,1173,45312,4467,3616,928,9566,1917,13535,1865,8782,1581,9813,1984,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1905574,7558,170981,6205,489784,9179,600506,10621,403909,7976,240394,7596,1654392,10745,146553,5494,430334,8048,514894,9972,352051,7487,210560,6378,140776,7337,14741,2274,35154,2879,48742,3785,28954,3098,13185,2095,53257,4433,5764,1177,12319,1899,19894,2775,8569,1475,6711,1479,57149,5019,3923,1326,11977,2156,16976,2666,14335,2277,9938,1862,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3008634,8292,412268,10550,996387,13953,882653,15564,421588,9735,295738,9618,2628471,11872,360713,9977,874795,13033,762744,13841,365371,9594,264848,9096,223211,9072,31103,3133,73489,5493,70059,4288,31866,2981,16694,2184,97385,6051,14712,1850,33382,2821,31301,3066,11362,1976,6628,1456,59567,5610,5740,1980,14721,2213,18549,2674,12989,2194,7568,1298,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3131169,8446,463570,13182,1065552,17472,855640,15071,484916,12371,261491,9714,2777353,13579,407633,11972,951587,16910,761144,14475,425903,11747,231086,9039,199405,9496,34900,3869,65185,5269,54346,4677,30372,3227,14602,2360,91003,5984,15780,2071,31890,3612,22688,2866,14820,2867,5825,1144,63408,5613,5257,1186,16890,2615,17462,2754,13821,2277,9978,2299,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,960870,4098,73684,4272,299911,8294,281443,6552,190769,5940,115063,5254,854904,5964,63788,3867,268682,7706,249481,6509,168962,5210,103991,4985,62486,4235,5025,1259,19708,2304,19745,2530,12017,1788,5991,1227,28483,3321,3644,1045,7479,1660,9120,1824,5784,1575,2456,890,14997,2245,1227,657,4042,1193,3097,817,4006,1176,2625,818,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4150188,9671,419182,12129,1015343,15486,1075146,17650,883809,13607,756708,12161,3654420,14205,367321,12225,906405,14476,940139,16577,770911,12998,669644,11343,275414,11205,32059,4186,66648,5838,76955,5998,56538,3959,43214,3347,105392,7147,11906,1954,23468,2849,29087,2939,24515,2799,16416,2018,114962,6748,7896,2430,18822,2764,28965,3372,31845,3611,27434,3257,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4767352,10580,438233,12037,1158159,18267,1102920,16939,1142723,15642,925317,12663,4231047,14994,388568,12616,1042451,17208,993472,15797,998146,16312,808410,12511,307521,11221,32544,4032,75681,5103,65206,4339,73699,5391,60391,4692,125103,6859,11848,2585,24625,3363,25889,3064,37147,3437,25594,2934,103681,6297,5273,1457,15402,2587,18353,2689,33731,3163,30922,3070,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6790349,9679,617389,12271,1963639,19709,2238675,20130,1194301,15012,776345,11980,6012460,17547,538346,11432,1756540,19251,1980812,18557,1048007,13979,688755,11315,470378,13526,50653,3385,132791,6045,163077,7103,81674,5257,42183,3037,218105,7461,19990,2360,57127,3479,72206,4757,42846,3654,25936,2510,89406,6015,8400,1654,17181,2232,22580,2529,21774,2520,19471,2513,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3764600,8306,257567,8121,936330,13469,1214453,13764,885494,12110,470756,8108,3322917,12776,221296,6774,839180,12809,1074817,13291,773270,12056,414354,8049,240020,9529,22899,2824,52390,3700,78716,4822,58689,4582,27326,2616,136113,5786,10669,1890,32285,2217,43435,3089,33488,2831,16236,2010,65550,5599,2703,1077,12475,1815,17485,2070,20047,3026,12840,2210,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1958333,8633,306435,10704,591671,11905,629666,12467,266311,9805,164250,7854,1746399,10226,266998,9622,530242,12031,563134,12127,238834,9386,147191,7457,107573,6926,20966,3218,31597,3435,37274,4041,11501,2320,6235,1493,58300,4403,12591,2276,18810,2875,15609,2102,6344,1715,4946,1463,46061,4895,5880,1420,11022,1682,13649,2206,9632,2353,5878,1390,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4129265,10452,422731,10721,1268081,19654,1230039,16684,741260,13850,467154,10486,3624530,14528,370155,10619,1128419,19211,1070734,16033,649973,12724,405249,9596,272535,9028,29345,2736,80136,4294,88216,5697,47393,3430,27445,3076,144607,6853,17375,1991,42486,3588,46990,4434,23342,2909,14414,2340,87593,6467,5856,1561,17040,2692,24099,3564,20552,2685,20046,2996,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,718721,4527,50576,3214,202226,6435,234511,7112,156254,5491,75154,4746,636263,5227,42736,2793,178752,6379,207597,6378,138612,5550,68566,4306,47329,3613,4928,1831,14020,2185,15940,2166,8954,1451,3487,1189,18330,1933,1787,624,5600,952,5430,1208,3991,951,1522,642,16799,2536,1125,542,3854,1068,5544,1384,4697,1149,1579,758,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1254693,5331,107330,5033,330746,6345,418758,8398,262482,7484,135377,4943,1094960,7934,90438,4293,289452,5958,366717,7833,231203,6960,117150,4691,94150,6293,11805,2206,25305,3406,31459,2726,16816,2120,8765,1295,36214,3761,2767,996,8969,1645,11942,1618,8075,1778,4461,1096,29369,2902,2320,1009,7020,1405,8640,1710,6388,1272,5001,1029,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2025412,8489,268034,10000,584597,12874,670498,11366,330045,9156,172238,6628,1721700,10040,229337,9754,496603,12701,571315,10653,277829,8963,146616,6003,222280,10023,30724,3735,64633,5399,73138,5161,37467,4119,16318,1957,16383,2680,2759,982,5178,1211,5150,1395,2324,685,972,430,65049,5008,5214,1222,18183,2680,20895,2456,12425,1792,8332,1947,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,947081,6391,65333,4145,266308,7460,267013,7439,213693,6075,134734,5868,835429,7561,57165,3851,232409,6805,234864,7323,189032,6475,121959,5936,61827,4033,5727,1675,21592,2659,16684,2355,11969,1962,5855,1179,23158,3286,1394,660,6448,1460,7599,1557,5793,1266,1924,674,26667,3493,1047,595,5859,1346,7866,1798,6899,1570,4996,1332,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6213242,11419,625145,13164,1695350,18703,1432386,18360,1499035,19353,961326,13050,5606613,19536,561576,12755,1549822,18602,1295753,17206,1345483,18646,853979,13071,321772,13309,39293,4241,84083,6727,75243,4532,75513,5380,47640,3888,151534,9122,13518,2150,36760,3402,32841,3941,40043,3867,28372,3062,133323,6743,10758,1946,24685,2736,28549,3257,37996,3503,31335,3267,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1390180,6292,191617,7425,372558,9626,449394,8547,212572,6664,164039,6154,1240169,9408,174883,7192,334663,9745,398794,8359,187109,6354,144720,5830,79393,6678,10127,1918,21369,2879,29110,3879,10568,1970,8219,1504,29013,3829,3985,1076,8003,1849,9093,1936,4401,1275,3531,1019,41605,3795,2622,839,8523,1698,12397,1921,10494,1938,7569,1469,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13857875,16856,1847291,21400,3653951,25913,3375974,27770,2798467,27107,2182192,23228,12501299,24595,1680456,21595,3341275,26607,3064391,26814,2477326,27658,1937851,21005,762634,19508,105536,6435,186051,8439,177251,7330,170835,7184,122961,7411,302535,8825,41090,3445,68240,4074,66905,3821,71926,4154,54374,4276,291407,11303,20209,3260,58385,5380,67427,5954,78380,5401,67006,4477,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6920907,15380,847470,18335,1791491,21356,2129470,21983,1382085,18091,770391,12374,6098835,23420,748981,17784,1589572,20051,1874221,21700,1212023,18095,674038,12319,464094,16565,62425,6112,117367,7082,146552,7479,92272,6051,45478,3769,208996,8749,26285,3006,52631,4046,65108,4845,41450,3540,23522,2743,148982,9203,9779,1869,31921,4868,43589,3998,36340,3212,27353,3054,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,497849,4318,35154,3234,130572,4144,177768,5312,109676,4666,44679,3476,423928,5128,29179,2964,112004,4294,152391,5273,92994,4311,37360,3353,36056,3827,2403,849,9619,1852,12642,1776,8083,1512,3309,1070,13833,1911,1482,811,3728,943,5133,1222,2606,778,884,514,24032,3051,2090,896,5221,1412,7602,1312,5993,1501,3126,900,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7962807,11557,771809,14618,2654181,19002,2311799,20008,1377517,17246,847501,13788,7015150,17732,669554,13386,2370064,17897,2023364,19325,1205356,16152,746812,13034,597772,14485,72812,4983,187678,8473,186156,7959,97168,5158,53958,4031,225149,7926,22785,2217,68066,4498,68062,4030,43461,3558,22775,3055,124736,7370,6658,1555,28373,3785,34217,3826,31532,2814,23956,2390,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2580667,7597,305761,7581,802768,12084,810586,10335,439056,9618,222496,5562,2219812,10766,262701,7267,690079,11092,689773,10047,381721,8587,195538,5188,211174,8307,28171,2730,67446,3913,69658,4365,31799,3339,14100,1632,91405,5241,10223,1388,31597,2540,32161,2726,11659,1851,5765,1249,58276,5272,4666,1196,13646,2033,18994,2759,13877,2394,7093,1619,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2860782,11401,260697,9573,664737,13463,971880,13473,602890,11023,360578,8301,2461643,14710,226241,8961,578389,12211,840941,13947,508197,10184,307875,7785,237143,10912,21034,2886,53966,4557,82416,5403,52633,4684,27094,2916,87790,6596,7831,1650,18843,2940,28718,3190,20042,2361,12356,2318,74206,6583,5591,1650,13539,2492,19805,2457,22018,3393,13253,1632,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
