GEO_ID,B18130_001E,B18130_001M,B18130_002E,B18130_002M,B18130_003E,B18130_003M,B18130_004E,B18130_004M,B18130_005E,B18130_005M,B18130_006E,B18130_006M,B18130_007E,B18130_007M,B18130_008E,B18130_008M,B18130_009E,B18130_009M,B18130_010E,B18130_010M,B18130_011E,B18130_011M,B18130_012E,B18130_012M,B18130_013E,B18130_013M,B18130_014E,B18130_014M,B18130_015E,B18130_015M,B18130_016E,B18130_016M,B18130_017E,B18130_017M,B18130_018E,B18130_018M,B18130_019E,B18130_019M,B18130_020E,B18130_020M,B18130_021E,B18130_021M,B18130_022E,B18130_022M,B18130_023E,B18130_023M,B18130_024E,B18130_024M,B18130_025E,B18130_025M,B18130_026E,B18130_026M,B18130_027E,B18130_027M,B18130_028E,B18130_028M,B18130_029E,B18130_029M,B18130_030E,B18130_030M,B18130_031E,B18130_031M,B18130_032E,B18130_032M,B18130_033E,B18130_033M,B18130_034E,B18130_034M,B18130_035E,B18130_035M,B18130_036E,B18130_036M,B18130_037E,B18130_037M,B18130_038E,B18130_038M,B18130_039E,B18130_039M,B18130_040E,B18130_040M,B18130_041E,B18130_041M,B18130_042E,B18130_042M,B18130_043E,B18130_043M,NAME,B18130_001MA,B18130_001EA,B18130_002MA,B18130_002EA,B18130_003EA,B18130_003MA,B18130_004EA,B18130_004MA,B18130_005MA,B18130_005EA,B18130_006MA,B18130_006EA,B18130_007MA,B18130_007EA,B18130_008MA,B18130_008EA,B18130_009EA,B18130_009MA,B18130_010MA,B18130_010EA,B18130_011MA,B18130_011EA,B18130_012MA,B18130_012EA,B18130_013MA,B18130_013EA,B18130_014EA,B18130_014MA,B18130_015EA,B18130_015MA,B18130_016MA,B18130_016EA,B18130_017MA,B18130_017EA,B18130_018MA,B18130_018EA,B18130_019MA,B18130_019EA,B18130_020EA,B18130_020MA,B18130_021MA,B18130_021EA,B18130_022MA,B18130_022EA,B18130_023MA,B18130_023EA,B18130_024MA,B18130_024EA,B18130_025EA,B18130_025MA,B18130_026EA,B18130_026MA,B18130_027MA,B18130_027EA,B18130_028MA,B18130_028EA,B18130_029MA,B18130_029EA,B18130_030MA,B18130_030EA,B18130_031EA,B18130_031MA,B18130_032MA,B18130_032EA,B18130_033MA,B18130_033EA,B18130_034EA,B18130_034MA,B18130_035MA,B18130_035EA,B18130_036EA,B18130_036MA,B18130_037EA,B18130_037MA,B18130_038EA,B18130_038MA,B18130_039EA,B18130_039MA,B18130_040MA,B18130_040EA,B18130_041MA,B18130_041EA,B18130_042EA,B18130_042MA,B18130_043EA,B18130_043MA,state
0400000US01,4740475,3228,282770,3138,1810,849,882,637,928,565,280960,3075,79199,4533,201761,5367,795872,3369,46135,4729,16285,2189,29850,3875,749737,5594,168712,10830,581025,10191,1032788,5382,84507,6017,27252,3257,57255,4575,948281,8600,185838,10336,762443,12308,1846129,5936,331966,11050,95009,4649,236957,10264,1514163,12434,151509,7200,1362654,12956,475080,3519,154033,5206,22215,2671,131818,4624,321047,4955,22740,2427,298307,5339,307836,2645,167993,4157,20404,2176,147589,4225,139843,4156,12518,1351,127325,4107,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,709548,2461,51126,1255,402,321,188,281,214,154,50724,1281,7747,1582,42977,1893,128947,1232,4981,1193,647,363,4334,1094,123966,1831,18283,3228,105683,3529,173397,2929,13877,2319,2823,809,11054,2226,159520,3063,20586,2830,138934,3930,274566,2527,39210,3563,7403,1566,31807,3062,235356,4157,16157,1820,219199,4698,56426,1275,17443,1766,1195,544,16248,1786,38983,1783,2367,685,36616,1849,25086,849,14113,1239,1251,501,12862,1166,10973,1067,1230,526,9743,1185,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6841639,4503,425333,2499,3441,1276,666,441,2775,1263,421892,2857,97597,5914,324295,5829,1175773,3762,60243,5328,15663,2599,44580,4473,1115530,6148,218373,10584,897157,11445,1541242,4008,101770,6297,25352,3696,76418,5290,1439472,6846,249109,9705,1190363,12133,2510269,3836,324351,9634,78269,4730,246082,8222,2185918,10680,226304,9184,1959614,13254,696132,1840,173465,5492,19649,2200,153816,4971,522667,5682,41667,3787,481000,6684,492890,1960,233423,5605,25583,2423,207840,5362,259467,5455,20624,2358,238843,5964,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2911683,3113,183257,3015,1395,691,273,258,1122,631,181862,3082,44583,4157,137279,4290,513400,3471,41925,4139,12572,2272,29353,3145,471475,5221,98999,7521,372476,7573,626983,3988,60581,4079,17365,2094,43216,3613,566402,5500,108057,6143,458345,7776,1107724,4105,222602,9039,62954,4377,159648,7498,885122,8636,84750,5320,800372,9637,287789,2999,97244,3909,11855,1800,85389,3496,190545,4287,14807,1903,175738,4409,192530,1999,104423,3244,14275,1825,90148,3460,88107,3418,7875,1540,80232,3202,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38718989,10195,2421496,4914,15319,2179,3983,1207,11336,1868,2406177,5414,450707,13762,1955470,13866,6499895,8171,272980,10498,60783,5440,212197,8433,6226915,14198,1103416,26258,5123499,31203,9400493,7902,489621,13317,108850,5606,380771,11856,8910872,15360,1287366,25900,7623506,30912,14987027,6999,1482196,22148,349679,10157,1132517,19925,13504831,24672,1242485,21764,12262346,32238,3167805,3925,752013,11902,108262,5902,643751,10767,2415792,12449,186292,7638,2229500,12520,2242273,3941,1122851,12860,144927,5978,977924,13078,1119422,12463,111393,5851,1008029,11898,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5458913,4153,326112,3050,2019,679,308,255,1711,626,324093,3104,43020,4654,281073,5216,915357,3263,42806,3892,8988,1840,33818,3149,872551,5272,96727,7652,775824,8337,1310468,4175,79298,5346,20958,3001,58340,4355,1231170,5905,161875,7349,1069295,8924,2148205,3776,230615,8478,49853,4242,180762,6886,1917590,9009,123393,6444,1794197,10647,477122,2418,110061,4166,10812,1621,99249,4257,367061,4748,25322,2217,341739,4747,281649,2173,135146,4212,13594,1784,121552,4338,146503,4073,9200,1385,137303,3939,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3477454,1756,180767,1311,1602,738,90,105,1512,762,179165,1452,24664,3767,154501,4213,552734,1756,28633,2664,5839,1474,22794,2366,524101,3034,61990,6301,462111,6826,730099,2638,45535,4286,10428,1985,35107,3518,684564,5017,77649,5456,606915,6134,1434368,2789,142037,6277,33880,3620,108157,5168,1292331,6420,78396,5472,1213935,8571,336146,1812,65717,3151,7711,1277,58006,2905,270429,3394,13985,1731,256444,3709,243340,1455,106049,4556,9516,1613,96533,4495,137291,4189,9831,1878,127460,4037,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,932232,1691,52729,1201,20,37,0,198,20,37,52709,1204,13555,2798,39154,2716,146457,914,5952,1229,1642,647,4310,1002,140505,1469,21558,3207,118947,3475,199343,1915,11933,2313,1834,828,10099,2120,187410,2614,30302,3442,157108,3967,364572,2125,40380,2932,9933,1562,30447,2673,324192,3397,33667,3634,290525,4835,103463,891,19320,2014,1748,700,17572,1939,84143,2212,7425,1453,76718,2276,65668,938,29309,1982,2372,853,26937,1826,36359,1977,2813,960,33546,1972,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,658491,842,44943,242,323,273,0,208,323,273,44620,370,11402,2411,33218,2424,78408,753,5115,1524,2340,1111,2775,977,73293,1600,17876,2522,55417,2896,209295,845,16532,2802,4342,1283,12190,2614,192763,2798,28968,3019,163795,3723,244361,1051,35782,3451,12537,1979,23245,2757,208579,3617,20896,2319,187683,3790,47088,696,14843,1714,4273,1403,10570,1528,32245,1765,2651,806,29594,1821,34396,778,17290,1393,2709,831,14581,1416,17106,1298,1926,746,15180,1322,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,20530378,6648,1110845,5020,6509,1595,1899,1023,4610,1222,1104336,5223,239183,10484,865153,11488,3025675,6589,177799,8596,55121,5767,122678,6599,2847876,10050,543976,18049,2303900,21490,4263280,8101,265204,10945,64768,5265,200436,8623,3998076,11497,610401,19571,3387675,19973,7983835,9066,990707,19236,254551,10999,736156,16133,6993128,21980,695150,17538,6297978,27191,2326420,5077,532773,10436,69428,5034,463345,10922,1793647,10721,155248,7398,1638399,13363,1820323,4927,832392,11585,94485,5741,737907,10776,987931,11660,104362,6522,883569,13139,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,10121586,5983,643069,6228,4569,1544,1422,884,3147,1205,638500,6633,149293,9529,489207,10276,1832410,6524,92591,5992,27112,3831,65479,4907,1739819,9016,341272,18018,1398547,19143,2270875,7123,135484,8221,36699,4592,98785,6838,2135391,9648,358778,15326,1776613,17173,4003096,8405,522599,12822,138254,8032,384345,12582,3480497,14513,325058,11996,3155439,17710,859628,5356,233076,7403,31188,2846,201888,6876,626552,7555,50353,3985,576199,7077,512508,4671,258074,6223,32268,3032,225806,6323,254434,5773,25011,2808,229423,5311,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1358623,2688,87311,896,814,505,0,187,814,505,86497,1147,11793,2202,74704,2724,211789,1201,7069,1204,1068,488,6001,1098,204720,1635,21580,3421,183140,3888,287064,2551,14109,2484,1884,800,12225,2294,272955,3348,29991,2604,242964,3864,523032,2473,45301,3093,10468,1546,34833,2701,477731,4078,31677,2963,446054,5145,143832,1052,28533,2227,4727,1220,23806,1965,115299,2475,6856,1392,108443,2758,105595,1100,52708,2394,6512,1269,46196,2420,52887,2289,4981,1047,47906,2566,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1682628,2028,114053,2181,592,296,33,51,559,289,113461,2192,20569,3071,92892,3141,323930,2702,20788,2563,3416,913,17372,2426,303142,3267,43129,5765,260013,6110,366114,3635,30084,3274,7379,1578,22705,2760,336030,4939,55862,4456,280168,5682,619993,3266,94944,6038,20918,3590,74026,5209,525049,6544,44053,4361,480996,7140,159072,1546,40823,2513,3712,952,37111,2675,118249,2721,7740,1540,110509,2898,99466,1133,51503,2746,5063,1085,46440,2708,47963,2665,4384,965,43579,2692,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12494117,3650,757185,2798,4608,1137,2406,1009,2202,741,752577,3007,140285,8361,612292,8182,2099494,4522,85954,4423,23863,2920,62091,3344,2013540,6394,319642,13561,1693898,13632,2822256,4938,157983,7912,41472,3919,116511,6644,2664273,8436,403720,11281,2260553,12275,4933708,5738,528876,12443,133521,5905,395355,11134,4404832,12796,342188,9958,4062644,15937,1105954,3718,257257,6257,32691,2816,224566,5945,848697,6951,54730,3827,793967,7828,775520,2795,362545,6696,40800,2871,321745,6477,412975,6967,34023,2827,378952,6718,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6460375,3884,409156,3273,2249,811,946,477,1303,555,406907,3201,84123,5288,322784,5440,1128831,4421,78137,4918,20481,3220,57656,4128,1050694,6233,176840,10162,873854,11641,1424288,4897,108976,6492,32416,3380,76560,5233,1315312,7496,222326,9110,1092986,11392,2510437,5801,365445,8914,93081,5365,272364,7099,2144992,10441,165232,7760,1979760,14164,591184,2703,154169,5398,16759,1905,137410,5173,437015,5845,23767,2390,413248,6228,396479,2378,200419,5134,21963,2523,178456,5146,196060,5039,13313,1546,182747,5004,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3043079,2002,195143,2505,1532,659,389,244,1143,578,193611,2546,29771,2964,163840,2963,521566,3350,25173,2801,6543,1714,18630,2095,496393,4694,51367,4057,445026,5382,657853,3631,37976,3252,11463,1776,26513,2726,619877,4643,99489,5737,520388,5879,1168034,4615,129520,5190,33104,3207,96416,3809,1038514,6690,61188,4156,977326,6952,286456,1780,58188,2765,5898,869,52290,2635,228268,3180,11204,1450,217064,3201,214027,1749,92940,3480,8330,1162,84610,3406,121087,3304,7571,1143,113516,3387,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
