GEO_ID,B19001A_001E,B19001A_001M,B19001A_002E,B19001A_002M,B19001A_003E,B19001A_003M,B19001A_004E,B19001A_004M,B19001A_005E,B19001A_005M,B19001A_006E,B19001A_006M,B19001A_007E,B19001A_007M,B19001A_008E,B19001A_008M,B19001A_009E,B19001A_009M,B19001A_010E,B19001A_010M,B19001A_011E,B19001A_011M,B19001A_012E,B19001A_012M,B19001A_013E,B19001A_013M,B19001A_014E,B19001A_014M,B19001A_015E,B19001A_015M,B19001A_016E,B19001A_016M,B19001A_017E,B19001A_017M,NAME,B19001A_001MA,B19001A_001EA,B19001A_002EA,B19001A_002MA,B19001A_003EA,B19001A_003MA,B19001A_004EA,B19001A_004MA,B19001A_005MA,B19001A_005EA,B19001A_006MA,B19001A_006EA,B19001A_007EA,B19001A_007MA,B19001A_008MA,B19001A_008EA,B19001A_009EA,B19001A_009MA,B19001A_010MA,B19001A_010EA,B19001A_011MA,B19001A_011EA,B19001A_012EA,B19001A_012MA,B19001A_013EA,B19001A_013MA,B19001A_014EA,B19001A_014MA,B19001A_015EA,B19001A_015MA,B19001A_016MA,B19001A_016EA,B19001A_017MA,B19001A_017EA,state
0400000US24,1311217,8188,43711,3396,30413,2292,37354,3102,36501,2601,36239,3261,41473,3042,37387,2862,46730,3472,36783,2611,83693,4084,118251,4814,170553,5223,152966,5094,108743,5274,150156,4777,180264,5260,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2144863,9989,97008,4068,89118,4738,81044,4724,75379,4234,65791,4569,71156,3981,69298,4264,69290,4123,65006,3236,121266,5845,187413,6670,262691,8013,230444,7376,162369,5502,219792,6926,277798,8107,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3176729,11661,166208,5413,128939,5251,137116,4989,159724,5165,149142,5765,156641,4863,155359,6011,155758,4868,138154,5031,266682,7306,337786,8276,421349,7402,290731,7942,171565,5029,175818,4996,165757,6014,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1889135,7927,71605,3345,61578,3474,63007,3059,72956,3976,67716,3751,76952,3348,73555,3403,78016,3393,71035,3205,148070,4665,203459,5695,271646,5797,207972,6319,130908,4675,146092,4097,144568,5353,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,664133,6451,46256,3563,33254,2879,33637,3532,36897,3405,30290,3065,32854,2730,30676,3182,32009,3130,27819,2564,56980,4135,68885,4169,93065,4953,56237,4196,30310,3001,29155,2649,25809,2552,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2003343,11052,108927,4909,86697,4066,91488,4683,107739,5655,96970,5179,97930,5006,100992,5185,98764,4562,87190,4746,168626,6285,219278,7528,266577,6810,174481,5652,104777,4394,101068,4443,91839,4550,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,391113,4269,22708,2331,16823,1952,19362,2449,22622,2321,21526,2333,22809,2437,18037,1965,17085,1856,17367,1763,34042,2280,41951,2975,49505,3011,34647,2471,19304,2058,18970,1765,14355,1735,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,678752,4398,29590,2534,23746,1935,28957,2184,31688,2505,26578,2325,34107,2681,33241,2246,33701,2114,28169,2165,57488,3110,81019,3835,98160,4656,66282,3108,38073,2251,36754,2375,31199,1989,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,766239,7502,38654,3277,28051,2531,28284,2204,34145,3025,31376,2478,35699,2922,35745,2623,37527,3109,32726,2791,68006,5021,81453,4080,104648,4759,78521,3935,44974,2833,43365,3271,43065,2630,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,500712,4638,19815,2388,15791,2044,17110,1912,20519,2663,18443,2374,21333,2204,16842,1601,17534,2100,18157,2171,36419,3221,51266,3269,69956,4140,53716,3800,39324,2828,43079,2943,41408,2731,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2297752,10784,95570,4693,62502,4221,74146,4990,76717,4099,70870,4564,83201,4783,68321,4603,70960,4123,65662,3781,137391,6167,206150,7318,294446,7830,247932,7235,180065,6892,237905,6782,325914,8416,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,612876,6604,53904,4285,33684,3444,34009,3425,34360,3274,36176,3192,30941,3321,29113,2749,30844,3202,26233,2889,51035,3606,58509,4363,68824,4067,49496,3686,25051,2020,28087,2563,22610,1991,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4967839,22630,266600,7893,193959,8309,192165,6305,200295,6363,181955,5873,182897,6708,174307,5953,179097,6709,163960,6523,335622,9160,453809,11116,623887,12660,483760,10559,333067,8406,423813,10482,578646,9480,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2846979,12825,156799,7118,126211,5953,131139,4874,142188,6957,131768,5734,138007,6169,132048,5481,138206,6291,118601,5423,228955,6848,304357,9177,365708,8456,246755,8163,153615,6477,164059,6087,168563,5900,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,282446,3182,13914,1494,10613,1245,12023,1837,13430,1420,11764,1680,13404,1514,10938,1379,12436,1820,10277,1571,21544,2106,30750,2219,42939,3170,27939,2268,17936,1780,16904,1590,15635,1994,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3874691,12661,212306,7125,165401,6228,174990,6764,191473,6702,182953,6119,199400,6794,177916,4937,186711,6414,164932,5556,319840,8170,421985,9484,523675,7681,354232,8251,213464,6726,201547,6676,183866,6213,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1130728,6373,70905,3760,59388,3266,60087,3130,65339,2890,61613,3693,60252,3417,51912,3177,56987,3223,48395,2712,94383,4294,118741,4729,142561,4512,92571,4355,50823,2957,50334,2695,46437,2628,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1412145,9338,81981,4532,60238,3934,62692,4171,64201,4381,61687,4072,68929,3802,64240,3712,60988,3509,56840,3682,114726,4558,152493,6540,188425,6723,133759,6050,76209,3629,84326,4152,80411,3354,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4219332,13204,251511,7604,169650,6130,190844,5846,196932,6400,192932,7195,191108,6719,169822,5248,181602,6375,162685,6467,325427,6618,445882,7815,567037,9137,389687,8465,251499,5988,261505,7230,271209,5784,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,350242,4423,18769,2661,17858,2128,16782,2117,15173,1872,13907,1975,13591,1845,14432,2044,12390,2019,10597,1772,23064,2306,32080,2700,47905,2933,37893,2716,24687,2622,26284,2504,24830,2169,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1340388,8293,76071,4151,55429,4051,59312,3525,68087,4541,62230,3913,65849,4084,60850,3539,66428,3721,57575,3886,110834,4684,142736,5116,179080,6406,121698,5334,70361,4315,72165,4173,71683,3878,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,311279,3254,14577,1488,12806,1786,14693,1634,15096,1823,15424,2034,17052,1741,13923,1670,14722,1770,12240,1383,25449,2103,36089,2490,44552,2773,29867,2206,17466,1804,14507,1496,12816,1552,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2066175,11356,126422,6165,105190,5807,107404,5520,106876,4708,99637,4647,111557,5173,106427,4647,97523,4753,88479,4576,179049,6406,217987,7291,258187,6739,166286,6151,98223,4153,93926,4600,103002,4582,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7266357,21664,420147,11317,289384,10218,311001,8691,348345,11095,312793,11424,335558,11348,313373,9129,320171,10139,288075,10661,566479,13236,739623,13369,919674,16192,670900,12892,433949,11253,470126,11369,526759,10968,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,866393,5938,33884,2975,26234,2202,26215,2890,31583,2680,32208,2818,32207,2772,35482,3105,37854,3036,31286,2689,72800,3759,105282,4336,131606,4947,100686,4344,57641,3070,59704,3726,51721,3441,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,246693,3318,12226,1592,12493,1796,12709,1967,12293,1562,11283,1280,13797,1856,9906,1297,10952,1470,9746,1215,21034,2019,27112,2503,33215,2251,21786,1810,14423,1624,11048,1292,12670,1387,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2228414,12725,97820,5697,70400,4452,74650,4864,72493,4527,72801,4556,81349,3757,81111,3821,81067,4423,75943,3886,156359,6138,217430,8136,305048,8610,236674,7253,157768,5664,202366,6507,245135,7064,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2285180,12057,110225,6066,76881,4827,74912,5056,83882,4591,76751,4310,89997,4623,85139,4529,90557,5459,87693,3901,169992,5914,236364,8189,319694,9463,245824,6848,160812,6365,180807,7144,195650,4742,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,675947,6747,64062,3872,41835,2875,48281,3873,44781,3397,36937,2976,38069,3178,34051,2846,32323,2228,26726,2593,55732,3242,66820,4179,74836,3806,45223,3445,24941,2186,23032,2514,18298,2118,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2086503,8142,88382,3814,86987,3696,88618,3789,99105,4325,91580,4289,99266,4402,97164,4295,99068,4227,88450,3814,169799,5595,231128,5693,303728,6463,206856,5900,121003,4551,118149,4262,97220,3649,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,211174,3966,12529,2029,7884,1499,9455,1702,10247,1780,8541,1319,11209,1880,8253,1281,9585,1541,8811,1679,17023,1969,23426,2523,30358,2583,22847,2072,12636,1778,10497,1579,7873,1314,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,782616,10710,216745,7878,92174,5776,81038,4161,66561,5160,45993,2985,43386,3929,32825,3245,30983,3010,26785,3098,44052,4004,35849,4077,30000,2767,14137,1836,8193,1709,5256,1146,8639,1471,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
