GEO_ID,B27004_001E,B27004_001M,B27004_002E,B27004_002M,B27004_003E,B27004_003M,B27004_004E,B27004_004M,B27004_005E,B27004_005M,B27004_006E,B27004_006M,B27004_007E,B27004_007M,B27004_008E,B27004_008M,B27004_009E,B27004_009M,B27004_010E,B27004_010M,B27004_011E,B27004_011M,B27004_012E,B27004_012M,B27004_013E,B27004_013M,B27004_014E,B27004_014M,B27004_015E,B27004_015M,B27004_016E,B27004_016M,B27004_017E,B27004_017M,B27004_018E,B27004_018M,B27004_019E,B27004_019M,B27004_020E,B27004_020M,B27004_021E,B27004_021M,B27004_022E,B27004_022M,B27004_023E,B27004_023M,B27004_024E,B27004_024M,B27004_025E,B27004_025M,B27004_026E,B27004_026M,B27004_027E,B27004_027M,B27004_028E,B27004_028M,B27004_029E,B27004_029M,B27004_030E,B27004_030M,B27004_031E,B27004_031M,B27004_032E,B27004_032M,B27004_033E,B27004_033M,B27004_034E,B27004_034M,B27004_035E,B27004_035M,B27004_036E,B27004_036M,B27004_037E,B27004_037M,B27004_038E,B27004_038M,B27004_039E,B27004_039M,B27004_040E,B27004_040M,B27004_041E,B27004_041M,B27004_042E,B27004_042M,B27004_043E,B27004_043M,B27004_044E,B27004_044M,B27004_045E,B27004_045M,B27004_046E,B27004_046M,B27004_047E,B27004_047M,B27004_048E,B27004_048M,B27004_049E,B27004_049M,B27004_050E,B27004_050M,B27004_051E,B27004_051M,B27004_052E,B27004_052M,B27004_053E,B27004_053M,B27004_054E,B27004_054M,B27004_055E,B27004_055M,B27004_056E,B27004_056M,B27004_057E,B27004_057M,NAME,B27004_001MA,B27004_001EA,B27004_002MA,B27004_002EA,B27004_003MA,B27004_003EA,B27004_004MA,B27004_004EA,B27004_005EA,B27004_005MA,B27004_006EA,B27004_006MA,B27004_007EA,B27004_007MA,B27004_008EA,B27004_008MA,B27004_009MA,B27004_009EA,B27004_010EA,B27004_010MA,B27004_011MA,B27004_011EA,B27004_012MA,B27004_012EA,B27004_013MA,B27004_013EA,B27004_014MA,B27004_014EA,B27004_015MA,B27004_015EA,B27004_016EA,B27004_016MA,B27004_017EA,B27004_017MA,B27004_018EA,B27004_018MA,B27004_019MA,B27004_019EA,B27004_020MA,B27004_020EA,B27004_021MA,B27004_021EA,B27004_022MA,B27004_022EA,B27004_023MA,B27004_023EA,B27004_024MA,B27004_024EA,B27004_025MA,B27004_025EA,B27004_026MA,B27004_026EA,B27004_027EA,B27004_027MA,B27004_028EA,B27004_028MA,B27004_029MA,B27004_029EA,B27004_030MA,B27004_030EA,B27004_031MA,B27004_031EA,B27004_032EA,B27004_032MA,B27004_033EA,B27004_033MA,B27004_034EA,B27004_034MA,B27004_035MA,B27004_035EA,B27004_036MA,B27004_036EA,B27004_037MA,B27004_037EA,B27004_038EA,B27004_038MA,B27004_039EA,B27004_039MA,B27004_040MA,B27004_040EA,B27004_041MA,B27004_041EA,B27004_042MA,B27004_042EA,B27004_043EA,B27004_043MA,B27004_044EA,B27004_044MA,B27004_045EA,B27004_045MA,B27004_046MA,B27004_046EA,B27004_047MA,B27004_047EA,B27004_048MA,B27004_048EA,B27004_049EA,B27004_049MA,B27004_050EA,B27004_050MA,B27004_051EA,B27004_051MA,B27004_052EA,B27004_052MA,B27004_053EA,B27004_053MA,B27004_054EA,B27004_054MA,B27004_055EA,B27004_055MA,B27004_056MA,B27004_056EA,B27004_057MA,B27004_057EA,state
0400000US13,10241594,3158,4921118,8847,402109,6904,177140,6910,224969,8439,953059,8818,480795,13212,472264,12615,480924,8165,280122,8327,200802,8788,585478,8406,324505,8494,260973,7972,639401,6259,391747,7282,247654,8290,672391,5576,439959,7226,232432,6873,591409,3064,352077,7360,239332,7318,389353,3693,139094,4671,250259,5205,206994,3225,67130,3276,139864,4098,5320476,8017,380627,7492,162172,7021,218455,8224,935082,7863,474289,12246,460793,13382,488404,6884,280708,7777,207696,7811,640563,6881,362430,9343,278133,9700,710016,5326,444578,8822,265438,9443,724904,4711,475534,7127,249370,7266,665091,3333,396938,7217,268153,7500,470275,3336,162676,5495,307599,6144,305514,2955,84678,3763,220836,3978,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1373202,2427,671429,2782,55225,1569,27196,2246,28029,2054,110051,1899,63535,3040,46516,2789,53933,2128,38321,2533,15612,1946,82709,2168,53533,2786,29176,2912,83980,2098,66613,2577,17367,2436,83264,1166,61605,1947,21659,1865,89261,717,61949,2080,27312,2025,69404,747,40418,1925,28986,1941,43602,822,22164,1681,21438,1692,701773,1666,53768,1601,29891,2348,23877,2038,101905,2091,56537,2560,45368,2885,54907,2050,33847,2287,21060,2497,88096,1990,54893,2764,33203,2558,87822,1265,64560,2238,23262,2259,86714,1033,63641,2219,23073,2197,92140,596,65399,2324,26741,2309,74428,669,41003,1852,33425,2061,61993,804,24813,1874,37180,1891,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1695273,1260,846431,2702,71135,2358,34574,2550,36561,3050,171873,3155,93796,5219,78077,5236,79923,3084,49167,3305,30756,2919,94976,3567,56004,3385,38972,3306,106065,2445,65443,3593,40622,3252,96548,1913,63685,2721,32863,2587,103542,1711,61483,3237,42059,2829,77519,1058,21032,2081,56487,2152,44850,717,11801,1889,33049,1739,848842,2797,66844,2512,30357,2721,36487,2628,161887,3069,85403,4532,76484,4370,73770,2740,42995,3362,30775,2543,96334,2591,53672,3574,42662,3419,106152,1867,66862,3212,39290,3264,99416,1592,62882,3086,36534,3232,108270,1224,65008,3007,43262,3079,81553,1240,19617,2077,61936,2196,54616,1082,10719,1586,43897,1709,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12620126,1888,6173024,4831,466542,5424,256104,5876,210438,6324,1100968,7080,641758,10066,459210,9415,589816,5768,364426,8251,225390,7481,779210,5416,496153,9931,283057,9578,799750,3053,559125,7474,240625,7292,814976,2805,560200,7102,254776,7243,796675,2149,524397,6453,272278,6301,513903,2469,188746,5683,325157,5639,311184,2175,99969,3324,211215,4148,6447102,4671,443475,5052,242300,7167,201175,7135,1058433,6700,611871,10164,446562,10722,587016,6657,352457,7799,234559,7563,779285,5445,477760,9252,301525,9473,823766,3111,547862,7391,275904,7385,845124,2379,593115,6959,252009,7040,853616,2677,561155,6886,292461,6536,592051,2363,194265,5424,397786,5450,464336,2236,131879,4253,332457,4595,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6568434,898,3223272,5239,259054,3770,136165,4806,122889,4955,602478,6035,358147,9083,244331,7808,323518,4534,215549,5684,107969,5171,372855,4855,239943,6047,132912,5743,392687,3316,273782,5842,118905,5159,418333,3183,301413,5173,116920,4890,416231,2535,276937,4609,139294,5024,276714,1762,94467,3763,182247,3777,161402,1729,53264,2359,108138,2507,3345162,5188,246181,4117,127035,5345,119146,5422,562704,6079,339716,6921,222988,7395,317999,5526,198557,6084,119442,5584,385170,4670,237161,6600,148009,5022,410853,3075,278158,5896,132695,5820,428409,2712,303011,4736,125398,4976,444299,2188,293707,5193,150592,5130,314470,2086,88898,3182,225572,3727,235077,1982,60119,3133,174958,3535,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3102179,690,1537348,3690,120390,3062,68177,2679,52213,3227,276912,3573,175755,4695,101157,4746,154862,3647,107127,4084,47735,3182,178619,3686,126075,4363,52544,3598,187106,2437,136766,3715,50340,2920,188171,2096,140415,3464,47756,2925,206126,1609,139848,3500,66278,3285,137427,1266,38130,1961,99297,1964,87735,1135,20924,1680,66811,1825,1564831,3550,118580,3369,69599,3254,48981,3411,260047,3756,164448,4723,95599,4343,152161,3448,101189,4076,50972,3281,171979,3394,114175,3851,57804,3733,183609,2413,133018,3272,50591,3130,192382,2323,144598,3269,47784,3167,210752,1571,142630,3363,68122,3404,149029,1111,36657,2144,112372,2182,126292,1403,25197,1999,101095,2377,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2855454,1638,1411724,4183,118940,3310,62717,3342,56223,3223,268076,3760,159066,5415,109010,4951,142119,3772,95589,4582,46530,3586,167596,3840,110844,4240,56752,3186,171722,2141,123879,3575,47843,2967,168753,2454,120608,3141,48145,2904,180816,1724,119889,2641,60927,2789,120774,1196,34415,2085,86359,2165,72928,1209,17372,1667,55556,1906,1443730,3964,117904,3591,62473,3133,55431,3753,250521,4454,145952,5014,104569,4872,137577,3454,90224,3388,47353,3115,165429,3096,108892,3409,56537,3646,175975,2439,121383,3394,54592,3105,170778,1928,121395,2976,49383,2695,191056,1443,126228,2893,64828,2779,131265,1701,31687,2102,99578,2445,103225,1485,19677,1737,83548,2100,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,2138621,4275,173585,3667,81042,3565,92543,4541,379838,5265,196718,6402,183120,6863,206944,4677,124222,5081,82722,4768,243946,3451,139447,4598,104499,4519,262742,2575,161896,4218,100846,4336,282263,2266,183142,4624,99121,4369,283668,1791,165148,4451,118520,4849,194844,1372,70642,3345,124202,3327,110791,1406,37510,2175,73281,2282,2232319,3960,156614,4068,69336,4014,87278,3803,368805,4806,191141,6620,177664,7743,197587,3519,111765,4323,85822,4430,249702,3410,138846,4414,110856,3781,277790,2603,171661,5064,106129,4958,294482,1904,188202,4675,106280,4946,308040,2038,175369,4639,132671,4681,223340,1510,75460,2759,147880,3005,155959,1535,46026,2680,109933,2786,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,2209005,5998,181981,4632,72103,5411,109878,6361,420198,5940,185908,7506,234290,8566,218928,5131,121982,5285,96946,5500,266303,5026,145423,5973,120880,5493,273887,3690,156931,5847,116956,5470,270533,3758,163035,4938,107498,5728,280578,1936,158089,4648,122489,4471,192623,2507,63669,3760,128954,3900,103974,2192,32493,2207,71481,2913,2371253,5656,178038,4475,69430,4958,108608,5119,394983,5309,174049,7253,220934,8133,221152,5138,110914,5572,110238,5419,294784,5245,155080,7592,139704,6314,294854,4115,171235,4930,123619,5393,294651,3299,177783,4788,116868,4788,314291,1964,174596,4313,139695,4302,221223,1898,72492,3556,148731,3558,157277,2050,42262,2698,115015,3464,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,646260,1882,39475,1445,21365,1900,18110,1944,99442,2182,55901,3058,43541,2905,54440,1824,34072,2088,20368,2020,70529,1554,43608,2435,26921,2552,72764,1348,46368,2207,26396,2220,89688,1121,56739,2472,32949,2423,100623,737,59393,2317,41230,2197,76102,869,23317,1611,52785,1668,43197,807,11666,1241,31531,1512,675389,1856,37209,1679,22275,1856,14934,1410,95620,2209,60430,2913,35190,2594,51177,2107,30508,2361,20669,2011,71079,1588,42067,2058,29012,2372,77148,943,49261,2253,27887,2238,93873,956,65537,2289,28336,2234,108690,920,65740,2557,42950,2500,81107,828,25016,1599,56091,1824,59486,850,16102,1856,43384,1806,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,2866331,4274,217746,3287,122010,4105,95736,4200,508282,5076,309917,8404,198365,7494,265347,4836,178368,5508,86979,4417,353833,3383,227749,5129,126084,5347,362960,3055,251481,5193,111479,5183,397791,2600,278730,4717,119061,4887,379016,1651,264485,4297,114531,4283,238070,1407,129700,3571,108370,3519,143286,1500,71589,2814,71697,3113,3091540,3956,215011,3888,119571,4779,95440,4627,478501,4484,288418,7294,190083,7314,267639,4603,176236,5247,91403,4464,376012,3759,238079,5768,137933,5667,394657,2299,276573,5154,118084,4775,436585,2054,318473,5223,118112,4950,426037,1451,293699,4326,132338,4521,287324,1301,150309,4289,137015,4273,209774,1626,88277,3205,121497,3119,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,3288881,3288,221230,3199,136045,4738,85185,4521,533368,4487,344006,6539,189362,6548,344997,3929,225933,5248,119064,5381,422772,4516,272639,5630,150133,6355,404192,2576,282287,6183,121905,5473,452589,1823,333326,4202,119263,3954,442717,1216,308614,4643,134103,4829,289400,1407,133688,3872,155712,4074,177616,1460,71010,3352,106606,3311,3496741,3066,211539,3708,125281,4694,86258,4597,512824,4980,330358,7656,182466,6597,340477,4602,215296,6140,125181,5680,437861,3762,280528,6269,157333,6191,425342,2005,289345,4911,135997,4928,483851,1698,348594,4948,135257,4997,480445,1483,330388,5246,150057,5259,338262,1543,141760,4608,196502,4707,266140,1915,92000,3464,174140,3469,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,4830752,4066,350413,4137,184714,5407,165699,4475,831426,6094,506603,8527,324823,8631,487511,5841,314872,7391,172639,6018,552598,5410,340123,6704,212475,6563,559729,2771,376740,5221,182989,5125,645228,3090,450749,4953,194479,5222,673212,2001,447241,4963,225971,5585,456771,1630,220822,4316,235949,4324,273864,1721,133955,3696,139909,3886,5022404,4066,331411,3712,170757,4701,160654,4481,799442,4851,482190,8266,317252,8526,464161,5678,286327,6778,177834,5682,559476,5184,331825,6088,227651,6526,582270,2513,393081,5416,189189,5409,670991,2596,463125,5863,207866,6443,718684,1852,470098,5311,248586,5460,512686,1866,234390,4280,278296,4385,383283,1972,171036,4217,212247,4393,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,2746565,3827,219046,3512,136156,3991,82890,4196,482676,4456,315766,4538,166910,5456,250548,4351,171247,4721,79301,4044,344049,3866,236420,5049,107629,4156,351915,2625,262028,3864,89887,4038,351726,2264,264840,3787,86886,3774,368816,1949,253088,3895,115728,3481,235179,1337,70425,2909,164754,2858,142610,1501,36089,2278,106521,2653,2772634,3819,206574,3429,129544,3464,77030,2898,464692,3838,307452,5139,157240,4999,239665,4000,158078,4297,81587,4076,337044,3349,227808,4427,109236,4538,344101,2363,251923,3046,92178,3356,352215,1864,265962,3989,86253,3629,376986,1491,258286,3895,118700,3890,252870,1298,66823,2806,186047,2820,198487,1660,42731,2369,155756,2773,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,1398217,5846,110093,3707,41927,2983,68166,3659,284158,5420,115438,5479,168720,5348,143366,4810,75166,4542,68200,5030,144347,5982,81939,5047,62408,4745,166603,4804,100450,4441,66153,4570,175853,3886,104098,4735,71755,4508,178253,1806,95863,3635,82390,3984,124691,2324,31254,2582,93437,3076,70853,2015,18399,1743,52454,2359,1522591,5669,105830,3544,39365,2924,66465,3812,263375,4701,105445,4773,157930,6362,146493,4844,70461,4735,76032,4937,164642,4794,88854,4004,75788,4481,198847,3658,119624,4185,79223,4554,188634,3204,116441,4541,72193,4259,198827,1842,105743,3728,93084,3807,150184,2155,32658,2689,117526,3368,105759,1416,19632,2133,86127,2476,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,2926378,5137,229658,4381,117185,5720,112473,5609,520213,5690,300555,8278,219658,8290,279587,5691,180178,5706,99409,4964,351654,4606,227790,5485,123864,5229,351640,3722,242549,6046,109091,4666,371004,3624,250952,5274,120052,4873,390440,2236,243026,4217,147414,4092,266979,2094,83241,3307,183738,3737,165203,1683,47944,2868,117259,3019,3073948,5070,216645,4391,112840,4475,103805,5085,498209,5586,285309,8216,212900,8814,270317,4424,171140,6254,99177,5357,368575,4130,232379,4828,136196,5523,364271,2856,251599,5216,112672,5105,391448,2861,261545,5029,129903,4765,422630,2443,265117,4907,157513,5243,307443,1931,87302,2871,220141,3281,234410,1903,55698,2834,178712,3423,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,516864,2153,38349,1571,14356,1886,23993,2195,82679,1834,41482,2701,41197,2634,52602,1771,27681,2528,24921,2467,57602,1610,32490,2362,25112,1837,61212,1294,38003,1984,23209,2036,61159,1375,38254,2081,22905,2152,73805,1052,42576,2086,31229,2031,56707,639,13102,1651,43605,1644,32749,937,7816,978,24933,1193,519381,2172,34991,1408,14797,1622,20194,2152,84745,1950,36938,3051,47807,3230,44221,2042,23476,2107,20745,2328,59482,1852,31045,2378,28437,2325,61707,1539,36627,2144,25080,2202,60999,1412,39288,1841,21711,2015,77713,944,42584,1986,35129,2063,56167,792,13267,1372,42900,1438,39356,693,8949,1451,30407,1581,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,942886,2799,82661,2457,48106,2802,34555,2377,174282,2768,109281,3774,65001,3271,93309,2407,60551,2767,32758,2642,113724,2811,75674,2962,38050,2607,118646,2191,84840,2628,33806,2544,112078,1633,78474,2576,33604,2458,118884,1106,84355,2411,34529,2065,80363,1016,21525,1351,58838,1505,48939,913,10827,1052,38112,1164,948567,2827,76032,1952,42809,2112,33223,2511,167029,2547,102751,3900,64278,3955,90524,2529,56868,3270,33656,2498,113523,2861,75430,3018,38093,2258,113448,1397,80200,2500,33248,2247,111499,1571,79267,2325,32232,2258,123517,911,83801,2242,39716,2145,86203,841,20941,1624,65262,1844,66792,907,13660,1284,53132,1331,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2962236,1424,1477770,2694,112548,3123,55909,3981,56639,4012,255420,3781,136297,5538,119123,6477,132121,3318,78823,3926,53298,4041,190191,2824,108598,3723,81593,4541,193747,1946,122689,4247,71058,3745,197908,1484,129697,3982,68211,3930,180377,963,110873,3090,69504,3129,137509,1258,40999,2296,96510,2630,77949,776,19941,2065,58008,2021,1484466,2711,106934,2637,54344,3162,52590,2853,243934,2953,135529,4848,108405,5079,123620,2960,70770,3681,52850,3604,189633,3755,108455,4727,81178,4522,198534,1729,124894,3866,73640,4144,194431,1418,126244,3058,68187,2799,188354,1040,109290,3571,79064,3753,147484,850,42281,2493,105203,2444,91542,721,21867,1900,69675,2084,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1325016,952,654960,2444,41812,1685,25526,1665,16286,1869,100442,2518,64732,3184,35710,3277,61387,2270,42218,2586,19169,2025,73944,2065,50302,2441,23642,2340,74022,1390,54226,2136,19796,2150,96121,1082,70420,2245,25701,2182,102301,991,71898,2295,30403,2354,68294,700,29808,1948,38486,1881,36637,649,12781,1261,23856,1353,670056,2278,36527,1585,21328,1943,15199,2086,97196,2125,64061,2841,33135,2528,60267,2079,43753,2473,16514,2177,71826,2136,49119,2534,22707,2675,76140,1541,53628,2281,22512,2582,98683,1320,75102,2483,23581,2312,106969,991,74795,2080,32174,1840,72515,867,24891,1588,47624,1684,49933,846,16654,1564,33279,1766,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8902432,1561,4327369,3265,316624,4189,186988,5136,129636,5030,751024,5802,465215,8154,285809,7968,398381,6229,259712,6880,138669,6542,511165,4953,327594,7461,183571,6435,563486,2726,395512,5224,167974,4971,612048,2563,437901,5869,174147,5622,580244,1807,408843,5458,171401,5497,361658,1769,166816,4452,194842,4343,232739,2061,87088,3117,145651,3234,4575063,2882,306322,3865,183668,6365,122654,5272,719699,4983,443622,7984,276077,7627,382716,5452,248017,6324,134699,6022,515259,4599,324645,6669,190614,6031,584160,2034,396859,5496,187301,5394,656102,1686,469732,6220,186370,6017,627801,1134,430212,6244,197589,6354,429944,1836,181025,4582,248919,4786,353060,2008,109773,3723,243287,4010,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
