GEO_ID,B16008_001E,B16008_001M,B16008_002E,B16008_002M,B16008_003E,B16008_003M,B16008_004E,B16008_004M,B16008_005E,B16008_005M,B16008_006E,B16008_006M,B16008_007E,B16008_007M,B16008_008E,B16008_008M,B16008_009E,B16008_009M,B16008_010E,B16008_010M,B16008_011E,B16008_011M,B16008_012E,B16008_012M,B16008_013E,B16008_013M,B16008_014E,B16008_014M,B16008_015E,B16008_015M,B16008_016E,B16008_016M,B16008_017E,B16008_017M,B16008_018E,B16008_018M,B16008_019E,B16008_019M,B16008_020E,B16008_020M,B16008_021E,B16008_021M,B16008_022E,B16008_022M,B16008_023E,B16008_023M,B16008_024E,B16008_024M,B16008_025E,B16008_025M,B16008_026E,B16008_026M,B16008_027E,B16008_027M,B16008_028E,B16008_028M,B16008_029E,B16008_029M,B16008_030E,B16008_030M,B16008_031E,B16008_031M,B16008_032E,B16008_032M,B16008_033E,B16008_033M,B16008_034E,B16008_034M,B16008_035E,B16008_035M,B16008_036E,B16008_036M,B16008_037E,B16008_037M,B16008_038E,B16008_038M,B16008_039E,B16008_039M,B16008_040E,B16008_040M,B16008_041E,B16008_041M,B16008_042E,B16008_042M,B16008_043E,B16008_043M,B16008_044E,B16008_044M,B16008_045E,B16008_045M,B16008_046E,B16008_046M,B16008_047E,B16008_047M,B16008_048E,B16008_048M,B16008_049E,B16008_049M,B16008_050E,B16008_050M,B16008_051E,B16008_051M,B16008_052E,B16008_052M,B16008_053E,B16008_053M,NAME,B16008_001EA,B16008_001MA,B16008_002EA,B16008_002MA,B16008_003MA,B16008_003EA,B16008_004MA,B16008_004EA,B16008_005EA,B16008_005MA,B16008_006MA,B16008_006EA,B16008_007MA,B16008_007EA,B16008_008EA,B16008_008MA,B16008_009MA,B16008_009EA,B16008_010EA,B16008_010MA,B16008_011MA,B16008_011EA,B16008_012MA,B16008_012EA,B16008_013EA,B16008_013MA,B16008_014MA,B16008_014EA,B16008_015MA,B16008_015EA,B16008_016MA,B16008_016EA,B16008_017MA,B16008_017EA,B16008_018EA,B16008_018MA,B16008_019EA,B16008_019MA,B16008_020MA,B16008_020EA,B16008_021EA,B16008_021MA,B16008_022EA,B16008_022MA,B16008_023EA,B16008_023MA,B16008_024EA,B16008_024MA,B16008_025MA,B16008_025EA,B16008_026MA,B16008_026EA,B16008_027EA,B16008_027MA,B16008_028EA,B16008_028MA,B16008_029EA,B16008_029MA,B16008_030EA,B16008_030MA,B16008_031MA,B16008_031EA,B16008_032EA,B16008_032MA,B16008_033EA,B16008_033MA,B16008_034EA,B16008_034MA,B16008_035EA,B16008_035MA,B16008_036MA,B16008_036EA,B16008_037MA,B16008_037EA,B16008_038EA,B16008_038MA,B16008_039EA,B16008_039MA,B16008_040EA,B16008_040MA,B16008_041EA,B16008_041MA,B16008_042MA,B16008_042EA,B16008_043EA,B16008_043MA,B16008_044EA,B16008_044MA,B16008_045EA,B16008_045MA,B16008_046EA,B16008_046MA,B16008_047MA,B16008_047EA,B16008_048MA,B16008_048EA,B16008_049EA,B16008_049MA,B16008_050EA,B16008_050MA,B16008_051EA,B16008_051MA,B16008_052EA,B16008_052MA,B16008_053MA,B16008_053EA,state
0400000US01,4585850,2856,4418545,7335,790922,3704,745081,4603,35938,2942,28853,2965,7085,1495,9903,2129,8527,1989,1376,819,3627623,6237,3567836,7195,38523,3603,32025,3280,6498,1515,21264,2724,18156,2454,3108,1113,167305,6920,66837,4971,6211,1835,3572,1084,1241,1120,1180,1117,61,109,1398,1011,1271,892,127,207,60626,4560,20135,3145,12871,2389,8135,1753,4736,1341,27620,2822,19261,2556,8359,1370,100468,6227,8031,1884,651,435,4853,1610,2163,976,2690,1269,2527,950,1809,917,718,506,92437,5659,14176,2338,48190,4452,10328,1936,37862,4284,30071,3366,15323,2677,14748,2404,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,686876,844,629141,4568,127808,1599,112975,2714,2595,887,2282,827,313,345,12238,2173,9648,2141,2590,1707,501333,3782,452445,4650,11448,1798,10293,1699,1155,533,37440,3029,31279,2832,6161,1389,57735,4421,31164,2689,844,503,518,392,0,153,0,153,0,153,326,292,326,292,0,153,30320,2564,8000,1676,3418,923,1771,648,1647,812,18902,2117,10186,1539,8716,1352,26571,3837,3610,1306,676,668,361,326,150,178,211,270,2573,1083,1752,846,821,658,22961,3005,2808,1074,2070,826,640,375,1430,699,18083,2719,7742,1612,10341,2208,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6581229,1331,5663470,17986,1157190,4758,837059,10137,281313,9916,251755,9857,29558,3284,38818,4115,34204,3755,4614,1437,4506280,16604,3791785,19249,560421,11523,490440,10892,69981,5770,154074,6005,126456,5647,27618,2215,917759,18036,400111,11965,10685,2355,4025,1449,2959,1154,2687,1017,272,335,3701,1503,3402,1447,299,238,389426,11135,82531,4507,190559,8188,89605,5342,100954,6483,116336,5818,70357,4781,45979,3888,517648,15287,29812,3744,5154,1811,15344,2649,10970,2124,4374,1546,9314,1930,5882,1351,3432,1523,487836,13679,57738,4056,324771,12666,85168,5483,239603,10318,105327,7163,57148,4480,48179,6355,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2817639,2636,2678628,5520,514066,3142,468328,4087,39274,3869,32505,3666,6769,1817,6464,1876,5498,1920,966,757,2164562,4924,2112357,5420,40208,3964,33833,3341,6375,1478,11997,1974,10601,1880,1396,683,139011,5019,45056,4335,1724,670,1452,583,149,191,18,37,131,184,123,180,102,180,21,35,43332,4149,10377,1793,18807,2790,8294,2069,10513,2371,14148,2123,7153,1694,6995,1561,93955,4996,6003,1463,831,520,2278,1053,927,407,1351,952,2894,928,1217,736,1677,778,87952,4560,14303,2711,51916,4565,11207,1860,40709,4026,21733,2609,10254,1793,11479,2181,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37076228,3179,26477178,46190,6229976,13466,3643594,27142,2105665,21911,1787327,23356,318338,12727,480717,11504,413874,11607,66843,5532,20247202,44262,15794478,46242,3586725,31089,3137555,29520,449170,13602,865999,16538,759078,16598,106921,5279,10599050,45818,5490968,38036,87715,5436,23266,2958,24144,3713,16280,2789,7864,1644,40305,2676,30354,2373,9951,1638,5403253,39057,732225,14902,1869149,24285,790528,15314,1078621,18202,2801879,23754,1459977,25824,1341902,17537,5108082,42089,279270,10256,23910,2677,136420,7483,77448,5432,58972,5116,118940,7462,68989,5234,49951,4536,4828812,39920,379101,11110,2976034,32882,647709,15159,2328325,28947,1473677,24033,670317,15869,803360,19152,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5274561,2114,4729441,12773,891700,5508,730428,6881,130783,6535,116259,6818,14524,2108,30489,3567,25682,3099,4807,1396,3837741,11158,3550552,12628,224410,7936,192554,6322,31856,3222,62779,5003,54535,4802,8244,1478,545120,12442,233433,8328,13737,2599,7269,1589,3156,1437,2378,1206,778,465,3312,1509,2643,1366,669,463,219696,7784,55604,3751,70058,5767,38091,3891,31967,3766,94034,5625,58464,4519,35570,3364,311687,10398,24329,3901,2100,876,10889,2406,6384,1704,4505,1529,11340,3201,7123,2642,4217,1545,287358,9178,37741,3402,170648,8763,54459,4993,116189,7439,78969,6047,41193,4026,37776,3910,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3405990,1224,2879065,11926,531965,3865,428138,6541,70025,4456,61282,4234,8743,2106,33802,4304,31510,4199,2292,775,2347100,11219,2084887,11151,193974,7451,130527,7193,63447,4119,68239,4741,60853,4641,7386,1414,526925,11868,272405,10006,7838,1462,4218,941,1254,876,939,836,315,270,2366,839,2048,794,318,250,264567,9961,77897,5472,50046,4286,23527,2983,26519,3251,136624,6816,81440,5322,55184,3902,254520,10939,20281,3212,5133,1543,8244,2234,5096,1742,3148,1295,6904,1685,4961,1488,1943,813,234239,9518,41280,4261,91120,6562,19033,3154,72087,5713,101839,6429,48899,3916,52940,4782,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,907032,341,810018,6193,143929,2085,123089,2797,16457,1920,15157,1762,1300,677,4383,1285,4101,1236,282,194,666089,5615,638248,5764,18459,2679,14168,2390,4291,1034,9382,1669,7627,1594,1755,650,97014,6157,45912,4082,2002,1005,462,217,802,740,546,543,256,311,738,539,738,539,0,198,43910,3909,12903,2565,8271,1785,5245,1557,3026,1101,22736,2859,17104,2694,5632,1095,51102,4470,3475,1625,504,347,783,507,731,494,52,68,2188,1519,2046,1518,142,171,47627,3933,5618,1363,21455,3062,8362,2253,13093,2727,20554,2619,10794,1891,9760,1857,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,648907,115,549011,5617,76188,1017,62902,1795,10497,1305,7927,1446,2570,1449,2789,1229,2700,1229,89,100,472823,5138,443088,5394,15634,2092,13145,1792,2489,941,14101,2060,12266,1696,1835,983,99896,5604,38629,2956,938,496,378,230,266,325,266,325,0,208,294,332,294,332,0,208,37691,2912,14397,1838,9229,1834,5461,1177,3768,1263,14065,1908,9967,1495,4098,1085,61267,5386,2407,947,396,362,838,582,385,435,453,395,1173,682,643,447,530,369,58860,4950,13608,2443,24540,2980,7368,1863,17172,2846,20712,3023,12938,2158,7774,2201,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19855078,4120,15504075,36392,2848925,11216,2125983,15031,568571,13998,499213,14811,69358,6799,154371,8645,141893,8650,12478,1897,12655150,35472,11011791,30018,1366493,26281,1095259,22909,271234,12927,276866,11929,249464,11536,27402,2836,4351003,36357,2414805,27756,55005,5209,16850,2548,26511,3696,20373,3280,6138,1725,11644,2115,10013,1948,1631,616,2359800,27196,522219,16186,1214999,17704,563843,14164,651156,15652,622582,14568,380782,12466,241800,10263,1936198,34006,167528,9871,19348,3180,99731,7950,49582,4929,50149,6051,48449,5976,31827,4570,16622,2887,1768670,31469,270685,11723,1049981,25543,222206,11908,827775,22439,448004,16313,203665,9826,244339,11283,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
