GEO_ID,B15011_001E,B15011_001M,B15011_002E,B15011_002M,B15011_003E,B15011_003M,B15011_004E,B15011_004M,B15011_005E,B15011_005M,B15011_006E,B15011_006M,B15011_007E,B15011_007M,B15011_008E,B15011_008M,B15011_009E,B15011_009M,B15011_010E,B15011_010M,B15011_011E,B15011_011M,B15011_012E,B15011_012M,B15011_013E,B15011_013M,B15011_014E,B15011_014M,B15011_015E,B15011_015M,B15011_016E,B15011_016M,B15011_017E,B15011_017M,B15011_018E,B15011_018M,B15011_019E,B15011_019M,B15011_020E,B15011_020M,B15011_021E,B15011_021M,B15011_022E,B15011_022M,B15011_023E,B15011_023M,B15011_024E,B15011_024M,B15011_025E,B15011_025M,B15011_026E,B15011_026M,B15011_027E,B15011_027M,B15011_028E,B15011_028M,B15011_029E,B15011_029M,B15011_030E,B15011_030M,B15011_031E,B15011_031M,B15011_032E,B15011_032M,B15011_033E,B15011_033M,B15011_034E,B15011_034M,B15011_035E,B15011_035M,B15011_036E,B15011_036M,B15011_037E,B15011_037M,B15011_038E,B15011_038M,B15011_039E,B15011_039M,NAME,B15011_001MA,B15011_001EA,B15011_002MA,B15011_002EA,B15011_003EA,B15011_003MA,B15011_004EA,B15011_004MA,B15011_005EA,B15011_005MA,B15011_006EA,B15011_006MA,B15011_007MA,B15011_007EA,B15011_008MA,B15011_008EA,B15011_009EA,B15011_009MA,B15011_010EA,B15011_010MA,B15011_011EA,B15011_011MA,B15011_012MA,B15011_012EA,B15011_013MA,B15011_013EA,B15011_014EA,B15011_014MA,B15011_015EA,B15011_015MA,B15011_016EA,B15011_016MA,B15011_017MA,B15011_017EA,B15011_018MA,B15011_018EA,B15011_019EA,B15011_019MA,B15011_020EA,B15011_020MA,B15011_021EA,B15011_021MA,B15011_022EA,B15011_022MA,B15011_023MA,B15011_023EA,B15011_024MA,B15011_024EA,B15011_025EA,B15011_025MA,B15011_026EA,B15011_026MA,B15011_027EA,B15011_027MA,B15011_028MA,B15011_028EA,B15011_029MA,B15011_029EA,B15011_030MA,B15011_030EA,B15011_031EA,B15011_031MA,B15011_032MA,B15011_032EA,B15011_033MA,B15011_033EA,B15011_034MA,B15011_034EA,B15011_035MA,B15011_035EA,B15011_036EA,B15011_036MA,B15011_037MA,B15011_037EA,B15011_038EA,B15011_038MA,B15011_039MA,B15011_039EA,state
0400000US19,605820,10089,282682,6002,90717,4175,41709,3057,4382,1095,23399,2410,4888,1056,16339,2045,130228,4568,49381,3152,8838,1363,31961,2485,13778,1710,26270,2139,61737,2862,23280,1802,3192,687,13065,1577,11913,1380,10287,1371,323138,7527,116654,4946,31260,2635,16339,1622,20941,2333,17836,2053,30278,2474,149764,5189,30664,2327,22769,2685,28943,2451,36584,2412,30804,2416,56720,2677,5833,1119,7193,1095,3809,864,28516,2061,11369,1413,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,642742,8738,307883,6950,96127,4382,39720,3057,7544,1244,21298,2173,5499,1271,22066,2209,142928,4611,54789,3342,8585,1319,39710,2816,12194,1501,27650,2528,68828,3003,24932,1801,3395,792,16821,1970,11472,1373,12208,1506,334859,6812,110567,4170,29098,2822,18538,2148,16960,1994,18919,2089,27052,2463,161284,5045,33517,2949,21875,2466,32282,2698,37812,2739,35798,2623,63008,3261,8671,1314,6467,1222,5637,1136,29827,2092,12406,1448,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,723552,14286,331473,8590,102505,5245,40269,3732,5696,1248,22384,2542,4374,932,29782,2792,157226,5754,60687,3717,11227,1825,38613,3004,10058,1607,36641,2683,71742,3026,26490,2301,3871,881,17678,1879,9665,1438,14038,1684,392079,8338,137492,5664,34705,3020,24249,2333,21917,2324,21363,2568,35258,2982,189464,5614,38402,2892,31622,2596,34947,2827,42182,2753,42311,2783,65123,3400,10472,1593,8088,1521,4267,902,28750,2358,13546,1674,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,742525,14163,324281,7975,106918,5541,38663,3437,6954,1204,26495,2949,4052,1248,30754,3000,142818,5334,51900,3630,10491,1681,37868,3005,9507,1955,33052,3036,74545,3375,31142,2440,3921,954,17453,2266,10956,1595,11073,1366,418244,9418,155033,5440,39945,3305,24672,3195,27256,2941,19042,2647,44118,3529,191409,6339,37553,2907,35059,3187,37818,3445,38394,2935,42585,3038,71802,3821,9507,1363,8827,1272,4747,1227,35162,2687,13559,2025,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,311607,7617,136291,4997,33685,2562,14039,1725,2443,859,6025,1103,1099,450,10079,1536,60488,3286,26299,2266,3435,952,10419,1484,4520,947,15815,1611,42118,2311,18558,1878,1966,557,6841,1115,4793,891,9960,1420,175316,4951,49925,2987,17041,1817,7717,1372,6147,1415,6028,1135,12992,1756,84778,3492,22631,2125,12380,1615,12600,1464,12864,1761,24303,1916,40613,2424,9133,1360,4391,849,1552,551,11855,1338,13682,1425,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1652580,17874,758432,10978,234656,5667,116956,4768,11594,1950,46007,3322,6080,1164,54019,3312,365001,7616,184264,4964,20245,2185,77104,4715,14108,2000,69280,4195,158775,4311,82564,3661,8090,1140,27093,1863,11845,1533,29183,1945,894148,12379,293778,6759,109567,4703,35941,3321,41343,3353,27388,2245,79539,4166,447904,8963,146406,6297,53543,2683,86419,4738,54686,3610,106850,4598,152466,4878,40163,2492,18627,2115,13806,1716,44512,2786,35358,2536,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2078671,18160,975535,11391,325028,7360,160088,5722,13870,2040,64204,4594,6032,1404,80834,4276,456193,8064,222503,6309,20455,1950,106273,5063,11790,1704,95172,4121,194314,5344,91285,4444,9115,1365,33480,2424,19164,1776,41270,3073,1103136,12422,388646,8156,149104,5508,41533,3649,60412,3903,27217,2642,110380,5078,522071,9265,168324,5724,62005,3963,89531,4245,66995,3283,135216,5253,192419,4441,46974,2851,25301,2375,10470,1569,56429,3432,53245,2982,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1985564,19449,944922,10815,280150,6848,130085,4570,21988,2540,59164,3621,11437,1427,57476,3510,449864,6857,196285,5903,33070,2295,117503,4147,25960,2170,77046,3788,214908,4348,90122,3200,13487,1282,46114,2714,30951,2320,34234,2128,1040642,11950,342409,6644,102109,4884,48944,3126,58512,3607,44057,2740,88787,4396,506443,7856,116947,3878,77009,3645,113320,5040,86613,3882,112554,4110,191790,5159,30417,2308,28510,2164,16665,1697,77402,3231,38796,2558,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1362126,13345,653541,8519,214596,6044,95127,4624,11349,1497,50032,3839,9243,1256,48845,2380,308173,5382,137942,4138,17593,1836,77187,3153,19872,1691,55579,3172,130772,3690,54341,2523,7635,1108,24175,1951,20029,1747,24592,2092,708585,8801,257953,6009,78542,4212,35482,2607,45179,2827,30487,2188,68263,3361,333144,6391,83252,3486,48480,2766,61638,3203,56896,3043,82878,3815,117488,3689,18867,1899,18774,1540,7158,959,45932,2835,26757,1810,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,428497,12883,185020,7064,48659,4495,18358,2675,4200,1316,9957,1857,3803,1045,12341,2260,90445,4521,32434,3454,8238,1523,24704,2543,8525,1310,16544,2321,45916,2944,13867,1670,2661,696,13527,1665,8855,1442,7006,1244,243477,8383,78455,5203,19468,2564,14805,2198,13082,2320,13955,1875,17145,2269,118399,5836,20438,2316,19295,2615,25441,2571,29320,3131,23905,2945,46623,3185,4911,1055,3464,696,4998,1121,24222,2369,9028,1469,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1205839,16749,559576,10213,177576,6535,71771,4577,12025,1628,41668,3250,9392,1584,42720,3669,260556,6949,96605,4084,19017,1926,69489,3884,19770,1795,55675,3376,121444,4265,45792,2627,7093,1132,28721,2631,15783,1680,24055,2346,646263,10458,226163,5743,55952,3750,33288,2862,42904,3212,34158,3108,59861,3667,310296,6966,65001,4009,46572,3493,70707,4407,65306,4030,62710,3668,109804,3747,16233,1549,14538,1702,11686,1518,47754,2895,19593,1601,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,233817,6847,110602,4102,30217,2370,14776,1931,1678,504,4866,937,1999,780,6898,1307,48525,2922,22408,2295,4364,1022,8660,1385,4318,952,8775,1291,31860,1979,14085,1485,2131,598,5351,976,4505,887,5788,987,123215,4194,38025,2664,11803,1617,5151,1105,6057,1271,5603,1163,9411,1626,57300,3108,14235,1582,8774,1378,9278,1248,12829,1515,12184,1601,27890,2006,3671,863,3665,911,2229,725,12046,1441,6279,1119,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,398780,8240,187971,5329,65320,2912,24243,2078,3696,812,17072,1736,4967,997,15342,1619,82981,3412,31266,2391,4663,872,24073,2050,7549,951,15430,1650,39670,1866,13624,1274,2290,537,9777,1200,6671,890,7308,972,210809,5432,80254,3373,21550,1762,13030,1821,13806,1853,12481,1590,19387,1916,95625,3577,17848,1613,13984,1565,21246,1858,23065,1744,19482,1454,34930,1928,4266,901,5602,969,2258,592,16793,1676,6011,1033,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,513280,12255,253017,7673,72120,4805,28278,2725,6151,1389,15806,2255,2991,803,18894,2407,112884,5158,46784,3781,6550,1250,30117,2434,7724,1457,21709,2048,68013,2720,30770,1988,3461,1031,16643,1579,6110,1085,11029,1589,260263,8081,86483,5070,23741,2929,10897,1767,17193,2350,10140,1733,24512,3291,122842,4939,27103,2629,18561,2260,30821,2589,19324,2276,27033,2565,50938,3249,10520,1419,6514,1030,7132,1377,16459,1779,10313,1434,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
