GEO_ID,C06007_001E,C06007_001M,C06007_002E,C06007_002M,C06007_003E,C06007_003M,C06007_004E,C06007_004M,C06007_005E,C06007_005M,C06007_006E,C06007_006M,C06007_007E,C06007_007M,C06007_008E,C06007_008M,C06007_009E,C06007_009M,C06007_010E,C06007_010M,C06007_011E,C06007_011M,C06007_012E,C06007_012M,C06007_013E,C06007_013M,C06007_014E,C06007_014M,C06007_015E,C06007_015M,C06007_016E,C06007_016M,C06007_017E,C06007_017M,C06007_018E,C06007_018M,C06007_019E,C06007_019M,C06007_020E,C06007_020M,C06007_021E,C06007_021M,C06007_022E,C06007_022M,C06007_023E,C06007_023M,C06007_024E,C06007_024M,C06007_025E,C06007_025M,NAME,C06007_001MA,C06007_001EA,C06007_002MA,C06007_002EA,C06007_003EA,C06007_003MA,C06007_004EA,C06007_004MA,C06007_005MA,C06007_005EA,C06007_006MA,C06007_006EA,C06007_007MA,C06007_007EA,C06007_008EA,C06007_008MA,C06007_009EA,C06007_009MA,C06007_010MA,C06007_010EA,C06007_011MA,C06007_011EA,C06007_012MA,C06007_012EA,C06007_013EA,C06007_013MA,C06007_014EA,C06007_014MA,C06007_015MA,C06007_015EA,C06007_016MA,C06007_016EA,C06007_017MA,C06007_017EA,C06007_018MA,C06007_018EA,C06007_019MA,C06007_019EA,C06007_020EA,C06007_020MA,C06007_021EA,C06007_021MA,C06007_022EA,C06007_022MA,C06007_023MA,C06007_023EA,C06007_024MA,C06007_024EA,C06007_025MA,C06007_025EA,state
0400000US13,9774156,5384,8397938,18725,1376218,17540,842559,18339,533659,13699,5183609,38928,4894604,39317,289005,10194,246608,10893,42397,4198,3397241,37855,3201256,37757,195985,10494,171343,10224,24642,3594,133817,7434,87168,5805,46649,4533,35595,3647,11054,2096,1059489,18938,214910,12049,844579,16166,389013,10536,455566,13069,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1337965,223,993085,13328,344880,13351,192262,8423,152618,9071,685377,10648,611807,12604,73570,5446,60088,4657,13482,2485,348169,6263,318050,6244,30119,3587,25591,3315,4528,1209,40855,3662,22705,2386,18150,2556,12966,2040,5184,1276,263564,10452,40523,3379,223041,10354,93617,6537,129424,8181,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1600717,1915,1430409,8096,170308,7955,110294,6266,60014,5475,723873,10958,674260,12444,49613,4528,43037,4358,6576,1539,761399,11632,723393,11480,38006,3610,31398,3330,6608,1591,15953,2800,13274,2656,2679,1018,2397,1011,282,273,99492,6914,19482,3354,80010,6294,33462,4299,46548,4496,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12034675,2622,9209290,24178,2825385,23861,1768082,20660,1057303,17768,7875045,27676,6909938,29714,965107,16946,858495,15748,106612,6834,2194109,24926,2029561,23302,164548,8527,137957,8199,26591,2983,141840,6690,58873,4565,82967,4851,53520,3846,29447,2809,1823681,19384,210918,7665,1612763,19227,718110,15340,894653,14853,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6247266,2273,5694597,15403,552669,14454,352033,12814,200636,8794,4156961,22925,3997544,23000,159417,8499,127311,8300,32106,3112,1699013,21076,1606494,20887,92519,6028,76781,5116,15738,2187,43643,4442,27320,3136,16323,3200,12253,2646,4070,1397,347649,10493,63239,6033,284410,10281,135688,7216,148722,7639,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2947088,2385,2709129,9519,237959,9611,139644,6905,98315,6567,2039766,14013,1982178,13346,57588,4352,47993,3661,9595,1720,724178,14257,687222,13685,36956,3669,30502,3212,6454,1243,18342,1727,12996,1430,5346,1171,4284,995,1062,438,164802,6583,26733,2639,138069,6715,56865,4149,81204,5727,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2720074,2410,2395860,8815,324214,8401,200522,7298,123692,5619,1568135,12968,1484897,12933,83238,5095,73165,4974,10073,2017,928463,13774,869644,13325,58819,3401,50684,3399,8135,1607,24305,2623,16408,1834,7897,1616,5208,1131,2689,1152,199171,6696,24911,2412,174260,6665,71465,5183,102795,5307,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4177833,2604,3941932,11410,235901,11147,136362,9115,99539,6890,2846255,20319,2800296,20373,45959,3904,35753,3282,10206,1954,1131960,17577,1087511,15921,44449,5593,36499,5440,7950,1892,31803,3115,22514,2792,9289,2023,6042,1469,3247,1472,167815,7828,31611,3025,136204,7085,58068,5189,78136,5621,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4378120,3181,4023803,11187,354317,10531,221920,9363,132397,7786,3384228,18149,3240163,17952,144065,6554,119805,6107,24260,3123,772769,15293,729662,15449,43107,4312,34907,4016,8200,1838,31453,3378,21743,2612,9710,2234,6101,1726,3609,1179,189670,8081,32235,3667,157435,6999,61107,5257,96328,6708,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1271517,1099,1197135,4704,74382,4640,56310,4042,18072,2244,791479,9306,760349,9721,31130,2744,26581,2499,4549,865,420153,8926,406147,8986,14006,1776,12293,1632,1713,610,14582,2071,11846,1713,2736,1093,2458,988,278,199,45303,3047,18793,2361,26510,2791,14978,2551,11532,1769,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5688864,1648,4604525,16555,1084339,16363,691081,14476,393258,12982,2561277,21227,2404219,20326,157058,6263,135577,5867,21481,2629,2120177,20818,1959194,19825,160983,9228,135092,7980,25891,4674,87138,5175,54922,4059,32216,3358,24650,2431,7566,1869,920272,17015,186190,9773,734082,15551,395762,12603,338320,11948,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6499483,1271,4937348,21376,1562135,21394,934456,17666,627679,16292,3808676,25379,3456407,25282,352269,11893,307222,11270,45047,4452,1343891,18851,1216044,17741,127847,6876,113399,5960,14448,2622,200335,9333,57021,4192,143314,8708,79697,6878,63617,5401,1146581,18558,207876,8574,938705,17551,434138,10997,504567,15629,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9389941,2095,8460062,17670,929879,17705,609247,14449,320632,11716,7056068,21852,6797954,22922,258114,8260,224726,8322,33388,3317,1564787,19957,1480013,19413,84774,5118,73574,4696,11200,1693,73246,4425,42991,2964,30255,2981,19889,2227,10366,1858,695840,16630,139104,6208,556736,15199,291058,9326,265678,11425,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5222746,1971,4599897,13570,622849,13724,376842,10709,246007,9889,3444618,13072,3286616,14018,158002,6589,129850,6145,28152,3396,1258347,14410,1183974,13875,74373,4838,64390,4584,9983,1669,39461,3271,28062,2351,11399,1896,8408,1496,2991,917,480320,10155,101245,6619,379075,10329,174194,7401,204881,9351,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2801633,2590,2698284,7167,103349,6830,61868,5816,41481,4124,1989002,14620,1963472,14772,25530,3191,19772,2905,5758,1530,730903,14366,710173,14319,20730,2856,16166,2948,4564,1177,16304,2637,11825,1973,4479,1888,2411,1061,2068,1575,65424,4910,12814,2209,52610,4749,23519,3122,29091,3224,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5739531,2822,5382955,12074,356576,12071,228131,9510,128445,6882,3709149,23798,3625176,25277,83973,6453,65656,5578,18317,2907,1730726,21976,1669526,22102,61200,4901,51101,4108,10099,1940,45492,4280,34313,3556,11179,2233,8128,2126,3051,1051,254164,9487,53940,4303,200224,8383,103246,5651,96978,6164,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989088,1178,946746,4042,42342,3874,32889,3257,9453,2147,503779,8431,488559,8310,15220,2466,12697,2347,2523,880,450742,8887,436727,9186,14015,2052,11719,1950,2296,780,11458,2111,10133,2053,1325,648,930,597,395,306,23109,2677,11327,2046,11782,1846,7543,1303,4239,1586,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1788397,934,1575641,6230,212756,6237,114859,5968,97897,4754,1121695,9033,1073777,9492,47918,3818,36147,3099,11771,1851,510227,9200,476098,8886,34129,3186,29213,2767,4916,1110,14188,1822,10449,1515,3739,1044,2714,826,1025,544,142287,6130,15317,1909,126970,5948,46785,4316,80185,4437,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2813984,748,1938724,15561,875260,15597,559602,12196,315658,8512,627159,12242,472116,10921,155043,7476,143571,7277,11472,2119,1542701,17716,1362816,18012,179885,8777,161743,7850,18142,2514,50947,4639,29299,3035,21648,3231,16758,2955,4890,1164,593177,12793,74493,5724,518684,11029,237530,8113,281154,8192,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1279272,939,1176944,6451,102328,6384,70087,4997,32241,4061,513216,11249,495559,11332,17657,2513,15129,2372,2528,919,668647,11425,647544,11696,21103,2604,19181,2326,1922,1015,14985,2467,9671,1385,5314,2154,2627,1032,2687,1893,82424,5026,24170,2587,58254,4300,33150,3111,25104,3448,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8485283,1480,5785573,26390,2699710,26409,1654542,23941,1045168,16876,4231203,32217,3628383,31542,602820,15131,539027,14853,63793,5691,2007427,25173,1769687,22314,237740,11204,213342,11059,24398,2821,209367,8152,55346,4718,154021,7763,85849,5758,68172,5051,2037286,24217,332157,10715,1705129,22598,816324,16799,888805,15391,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1961643,1745,1314713,14896,646930,14970,477687,13367,169243,8827,1026738,12834,675713,15640,351025,11390,307581,11493,43444,3635,718071,10935,597087,9217,120984,6370,100255,5480,20729,3384,23017,2493,15955,1897,7062,1949,6212,1841,850,371,193817,9743,25958,3361,167859,9736,63639,5965,104220,7051,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18691802,2713,12922527,40398,5769275,41252,3228979,40707,2540296,30489,11425183,37333,9638500,37996,1786683,27383,1527957,26499,258726,9740,2257534,21796,2060722,20749,196812,8996,172216,8263,24596,3155,496211,14376,145497,8431,350714,11240,201984,8190,148730,7917,4512874,35361,1077808,20425,3435066,34004,1326822,24733,2108244,29923,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9672238,3291,8534505,20842,1137733,20289,697915,16426,439818,12686,5275531,29634,5025021,29929,250510,9652,214386,9190,36124,3173,3450362,31534,3273571,29927,176791,9580,153275,9263,23516,3038,125219,7376,81052,5054,44167,5163,30985,3777,13182,2964,821126,17203,154861,7851,666265,16565,299269,10448,366996,12436,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,702591,1701,661061,3871,41530,4129,32304,3687,9226,1543,424749,7674,413870,7463,10879,1676,9301,1652,1578,639,240528,8397,230525,8410,10003,1660,8732,1586,1271,462,6483,1526,5128,1283,1355,797,807,639,548,504,30831,3134,11538,1857,19293,2800,13464,2614,5829,1350,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10963479,2713,10169722,21771,793757,21869,527541,16557,266216,11821,8085202,26950,7840416,31278,244786,10071,194720,8891,50066,5587,2259533,26243,2171111,25066,88422,5842,76088,5670,12334,1948,97009,5768,49520,3100,47489,4324,26281,3242,21208,2613,521735,17676,108675,5535,413060,16235,230452,10697,182608,10108,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3668303,2101,3294679,9143,373624,8877,237957,7422,135667,6114,2176005,15054,2074162,14792,101843,5967,87065,5366,14778,2104,1234603,14094,1158043,12764,76560,5055,67915,4681,8645,1314,35922,3077,28575,2631,7347,1303,5207,1092,2140,639,221773,7090,33899,3137,187874,6934,77770,4958,110104,5343,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3910523,1969,3311497,15777,599026,15432,383764,13961,215262,9629,1712560,21745,1552288,20724,160272,8819,140356,8355,19916,2864,1737337,23645,1636538,22472,100799,7584,87572,7199,13227,2179,53761,5594,37684,3900,16077,3652,12141,3103,3936,1354,406865,12545,84987,5543,321878,11529,143695,8034,178183,8120,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12100519,2291,10704296,20430,1396223,20125,863299,17271,532924,13986,8610420,27360,8228703,28229,381717,13296,308478,12608,73239,6377,2376776,25838,2199507,23357,177269,8791,155246,8408,22023,2718,227697,11478,74753,4776,152944,9433,82001,6820,70943,5317,885626,17745,201333,9720,684293,15255,317574,10263,366719,11226,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1004620,1018,775046,7969,229574,7879,138777,7632,90797,5187,544673,9626,486934,9782,57739,4907,50443,4637,7296,1818,293494,9838,259148,8955,34346,4069,27105,3602,7241,1920,20726,2297,5281,1228,15445,2094,8989,1882,6456,1438,145727,6334,23683,3279,122044,5401,52240,3632,69804,4685,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4734830,2522,4394861,9244,339969,9166,211130,9817,128839,7499,2578916,20493,2516934,20759,61982,4208,49843,4005,12139,2374,1862388,19653,1789028,18966,73360,6626,61994,5839,11366,2258,51201,3841,35664,3047,15537,2783,9864,2113,5673,1732,242325,8678,53235,4761,189090,7047,89429,6856,99661,6147,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,809206,1614,757613,4112,51593,3865,34414,3161,17179,2703,512082,6552,494434,6526,17648,2012,14626,1808,3022,877,260905,6479,249480,6485,11425,1923,8643,1590,2782,1134,7094,1595,4569,1324,2525,1001,1900,839,625,341,29125,3177,9130,1989,19995,2622,9245,1858,10750,1943,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6310856,2702,5860187,13068,450669,13284,253044,9568,197625,10925,3648528,27365,3553171,26350,95357,6084,74564,5952,20793,3219,2263515,28912,2195286,28192,68229,4919,56836,4765,11393,2121,55221,4070,41408,3583,13813,2286,9458,1886,4355,1120,343592,11760,70322,5401,273270,11608,112186,7403,161084,9772,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26284432,4595,16936794,49947,9347638,49066,5716314,56915,3631324,37524,15057746,63728,10906104,58666,4151642,40278,3356636,42244,795006,22698,5994190,50046,5320080,45587,674110,21450,565612,18321,108498,6896,420406,14852,211602,9742,208804,11747,143297,9365,65507,6475,4812090,41596,499008,15331,4313082,39651,1650769,28335,2662313,31676,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2848744,1602,2402945,12089,445799,12066,306984,10373,138815,6899,1690778,13975,1556637,15562,134141,7347,122725,7049,11416,1816,859603,14031,778624,13042,80979,5570,73704,5282,7275,1310,31430,3903,21990,2623,9440,3046,7022,2202,2418,1476,266933,7458,45694,3637,221239,7601,103533,5914,117706,6080,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,593561,849,560165,2762,33396,2961,25841,2465,7555,1464,297647,5409,291576,5561,6071,1151,5367,1109,704,344,262612,5576,253845,5578,8767,1169,7943,1100,824,374,5548,1040,4678,946,870,410,796,397,74,92,27754,2432,10066,1492,17688,2384,11735,1909,5953,1382,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
