GEO_ID,C27005_001E,C27005_001M,C27005_002E,C27005_002M,C27005_003E,C27005_003M,C27005_004E,C27005_004M,C27005_005E,C27005_005M,C27005_006E,C27005_006M,C27005_007E,C27005_007M,C27005_008E,C27005_008M,C27005_009E,C27005_009M,C27005_010E,C27005_010M,C27005_011E,C27005_011M,C27005_012E,C27005_012M,C27005_013E,C27005_013M,C27005_014E,C27005_014M,C27005_015E,C27005_015M,C27005_016E,C27005_016M,C27005_017E,C27005_017M,C27005_018E,C27005_018M,C27005_019E,C27005_019M,C27005_020E,C27005_020M,C27005_021E,C27005_021M,NAME,C27005_001MA,C27005_001EA,C27005_002MA,C27005_002EA,C27005_003EA,C27005_003MA,C27005_004MA,C27005_004EA,C27005_005EA,C27005_005MA,C27005_006MA,C27005_006EA,C27005_007EA,C27005_007MA,C27005_008EA,C27005_008MA,C27005_009EA,C27005_009MA,C27005_010EA,C27005_010MA,C27005_011MA,C27005_011EA,C27005_012EA,C27005_012MA,C27005_013EA,C27005_013MA,C27005_014EA,C27005_014MA,C27005_015MA,C27005_015EA,C27005_016MA,C27005_016EA,C27005_017MA,C27005_017EA,C27005_018EA,C27005_018MA,C27005_019MA,C27005_019EA,C27005_020EA,C27005_020MA,C27005_021MA,C27005_021EA,state
0400000US13,10241594,3158,4921118,8847,1355168,7631,87853,6400,1267315,8541,2969603,8067,340895,12319,2628708,13223,596347,2766,159188,5343,437159,5408,5320476,8017,1315709,8186,84657,6239,1231052,9376,3228978,6404,386532,10431,2842446,11717,775789,3089,215464,6438,560325,7603,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1373202,2427,671429,2782,165276,1492,11196,1723,154080,2197,393147,2505,41813,3628,351334,4208,113006,690,26335,2095,86671,2099,701773,1666,155673,1477,9598,1738,146075,2108,409679,1676,42188,3043,367491,3474,136421,856,35784,2326,100637,2423,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1695273,1260,846431,2702,243008,2581,20941,2991,222067,3829,481054,3212,66425,4795,414629,5905,122369,1302,45811,2666,76558,2782,848842,2797,228731,2451,21610,3493,207121,3980,483942,3101,74641,4389,409301,5333,136169,1474,58839,3072,77330,3399,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12620126,1888,6173024,4831,1567510,5020,94502,5445,1473008,6797,3780427,5262,418778,10138,3361649,10568,825087,2607,270326,6027,554761,5931,6447102,4671,1501908,4833,85439,4284,1416469,6701,3888807,5441,409344,9775,3479463,11191,1056387,2578,376563,6415,679824,6465,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6568434,898,3223272,5239,861532,5408,51715,4438,809817,7105,1923624,5306,189953,7085,1733671,8516,438116,2424,158201,4553,279915,5083,3345162,5188,808885,5046,48774,4034,760111,5932,1986730,5022,207142,6334,1779588,7448,549547,2637,226055,4872,323492,4775,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3102179,690,1537348,3690,397302,3739,31294,2778,366008,3876,914884,3653,115526,4569,799358,5853,225162,1423,100419,3393,124743,3274,1564831,3550,378627,3758,29425,2453,349202,4198,910883,3033,105547,4748,805336,5590,275321,1553,140656,3083,134665,3353,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2855454,1638,1411724,4183,387016,3366,31030,2812,355986,4283,831006,4237,105074,4206,725932,6144,193702,1334,84837,3100,108865,3176,1443730,3964,368425,3637,30030,3025,338395,4314,840815,3727,109897,5058,730918,5964,234490,1893,115477,3323,119013,3421,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,2138621,4275,553423,5367,29065,2857,524358,6268,1279563,4114,116754,5671,1162809,6165,305635,1937,95904,3506,209731,3974,2232319,3960,525419,4045,28753,3272,496666,4989,1327601,3710,119826,4932,1207775,6181,379299,1758,133858,4080,245441,4221,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,2209005,5998,602179,5723,35002,4559,567177,7115,1310229,4701,144984,6797,1165245,8580,296597,2327,75785,3737,220812,4300,2371253,5656,573021,5119,32724,3522,540297,5843,1419732,4078,157116,6969,1262616,7569,378500,2099,104019,3777,274481,4146,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,646260,1882,138917,1895,10873,1659,128044,2606,388044,1974,48322,3094,339722,3903,119299,1188,37785,2278,81514,2617,675389,1856,132829,1936,10041,1633,122788,2283,401967,1995,52048,3650,349919,3851,140593,896,51722,2623,88871,2752,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,2866331,4274,726028,4081,46183,3994,679845,5658,1758947,4208,186006,7155,1572941,8038,381356,1675,101709,3110,279647,3360,3091540,3956,693512,3916,44214,3609,649298,5410,1900930,3384,192259,7041,1708671,7456,497098,1761,146771,3920,350327,4039,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,3288881,3288,754598,3433,49121,3620,705477,4598,2067267,3349,223615,7377,1843652,7499,467016,1694,145276,4557,321740,4980,3496741,3066,724363,3616,54009,4107,670354,5250,2167976,3342,226954,8191,1941022,9231,604402,1885,205375,5503,399027,5714,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,4830752,4066,1181839,4813,68206,4171,1113633,5974,2918278,4443,294206,7237,2624072,8596,730635,2007,237517,5071,493118,5172,5022404,4066,1130853,3910,65447,4054,1065406,5347,2995582,3728,305949,8056,2689633,8136,895969,2200,317077,5502,578892,5756,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,2746565,3827,701722,3668,45640,3533,656082,4722,1667054,3502,171327,5983,1495727,6462,377789,1679,179154,3600,198635,3971,2772634,3819,671266,3748,45536,3654,625730,4993,1650011,3485,171250,5016,1478761,5599,451357,1784,233937,4245,217420,4221,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,1398217,5846,394251,5342,27620,3738,366631,6229,808422,4755,84996,5168,723426,6584,195544,2168,58417,2815,137127,3226,1522591,5669,369205,5465,26782,3301,342423,6348,897443,3857,104914,4861,792529,5897,255943,1882,84628,4134,171315,3895,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,2926378,5137,749871,5560,58881,4186,690990,7201,1744325,4524,198609,7328,1545716,8660,432182,2221,139112,4304,293070,4705,3073948,5070,714854,5615,56119,4389,658735,6362,1817241,4493,218820,7829,1598421,8764,541853,2520,194387,4757,347466,4545,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,516864,2153,121028,1599,11511,1954,109517,2309,306380,1907,45105,3385,261275,4075,89456,1122,34171,2093,55285,2382,519381,2172,119736,1900,13266,2630,106470,3035,304122,1888,48261,3309,255861,3815,95523,1008,41525,2217,53998,2135,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,942886,2799,256943,2490,21814,2550,235129,3641,556641,2074,76666,3827,479975,3812,129302,1086,52025,2256,77277,2271,948567,2827,243061,2987,20849,2390,222212,3601,552511,2223,79620,4078,472891,4275,152995,1240,70223,2373,82772,2419,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2962236,1424,1477770,2694,367968,2613,24133,3276,343835,4246,894344,3214,79559,4616,814785,5770,215458,1238,47335,2779,168123,2925,1484466,2711,350868,2516,22650,3176,328218,4046,894572,2406,87463,5088,807109,5739,239026,989,62438,3261,176588,3346,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1325016,952,654960,2444,142254,2144,8359,1598,133895,2509,407775,2516,41378,3447,366397,3909,104931,982,38810,2383,66121,2444,670056,2278,133723,1850,8362,1677,125361,2464,413885,2040,44704,3517,369181,3865,122448,1156,48816,2723,73632,2475,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8902432,1561,4327369,3265,1067648,4109,75167,5281,992481,6158,2665324,4121,256537,7817,2408787,8914,594397,1892,155816,4628,438581,4996,4575063,2882,1026021,4132,69953,4890,956068,6357,2766038,3639,279130,8934,2486908,9405,783004,1696,226780,5431,556224,5548,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2054301,1433,1007766,4136,264083,3700,14065,2214,250018,3975,586543,3711,56058,4139,530485,5160,157140,1385,33129,2202,124011,2725,1046535,3992,258737,4512,14603,2767,244134,4798,600097,2773,56187,4185,543910,4794,187701,1194,47523,2641,140178,2597,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19608066,2106,9476188,5651,2247049,6073,246458,11578,2000591,11962,5910295,6772,647567,15564,5262728,16000,1318844,2424,304985,7763,1013859,8348,10131878,5438,2156095,6704,233667,11138,1922428,12598,6228095,5918,705593,15682,5522502,17437,1747688,3275,449203,9083,1298485,9247,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10070781,3392,4844279,7906,1251870,7967,92791,5196,1159079,9912,2892927,7633,368514,10434,2524413,13260,699482,2997,242265,6337,457217,5657,5226502,7234,1199041,6992,89972,5690,1109069,8313,3137682,6934,407333,12442,2730349,12849,889779,4012,317933,6828,571846,7191,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,738177,1431,377790,2426,95163,1748,10765,1883,84398,2199,233576,2098,35756,2182,197820,2779,49051,476,23993,1456,25058,1532,360387,2049,88430,1763,7748,1374,80682,2103,214412,1730,32407,1939,182005,2830,57545,858,29773,1552,27772,1471,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11485078,1447,5600497,6227,1409401,6328,75168,5208,1334233,7666,3366236,5981,304384,9847,3061852,12176,824860,2396,264167,5909,560693,5926,5884581,5958,1349895,5408,77261,4045,1272634,6896,3489358,4606,310948,8540,3178410,8920,1045328,3505,354695,7620,690633,7384,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3851302,1847,1890297,4538,523982,3305,36836,3450,487146,4867,1105205,3745,120461,3973,984744,5459,261110,1725,83045,2898,178065,3274,1961005,3758,494771,3314,31449,2665,463322,4037,1143063,3248,126909,5716,1016154,6034,323171,1962,117152,3111,206019,3743,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4102901,1020,2024505,4244,476625,4586,33878,2991,442747,5325,1227026,3910,146069,6328,1080957,7335,320854,2276,114779,4792,206075,4520,2078396,4036,451490,4137,35928,3776,415562,5224,1250112,3341,154231,5906,1095881,6985,376794,2231,154433,4165,222361,4633,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12602472,1128,6139951,4643,1449891,4668,96723,5707,1353168,7204,3724054,5765,407412,10474,3316642,10995,966006,2850,377504,7981,588502,7690,6462521,4539,1385025,4270,92229,5270,1292796,6826,3846444,5216,423253,8980,3423191,9959,1231052,3132,518444,7190,712608,6833,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1044111,858,504557,1863,113621,1519,7965,1682,105656,2350,316841,2127,39238,3779,277603,4043,74095,831,24092,2214,50003,2176,539554,1934,110387,1775,9136,2064,101251,2501,333204,2257,37246,3138,295958,3741,95963,924,32998,2321,62965,2407,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4928260,2320,2364975,6595,593053,6906,36164,3940,556889,7879,1392816,5364,154717,6019,1238099,8242,379106,1829,115905,5090,263201,5345,2563285,6116,576310,6219,34292,3714,542018,6458,1517738,4609,185089,6506,1332649,7492,469237,1964,155108,5436,314129,5910,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,851826,955,427382,2875,115270,2445,10235,1421,105035,2832,248999,2174,36209,3005,212790,3676,63113,925,24905,1774,38208,1621,424444,2791,109144,2177,10450,1640,98694,2561,242665,1941,35094,2408,207571,2927,72635,1060,35021,1646,37614,1996,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6612552,2386,3199559,5840,812333,5810,52835,4685,759498,7696,1925113,5662,208581,7022,1716532,8214,462113,2384,153992,4669,308121,5224,3412993,6037,788089,5425,49340,4104,738749,6488,2045758,4766,226904,7565,1818854,9007,579146,2424,203205,5238,375941,5048,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27836924,4153,13704361,9643,3973937,9960,243200,11807,3730737,14921,8222437,9408,821525,15861,7400912,18523,1507987,3571,373744,8344,1134243,8412,14132563,9109,3807908,10419,243329,11703,3564579,15520,8462931,9453,925596,19223,7537335,20266,1861724,3805,490888,10119,1370836,10101,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3076318,925,1545177,3135,501537,2818,52874,4533,448663,5754,889392,2649,124514,6247,764878,6591,154248,1124,44873,2617,109375,2776,1531141,3167,471064,3481,46184,4243,424880,4903,884190,2590,126997,5336,757193,6117,175887,1399,54956,2612,120931,2808,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,617556,273,304204,1259,65580,1376,3301,810,62279,1532,186409,1146,22019,2367,164390,2602,52215,592,17945,1486,34270,1476,313352,1189,61525,1172,3455,949,58070,1568,190315,1165,22431,2068,167884,2386,61512,631,22679,1483,38833,1427,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8256810,4827,3997118,7290,1008284,6063,81334,4810,926950,6795,2433670,6812,299211,9234,2134459,11196,555164,2910,183815,4889,371349,5225,4259692,6007,974722,6503,84515,5866,890207,9085,2596171,5797,340136,8934,2256035,9472,688799,2842,239635,5338,449164,5738,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7299812,2782,3619124,4673,886817,4129,60980,4816,825837,6188,2230726,4894,235651,7664,1995075,8379,501581,2246,166618,5134,334963,5510,3680688,4107,853015,3861,60919,5003,792096,6045,2231269,5057,242516,7657,1988753,9842,596404,2169,217782,5440,378622,5704,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1787126,719,877573,3347,203639,3383,7515,1709,196124,3711,519431,2523,36344,3353,483087,3943,154503,1110,36408,2369,118095,2522,909553,3271,195713,3490,8158,1610,187555,3789,526433,2365,40628,2989,485805,3713,187407,1463,56136,3158,131271,3399,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5723963,784,2832224,4246,692553,3838,39796,3239,652757,5377,1716999,4050,181072,6255,1535927,7652,422672,1821,166978,3854,255694,4086,2891739,4172,668955,3996,35606,2680,633349,4756,1717359,3619,192448,6442,1524911,7637,505425,2040,216669,4069,288756,3997,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568891,1060,288544,2571,75059,2327,5886,1334,69173,2622,170668,1741,18993,1857,151675,2632,42817,819,16986,1727,25831,1733,280347,2527,70845,2308,6393,1347,64452,2428,164163,1880,21677,2404,142486,3159,45339,705,19008,1788,26331,1932,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3309977,1047,1569208,5008,370412,5848,39342,4202,331070,7560,916047,3234,116943,7189,799104,7782,282749,531,44586,3264,238163,3214,1740769,5004,334924,5891,37466,4523,297458,6262,1035318,2854,131734,6926,903584,7557,370527,698,56021,3624,314506,3630,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
