GEO_ID,B24031_001E,B24031_001M,B24031_002E,B24031_002M,B24031_003E,B24031_003M,B24031_004E,B24031_004M,B24031_005E,B24031_005M,B24031_006E,B24031_006M,B24031_007E,B24031_007M,B24031_008E,B24031_008M,B24031_009E,B24031_009M,B24031_010E,B24031_010M,B24031_011E,B24031_011M,B24031_012E,B24031_012M,B24031_013E,B24031_013M,B24031_014E,B24031_014M,B24031_015E,B24031_015M,B24031_016E,B24031_016M,B24031_017E,B24031_017M,B24031_018E,B24031_018M,B24031_019E,B24031_019M,B24031_020E,B24031_020M,B24031_021E,B24031_021M,B24031_022E,B24031_022M,B24031_023E,B24031_023M,B24031_024E,B24031_024M,B24031_025E,B24031_025M,B24031_026E,B24031_026M,B24031_027E,B24031_027M,NAME,B24031_001EA,B24031_001MA,B24031_002MA,B24031_002EA,B24031_003MA,B24031_003EA,B24031_004EA,B24031_004MA,B24031_005EA,B24031_005MA,B24031_006EA,B24031_006MA,B24031_007MA,B24031_007EA,B24031_008MA,B24031_008EA,B24031_009EA,B24031_009MA,B24031_010EA,B24031_010MA,B24031_011EA,B24031_011MA,B24031_012MA,B24031_012EA,B24031_013MA,B24031_013EA,B24031_014EA,B24031_014MA,B24031_015EA,B24031_015MA,B24031_016EA,B24031_016MA,B24031_017EA,B24031_017MA,B24031_018MA,B24031_018EA,B24031_019EA,B24031_019MA,B24031_020EA,B24031_020MA,B24031_021EA,B24031_021MA,B24031_022EA,B24031_022MA,B24031_023MA,B24031_023EA,B24031_024MA,B24031_024EA,B24031_025MA,B24031_025EA,B24031_026MA,B24031_026EA,B24031_027EA,B24031_027MA,state
0400000US13,35324,233,30508,2698,27097,2670,57394,15634,34896,1252,38675,1138,48457,3888,23531,857,42248,1185,41501,802,54891,2625,55161,3943,50038,1874,53906,3131,41083,1810,45405,1151,64841,3108,61174,9805,25053,996,36841,631,39822,1327,35602,745,16119,519,21375,1631,15757,537,24865,1377,44928,1219,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,40095,814,30258,3606,30232,3758,60964,110708,51505,1801,41268,1235,44588,4040,27955,1613,47880,4025,42163,3416,65968,13026,46114,7958,42226,1796,53505,7786,37923,3120,42338,3940,55748,3230,40800,22547,28981,2471,42173,1507,41957,2677,42296,1868,30576,842,26531,4649,30868,790,31136,1656,57453,4088,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,31035,352,30720,1232,28530,3049,57784,12702,36005,1216,38835,3664,41894,4989,23776,2055,44932,6597,39818,5712,80092,23778,23867,5332,38651,2989,41490,4020,33637,6854,34446,3985,51278,6921,44331,18640,22945,1656,30295,1005,26895,3152,31037,1112,13486,1837,15831,4505,13090,1720,21799,2150,47167,2019,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,39198,451,41523,1322,40194,2551,53276,6212,44975,2646,45828,782,50162,1800,22739,746,44977,1844,41670,580,75955,3869,51222,1587,60464,809,66022,1662,43530,3005,51039,618,69622,1943,74583,5759,27362,969,37301,440,41160,532,35623,473,17466,660,20935,1518,17088,504,27183,829,62314,1896,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,35515,258,39512,3030,36068,3123,60008,16784,40627,792,46185,792,46244,2636,21832,478,44027,2541,41090,1071,62029,2567,39790,2187,42197,1343,47548,2685,35432,2412,39392,2332,51708,1791,76757,16752,26918,1062,34022,1081,33527,1975,34259,1148,13371,578,18483,2376,12726,609,25468,1466,44012,2426,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,36437,315,35552,1903,35002,2868,45502,6959,41878,753,42029,481,46904,1499,22368,786,47002,1089,43846,2804,67582,7697,32869,2719,49590,2293,51604,1332,35601,4799,39974,1954,51440,2156,90745,72526,26110,1927,35234,682,39605,1553,32086,529,13418,1011,21592,3866,12395,642,30247,1979,55353,2334,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,35618,347,36016,1738,32762,2023,46568,5220,37610,1751,44043,2232,45440,3682,22538,1104,46720,3223,42117,2214,59654,3246,46934,8065,45291,2128,49297,3379,36222,1655,45295,3415,60378,4191,64789,14204,23426,1699,34064,1562,36692,1160,31943,666,14139,1281,17296,3832,13618,1263,25686,2401,45376,1325,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,32565,554,33828,3544,26208,2874,50033,6553,40715,928,41080,612,43255,2852,20936,536,40735,1426,37240,2211,55775,6741,40017,3759,42118,1149,45032,2544,36830,3896,36587,1494,50772,1189,66869,39365,23444,2207,34356,1268,35704,1139,33231,1493,13813,930,14850,3147,13689,967,25743,1391,41936,1026,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,32346,320,51939,3782,29312,4169,61385,2403,38120,2804,51218,1276,43393,5968,21194,631,43573,3619,41789,1569,56159,5568,34945,3471,42003,1644,45132,2699,31470,3449,36535,1331,51051,1885,80521,62318,25341,2338,34130,1534,38270,2053,31790,647,16110,687,20989,1539,15027,1089,22060,1749,41529,857,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,35093,702,29876,4076,29511,4200,89470,111291,37404,1705,45705,2664,46871,5411,22404,1509,45140,7097,40706,3766,61275,15799,36351,2297,49289,3543,52397,4093,37564,7942,38898,3778,51591,2463,68029,26239,25222,3207,35948,1059,38196,1503,34504,1690,15949,1181,18412,2740,15376,1464,26446,1364,46861,3693,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,46338,376,32429,5386,30557,5807,54192,13991,43927,2743,55228,2607,50445,2691,24071,1512,45264,1663,41657,1337,72126,8126,58017,5419,56447,1620,64798,3590,47744,4440,61076,913,77066,1655,98158,13963,31744,1216,42879,977,49294,1510,40457,691,18822,790,22220,3843,18159,815,33441,2530,83367,2964,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,46294,288,27043,5348,22496,5781,44019,13170,50387,709,60703,926,50720,1252,25992,853,47394,3530,42185,2461,81297,3743,66121,4214,70760,1182,80195,2529,48125,3777,65222,1910,80928,1040,86470,23932,33651,3358,44185,1219,47839,1799,41905,540,19556,1123,21169,1236,18929,1249,28415,2854,70702,1483,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,35517,203,26767,1293,24014,2165,52103,5539,40244,596,50207,455,42603,2556,21813,372,45027,2025,40526,762,72677,4658,39491,2860,45915,1116,50662,881,34639,2221,40527,596,54113,2706,65271,11349,24205,1250,34969,728,36914,1060,33572,871,13913,644,18337,1756,12781,638,23998,1256,52401,1015,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,40722,211,37180,2322,32890,3116,76463,5501,50036,1471,49516,1035,51679,908,25758,600,46275,1438,42335,2074,73718,5846,55100,4778,57454,2082,61919,1135,41756,1546,50522,1082,62421,2189,72306,14716,30031,2061,37175,490,38282,1627,36837,548,16644,483,21093,1064,15843,497,30248,1181,56387,986,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,31366,289,40977,3129,31126,3283,55507,9263,33919,2279,36626,1304,38901,3787,20383,858,41976,2796,40861,1848,55986,5092,36155,4362,36937,2985,40261,3765,31049,3060,31249,1042,42030,2410,68961,48024,21448,1738,34878,1174,35321,1718,34433,1158,15155,1014,21047,1867,12942,1317,25347,2803,38277,2224,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,34249,531,31946,1569,30481,1895,55201,4406,40849,679,41805,623,44314,3134,22433,656,43498,3009,41096,824,65099,5596,46932,3932,46242,1279,49083,2952,39229,3712,41577,1065,55868,1517,49899,14342,26030,1182,33237,1134,36507,756,31741,504,14506,909,20354,1526,13456,977,26368,1048,42649,1470,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,31237,352,40131,5177,30645,2169,76113,9234,35371,2496,40470,3461,38472,6969,21888,1100,51624,2295,50712,5070,57513,10247,34516,4284,36998,3416,44837,5411,24538,3424,37055,1669,46136,3788,121020,5037,26985,3138,31169,1018,31375,2623,31099,1075,16906,1273,15889,2103,17291,1949,24269,4752,44208,3456,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,36156,413,36455,1673,35933,1655,48853,4528,41567,1346,40255,1187,47263,3585,22970,1029,55262,3037,51417,1672,66741,6412,40370,2837,46948,2632,50064,2493,37341,3731,41540,1267,52114,1968,51845,49417,30237,3162,36271,773,40121,1467,34176,1800,15104,1143,19278,4690,14480,1395,27557,2801,46003,1903,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,35063,446,64156,7121,26104,6271,76856,10473,40952,806,39907,2399,39162,5397,24837,1526,41177,1466,36858,1969,88691,13663,42456,3742,41295,2752,43407,5481,39572,3405,36106,1169,51760,1577,74502,7007,26607,883,40165,1610,40807,1856,39493,3157,29889,940,32102,954,27261,804,26887,1206,57632,3545,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,41201,474,24293,6548,23344,5724,53211,198530,46172,1927,55468,3911,52070,3543,23493,2635,51098,1788,43213,4818,73376,10684,57458,10760,56329,4398,63016,4608,43908,6361,52039,2687,71450,4084,65590,27829,32358,5140,40298,1356,42046,1897,37443,3073,18001,2375,16882,3003,18593,2972,30134,2700,53423,3079,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,45655,398,28257,6015,25247,4634,61964,21815,48726,3210,55243,1950,51574,1201,25174,1014,44556,2838,40359,1136,88017,7277,78577,4473,79963,3026,91571,2129,46590,4442,60830,836,76978,1750,73545,12393,31029,895,43891,1326,51589,727,40479,581,19575,879,24620,3022,18415,906,26482,1081,67059,2361,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,30890,376,45798,7344,27265,4562,66609,3434,33372,2823,35797,4621,36932,6880,21334,833,40225,5600,34500,4817,51542,7874,26363,8420,36619,2976,40010,2795,26411,3953,43914,4335,58244,4915,51661,310687,21870,1246,32460,1086,35144,1817,31291,805,15799,842,20029,2407,15098,934,20391,1952,45754,1446,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,40913,149,26880,1765,23848,2339,52259,2346,41879,575,46688,835,50031,1772,23480,684,41990,634,40245,737,76217,3902,65042,2749,63593,2446,78299,3322,46962,1783,54345,1633,70223,1387,67845,7081,31302,673,40981,272,47610,892,37547,542,21517,304,28737,2825,20487,338,25853,572,62447,1215,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,33815,511,26149,1770,23638,3249,56377,12623,31993,456,39137,1149,43411,2620,22209,431,43926,2619,41319,771,58264,6281,48652,3851,51943,703,60739,1360,37003,1422,41849,968,60967,1313,53789,10006,24629,1098,36297,321,37215,502,35412,539,15870,408,22888,1628,15174,512,24456,1379,43593,1268,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,38313,1096,52458,7699,41225,1257,82157,4816,47342,4088,48065,2500,49576,4940,25923,2277,51525,3189,48501,4889,81194,4142,38538,13343,48132,3893,49652,2792,37522,9729,39594,4524,48620,9556,34903,21599,27159,3599,35547,1388,37306,2695,34783,1838,18107,2651,19391,6158,17947,2789,32991,1834,51076,1464,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,35585,211,35030,3609,27410,2521,57765,5212,41610,701,43783,922,45823,1359,22848,861,42365,1413,40067,1407,63977,4167,41436,1324,47407,1242,51104,883,36423,1604,40923,696,55898,1347,71747,7912,26133,848,35340,399,38639,1309,33474,708,12977,574,14278,1605,12750,582,25168,892,52176,726,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,32226,251,50301,1907,27009,2975,62093,2352,35075,1175,40944,623,42691,3315,22190,627,48598,2382,45503,2391,60049,7970,37474,3745,38069,2475,40743,1411,33054,3704,36662,1206,49157,2846,47478,26531,22878,1277,32254,395,33531,961,31602,510,15888,632,24059,1426,13356,1031,22482,1755,44928,2000,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,35926,366,28269,3340,27726,3321,44729,13343,41805,1150,46745,1443,46437,2170,24838,1142,42125,2294,39328,2454,64060,7577,48333,8691,47539,2018,52337,3761,38783,4095,41838,1199,55140,3929,85101,15324,26077,1476,36142,736,35261,2604,36538,810,17287,806,20713,2422,16869,833,25627,1140,52278,1948,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,37709,376,35901,1594,27491,2077,59497,5205,43592,2122,46504,595,44806,2422,22558,601,42452,1522,38912,1935,68764,3483,46702,2008,51661,790,55978,1440,41112,909,47011,1017,64026,2413,55297,7776,27270,901,38377,705,43448,1208,36137,444,15220,521,19760,1973,14299,790,25597,786,53494,1369,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,40240,676,41008,13607,40784,11249,-666666666,-222222222,47553,5189,50263,4763,43913,11379,26874,1774,39658,4901,33839,7186,60571,16846,47132,8730,52134,4624,56920,6194,34425,10027,44857,5996,62354,5423,71349,9713,27367,4258,42395,2074,46381,4110,40139,2854,17665,1796,20704,4474,17236,1922,31283,4621,70607,5155,Rhode Island,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,31591,240,27137,2657,26544,1812,50481,5526,31665,549,41480,759,41063,2346,21501,580,42061,1421,40287,1522,61039,4148,41182,1798,41125,1287,42980,2779,36842,1944,36168,934,52035,2562,42017,27812,24525,1797,33534,1210,36127,1087,32129,679,14883,871,15709,1938,14720,884,23077,2103,40292,1722,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,33420,1257,36508,1201,35834,1157,55817,12641,41358,1236,39738,2254,41739,3979,23820,2982,50749,1875,48141,5620,60804,11919,32870,5508,41090,1198,42257,3763,30479,2867,32603,3253,45854,5931,33263,37822,27082,2912,33503,2077,36568,1860,32273,1236,15974,1242,20735,5395,15202,2078,30610,2295,43945,3137,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,32409,201,26786,5204,22996,2971,56616,5754,33801,2332,39183,1196,41791,1304,22347,679,40585,903,37233,1526,58555,5328,40847,1585,42741,1898,45602,2145,39572,2937,37870,1896,56345,2363,60166,12400,23618,1308,36189,566,37256,992,35674,665,15240,553,20824,1215,14414,721,24521,1622,43746,2593,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,35660,154,55519,2440,27501,1212,70924,1488,35312,377,47931,1547,45587,1469,22755,520,43570,2011,41493,619,59467,3824,50109,2378,47518,1099,51496,544,39676,2227,43068,1658,61864,623,76029,8263,25577,487,37085,446,40830,567,35496,555,16325,249,20651,1006,15901,258,23731,762,50044,786,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
