GEO_ID,C18107_001E,C18107_001M,C18107_002E,C18107_002M,C18107_003E,C18107_003M,C18107_004E,C18107_004M,C18107_005E,C18107_005M,C18107_006E,C18107_006M,C18107_007E,C18107_007M,C18107_008E,C18107_008M,C18107_009E,C18107_009M,C18107_010E,C18107_010M,C18107_011E,C18107_011M,C18107_012E,C18107_012M,C18107_013E,C18107_013M,C18107_014E,C18107_014M,C18107_015E,C18107_015M,NAME,C18107_001EA,C18107_001MA,C18107_002MA,C18107_002EA,C18107_003MA,C18107_003EA,C18107_004EA,C18107_004MA,C18107_005EA,C18107_005MA,C18107_006EA,C18107_006MA,C18107_007MA,C18107_007EA,C18107_008MA,C18107_008EA,C18107_009EA,C18107_009MA,C18107_010EA,C18107_010MA,C18107_011EA,C18107_011MA,C18107_012MA,C18107_012EA,C18107_013MA,C18107_013EA,C18107_014EA,C18107_014MA,C18107_015EA,C18107_015MA,state
0400000US13,7729550,4304,3643650,5989,3047303,5841,112629,6319,2934674,8445,596347,2766,65180,3609,531167,4546,4085900,4879,3310111,4786,116245,6603,3193866,8191,775789,3089,138145,5873,637644,6354,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1067551,2543,514186,2609,401180,2569,9876,1989,391304,3290,113006,690,12101,1607,100905,1823,553365,1394,416944,1262,10133,1608,406811,2099,136421,856,21234,1900,115187,2039,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1252517,1665,618965,2600,496596,2786,24691,3045,471905,3969,122369,1302,11815,1650,110554,2106,633552,2364,497383,2500,21566,2452,475817,3303,136169,1474,18036,2119,118133,2263,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9728870,3273,4696384,4304,3871297,4492,121320,6886,3749977,8036,825087,2607,88050,4693,737037,5291,5032486,3897,3976099,3752,133386,5574,3842713,6891,1056387,2578,168548,4851,887839,6165,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4998236,2750,2414929,4081,1976813,3916,84522,4888,1892291,6235,438116,2424,41768,2633,396348,3365,2583307,3813,2033760,4063,85346,4600,1948414,5957,549547,2637,87561,3155,461986,3654,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2374040,2741,1165830,3269,940668,3041,28994,2996,911674,4723,225162,1423,17620,1505,207542,2019,1208210,2694,932889,2477,30087,2342,902802,3247,275321,1553,36147,2555,239174,2789,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2144552,3143,1047262,3447,853560,3684,27820,2433,825740,4277,193702,1334,18629,1646,175073,2006,1097290,2618,862800,2895,34372,2987,828428,3882,234490,1893,38071,2582,196419,2956,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3358363,3623,1617249,3292,1311614,3322,75685,3934,1235929,5659,305635,1937,39730,2307,265905,2846,1741114,3399,1361815,3602,80129,4664,1281686,5410,379299,1758,74067,4098,305232,4038,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3472468,2571,1640392,3837,1343795,3669,57995,4867,1285800,6234,296597,2327,36490,2528,260107,3364,1832076,3337,1453576,3336,62432,5420,1391144,6077,378500,2099,70684,3783,307816,4535,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1068123,1290,516419,1725,397120,1517,19284,2349,377836,2649,119299,1188,12413,1850,106886,2108,551704,1274,411111,1299,23461,2905,387650,3230,140593,896,19094,1911,121499,2127,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4612885,2509,2178739,3124,1797383,3187,56798,4445,1740585,5373,381356,1675,39375,2695,341981,2998,2434146,2469,1937048,2199,59206,3830,1877842,4611,497098,1761,79630,3701,417468,4281,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5418397,1246,2588407,2466,2121391,2063,70579,4499,2050812,4812,467016,1694,46974,3495,420042,3761,2829990,2166,2225588,1763,78336,4718,2147252,5084,604402,1885,100847,4653,503555,4579,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7680842,2494,3719477,2790,2988842,2617,122483,5356,2866359,6071,730635,2007,78085,3556,652550,4067,3961365,2307,3065396,2504,147062,5193,2918334,6346,895969,2200,148570,4666,747399,5150,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4223672,1951,2084005,2673,1706216,2632,54365,3214,1651851,4223,377789,1679,32439,2434,345350,3117,2139667,2697,1688310,2410,59328,3553,1628982,4582,451357,1784,61093,3544,390264,3537,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2209328,2056,1033269,3291,837725,3450,49216,4079,788509,5057,195544,2168,28882,2288,166662,2858,1176059,2593,920116,2992,52377,4025,867739,4988,255943,1882,56146,3648,199797,4274,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4618397,4614,2217299,4276,1785117,4044,79818,4632,1705299,5886,432182,2221,45622,2815,386560,3445,2401098,4222,1859245,3715,87913,4963,1771332,5314,541853,2520,87312,3923,454541,4632,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,807417,1377,401110,1836,311654,1807,11153,1783,300501,2471,89456,1122,8911,1387,80545,1552,406307,1767,310784,1659,11179,1603,299605,2424,95523,1008,10974,1407,84549,1685,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1418069,1378,699746,1927,570444,1779,16064,1943,554380,2412,129302,1086,11955,1299,117347,1640,718323,1821,565328,1764,17926,1923,547402,2742,152995,1240,19716,1869,133279,2197,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2279102,1694,1126784,2121,911326,2132,27644,2753,883682,3063,215458,1238,19759,2033,195699,2512,1152318,1839,913292,1846,33964,3261,879328,3677,239026,989,36793,2765,202233,2949,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1067243,1476,521775,2199,416844,2049,14129,2059,402715,2655,104931,982,7385,1179,97546,1403,545468,1689,423020,1582,16120,2342,406900,2637,122448,1156,16010,2019,106438,2223,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6928674,2003,3321278,2664,2726881,2632,79766,5634,2647115,5928,594397,1892,59701,3830,534696,3700,3607396,2217,2824392,1528,87809,3998,2736583,4067,783004,1696,125318,5146,657686,5270,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1565499,2298,759705,2753,602565,3092,28108,2951,574457,4057,157140,1385,17994,1979,139146,2361,805794,1884,618093,1671,26862,2424,591231,2694,187701,1194,30955,2817,156746,2663,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15464834,3158,7361696,4635,6042852,4493,196997,6925,5845855,7216,1318844,2424,153037,4699,1165807,5692,8103138,4073,6355450,3512,210508,7491,6144942,8347,1747688,3275,314561,8644,1433127,8809,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7773212,4639,3668590,6022,2969108,5675,118764,5422,2850344,8070,699482,2997,76088,3739,623394,4901,4104622,4757,3214843,5484,128800,6061,3086043,7817,889779,4012,144442,5164,745337,5183,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,565316,1960,288831,2063,239780,2013,4409,1116,235371,2153,49051,476,3591,821,45460,940,276485,1559,218940,1780,6417,1088,212523,1992,57545,858,6340,1158,51205,1419,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8887026,3222,4272205,4604,3447345,4234,141456,5941,3305889,6884,824860,2396,81534,3931,743326,4132,4614821,4078,3569493,3854,162913,7490,3406580,8291,1045328,3505,170492,5933,874836,6633,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2891594,2833,1396737,3572,1135627,3364,52434,3499,1083193,4877,261110,1725,33693,2176,227417,2865,1494857,2344,1171686,2510,58638,3560,1113048,4771,323171,1962,56107,2743,267064,2816,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3230950,2384,1577847,3453,1256993,3072,43188,3392,1213805,4561,320854,2276,33169,2550,287685,3350,1653103,2979,1276309,2948,53717,4344,1222592,4916,376794,2231,55502,3483,321292,3631,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9946061,2419,4780387,3786,3814381,4267,144055,7224,3670326,7514,966006,2850,105926,4421,860080,4989,5165674,3625,3934622,3823,183803,6329,3750819,6855,1231052,3132,211391,7116,1019661,7424,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,837441,1133,399360,1730,325265,1755,11040,1860,314225,2395,74095,831,6632,1244,67463,1441,438081,1754,342118,1870,17200,2422,324918,2855,95963,924,15699,1907,80264,1988,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3829056,3232,1805686,3966,1426580,3817,65547,4315,1361033,5418,379106,1829,44786,3083,334320,3344,2023370,3220,1554133,3350,66993,5573,1487140,5941,469237,1964,78402,4096,390835,4521,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,639807,1404,318944,2117,255831,2008,8706,1733,247125,2627,63113,925,4962,1071,58151,1474,320863,2038,248228,1903,6600,1121,241628,2293,72635,1060,8759,1038,63876,1443,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5107243,4333,2435879,5251,1973766,4611,85853,4664,1887913,6739,462113,2384,55329,3630,406784,4571,2671364,4420,2092218,4229,102454,6103,1989764,8036,579146,2424,113476,5302,465670,5886,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20481121,5840,9947280,6845,8439293,7464,257965,8761,8181328,12368,1507987,3571,177135,6179,1330852,6756,10533841,6805,8672117,6684,293122,10704,8378995,13205,1861724,3805,342555,9641,1519169,10736,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2153155,1446,1069197,2346,914949,2248,21786,2448,893163,3336,154248,1124,15326,2014,138922,2259,1083958,1969,908071,1895,26637,2778,881434,3190,175887,1399,27250,2110,148637,2539,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,500052,1080,243459,1109,191244,1039,6010,1059,185234,1545,52215,592,4530,866,47685,1107,256593,854,195081,765,7756,1303,187325,1470,61512,631,8557,1228,52955,1234,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6391716,6065,3046255,6471,2491091,6244,79954,5048,2411137,8029,555164,2910,56220,4078,498944,5053,3345461,4261,2656662,4059,92488,5383,2564174,6787,688799,2842,105062,4173,583737,5068,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5654491,3207,2781424,3754,2279843,3524,71061,4630,2208782,5332,501581,2246,50885,3244,450696,3887,2873067,2885,2276663,3414,94235,5442,2182428,6456,596404,2169,97214,4018,499190,4492,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1415023,1703,686715,2103,532212,1966,31657,3064,500555,3289,154503,1110,20304,2187,134199,2401,728308,1856,540901,1842,34086,2699,506815,3323,187407,1463,36430,2427,150977,2477,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4445030,2368,2180135,3223,1757463,3257,53885,3266,1703578,4641,422672,1821,37592,2426,385080,3059,2264895,2900,1759470,2973,65057,3810,1694413,4771,505425,2040,70475,3617,434950,3761,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,431335,1378,217306,1651,174489,1596,5354,1173,169135,1681,42817,819,3667,975,39150,1138,214029,1721,168690,1765,7114,1821,161576,2662,45339,705,6368,1405,38971,1632,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2653848,1064,1224519,1406,941770,1282,58451,5138,883319,5461,282749,531,67241,4306,215508,4332,1429329,930,1058802,653,70005,5127,988797,5119,370527,698,121644,5388,248883,5228,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
