GEO_ID,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M,NAME,B03002_001MA,B03002_001EA,B03002_002MA,B03002_002EA,B03002_003EA,B03002_003MA,B03002_004EA,B03002_004MA,B03002_005MA,B03002_005EA,B03002_006MA,B03002_006EA,B03002_007MA,B03002_007EA,B03002_008EA,B03002_008MA,B03002_009EA,B03002_009MA,B03002_010EA,B03002_010MA,B03002_011MA,B03002_011EA,B03002_012MA,B03002_012EA,B03002_013MA,B03002_013EA,B03002_014MA,B03002_014EA,B03002_015EA,B03002_015MA,B03002_016EA,B03002_016MA,B03002_017MA,B03002_017EA,B03002_018MA,B03002_018EA,B03002_019MA,B03002_019EA,B03002_020EA,B03002_020MA,B03002_021EA,B03002_021MA,state
0400000US13,10429379,-555555555,9427907,3345,5487048,4003,3245371,12914,18335,2443,408067,7143,7967,4781,27473,4733,233646,12888,11704,3237,221942,12880,1001472,3345,635908,18736,46690,8297,18520,4089,2848,1712,627,442,244360,17324,52519,6743,24163,3739,28356,5011,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1427538,-555555555,1277413,-555555555,310584,971,22629,2276,1659,671,532881,8970,132740,5282,2268,946,274652,11615,2241,926,272411,11573,150125,-555555555,46529,4417,757,553,1002,539,12758,3284,12531,3990,19208,3108,57340,5253,6607,1796,50733,4919,Hawaii,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1716943,-555555555,1503324,555,1407302,1540,10947,2643,19136,2052,22698,3389,2313,1095,1724,1013,39204,4636,1438,717,37766,4552,213619,555,138709,8049,400,306,2453,1103,415,314,766,537,57369,7234,13507,3649,4798,1921,8709,3192,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12802023,-555555555,10595096,1564,7834272,4560,1790512,9362,12784,1786,689701,6059,3822,1787,19975,4106,244030,11093,11053,2368,232977,10900,2206927,1564,1285640,26683,28474,4150,17126,4400,5267,1251,1038,541,777941,25961,91441,8329,56439,6959,35002,5361,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6666818,-555555555,6205200,1780,5278785,2647,613080,6521,9694,1477,146611,4264,1302,701,9282,2510,146446,7425,3303,992,143143,7358,461618,1780,299112,8713,10881,2616,2703,1030,1755,1259,139,145,116443,8174,30585,4391,18095,3627,12490,2799,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3145711,-555555555,2959965,1391,2701250,1762,103989,4203,7825,1140,80937,2850,5604,2148,2532,1707,57828,4974,757,359,57071,4947,185746,1391,129816,5254,3087,1117,2966,1754,777,706,272,243,38927,5053,9901,2103,4758,1421,5143,1974,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2913123,-555555555,2567613,919,2210739,1447,161148,4593,17617,2361,85386,3289,2861,1456,3283,1217,86579,5542,772,350,85807,5499,345510,919,251476,7708,6059,2048,3809,1327,454,350,851,921,68102,7643,14759,2404,7501,1887,7258,1820,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4454189,-555555555,4299026,2309,3769995,2657,355829,6238,6882,1682,64381,2736,3470,1487,7045,2617,91424,6132,1589,849,89835,6140,155163,2309,102675,5415,5808,1474,895,617,497,446,57,109,35132,5164,10099,1950,6073,1593,4026,1353,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4684333,-555555555,4440713,2482,2739086,3010,1505991,6526,21942,2201,83959,2085,1227,778,11015,2930,77493,6587,2361,926,75132,6470,243620,2482,151732,6736,15348,3304,1906,1022,857,560,290,381,64571,5904,8916,2058,4330,1496,4586,1279,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1335907,-555555555,1314008,892,1247090,798,15761,1307,8225,1159,15141,1286,228,186,833,523,26730,2338,550,367,26180,2314,21899,892,14521,1362,611,422,1115,599,16,43,0,175,1788,874,3848,1060,1124,754,2724,870,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,6052177,-555555555,5439468,502,3066146,3413,1776692,9092,11879,1586,389297,4417,1958,741,20777,4374,172719,9869,8202,3280,164517,9483,612709,502,256337,12394,29981,5485,7052,2403,2031,841,185,303,284526,12006,32597,4457,16464,2641,16133,2912,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6859819,-555555555,6048527,150,4906564,8048,477846,7435,9439,2037,450311,5920,953,701,61756,9416,141658,9533,16643,3190,125015,9105,811292,150,480847,14467,54041,6630,5658,1944,2406,1201,40,65,200085,13153,68215,7748,15428,3284,52787,7450,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9962311,-555555555,9457913,804,7476534,2419,1359264,8494,45421,3350,306376,5569,2340,935,14060,3155,253918,10019,7730,2199,246188,9613,504398,804,338241,9323,15351,2849,8040,1752,1676,580,611,476,99868,8322,40611,5336,20633,3609,19978,3183,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5576606,-555555555,5279940,938,4455056,1687,356949,5831,53674,2746,272228,4049,1653,773,5909,1990,134471,7337,4405,1311,130066,7193,296666,938,155409,7388,4181,1254,7129,2068,966,488,391,293,104824,7366,23766,3917,12808,2680,10958,2414,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2984100,-555555555,2898065,3238,1688447,1580,1130323,6252,13240,2236,27467,2778,1095,933,3183,1649,34310,4819,1218,969,33092,4740,86035,3238,47440,4749,4010,1603,506,516,227,280,0,217,27731,3705,6121,1956,3012,1021,3109,1618,Mississippi,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6113532,-555555555,5857729,2366,4854821,3376,694270,8375,21332,3012,123227,4649,8693,2786,11667,3605,143719,8495,3386,1204,140333,8303,255803,2366,158776,7340,4110,1361,4235,1318,1291,665,263,212,69570,7607,17558,3498,7698,2268,9860,2241,Missouri,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1050493,-555555555,1011560,616,906221,1147,4380,962,62126,3010,7182,1140,1150,802,589,476,29912,2969,883,832,29029,3088,38933,616,24327,2310,255,365,2782,1128,184,191,0,174,7199,1848,4186,1086,1686,859,2500,842,Montana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1920076,-555555555,1710159,624,1517634,920,87147,3033,12823,1353,46837,1928,1130,451,1662,780,42926,3184,510,288,42416,3241,209917,624,159458,5192,1805,904,2796,994,281,213,114,122,37161,4685,8302,1825,4262,1166,4040,1379,Nebraska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2998039,-555555555,2133376,-555555555,1462301,2767,265472,4723,27991,2334,249834,4440,19252,1426,11460,3246,97066,6927,2060,947,95006,6625,864663,-555555555,474558,15914,9078,2160,9919,2494,5191,1446,1509,825,322271,15995,42137,5358,20265,3036,21872,4371,Nevada,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1342795,-555555555,1292402,1243,1212790,1395,18023,1508,1500,559,35602,1901,337,272,743,520,23407,2408,713,527,22694,2352,50393,1243,36961,2750,4386,2511,285,245,61,102,223,373,3775,1235,4702,1467,1296,739,3406,1335,New Hampshire,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,9005644,-555555555,7165211,-555555555,4939479,3396,1148321,7539,9074,1244,882064,5601,1919,988,36707,5294,147647,7305,12898,2514,134749,7239,1840433,-555555555,1172759,21672,69251,7934,8769,2580,4197,1345,1852,766,501664,19178,81941,8163,39953,5260,41988,5999,New Jersey,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2088070,-555555555,1069726,-555555555,780688,1081,38022,2649,182991,2701,27514,1548,1046,479,2725,1260,36740,3819,1565,838,35175,3673,1018344,-555555555,801332,11727,6409,2027,16896,3468,1913,907,638,565,158331,10900,32825,3926,17242,2986,15583,3239,New Mexico,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19849399,-555555555,16037745,476,10936578,5673,2846481,11890,41752,3593,1718948,10484,4585,1159,112854,11823,376547,12632,36925,5257,339622,11574,3811654,476,1586779,34939,290503,15343,34317,5622,15715,3734,2812,1225,1656004,34656,225524,13169,115584,10665,109940,8582,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10273419,-555555555,9310953,2657,6472902,2943,2175617,10823,111317,4181,293050,4573,7252,2371,23954,5227,226861,11224,7266,1722,219595,11088,962466,2657,593843,17112,30962,5208,8592,3036,2622,1274,1133,778,285187,15655,40127,5944,19741,3952,20386,4147,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,755393,-555555555,728914,431,637291,1322,22830,2227,40745,2191,12699,1981,540,445,1908,1283,12901,2294,84,80,12817,2284,26479,431,16825,1837,464,387,961,572,0,161,0,161,6343,1406,1886,949,935,513,951,657,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11658609,-555555555,11221847,1528,9204374,3074,1421030,10064,17866,2300,256437,4689,3423,1148,21355,3632,297362,10923,7847,2509,289515,10762,436762,1528,275700,8606,20323,3071,5854,2087,1081,607,793,651,89393,7475,43618,4501,19886,3007,23732,3189,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3930864,-555555555,3513156,-555555555,2576937,2060,283068,4764,288580,5998,84404,2875,6407,1980,5479,2093,268281,7420,1504,652,266777,7340,417708,-555555555,260555,6703,3648,1123,13820,2154,2300,1168,756,644,102028,7289,34601,3666,13413,2384,21188,3065,Oklahoma,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4142776,-555555555,3601852,-555555555,3132752,1902,74345,3901,38855,3448,180042,4439,15740,2043,6961,2092,153157,5576,2416,792,150741,5592,540924,-555555555,364490,13800,3405,1263,8837,2297,1617,685,404,403,116586,12502,45585,7356,18035,4593,27550,5648,Oregon,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12805537,-555555555,11867109,1252,9780941,3315,1367815,10857,14498,1737,442425,4896,2302,859,23070,5825,236058,11926,8325,1735,227733,11773,938428,1252,558547,15777,69266,8526,9025,2439,2163,936,1123,1088,219930,12508,78374,7986,25921,4063,52453,6628,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1059639,-555555555,896293,578,763670,1641,57196,4328,3134,1202,37798,1584,1086,1167,7538,2730,25871,3817,3290,1526,22581,3432,163346,578,102588,7075,9464,2459,2446,1663,260,325,42,75,39765,6729,8781,3061,5011,2445,3770,1870,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,5024369,-555555555,4738379,942,3197812,2438,1344741,8998,12370,1908,74889,3582,6286,4651,8367,2822,93914,8801,1837,1251,92077,8754,285990,942,182407,8131,12644,2647,2637,1509,1292,795,103,135,73592,7806,13315,3150,7437,2357,5878,1868,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,869666,-555555555,838388,818,715927,1042,16345,1912,74563,2364,10612,1909,779,586,758,908,19404,2426,0,163,19404,2426,31278,818,20654,2371,642,587,1515,479,163,224,165,190,4889,1675,3250,1447,1275,1080,1975,1178,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6715984,-555555555,6354781,2416,4962226,1952,1115187,7638,13699,2086,118312,3882,5799,2982,9813,3002,129745,7932,3106,1304,126639,8002,361203,2416,259365,8181,7488,2461,938,550,803,492,581,387,79447,7462,12581,2266,7299,1816,5282,1333,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,28304596,-555555555,17145845,144,11855092,6976,3330204,14749,71859,5406,1344963,12041,20459,2415,51447,7053,471821,18799,21656,3994,450165,18226,11158751,144,9074048,47202,93027,10642,63239,7824,15285,3200,3446,1281,1632447,45156,277259,15076,140641,12143,136618,11652,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3101833,-555555555,2667543,-555555555,2428495,2857,35689,2670,30073,2211,74530,3566,26198,3171,6703,2473,65855,6061,2166,1508,63689,5805,434290,-555555555,228518,9219,1980,1081,2621,1380,1161,763,349,288,173240,9797,26421,4072,14811,3345,11610,2251,Utah,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,623657,-555555555,611725,812,578706,253,7731,1089,1971,701,11073,1077,166,230,292,200,11786,1537,245,196,11541,1539,11932,812,8559,1169,529,361,384,367,197,202,0,157,1100,504,1163,652,437,382,726,508,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8470020,-555555555,7679358,1672,5226540,2732,1595039,9999,20568,3288,539382,7112,2987,788,19779,3085,275063,11944,8924,2214,266139,11873,790662,1672,488159,14623,32602,4824,6224,1644,6394,2546,1238,736,199722,13824,56323,6991,23035,3875,33288,5440,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7405743,-555555555,6464951,-555555555,5077103,2972,262211,8104,75535,3977,625939,8428,46110,2656,15487,3253,362566,12934,9076,2738,353490,12480,940792,-555555555,505258,15133,9373,2595,17503,4490,6217,1933,2423,1083,324499,16311,75519,6826,32751,4340,42768,5248,Washington,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815857,-555555555,1793050,1672,1670509,3639,71358,4127,2391,1029,13695,1799,344,483,6730,3074,28023,3362,1051,596,26972,3362,22807,1672,13812,2183,633,468,47,82,38,73,0,200,5776,1877,2501,980,1333,819,1168,722,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5795483,-555555555,5397636,619,4706315,3596,362314,4037,44664,2244,158583,3096,3622,2308,9360,3572,112778,4912,3741,1627,109037,4802,397847,619,235861,9798,8021,2191,4597,1301,947,449,555,346,117407,9151,30459,4940,16772,3568,13687,3039,Wisconsin,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,579315,-555555555,521193,-555555555,486586,609,5154,1654,12341,1121,4586,1150,0,201,223,344,12303,2078,152,161,12151,2098,58122,-555555555,41828,2960,612,494,1603,1076,246,285,8,15,9778,2429,4047,1525,2095,1169,1952,938,Wyoming,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3337177,-555555555,30717,4712,23379,4264,2454,1129,77,93,1498,1081,0,262,1469,691,1840,1144,43,72,1797,1139,3306460,4712,2187349,25547,401205,18465,7857,2446,3926,1513,0,262,532145,20198,173978,11565,17120,3101,156858,11240,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
