GEO_ID,C16006_001E,C16006_001M,C16006_002E,C16006_002M,C16006_003E,C16006_003M,C16006_004E,C16006_004M,C16006_005E,C16006_005M,C16006_006E,C16006_006M,NAME,C16006_001MA,C16006_001EA,C16006_002EA,C16006_002MA,C16006_003EA,C16006_003MA,C16006_004EA,C16006_004MA,C16006_005EA,C16006_005MA,C16006_006MA,C16006_006EA,state
0400000US27,267641,1623,95739,5489,169281,5570,93151,4434,76130,4256,2621,1305,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,77365,3265,29904,3761,47248,3960,26630,3508,20618,3094,213,238,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,229707,3092,108798,6495,119816,5924,71409,4284,48407,4813,1093,569,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,35418,910,24780,2127,10638,2114,6881,1498,3757,1368,0,174,Montana,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,186246,875,58518,4156,127040,4301,64114,4323,62926,3846,688,419,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,789509,477,206404,9894,581101,9868,358881,8829,222220,7179,2004,698,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,45614,1080,20745,2380,24324,2722,15192,2139,9132,2181,545,517,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1684367,838,343321,13212,1331691,13260,725957,13754,605734,13073,9355,2152,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,941618,1292,455358,12865,483173,12754,340816,11674,142357,7794,3087,1094,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3506566,1352,794939,19291,2686360,19183,1466488,23204,1219872,20839,25267,3547,New York,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,856992,3567,195437,10057,658783,10312,368374,11004,290409,8555,2772,1087,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,23325,962,12145,1853,10976,2225,8235,1947,2741,774,204,221,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,392780,2065,190538,8499,199034,8961,124971,6594,74063,5282,3208,1372,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,372384,1473,139293,7227,231759,7113,138033,5919,93726,5303,1332,593,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,490272,1517,169975,9095,317820,9029,198134,9773,119686,6933,2477,921,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,845386,1710,295349,10156,544902,10712,315511,10296,229391,9275,5135,1438,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,148564,589,32700,4421,114945,4493,58183,4013,56762,4671,919,584,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,258360,1759,72356,5873,184075,5852,104323,6279,79752,5173,1929,853,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,27003,1194,12222,1597,14423,1696,7621,1336,6802,1587,358,457,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,319245,2796,97808,6641,219281,6920,107456,6556,111825,6891,2156,1166,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10145819,2790,2730973,38793,7396131,38647,4383430,47081,3012701,34771,18715,2652,Texas,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,388407,892,132790,7969,253291,8023,162420,6709,90871,4741,2326,947,Utah,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11029,1038,6555,877,4115,934,2930,520,1185,660,359,312,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,715785,2913,198119,9919,511783,9911,281126,9639,230657,8436,5883,1512,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,843591,1036,299211,11527,539190,11572,307914,9865,231276,9255,5190,1491,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,21363,1588,12534,1801,8436,1677,5498,1225,2938,1001,393,300,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,359091,1106,150542,7215,207084,7482,123641,6297,83443,5009,1465,554,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,51902,911,28623,3407,22493,2852,14095,2161,8398,2067,786,592,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3160403,4728,172321,9286,2984848,11006,562366,15048,2422482,18696,3234,1280,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,72
