GEO_ID,B20005H_001E,B20005H_001M,B20005H_002E,B20005H_002M,B20005H_003E,B20005H_003M,B20005H_004E,B20005H_004M,B20005H_005E,B20005H_005M,B20005H_006E,B20005H_006M,B20005H_007E,B20005H_007M,B20005H_008E,B20005H_008M,B20005H_009E,B20005H_009M,B20005H_010E,B20005H_010M,B20005H_011E,B20005H_011M,B20005H_012E,B20005H_012M,B20005H_013E,B20005H_013M,B20005H_014E,B20005H_014M,B20005H_015E,B20005H_015M,B20005H_016E,B20005H_016M,B20005H_017E,B20005H_017M,B20005H_018E,B20005H_018M,B20005H_019E,B20005H_019M,B20005H_020E,B20005H_020M,B20005H_021E,B20005H_021M,B20005H_022E,B20005H_022M,B20005H_023E,B20005H_023M,B20005H_024E,B20005H_024M,B20005H_025E,B20005H_025M,B20005H_026E,B20005H_026M,B20005H_027E,B20005H_027M,B20005H_028E,B20005H_028M,B20005H_029E,B20005H_029M,B20005H_030E,B20005H_030M,B20005H_031E,B20005H_031M,B20005H_032E,B20005H_032M,B20005H_033E,B20005H_033M,B20005H_034E,B20005H_034M,B20005H_035E,B20005H_035M,B20005H_036E,B20005H_036M,B20005H_037E,B20005H_037M,B20005H_038E,B20005H_038M,B20005H_039E,B20005H_039M,B20005H_040E,B20005H_040M,B20005H_041E,B20005H_041M,B20005H_042E,B20005H_042M,B20005H_043E,B20005H_043M,B20005H_044E,B20005H_044M,B20005H_045E,B20005H_045M,B20005H_046E,B20005H_046M,B20005H_047E,B20005H_047M,B20005H_048E,B20005H_048M,B20005H_049E,B20005H_049M,B20005H_050E,B20005H_050M,B20005H_051E,B20005H_051M,B20005H_052E,B20005H_052M,B20005H_053E,B20005H_053M,B20005H_054E,B20005H_054M,B20005H_055E,B20005H_055M,B20005H_056E,B20005H_056M,B20005H_057E,B20005H_057M,B20005H_058E,B20005H_058M,B20005H_059E,B20005H_059M,B20005H_060E,B20005H_060M,B20005H_061E,B20005H_061M,B20005H_062E,B20005H_062M,B20005H_063E,B20005H_063M,B20005H_064E,B20005H_064M,B20005H_065E,B20005H_065M,B20005H_066E,B20005H_066M,B20005H_067E,B20005H_067M,B20005H_068E,B20005H_068M,B20005H_069E,B20005H_069M,B20005H_070E,B20005H_070M,B20005H_071E,B20005H_071M,B20005H_072E,B20005H_072M,B20005H_073E,B20005H_073M,B20005H_074E,B20005H_074M,B20005H_075E,B20005H_075M,B20005H_076E,B20005H_076M,B20005H_077E,B20005H_077M,B20005H_078E,B20005H_078M,B20005H_079E,B20005H_079M,B20005H_080E,B20005H_080M,B20005H_081E,B20005H_081M,B20005H_082E,B20005H_082M,B20005H_083E,B20005H_083M,B20005H_084E,B20005H_084M,B20005H_085E,B20005H_085M,B20005H_086E,B20005H_086M,B20005H_087E,B20005H_087M,B20005H_088E,B20005H_088M,B20005H_089E,B20005H_089M,B20005H_090E,B20005H_090M,B20005H_091E,B20005H_091M,B20005H_092E,B20005H_092M,B20005H_093E,B20005H_093M,B20005H_094E,B20005H_094M,B20005H_095E,B20005H_095M,NAME,B20005H_001MA,B20005H_001EA,B20005H_002MA,B20005H_002EA,B20005H_003EA,B20005H_003MA,B20005H_004EA,B20005H_004MA,B20005H_005EA,B20005H_005MA,B20005H_006MA,B20005H_006EA,B20005H_007MA,B20005H_007EA,B20005H_008EA,B20005H_008MA,B20005H_009MA,B20005H_009EA,B20005H_010EA,B20005H_010MA,B20005H_011EA,B20005H_011MA,B20005H_012MA,B20005H_012EA,B20005H_013MA,B20005H_013EA,B20005H_014EA,B20005H_014MA,B20005H_015EA,B20005H_015MA,B20005H_016EA,B20005H_016MA,B20005H_017MA,B20005H_017EA,B20005H_018MA,B20005H_018EA,B20005H_019EA,B20005H_019MA,B20005H_020EA,B20005H_020MA,B20005H_021EA,B20005H_021MA,B20005H_022EA,B20005H_022MA,B20005H_023MA,B20005H_023EA,B20005H_024MA,B20005H_024EA,B20005H_025EA,B20005H_025MA,B20005H_026EA,B20005H_026MA,B20005H_027EA,B20005H_027MA,B20005H_028MA,B20005H_028EA,B20005H_029MA,B20005H_029EA,B20005H_030EA,B20005H_030MA,B20005H_031EA,B20005H_031MA,B20005H_032EA,B20005H_032MA,B20005H_033MA,B20005H_033EA,B20005H_034MA,B20005H_034EA,B20005H_035EA,B20005H_035MA,B20005H_036EA,B20005H_036MA,B20005H_037EA,B20005H_037MA,B20005H_038EA,B20005H_038MA,B20005H_039MA,B20005H_039EA,B20005H_040MA,B20005H_040EA,B20005H_041EA,B20005H_041MA,B20005H_042EA,B20005H_042MA,B20005H_043EA,B20005H_043MA,B20005H_044MA,B20005H_044EA,B20005H_045MA,B20005H_045EA,B20005H_046MA,B20005H_046EA,B20005H_047EA,B20005H_047MA,B20005H_048MA,B20005H_048EA,B20005H_049EA,B20005H_049MA,B20005H_050MA,B20005H_050EA,B20005H_051MA,B20005H_051EA,B20005H_052EA,B20005H_052MA,B20005H_053MA,B20005H_053EA,B20005H_054EA,B20005H_054MA,B20005H_055MA,B20005H_055EA,B20005H_056MA,B20005H_056EA,B20005H_057MA,B20005H_057EA,B20005H_058EA,B20005H_058MA,B20005H_059MA,B20005H_059EA,B20005H_060EA,B20005H_060MA,B20005H_061MA,B20005H_061EA,B20005H_062MA,B20005H_062EA,B20005H_063EA,B20005H_063MA,B20005H_064EA,B20005H_064MA,B20005H_065EA,B20005H_065MA,B20005H_066EA,B20005H_066MA,B20005H_067MA,B20005H_067EA,B20005H_068MA,B20005H_068EA,B20005H_069EA,B20005H_069MA,B20005H_070EA,B20005H_070MA,B20005H_071EA,B20005H_071MA,B20005H_072MA,B20005H_072EA,B20005H_073MA,B20005H_073EA,B20005H_074EA,B20005H_074MA,B20005H_075EA,B20005H_075MA,B20005H_076EA,B20005H_076MA,B20005H_077EA,B20005H_077MA,B20005H_078MA,B20005H_078EA,B20005H_079MA,B20005H_079EA,B20005H_080EA,B20005H_080MA,B20005H_081EA,B20005H_081MA,B20005H_082EA,B20005H_082MA,B20005H_083MA,B20005H_083EA,B20005H_084MA,B20005H_084EA,B20005H_085EA,B20005H_085MA,B20005H_086EA,B20005H_086MA,B20005H_087EA,B20005H_087MA,B20005H_088MA,B20005H_088EA,B20005H_089MA,B20005H_089EA,B20005H_090EA,B20005H_090MA,B20005H_091EA,B20005H_091MA,B20005H_092EA,B20005H_092MA,B20005H_093EA,B20005H_093MA,B20005H_094MA,B20005H_094EA,B20005H_095MA,B20005H_095EA,state
0400000US01,2633806,3302,1274625,1880,629083,8116,93,158,628990,8124,1093,631,923,552,2717,884,1736,746,7789,1382,5230,1397,10872,1680,14340,2469,21376,2574,15037,1939,38701,3628,48394,3611,39038,3408,46890,3775,33551,3043,50079,3259,61786,4010,45415,3355,76641,4529,107382,4297,645542,7973,427821,8086,217721,6180,39298,2828,23552,2383,20856,2089,16533,2276,22999,2633,9316,1892,15113,1830,5050,1099,9136,1684,4489,976,7372,1396,7556,1288,4498,960,5633,1091,3847,894,2418,788,4664,992,3539,922,4266,846,7586,1517,1359181,2583,432473,8761,0,200,432473,8761,709,329,654,442,3381,895,2135,723,9119,1535,9261,1495,18761,2647,14212,2349,28438,2650,16115,1844,40654,3681,40568,2836,36624,2952,36198,2908,26844,2578,34296,2764,34787,3284,23466,2254,27952,3044,28299,2637,926708,9192,645387,9369,281321,8083,55926,4201,32424,3026,33810,2891,22131,2822,31080,3111,11902,1825,18172,2420,8186,1670,11613,1801,5399,1600,8399,1405,8118,1243,6735,1242,6390,1233,3937,992,4840,1139,4375,824,2569,948,2872,1008,2443,737,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,366511,946,196703,698,101612,4331,0,153,101612,4331,12,25,56,82,929,425,234,343,1018,562,124,121,1056,438,843,484,3366,1022,1006,371,5130,1216,5429,1393,4235,1210,5647,1220,4627,1208,6604,1292,9605,1720,9942,1723,16468,2308,25281,2114,95091,4394,45758,3441,49333,2921,4965,1049,3419,1069,3835,932,2324,882,2493,775,1017,466,3188,751,891,390,3277,921,890,478,2880,730,2528,793,2021,783,1993,596,1057,476,1237,446,1708,525,1611,490,2962,765,5037,958,169808,707,65739,2362,11,19,65728,2362,67,94,126,140,486,403,170,206,1211,506,581,458,1626,852,784,350,1921,683,963,370,4280,1170,4976,1103,4738,1112,3960,948,4541,1152,5239,1228,7406,1203,5583,1146,9706,1636,7364,1353,104069,2473,55788,2856,48281,2775,7016,1187,4535,1132,4251,942,2447,707,3950,794,1297,507,2667,633,944,537,3175,1020,1646,719,2822,974,2817,882,1660,640,1798,660,1246,600,978,500,1064,437,1089,411,1907,623,972,369,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3274802,4654,1611047,2662,720306,7380,60,83,720246,7377,1912,698,711,407,3930,884,3021,920,8444,1841,4122,1208,10775,1833,10728,1733,25250,3202,13334,1827,35540,3193,42125,3544,48697,4475,47040,3287,38527,3684,49625,3753,65153,4329,53111,3620,97233,4157,160968,5404,890741,8187,578316,8289,312425,8163,44540,3357,30022,2974,35640,2795,22969,2444,29320,2497,13687,1976,19990,2173,8325,1792,14023,1875,6463,1523,14529,2159,11845,1855,7914,1379,7854,1506,5855,1586,4815,1039,7669,1504,5441,1097,6714,1060,14810,1843,1663755,2914,537996,9686,0,208,537996,9686,651,421,1111,564,4638,1059,2329,813,6725,1431,6731,1421,10547,2181,8501,1775,24174,3027,12996,1933,35084,2973,51327,3779,46953,3282,50390,3361,33074,3302,41190,2955,53875,3301,35845,3153,52575,3254,59280,3761,1125759,9375,748210,7861,377549,7747,60196,4117,36547,3475,36374,3060,25773,2738,37115,2604,18022,2320,22540,2084,12002,2124,21019,1984,9268,1762,20042,2493,14690,1426,10772,1724,13019,1949,4883,1127,8563,1467,8018,1375,4963,928,6431,1118,7312,1356,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1781010,2653,865988,2352,402584,7700,0,201,402584,7700,1407,585,165,183,1191,634,2548,775,6756,1480,2918,812,7659,1443,6086,1284,18601,2225,12671,1967,31968,2729,34554,2969,27958,3058,31225,3080,24019,2720,30828,2972,36730,3199,30697,2840,42294,3497,52309,3816,463404,7569,304909,7197,158495,5627,23706,2267,17979,2110,18541,2165,10770,1589,15736,2198,8191,1686,10294,1811,7120,1876,6184,1234,3018,957,5753,1142,5797,1226,4453,1248,3956,1060,2511,992,2262,706,3262,845,1890,769,2138,687,4934,1055,915022,1550,311776,7829,0,201,311776,7829,185,215,886,473,1645,595,2328,738,9466,1650,6857,1491,15746,2547,9501,1494,22075,2514,13556,2093,32767,3142,29550,3178,29285,3104,24308,2777,21253,2132,18489,2339,23727,2299,17089,2281,16792,2130,16271,2127,603246,7658,411862,6611,191384,6412,33975,2843,23749,2376,19559,2100,15784,2212,22216,2806,9550,1627,11052,2104,6373,1377,6744,1508,3669,992,9222,1813,6549,1674,3754,1119,4945,1167,3460,919,2042,625,3335,1129,2116,711,1187,608,2103,669,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12579171,8169,6262440,4387,2990974,18767,371,245,2990603,18751,7350,1483,3323,1055,14397,2097,10287,1567,34909,3376,11343,1771,33688,3245,29113,3923,71983,5042,45775,3321,96769,4442,131114,6655,110324,6533,141318,6680,110451,5457,166065,6173,233904,7070,218958,7120,425594,11798,1093938,14914,3271466,18810,1906886,14983,1364580,15817,166977,6744,108129,5159,113937,5144,74830,4974,120092,6446,47731,3262,70114,4688,34791,3210,70409,4248,25460,2690,61955,3591,60715,3837,41502,3528,40098,3223,27115,3214,36937,2766,42945,3372,33717,3020,63481,4284,123645,4806,6316731,6098,2031703,16652,272,224,2031431,16640,6014,1679,2706,735,12729,1852,8268,1584,26020,2612,14994,2169,27515,2710,21053,2262,58513,4299,38669,3343,88742,5075,123551,6266,110460,5197,131887,6083,106596,6148,132353,5740,189234,7179,174535,7283,311890,6511,445702,9562,4285028,18505,2633765,17448,1651263,19350,199755,6264,148611,6216,145946,5706,92150,5496,144994,6482,63459,3992,97911,5206,46121,2869,94264,5293,42841,3782,87970,4822,84715,3878,48632,4106,51663,3770,30123,2994,42041,3297,47384,3406,40006,3298,67809,4169,74868,4497,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3194213,3615,1594280,2531,867662,8764,203,169,867459,8766,1624,612,924,420,4340,1031,3586,934,10090,1423,8418,1340,12057,2259,9283,1520,20653,2742,13771,1600,38314,3041,48886,4034,47087,3882,52103,4111,41230,3148,57966,3660,89158,4395,67839,3530,118766,5395,221364,5706,726618,8806,369894,6480,356724,7504,50961,3804,39377,2812,34036,2913,20185,2309,30849,2753,12253,1548,20914,2306,9344,1365,17189,1862,8504,1631,14331,1858,16286,2153,9422,1694,11397,1425,6583,1275,8515,1463,9344,1605,6638,1235,10785,1436,19811,2149,1599933,1980,611166,8571,48,60,611118,8564,1619,731,1256,480,3931,1058,3072,805,10145,1923,7029,1386,9883,1758,9001,1645,21701,2664,14768,1802,36434,3501,46823,3491,48963,3800,52449,3659,40387,3450,48652,3417,64213,3734,49141,3922,67201,4478,74450,4101,988767,8763,533188,7915,455579,8755,69714,4142,47368,3318,39980,2965,29233,2603,43517,3530,17924,1797,30415,2862,14702,1930,25417,2161,11525,1848,23386,2222,18862,1986,15401,1900,12128,1535,9659,1475,8703,1258,9830,1494,7660,1160,9124,1444,11031,1622,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2040671,2964,985243,2057,499948,6169,55,92,499893,6178,939,381,705,420,2134,770,1678,707,2854,797,1195,547,2973,771,4634,1199,8855,1733,4021,1154,16291,2573,22617,2424,15667,2100,26697,2524,22339,2687,34292,2849,49191,3403,45388,3070,79622,4091,157801,4485,485295,6594,272193,5584,213102,6478,33723,2576,20164,2259,19508,2190,10510,1792,17730,1896,7734,1259,11152,1717,5008,1089,12494,2101,4933,1393,8516,1422,8727,1569,5596,1323,4878,1083,4485,1115,5238,1050,6712,1418,5713,1099,8637,1481,11644,1508,1055428,1977,380224,6904,219,219,380005,6897,940,443,745,450,1231,500,1068,545,3432,1138,1651,655,5070,1328,2636,792,7064,1384,6430,1190,19941,2488,26884,2599,23807,2598,24434,2523,23195,2301,25981,2603,44662,3746,32613,3270,64444,3623,63777,3198,675204,7477,385689,7604,289515,6809,41072,3281,29894,3233,25084,2253,14228,2158,24141,2293,11632,1827,17617,1979,8420,1498,19452,1970,5985,1134,16820,2259,14248,1898,9333,1523,6755,1110,4961,992,9083,1644,7155,1150,6510,1089,9356,1166,7769,1596,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,509137,1215,244317,871,115984,3243,0,198,115984,3243,378,434,0,198,666,375,560,456,1164,473,362,293,1802,769,1087,547,2763,1009,1008,577,7019,1544,7224,1388,6539,1103,6382,1180,7734,1401,7460,1222,13241,1937,10658,1644,15423,2153,24514,1685,128333,3398,81841,2979,46492,2727,9126,1569,5962,1035,4376,1096,3187,873,4280,988,1116,483,2330,710,1188,531,2383,913,623,306,2292,668,1753,567,963,532,972,387,259,236,979,459,1354,474,497,328,1116,461,1736,538,264820,836,91088,3628,44,73,91044,3621,81,121,70,113,622,394,593,283,1650,663,512,407,1505,572,1275,738,2435,718,1958,707,6116,1105,8254,1714,6081,1113,8125,1441,5337,1128,6629,1218,9942,1449,6878,1236,11941,1881,11040,1538,173732,3635,112701,3625,61031,3703,8250,1591,6361,1284,6701,1228,4819,1264,6182,1515,3312,830,3300,991,1361,612,3721,1157,1233,455,3703,1308,2844,953,1099,487,1360,424,1150,520,1353,705,1448,518,418,241,1560,566,856,426,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,227919,794,113783,395,76939,2371,0,208,76939,2371,0,208,44,76,191,212,23,41,432,222,0,208,232,167,157,190,392,354,309,229,1145,501,1480,498,1532,655,2074,745,1478,984,2778,870,5627,1227,7311,1408,12817,1634,38917,2099,36844,2384,14439,2189,22405,1967,3539,899,2941,1135,1630,599,1364,572,1093,400,524,307,560,366,302,243,491,307,405,265,1214,517,1486,739,584,350,723,417,318,250,600,365,2015,924,356,251,720,369,1540,502,114136,581,68484,2423,0,208,68484,2423,185,164,65,110,112,102,77,129,174,175,69,93,184,149,107,88,25,50,149,245,776,405,542,280,1108,439,2240,657,2644,1188,6538,1390,7552,1384,7237,1385,11319,1450,27381,2189,45652,2527,20219,1899,25433,2330,3761,858,4190,1080,1964,713,1087,550,1195,444,408,288,1242,632,329,245,888,501,310,209,736,369,755,456,1066,417,1294,576,454,292,811,436,697,334,879,467,1644,615,1723,511,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,9754246,7168,4751818,4611,2044396,18080,103,104,2044293,18082,2805,921,3042,1296,10130,1759,7824,1814,32313,3922,17595,2980,41993,4222,34932,4438,83415,5631,44695,4343,129740,7521,165313,7621,134893,6112,150206,7348,114619,6475,143381,7526,174728,8277,140541,6306,213758,7230,398370,9553,2707422,18204,1825061,14882,882361,16866,124821,6061,84346,5320,85827,6027,55509,3647,90526,5241,40594,4312,57921,4250,24226,2849,47915,3827,15567,2383,39580,3876,37580,3386,26052,3195,24909,2889,14679,2147,17605,2108,17734,2250,11898,1713,21020,2208,44052,3177,5002428,4849,1540298,15961,203,174,1540095,15961,3621,1187,2836,817,10265,1653,11541,2292,24388,2892,15865,2423,38805,3698,40780,3963,86200,5540,51653,4571,139917,7003,143100,7347,128927,5148,138755,7046,104672,6477,109775,5752,131221,5796,92527,5350,128786,5885,136461,5933,3462130,16187,2401665,15396,1060465,14585,148027,6119,101457,6179,109981,6123,74449,5326,110120,6002,53155,4474,75263,4964,32552,3179,63591,4319,27672,3304,54787,3648,44574,3798,31065,3313,33969,3417,17063,2448,19497,2301,19140,2303,12873,1836,14717,1937,16513,2110,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
