GEO_ID,B09021_001E,B09021_001M,B09021_002E,B09021_002M,B09021_003E,B09021_003M,B09021_004E,B09021_004M,B09021_005E,B09021_005M,B09021_006E,B09021_006M,B09021_007E,B09021_007M,B09021_008E,B09021_008M,B09021_009E,B09021_009M,B09021_010E,B09021_010M,B09021_011E,B09021_011M,B09021_012E,B09021_012M,B09021_013E,B09021_013M,B09021_014E,B09021_014M,B09021_015E,B09021_015M,B09021_016E,B09021_016M,B09021_017E,B09021_017M,B09021_018E,B09021_018M,B09021_019E,B09021_019M,B09021_020E,B09021_020M,B09021_021E,B09021_021M,B09021_022E,B09021_022M,B09021_023E,B09021_023M,B09021_024E,B09021_024M,B09021_025E,B09021_025M,B09021_026E,B09021_026M,B09021_027E,B09021_027M,B09021_028E,B09021_028M,NAME,B09021_001EA,B09021_001MA,B09021_002MA,B09021_002EA,B09021_003MA,B09021_003EA,B09021_004EA,B09021_004MA,B09021_005EA,B09021_005MA,B09021_006MA,B09021_006EA,B09021_007MA,B09021_007EA,B09021_008MA,B09021_008EA,B09021_009MA,B09021_009EA,B09021_010EA,B09021_010MA,B09021_011EA,B09021_011MA,B09021_012MA,B09021_012EA,B09021_013MA,B09021_013EA,B09021_014MA,B09021_014EA,B09021_015EA,B09021_015MA,B09021_016EA,B09021_016MA,B09021_017MA,B09021_017EA,B09021_018MA,B09021_018EA,B09021_019MA,B09021_019EA,B09021_020MA,B09021_020EA,B09021_021EA,B09021_021MA,B09021_022EA,B09021_022MA,B09021_023MA,B09021_023EA,B09021_024MA,B09021_024EA,B09021_025MA,B09021_025EA,B09021_026EA,B09021_026MA,B09021_027EA,B09021_027MA,B09021_028MA,B09021_028EA,state
0400000US13,7660425,3248,1000322,15666,3574240,37629,394838,15482,1030460,18208,1211640,24589,448925,18826,2287276,6636,170646,7482,538415,14145,184056,9659,791031,15297,338769,9324,264359,13206,4004408,8198,490084,12271,2303843,27071,191946,11858,234432,11368,626653,18295,157450,12046,1368741,4231,339592,8281,731982,11287,18836,2488,4997,1317,246218,10648,27116,3064,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1079450,1108,111656,4131,466647,10325,50533,4767,159542,6594,215828,8270,75244,6414,303529,1695,15310,2067,66908,4754,17471,2830,110280,4747,59160,3924,34400,4281,528911,2246,48188,3167,277603,7825,27557,3323,47542,4255,96894,5323,31127,3731,247010,1402,48158,2689,122136,4645,5505,1190,1720,589,59774,3851,9717,1490,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1244461,1360,171512,6467,675990,12990,66741,5537,130817,7372,123822,7894,75579,8313,367434,3641,23834,2622,127688,5900,33000,3291,99838,5604,36760,3985,46314,5705,618877,3458,79841,5329,397345,9303,29479,3647,29945,4801,58394,5373,23873,4359,258150,1866,67837,3827,150957,4587,4262,1291,1034,598,28668,3142,5392,1917,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9610784,2426,1426225,15179,4552068,31854,559480,16197,1286889,17575,1285093,22831,501029,17213,2818805,4797,237372,7366,623020,13551,274556,11319,1021726,14545,348989,10569,313142,13284,4916725,5454,645426,11051,2944553,22574,256586,10761,258421,9943,655987,15497,155752,8757,1875254,3280,543427,8906,984495,10945,28338,3445,6742,1625,280117,9597,32135,3307,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4912291,2772,738067,11932,2467145,24877,339231,12114,535529,14867,582797,15712,249522,12045,1421673,5106,128210,6543,383839,12654,167779,8452,421251,11259,163306,7277,157288,8853,2505858,5858,332814,7856,1531286,16400,154421,8186,110587,6285,301244,11195,75506,6281,984760,3494,277043,6710,552020,8504,17031,2054,3691,1299,118247,6096,16728,3064,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2318681,2736,366451,7477,1269800,15244,171387,8677,178910,7437,195231,7753,136902,9749,655682,3599,65495,3701,203097,6828,89453,5703,145005,6183,57970,3888,94662,7409,1163955,4531,155915,5668,766424,11635,74297,5568,32297,3246,100896,5354,34126,4188,499044,1847,145041,4082,300279,5193,7637,1376,1608,779,36365,2739,8114,2169,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2122642,2730,327502,6849,1144477,15027,123705,8969,191711,7399,216209,8292,119038,9422,636081,3933,59880,3156,204033,7702,70620,6796,156112,6543,68294,5141,77142,7000,1059877,3926,142643,5790,692923,9652,47672,4348,34648,3341,109528,5779,32463,4103,426684,2199,124979,4070,247521,5583,5413,1004,951,322,38387,2622,9433,2249,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3310988,3349,492850,9559,1674728,22301,212217,8815,365107,11831,408231,10183,157855,9761,920787,4466,67772,4440,268697,8953,100430,6108,275446,8969,115459,5662,92983,7071,1706376,4474,229586,7040,1028408,15212,102399,6417,87728,6376,204002,6982,54253,5636,683825,2654,195492,5601,377623,7016,9388,1551,1933,734,88770,4925,10619,1790,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3447375,2035,533305,10220,1488627,24217,212680,11065,501999,14758,551309,13916,159455,11357,1048120,5866,86658,4704,223682,10551,103859,7769,366979,12504,173134,8575,93808,7601,1726209,5846,250620,8721,925174,15793,98433,6760,130277,7217,267311,9763,54394,6721,673046,3034,196027,5212,339771,7846,10388,1882,4743,1495,110864,5380,11253,2334,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1046948,1121,164802,4927,526777,12563,95983,6786,104253,6601,93359,6066,61774,6259,247960,1837,17808,2107,59727,4047,39805,4102,77556,4611,21916,2626,31148,3961,540575,2063,75295,3403,320004,8811,47964,4273,25973,3811,48169,3777,23170,3485,258413,1256,71699,3279,147046,5116,8214,1488,724,465,23274,2529,7456,1746,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4566718,1104,605552,10168,2104280,25431,236569,10404,638587,11248,712353,16949,269377,13250,1297252,3079,88542,4674,282123,9797,101369,7177,505916,10030,180040,7921,139262,9141,2397743,3823,291875,8758,1378917,19639,120643,6423,130426,7535,367771,13073,108111,7452,871723,2269,225135,6442,443240,7350,14557,2495,2245,711,164542,6387,22004,2776,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5244344,1092,744978,12723,2445199,25651,344637,13399,674733,14496,671843,17766,362954,12390,1501196,3496,105112,6517,289111,9544,155843,8900,546579,12266,160339,7587,244212,9841,2676289,3833,329978,8936,1608519,17278,165999,8824,124676,6243,354771,10554,92346,6242,1066859,2248,309888,7470,547569,10911,22795,3268,3478,1066,156733,7439,26396,3349,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7562469,2455,1161833,12538,3715196,28827,514123,15988,905112,16297,879229,15551,386976,11251,2115125,4224,172658,5888,491806,11937,254775,11689,717249,13143,236148,8548,242489,9689,3831064,4613,528254,10165,2327769,18198,231031,10818,181953,8753,448145,9239,113912,5986,1616280,2717,460921,8184,895621,10396,28317,2815,5910,990,194936,5729,30575,3140,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4151288,2130,614587,10425,2211099,19905,299729,10621,396229,9074,381375,11303,248269,10998,1193872,3672,108989,4823,325912,9437,151156,7522,331375,8374,109872,5983,166568,8006,2131327,4549,271104,7837,1397567,13993,130927,6707,63669,3785,199886,7165,68174,5094,826089,1999,234494,4748,487620,6075,17646,1883,1185,461,71617,3665,13527,2018,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2179950,1734,327309,8632,964477,21756,100773,7548,334244,11762,349761,11777,103386,9792,624282,6188,39994,3880,142177,7206,42320,4320,234111,8449,104206,6656,61474,6372,1105579,6624,156369,6750,592800,15804,53875,5618,97069,8039,173739,8678,31727,5299,450089,2955,130946,4458,229500,6563,4578,1219,3064,1176,71816,4472,10185,2557,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4557638,4611,702756,10842,2277172,26148,293601,10881,497503,13525,532752,12594,253854,13601,1301377,5304,112193,5391,365794,10688,143930,7446,378796,10431,149995,7119,150669,8214,2284244,5177,322587,7649,1365245,16648,132187,7287,114919,6712,268931,8627,80375,7279,972017,3122,267976,6657,546133,8077,17484,2418,3788,1175,113826,5367,22810,3502,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,793493,1414,128489,4955,426280,11796,50810,4943,66558,4663,71495,4705,49861,5084,214782,1964,20158,2420,63804,4489,27885,3444,50499,3706,21920,2635,30516,3472,394271,2227,58047,3089,252187,7469,18999,2660,15325,2407,34149,2967,15564,3051,184440,1412,50284,2910,110289,4119,3926,995,734,524,15426,2220,3781,1172,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1395662,1349,220493,5552,768678,12300,87497,6276,108502,5853,130479,6293,80013,6350,416097,2449,40262,2918,137609,6061,48288,4159,88191,4855,44193,3469,57554,5191,697668,2726,96603,4492,463190,7582,35780,3773,19647,2139,64520,4127,17928,2741,281897,1465,83628,3404,167879,4439,3429,808,664,379,21766,1905,4531,1503,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2277100,882,307638,8573,981577,18492,162998,8175,275705,8928,378221,10572,170961,11664,670010,2129,52831,4283,149857,7511,70778,5855,212186,7908,104232,5991,80126,6569,1154152,2624,150457,6309,602999,13586,78494,5897,62552,4955,187810,7432,71840,6942,452938,1379,104350,4178,228721,5714,13726,1844,967,495,86179,4331,18995,2840,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1042898,1259,138388,5008,550409,11132,91099,7101,111409,5192,99195,7059,52398,6050,262840,2509,19643,2334,61400,4164,42385,4641,90522,4283,22650,3010,26240,3923,553610,2301,63253,3367,356564,8149,43397,4783,19975,2694,50377,3974,20044,3180,226448,1291,55492,3160,132445,4266,5317,1223,912,545,26168,2883,6114,1634,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6849679,1334,818592,13722,3308475,32144,352212,12796,1076578,14564,998666,20027,295156,13140,1869241,3383,96087,5899,380487,11810,137985,7436,884356,12176,221561,8492,148765,7956,3609537,3676,370103,9768,2221355,23241,188594,9641,188443,9061,522206,13624,118836,7219,1370901,2427,352402,7957,706633,11220,25633,2940,3779,858,254899,7380,27555,3480,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1556719,2031,245365,6732,658099,16531,108360,7326,225056,8699,246368,10209,73471,7715,459294,3436,35709,3066,93757,6486,48374,5198,170334,6322,72252,4760,38868,4409,754421,4275,114571,5423,388321,11785,51418,4355,52933,4909,121850,6773,25328,4414,343004,1878,95085,3978,176021,5459,8568,1514,1789,723,52266,3919,9275,2149,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15144450,3252,2172074,21428,6419822,44660,876860,18678,2250209,25942,2430152,30730,995333,23892,4491139,6483,332811,9441,803758,16809,383557,12169,1818930,21950,603124,15289,548959,16893,7606564,7128,970769,17133,4169526,32456,432459,14975,421396,12716,1251076,19872,361338,14492,3046747,4042,868494,13235,1446538,16205,60844,4611,9883,1777,575952,11952,85036,6666,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7710230,3621,1130861,14482,3812741,39661,457898,17099,894377,19386,1005376,21919,408977,16976,2171014,7553,186851,6691,571806,14019,211992,11018,688411,14548,276775,11718,235179,13364,3953864,8250,524184,10610,2363238,26749,222303,10681,198252,10274,505073,15243,140814,8982,1585352,4437,419826,9115,877697,12211,23603,2670,7714,1384,223528,8953,32984,4467,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,556564,1497,100163,4517,304999,9045,40931,4528,34856,3493,44175,3941,31440,4189,185844,2664,27507,2799,60545,4303,26502,3580,28992,2995,17600,2375,24698,3673,264227,2349,39940,3108,180346,5402,12510,2586,5652,1250,20185,2513,5594,1348,106493,926,32716,2331,64108,2747,1919,737,212,227,6390,1133,1148,592,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8744317,2663,1414839,16623,4274198,28649,641632,19503,958698,15422,1054316,18612,400634,15906,2435259,5751,218753,7862,616925,12896,317102,11230,741464,13495,297135,10559,243880,9821,4444574,6460,654438,11233,2637685,20512,285962,12838,211695,8080,528332,13170,126462,8636,1864484,4038,541648,10198,1019588,12003,38568,3362,5539,1326,228849,7703,30292,3248,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2862307,1659,418475,7876,1412001,14735,171558,8224,319128,7957,386048,8521,155097,8083,866324,3285,67633,3311,261920,8020,91907,5483,237447,6720,117487,5565,89930,6162,1413350,4126,188205,5834,832966,9759,70667,4566,79404,4556,187694,6065,54414,4828,582633,2532,162637,4754,317115,5692,8984,1723,2277,655,80867,3325,10753,1527,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3182498,2187,443919,9767,1561161,20156,243263,10822,308418,9237,354512,12484,271225,15213,903388,4509,61460,4211,225869,8824,114090,7321,238335,8434,102768,6750,160866,10259,1589207,4631,199414,7034,945352,15803,112272,7538,68745,5186,175008,8372,88416,7513,689903,2874,183045,5600,389940,7846,16901,2353,1338,586,76736,4387,21943,3125,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9727420,2379,1521632,15101,4750045,28537,641847,16058,1201502,15768,1157727,19325,454667,13881,2627781,4715,220397,8584,601749,14012,295189,10109,946029,12700,290853,10953,273564,11263,4916159,5584,658876,11269,2985694,20185,300937,11021,249068,9494,580545,12019,141039,8551,2183480,3743,642359,9016,1162602,11384,45721,3770,6405,1277,286329,8473,40064,3585,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,811550,768,132056,5369,371160,10170,49545,5589,117430,6047,102295,6639,39064,5408,232957,1712,20788,2252,48732,4045,21481,3453,95874,5315,23158,2903,22924,3751,408950,1938,56752,3975,239149,7098,23539,3388,20567,3016,56919,4468,12024,2922,169643,1278,54516,2816,83279,3894,4525,1475,989,688,22218,3036,4116,1136,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3789398,2280,551170,11427,1802879,25564,184762,10435,498582,13535,550114,13829,201891,13477,1041228,5496,81947,5486,237676,9920,83382,6098,363719,11730,158937,7834,115567,8212,1900994,5517,263623,8962,1079898,18009,90640,6655,130535,7710,267887,9176,68411,7418,847176,2557,205600,7236,485305,8143,10740,2170,4328,1307,123290,5219,17913,3105,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
