GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001EA,B23002A_001MA,B23002A_002EA,B23002A_002MA,B23002A_003EA,B23002A_003MA,B23002A_004EA,B23002A_004MA,B23002A_005MA,B23002A_005EA,B23002A_006EA,B23002A_006MA,B23002A_007EA,B23002A_007MA,B23002A_008EA,B23002A_008MA,B23002A_009MA,B23002A_009EA,B23002A_010MA,B23002A_010EA,B23002A_011EA,B23002A_011MA,B23002A_012EA,B23002A_012MA,B23002A_013EA,B23002A_013MA,B23002A_014MA,B23002A_014EA,B23002A_015MA,B23002A_015EA,B23002A_016EA,B23002A_016MA,B23002A_017EA,B23002A_017MA,B23002A_018EA,B23002A_018MA,B23002A_019MA,B23002A_019EA,B23002A_020MA,B23002A_020EA,B23002A_021EA,B23002A_021MA,B23002A_022EA,B23002A_022MA,B23002A_023EA,B23002A_023MA,B23002A_024MA,B23002A_024EA,B23002A_025MA,B23002A_025EA,B23002A_026EA,B23002A_026MA,B23002A_027EA,B23002A_027MA,B23002A_028EA,B23002A_028MA,B23002A_029MA,B23002A_029EA,B23002A_030MA,B23002A_030EA,B23002A_031MA,B23002A_031EA,B23002A_032EA,B23002A_032MA,B23002A_033EA,B23002A_033MA,B23002A_034MA,B23002A_034EA,B23002A_035MA,B23002A_035EA,B23002A_036MA,B23002A_036EA,B23002A_037EA,B23002A_037MA,B23002A_038EA,B23002A_038MA,B23002A_039EA,B23002A_039MA,B23002A_040EA,B23002A_040MA,B23002A_041MA,B23002A_041EA,B23002A_042MA,B23002A_042EA,B23002A_043MA,B23002A_043EA,B23002A_044EA,B23002A_044MA,B23002A_045EA,B23002A_045MA,B23002A_046MA,B23002A_046EA,B23002A_047MA,B23002A_047EA,B23002A_048MA,B23002A_048EA,B23002A_049EA,B23002A_049MA,B23002A_050EA,B23002A_050MA,B23002A_051MA,B23002A_051EA,B23002A_052MA,B23002A_052EA,B23002A_053MA,B23002A_053EA,B23002A_054EA,B23002A_054MA,B23002A_055EA,B23002A_055MA,B23002A_056EA,B23002A_056MA,B23002A_057MA,B23002A_057EA,B23002A_058MA,B23002A_058EA,B23002A_059EA,B23002A_059MA,B23002A_060EA,B23002A_060MA,B23002A_061EA,B23002A_061MA,B23002A_062MA,B23002A_062EA,B23002A_063MA,B23002A_063EA,B23002A_064MA,B23002A_064EA,B23002A_065EA,B23002A_065MA,B23002A_066EA,B23002A_066MA,B23002A_067EA,B23002A_067MA,B23002A_068MA,B23002A_068EA,B23002A_069MA,B23002A_069EA,B23002A_070EA,B23002A_070MA,B23002A_071EA,B23002A_071MA,B23002A_072EA,B23002A_072MA,B23002A_073EA,B23002A_073MA,B23002A_074MA,B23002A_074EA,B23002A_075MA,B23002A_075EA,B23002A_076EA,B23002A_076MA,B23002A_077EA,B23002A_077MA,B23002A_078EA,B23002A_078MA,B23002A_079MA,B23002A_079EA,state
0400000US13,4953189,12491,2430096,8010,164352,4643,61563,4337,2454,575,59109,4291,52120,4279,6989,1445,102789,4322,198133,4401,159311,4856,9394,1212,149917,4977,136637,5208,13280,2006,38822,2952,1212242,6104,1075829,7896,19033,2154,1056796,8163,1023302,8780,33494,3023,136413,7058,400392,2371,289110,4885,70,117,289040,4901,280293,4906,8747,1721,111282,4563,162210,4596,57699,2714,55438,2642,2261,645,104511,4326,292767,4451,42722,2813,41845,2798,877,398,250045,4635,2523093,7690,157710,5432,58757,3892,23,27,58734,3892,48785,3490,9949,1803,98953,4779,181236,4733,125810,4328,814,372,124996,4354,116211,4536,8785,1493,55426,3734,1201340,5474,888939,9768,1712,720,887227,9594,848226,9924,39001,3697,312401,8349,420936,2405,240262,5447,92,156,240170,5429,234381,5458,5789,1082,180674,5586,179913,4233,45355,3330,44521,3340,834,401,134558,4372,381958,4372,29802,2447,29062,2414,740,343,352156,4109,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,306280,3468,166587,2309,6089,823,3890,785,1360,660,2530,802,1993,880,537,415,2199,632,16400,921,15208,1125,9704,933,5504,1149,4592,1042,912,581,1192,553,80660,1671,72796,1858,16036,1747,56760,2132,54677,2183,2083,841,7864,1209,26977,717,19355,1274,35,57,19320,1284,18968,1302,352,230,7622,1198,13178,1081,5484,953,5484,953,0,187,7694,1124,23283,1055,4154,889,4098,919,56,91,19129,1215,139693,1911,4479,772,1498,542,143,133,1355,505,1275,501,80,88,2981,751,9036,718,6301,848,948,401,5353,745,4973,801,380,353,2735,679,67149,1564,50033,1997,1521,482,48512,2032,45670,2147,2842,835,17116,1649,24900,659,16491,1202,0,187,16491,1202,16048,1209,443,274,8409,1184,13263,879,5310,1019,5166,1005,144,96,7953,918,20866,922,2842,699,2662,708,180,180,18024,946,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1206898,5475,599625,3129,45734,2262,21305,2481,128,35,21177,2482,19042,2332,2135,690,24429,2448,50624,1983,39983,2470,743,572,39240,2648,34409,2753,4831,1432,10641,2144,286893,2691,252223,4260,1896,830,250327,4135,242094,4696,8233,1897,34670,3396,97206,890,67231,2627,0,201,67231,2627,64966,2699,2265,767,29975,2607,43544,1936,12981,1632,12687,1599,294,228,30563,2230,75624,2191,9437,1284,9160,1264,277,231,66187,2234,607273,3559,43897,2442,24251,2265,0,201,24251,2265,21132,2255,3119,1287,19646,2006,44975,1730,35011,2152,601,551,34410,2255,31428,2339,2982,1018,9964,1750,283494,2186,205476,4876,115,193,205361,4889,199842,4998,5519,1343,78018,4272,101609,1115,60402,3027,0,201,60402,3027,59161,3079,1241,494,41207,2957,45803,2064,12622,1848,12347,1804,275,229,33181,2064,87495,2269,7203,1365,6946,1380,257,220,80292,2147,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7454518,19224,3654961,12015,231732,4440,93709,3774,1764,951,91945,3751,74897,3587,17048,2408,138023,4234,289845,3811,223496,5747,2328,1181,221168,5757,200718,6146,20450,3011,66349,4104,1804753,7570,1636531,9023,5996,1450,1630535,9019,1559726,8825,70809,4250,168222,6010,634986,2595,466576,5724,0,190,466576,5724,449596,5666,16980,1667,168410,5608,240934,4531,94010,3686,91125,3644,2885,924,146924,4163,452711,5290,65638,3070,64021,3026,1617,552,387073,5239,3799557,10177,220144,4095,97123,3980,710,416,96413,3996,82794,3932,13619,1908,123021,4818,274408,3619,210729,4200,268,308,210461,4195,197084,4071,13377,1758,63679,3787,1768251,6691,1409671,11604,1315,588,1408356,11663,1358499,11517,49857,3589,358580,8964,656231,2559,419619,5786,18,29,419601,5786,406551,6058,13050,1631,236612,5877,263034,5066,81150,3768,79102,3716,2048,532,181884,5171,617489,4990,51835,3085,49835,3080,2000,570,565654,5508,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4491185,6385,2194417,4285,152351,3914,69450,4048,86,114,69364,4056,58415,3620,10949,1733,82901,3332,192028,2564,147540,3883,22,96,147518,3841,135561,3818,11957,1958,44488,3827,1059063,3420,933518,7026,2454,823,931064,7003,898952,7364,32112,2830,125545,6140,377002,1389,270424,4731,172,204,270252,4692,263314,4830,6938,1334,106578,4321,152964,3383,57603,2841,56817,2841,786,419,95361,4083,261009,3529,34228,2772,33542,2687,686,385,226781,3935,2296768,4900,142250,3356,62011,3269,0,197,62011,3269,54180,3141,7831,1219,80239,3671,182439,3136,138748,3855,0,197,138748,3855,130147,3726,8601,1518,43691,3312,1057225,3236,821380,8113,188,233,821192,8098,793270,8315,27922,2649,235845,7352,393037,1146,240790,5185,0,197,240790,5185,234963,5089,5827,1186,152247,5375,167385,3756,44098,2827,43480,2832,618,329,123287,3790,354432,3780,29419,2428,28979,2425,440,292,325013,3821,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2281356,4271,1120964,2621,79199,2169,39187,2438,6,11,39181,2439,34824,2251,4357,1072,40012,2276,98337,2131,78908,2740,148,173,78760,2752,73683,3003,5077,1288,19429,2179,519250,2357,475939,3648,1324,668,474615,3736,461834,3887,12781,1723,43311,2715,197834,834,152552,2516,73,126,152479,2508,148540,2677,3939,1016,45282,2485,79931,2207,31619,2049,31303,2038,316,185,48312,2137,146413,2238,23336,1669,22869,1665,467,209,123077,2525,1160392,2655,74693,2258,42694,2186,1,4,42693,2187,38822,2218,3871,926,31999,1975,93194,1800,77245,2337,24,35,77221,2336,73600,2500,3621,1228,15949,2030,507518,2278,428113,3992,9,18,428104,3992,416686,4496,11418,1446,79405,4070,201906,967,137303,2882,0,163,137303,2882,134049,3096,3254,732,64603,3097,84196,1933,25003,1856,24572,1857,431,239,59193,2201,198885,1968,18453,1757,18194,1753,259,161,180432,2673,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1954718,5872,960761,3728,68718,2265,32851,2334,756,397,32095,2369,27402,2493,4693,932,35867,2230,89147,2086,73252,3148,4053,941,69199,2927,62865,2891,6334,1418,15895,2468,454085,2673,414998,3935,7501,1235,407497,4105,397186,4140,10311,1534,39087,2768,162886,1092,123313,2439,0,177,123313,2439,119996,2524,3317,993,39573,2375,65415,2415,29735,1861,29286,1857,449,249,35680,2185,120510,2430,19141,1660,18877,1652,264,291,101369,2259,993957,3480,62057,2663,32823,2747,6,11,32817,2745,28533,2697,4284,1061,29234,2243,81619,2170,64084,2659,260,224,63824,2641,59399,2911,4425,1193,17535,2113,450287,2220,360478,4623,271,175,360207,4621,350226,4816,9981,1386,89809,4667,170860,1000,109400,2663,47,79,109353,2649,106639,2556,2714,759,61460,2638,67680,2114,21648,1823,21436,1822,212,196,46032,1952,161454,2285,15260,1575,15006,1555,254,193,146194,2459,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3134432,5370,1524175,3608,102516,3987,43513,2610,650,325,42863,2602,36566,2721,6297,1248,59003,3572,125851,3277,99715,3535,4124,930,95591,3385,85942,3125,9649,1558,26136,1987,742956,2779,606516,5554,5116,871,601400,5668,573119,6620,28281,3247,136440,5142,259679,1004,160621,3435,45,76,160576,3426,156331,3480,4245,941,99058,3388,105325,3278,33682,2512,32937,2520,745,365,71643,2908,187848,3401,22993,2037,22163,2029,830,406,164855,3720,1610257,3420,96876,3877,41358,2940,38,65,41320,2928,36566,2851,4754,1198,55518,3577,119071,2626,88927,3160,243,191,88684,3151,80842,2908,7842,1411,30144,2780,749167,2260,548102,6996,704,324,547398,6977,523558,7316,23840,2639,201065,7123,277943,775,141629,4052,20,33,141609,4054,138645,3930,2964,988,136314,4122,118555,3761,27824,2484,26962,2418,862,528,90731,3874,248645,3769,17563,1744,17049,1702,514,314,231082,3758,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2354275,6152,1154140,3763,71515,3027,25833,3056,891,385,24942,3053,19564,2690,5378,1417,45682,2629,93413,2996,69645,4012,2307,714,67338,4079,60079,3480,7259,1838,23768,2797,565288,3165,483648,5130,6088,1101,477560,5133,457517,5556,20043,2441,81640,4597,198200,1508,133361,3189,0,214,133361,3189,128478,3353,4883,1142,64839,3605,79724,2617,29356,2352,28498,2326,858,458,50368,2903,146000,2572,24234,2448,23857,2376,377,273,121766,3225,1200135,4329,69548,3780,24011,2460,177,220,23834,2458,21526,2328,2308,856,45537,2909,80829,2547,55950,2461,555,350,55395,2491,51962,2515,3433,1057,24879,2409,562759,2815,411772,7410,659,496,411113,7365,393490,7528,17623,2300,150987,6885,206992,1117,111213,3666,0,214,111213,3666,108621,3806,2592,965,95779,3660,85972,3008,21417,1962,20900,1960,517,321,64555,3162,194035,2976,16064,1752,15301,1685,763,500,177971,3233,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1062740,2061,516223,1458,32163,1203,15457,1526,0,175,15457,1526,13166,1465,2291,698,16706,1514,35379,1057,27000,1567,167,219,26833,1575,25061,1571,1772,624,8379,1494,230791,851,200665,2350,809,422,199856,2384,192155,2850,7701,1297,30126,2395,98698,101,69066,1889,15,25,69051,1890,66337,2002,2714,924,29632,1880,42090,1870,15823,1720,15536,1704,287,166,26267,1715,77102,1864,12218,1467,11768,1451,450,281,64884,1925,546517,1427,29856,1478,15818,1775,0,175,15818,1775,14248,1650,1570,641,14038,1423,32736,1233,26183,1650,3,11,26180,1650,24337,1832,1843,775,6553,1305,236016,569,193214,2898,225,224,192989,2875,186985,2975,6004,1152,42802,2810,105659,460,69384,2244,66,106,69318,2250,67341,2297,1977,786,36275,2238,46830,1936,15632,1937,15266,1890,366,315,31198,2119,95420,1945,10474,1596,9884,1523,590,418,84946,2182,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2752987,8816,1342329,5657,80003,2810,30864,2452,192,267,30672,2464,26180,2428,4492,956,49139,2581,101492,2259,78637,3183,3691,1278,74946,2824,67716,2869,7230,1303,22855,2211,645069,3804,591373,5587,12355,1582,579018,5694,559537,6144,19481,2297,53696,4155,243560,1196,188634,3150,152,133,188482,3136,182589,3301,5893,1061,54926,2915,94246,2631,44380,2326,42673,2309,1707,699,49866,2530,177959,2759,33044,2217,32079,2243,965,395,144915,3035,1410658,4426,71250,2373,32280,2392,19,38,32261,2390,30182,2402,2079,740,38970,2440,96460,1829,70916,2794,374,310,70542,2795,65036,3149,5506,1284,25544,2316,646449,3352,530631,5487,2213,817,528418,5541,507449,5562,20969,2464,115818,5407,255941,1412,172524,3639,28,46,172496,3635,167955,3813,4541,924,83417,3690,99264,2685,31994,1913,31634,1915,360,241,67270,2719,241294,2899,26654,2486,25970,2438,684,364,214640,3302,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4530289,12598,2173720,7619,140503,3243,55250,3160,142,174,55108,3158,46105,3081,9003,1805,85253,3637,183192,2595,140813,3687,866,573,139947,3702,127512,3829,12435,1991,42379,3437,1036450,4656,932148,7472,2449,627,929699,7489,894655,8009,35044,3079,104302,5892,384284,1895,297100,4423,0,210,297100,4423,287658,4710,9442,1434,87184,4371,148724,3452,67088,2910,63894,2931,3194,787,81636,3554,280567,3432,52275,2624,50623,2665,1652,579,228292,3979,2356569,7268,140498,3229,62444,2949,0,210,62444,2949,56316,2932,6128,1216,78054,3700,181413,2306,135862,3960,22,40,135840,3956,129030,3938,6810,1169,45551,3630,1062314,4643,878118,6926,183,137,877935,6930,848618,7267,29317,2965,184196,6182,412525,1721,282452,4945,0,210,282452,4945,273891,5055,8561,1456,130073,4684,171652,5455,68210,3739,66210,3692,2000,788,103442,5437,388167,5370,38860,2309,37715,2206,1145,558,349307,5853,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6431934,6730,3161292,4251,203357,3188,86876,3071,113,155,86763,3091,70772,3181,15991,1787,116481,3827,262623,2091,211416,3704,417,284,210999,3715,193402,3837,17597,2102,51207,3377,1465728,2936,1295843,6352,2455,771,1293388,6269,1239387,7554,54001,3479,169885,5720,578278,1163,394539,4345,49,62,394490,4345,381386,4306,13104,1394,183739,4271,227435,4292,72197,3128,69693,3022,2504,672,155238,3812,423871,4357,51311,2303,49897,2315,1414,312,372560,4141,3270642,4697,190827,3469,88088,3148,0,170,88088,3148,77236,3162,10852,1559,102739,3401,249151,2013,199105,4141,109,107,198996,4136,186253,4169,12743,1845,50046,3525,1441778,2844,1117677,7892,256,217,1117421,7846,1076421,8007,41000,3264,324101,7735,599367,1213,353866,5601,0,170,353866,5601,343981,5691,9885,1600,245501,5761,242665,4310,58082,2832,56513,2748,1569,449,184583,4317,546854,4038,36382,2513,35468,2422,914,413,510472,4517,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3764819,6038,1857877,3950,112293,2430,58116,2774,22,37,58094,2774,51506,2697,6588,1190,54177,2922,142830,1899,122209,2818,69,86,122140,2804,115886,2926,6254,1090,20621,2199,894955,2394,830422,4123,1293,533,829129,4268,805229,4392,23900,1831,64533,3588,339694,907,260661,3557,14,24,260647,3555,252938,3723,7709,1207,79033,3479,128941,2792,50726,2400,49715,2342,1011,337,78215,2604,239164,2887,34410,1901,33766,1886,644,318,204754,3226,1906942,3668,108774,2869,61879,2515,0,153,61879,2515,57828,2522,4051,789,46895,2302,137027,1979,120307,2176,0,153,120307,2176,115528,2532,4779,1148,16720,1806,871095,2311,748955,4969,309,157,748646,4930,730763,5609,17883,2154,122140,4847,346155,868,246384,3350,0,153,246384,3350,241260,3445,5124,868,99771,3283,140426,2436,44359,2163,43458,2073,901,352,96067,2518,303465,2553,25474,1667,24804,1628,670,359,277991,2774,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
