GEO_ID,B19113A_001E,B19113A_001M,NAME,B19113A_001EA,B19113A_001MA,state
0400000US01,70444,1051,Alabama,null,null,01
0400000US02,96284,2822,Alaska,null,null,02
0400000US04,70845,796,Arizona,null,null,04
0400000US05,61659,927,Arkansas,null,null,05
0400000US06,88168,672,California,null,null,06
0400000US08,88013,1431,Colorado,null,null,08
0400000US09,102596,1726,Connecticut,null,null,09
0400000US10,81727,2179,Delaware,null,null,10
0400000US11,202498,7804,District of Columbia,null,null,11
0400000US12,68286,586,Florida,null,null,12
0400000US13,77073,938,Georgia,null,null,13
0400000US15,93695,4292,Hawaii,null,null,15
0400000US16,65474,1467,Idaho,null,null,16
0400000US17,86129,703,Illinois,null,null,17
0400000US18,71311,640,Indiana,null,null,18
0400000US19,76641,904,Iowa,null,null,19
0400000US20,74529,964,Kansas,null,null,20
0400000US21,63454,1104,Kentucky,null,null,21
0400000US22,73312,1643,Louisiana,null,null,22
0400000US23,72904,1747,Maine,null,null,23
0400000US24,109907,1331,Maryland,null,null,24
0400000US25,104068,1370,Massachusetts,null,null,25
0400000US26,73801,649,Michigan,null,null,26
0400000US27,91254,710,Minnesota,null,null,27
0400000US28,69063,1762,Mississippi,null,null,28
0400000US29,70865,645,Missouri,null,null,29
0400000US30,71130,1800,Montana,null,null,30
0400000US31,77426,1131,Nebraska,null,null,31
0400000US32,75420,1679,Nevada,null,null,32
0400000US33,91967,2345,New Hampshire,null,null,33
0400000US34,104459,1107,New Jersey,null,null,34
0400000US35,61952,1467,New Mexico,null,null,35
0400000US36,92002,723,New York,null,null,36
0400000US37,73117,900,North Carolina,null,null,37
0400000US38,86045,1581,North Dakota,null,null,38
0400000US39,73574,634,Ohio,null,null,39
0400000US40,65673,860,Oklahoma,null,null,40
0400000US41,74235,1286,Oregon,null,null,41
0400000US42,79599,674,Pennsylvania,null,null,42
0400000US44,91514,1636,Rhode Island,null,null,44
0400000US45,72432,925,South Carolina,null,null,45
0400000US46,77691,1795,South Dakota,null,null,46
0400000US47,66550,671,Tennessee,null,null,47
0400000US48,73090,666,Texas,null,null,48
0400000US49,80717,981,Utah,null,null,49
0400000US50,75065,2266,Vermont,null,null,50
0400000US51,92998,1340,Virginia,null,null,51
0400000US53,87122,835,Washington,null,null,53
0400000US54,57208,1575,West Virginia,null,null,54
0400000US55,78778,833,Wisconsin,null,null,55
0400000US56,75466,2226,Wyoming,null,null,56
0400000US72,23985,829,Puerto Rico,null,null,72
