GEO_ID,B06011_001E,B06011_001M,B06011_002E,B06011_002M,B06011_003E,B06011_003M,B06011_004E,B06011_004M,B06011_005E,B06011_005M,NAME,B06011_001MA,B06011_001EA,B06011_002MA,B06011_002EA,B06011_003MA,B06011_003EA,B06011_004EA,B06011_004MA,B06011_005EA,B06011_005MA,state
0400000US01,25055,318,23307,403,29315,781,30660,4400,25753,1428,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,31686,614,22034,953,40570,1192,35650,3890,27370,2214,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,29182,390,25035,506,32431,369,31376,1805,25050,578,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,24778,422,23663,544,25912,503,27165,3298,25356,1231,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,31136,90,30651,140,41392,291,36377,1246,27108,163,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,34945,386,29352,851,40027,450,36037,3141,30889,638,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,36009,408,35380,515,44577,1538,20407,1569,31481,756,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,32130,576,30289,963,34123,1797,30424,4171,34767,4402,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,49075,2327,26664,1787,62277,1894,47375,13599,45487,5253,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,26667,128,24783,386,30715,174,23938,1132,23294,358,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,28415,377,24267,453,34823,520,30346,1810,27795,881,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,35177,586,35628,823,38523,2977,32482,3945,30962,814,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,25688,490,24592,974,26561,761,28738,8817,24727,2296,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,31666,151,31528,170,35727,469,26429,1418,30093,508,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US18,28756,368,28601,496,29699,572,30502,3699,26513,934,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,30974,259,31576,291,29908,744,27490,5427,28069,1512,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,30124,289,28882,589,31749,463,32412,7560,27380,1155,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,25791,294,24612,448,29135,875,31220,3488,25239,1182,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,24871,377,23639,502,29379,1221,27947,3804,24744,1442,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,27980,691,26448,660,30998,745,36667,5213,24492,3290,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US24,38296,499,31512,369,48439,984,41133,3392,35299,865,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,36349,278,35866,376,46223,737,20165,1455,31897,533,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,28747,259,28395,296,30039,427,29294,3181,28819,1328,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,34709,373,34205,384,38325,729,37276,4902,28549,1295,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,24020,453,22223,326,27359,845,33225,7249,26841,2136,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,28152,399,27309,348,30086,469,32032,3154,26927,990,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,27191,509,26691,769,27926,1021,33299,6082,22056,2524,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31436,270,31632,347,31872,584,37178,4508,27433,1213,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,30446,260,25593,863,31964,387,30507,2698,27907,924,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,34060,909,30071,801,38586,1272,32403,7477,31160,1797,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,36331,219,35477,379,44894,947,23731,1918,32248,378,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US35,24856,558,22161,460,29220,1200,30542,3675,20947,820,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,31750,119,32344,157,41463,468,20774,662,28387,480,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US37,27494,260,24507,302,32696,507,28636,3994,26428,404,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,33648,944,35282,754,31890,850,33937,3421,30428,7077,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,28831,261,28456,305,30171,330,23960,2087,28875,1505,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,26288,254,25526,330,27787,639,30863,2938,25193,981,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,29841,465,27925,758,31382,453,30764,3336,27072,982,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,30285,143,30006,192,32578,551,21168,1036,28127,1167,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,30402,540,30970,754,33859,2315,25441,5469,23845,2622,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US45,26086,220,22842,422,30705,338,30403,2840,25805,849,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30245,359,30046,674,30900,779,29321,6445,27573,2972,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US47,26670,233,24904,376,30416,321,31446,3321,25385,798,Tennessee,null,null,null,null,null,null,null,null,null,null,47
