GEO_ID,B20003_001E,B20003_001M,B20003_002E,B20003_002M,B20003_003E,B20003_003M,B20003_004E,B20003_004M,B20003_005E,B20003_005M,B20003_006E,B20003_006M,B20003_007E,B20003_007M,NAME,B20003_001EA,B20003_001MA,B20003_002EA,B20003_002MA,B20003_003MA,B20003_003EA,B20003_004MA,B20003_004EA,B20003_005EA,B20003_005MA,B20003_006MA,B20003_006EA,B20003_007EA,B20003_007MA,state
0400000US01,96906907800,1349332346,60750026600,966553541,54187167300,900085313,6562859300,364052017,36156881200,821440700,28988512800,752454541,7168368400,692769646,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,20883937400,661681902,13192452000,467933597,10318123200,463898165,2874328800,245881578,7691485400,392470749,5968318500,392131592,1723166900,146199948,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,156855870000,1614274433,96833706800,1335929142,83893104400,1362679616,12940602400,598013471,60022163100,908469718,47829895500,861560587,12192267600,471673264,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,57968895000,997786572,36027510500,935286820,31735053400,969092884,4292457100,328830961,21941384500,492715192,17902941300,515371816,4038443200,214333035,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1128663348300,6010729094,704110453300,4675587901,602908664100,4420892871,101201789200,1722603619,424552895000,2864168276,329217262300,2860642761,95335632700,1467520783,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,166292178100,1931557093,105616592000,1554027158,92259181700,1485850782,13357410300,533555840,60675586100,884808802,47635773200,799460396,13039812800,490006546,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,121100969800,1948323155,75841222300,1620009485,66480099500,1667309053,9361122800,572963476,45259747500,904670456,35767903000,871147527,9491844400,431551177,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,24614279900,760511590,14486712300,603678060,12815282400,578479350,1671429800,189349588,10127567700,423816062,8230420400,354847623,1897147200,308149643,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,31322918100,813438116,17192728700,697423189,15461799300,665737039,1730929400,281563087,14130189400,518532222,12199773500,499726343,1930415900,193591149,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,458900065200,3487047006,280236215800,2840501504,240755715100,2721923402,39480500700,1335005238,178663849400,1853669383,142639539200,1744285137,36024310200,865552341,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,252327517700,2620088362,156036281500,2155554840,137925190300,2131500697,18111091200,991714431,96291236200,1171027487,78534950900,1244797426,17756285300,588297046,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,37368587800,779110786,22787575600,624302339,19926289100,626363050,2861286500,208122470,14581012100,454596156,11916996300,423996948,2664015900,210943932,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,34428419100,1024521862,22864081800,901935022,19810921800,900668049,3053159900,244274954,11564337300,422353695,8595822400,412879761,2968514900,225150416,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,355006047600,2739533764,222695065100,2304307307,196239650300,2210879371,26455414800,976667509,132310982500,1577690783,105974085800,1480855713,26336896700,605657079,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,150938599400,1714631265,95324128500,1298810118,83938682100,1220141196,11385446400,622054810,55614470900,940841954,44118925500,837723000,11495545300,406337172,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,76643225100,1016601913,47865898100,809776149,42603565600,808960722,5262332500,288318648,28777327000,505474876,23303807200,532296469,5473519700,188959913,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,69710974700,952104044,44697159100,842558135,39936129700,869457516,4761029300,335374585,25013815700,469698747,20421430000,449102646,4592385700,196366957,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,91177124300,1142902147,56018002500,972991461,49062159900,933541799,6955842700,368854588,35159121800,709486377,28059222500,672509977,7099899300,323411291,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,96205758600,1504618821,61066448700,1317295581,53008874200,1399101689,8057574500,440743188,35139309800,699872095,28904226700,703485387,6235083100,359922469,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,31127894800,704213521,18031367500,605045900,15136364200,589959472,2895003300,272198939,13096527200,313056731,10156919700,321069486,2939607600,203216602,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,198657593200,2059022334,115933802600,1447915639,103162362400,1507105088,12771440200,653540639,82723790500,1388781389,68663044300,1198017411,14060746200,574516632,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
