GEO_ID,C24030_001E,C24030_001M,C24030_002E,C24030_002M,C24030_003E,C24030_003M,C24030_004E,C24030_004M,C24030_005E,C24030_005M,C24030_006E,C24030_006M,C24030_007E,C24030_007M,C24030_008E,C24030_008M,C24030_009E,C24030_009M,C24030_010E,C24030_010M,C24030_011E,C24030_011M,C24030_012E,C24030_012M,C24030_013E,C24030_013M,C24030_014E,C24030_014M,C24030_015E,C24030_015M,C24030_016E,C24030_016M,C24030_017E,C24030_017M,C24030_018E,C24030_018M,C24030_019E,C24030_019M,C24030_020E,C24030_020M,C24030_021E,C24030_021M,C24030_022E,C24030_022M,C24030_023E,C24030_023M,C24030_024E,C24030_024M,C24030_025E,C24030_025M,C24030_026E,C24030_026M,C24030_027E,C24030_027M,C24030_028E,C24030_028M,C24030_029E,C24030_029M,C24030_030E,C24030_030M,C24030_031E,C24030_031M,C24030_032E,C24030_032M,C24030_033E,C24030_033M,C24030_034E,C24030_034M,C24030_035E,C24030_035M,C24030_036E,C24030_036M,C24030_037E,C24030_037M,C24030_038E,C24030_038M,C24030_039E,C24030_039M,C24030_040E,C24030_040M,C24030_041E,C24030_041M,C24030_042E,C24030_042M,C24030_043E,C24030_043M,C24030_044E,C24030_044M,C24030_045E,C24030_045M,C24030_046E,C24030_046M,C24030_047E,C24030_047M,C24030_048E,C24030_048M,C24030_049E,C24030_049M,C24030_050E,C24030_050M,C24030_051E,C24030_051M,C24030_052E,C24030_052M,C24030_053E,C24030_053M,C24030_054E,C24030_054M,C24030_055E,C24030_055M,NAME,C24030_001MA,C24030_001EA,C24030_002MA,C24030_002EA,C24030_003MA,C24030_003EA,C24030_004EA,C24030_004MA,C24030_005EA,C24030_005MA,C24030_006MA,C24030_006EA,C24030_007MA,C24030_007EA,C24030_008MA,C24030_008EA,C24030_009EA,C24030_009MA,C24030_010EA,C24030_010MA,C24030_011EA,C24030_011MA,C24030_012EA,C24030_012MA,C24030_013MA,C24030_013EA,C24030_014MA,C24030_014EA,C24030_015EA,C24030_015MA,C24030_016EA,C24030_016MA,C24030_017EA,C24030_017MA,C24030_018MA,C24030_018EA,C24030_019MA,C24030_019EA,C24030_020EA,C24030_020MA,C24030_021EA,C24030_021MA,C24030_022EA,C24030_022MA,C24030_023EA,C24030_023MA,C24030_024MA,C24030_024EA,C24030_025EA,C24030_025MA,C24030_026EA,C24030_026MA,C24030_027EA,C24030_027MA,C24030_028MA,C24030_028EA,C24030_029MA,C24030_029EA,C24030_030MA,C24030_030EA,C24030_031EA,C24030_031MA,C24030_032EA,C24030_032MA,C24030_033EA,C24030_033MA,C24030_034MA,C24030_034EA,C24030_035MA,C24030_035EA,C24030_036EA,C24030_036MA,C24030_037EA,C24030_037MA,C24030_038EA,C24030_038MA,C24030_039MA,C24030_039EA,C24030_040MA,C24030_040EA,C24030_041MA,C24030_041EA,C24030_042EA,C24030_042MA,C24030_043EA,C24030_043MA,C24030_044EA,C24030_044MA,C24030_045MA,C24030_045EA,C24030_046MA,C24030_046EA,C24030_047EA,C24030_047MA,C24030_048EA,C24030_048MA,C24030_049EA,C24030_049MA,C24030_050MA,C24030_050EA,C24030_051MA,C24030_051EA,C24030_052MA,C24030_052EA,C24030_053EA,C24030_053MA,C24030_054EA,C24030_054MA,C24030_055MA,C24030_055EA,state
0400000US13,4841845,25084,2510196,15511,35589,2974,31041,2742,4548,1048,298777,10698,350590,10254,95495,5443,284697,8940,227111,9500,195647,8875,31464,3122,65358,5302,132255,6735,81190,5333,51065,4303,340011,8359,197614,7939,5296,1645,137101,6395,235336,8011,126556,5029,108780,6057,208456,7874,40618,3527,167838,7946,110392,6114,126129,7224,2331649,17430,12253,2078,11861,2072,392,293,27723,2650,158762,6991,40213,3925,283097,9248,89245,6311,79080,6006,10165,1667,49200,4385,169532,7838,118717,6334,50815,4211,246888,9683,143725,6377,3215,996,99948,6836,772242,14891,315106,10577,457136,10823,248553,9653,35124,3562,213429,9378,125789,7167,108152,6127,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,680505,8766,352523,6089,7951,1473,7854,1478,97,90,44820,3622,13802,1872,10776,1799,33629,2982,23969,2628,19188,2286,4781,1183,6100,1391,20981,2348,8634,1322,12347,1930,41630,2862,20662,1948,62,114,20906,2443,40011,2999,20517,2017,19494,2170,58755,4337,9662,1532,49093,3879,12869,1768,37230,3094,327982,5104,4152,1246,4082,1255,70,113,4407,935,7114,1434,5279,1172,43160,3457,12694,1885,9875,1540,2819,1056,4242,1046,22955,2311,12509,1838,10446,1615,27260,2644,16963,2186,222,173,10075,1505,97411,4654,41934,2889,55477,3799,58808,4290,6430,1222,52378,3970,16442,2279,24058,2336,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,786913,9714,424073,6899,30321,2699,26211,2241,4110,1051,55007,3881,58985,3973,14199,2078,50663,3985,30842,3116,25322,2935,5520,1142,5983,1326,15752,2097,9236,1583,6516,1422,41025,3027,23614,2477,233,228,17178,2232,46405,4246,22587,2760,23818,2939,29875,3078,5549,1270,24326,2695,22033,2770,22983,2077,362840,6994,8385,2251,7632,2110,753,787,7533,1770,18697,2785,6097,1549,45952,3997,8285,1661,7025,1527,1260,614,7675,1646,22440,2568,15697,2131,6743,1322,32956,3266,18671,2629,194,189,14091,2201,127930,4975,50586,3248,77344,4588,40898,3748,7258,1735,33640,3252,18669,2723,17323,2605,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6234854,24364,3251765,15857,56570,3680,45705,3304,10865,1553,299586,8621,518524,10842,127534,6781,327450,9599,302295,9908,268755,9262,33540,2702,66570,3692,224502,6990,161838,5814,62664,4351,419511,9712,265509,7202,4430,1042,149572,6534,358527,9722,183738,7346,174789,5915,282098,10049,69379,4459,212719,9226,137966,6002,130632,6001,2983089,17406,9012,1629,7911,1550,1101,472,32650,3391,229599,7754,59936,4347,324851,8406,103830,5005,94321,4817,9509,1572,50749,2856,229927,7128,186526,7080,43401,3468,306457,10065,195494,6695,5455,988,105508,5757,1069828,14214,379780,10209,690048,12903,300833,8527,61221,4161,239612,8061,166804,6685,98613,5200,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3184244,18566,1670533,12151,29089,2540,24508,2427,4581,1077,179549,6991,427454,9680,54503,3722,168051,6565,136594,4703,119338,4483,17256,1945,26241,2735,70235,3860,45820,3030,24415,2977,157511,7052,84168,4179,1791,686,71552,5534,168976,6192,90848,5202,78128,4810,122758,4661,28761,2383,93997,4637,71755,4385,57817,3672,1513711,12509,5908,1369,5252,1323,656,338,19755,2387,170196,7460,22052,2450,169958,6502,49248,4046,41228,3780,8020,1560,22415,2284,90991,4078,68376,4090,22615,2039,120767,5731,73362,4946,1637,587,45768,3383,564964,11537,197312,7415,367652,10763,154887,6960,26287,2823,128600,6535,72725,3980,49845,3355,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1619600,9100,848262,6238,50197,2787,48600,2731,1597,509,98873,4762,169303,5033,36057,2482,93891,4596,62799,3369,51528,3238,11271,1532,12310,1401,54828,3400,46495,2953,8333,1390,65658,3848,37010,2730,856,464,27792,2563,87277,3683,50632,3121,36645,2710,56347,3755,14025,1859,42322,3456,32984,2515,27738,2199,771338,6450,11886,1456,11687,1462,199,151,10028,1531,67233,4070,10468,1241,95913,4323,15522,1628,12815,1581,2707,734,12552,1527,72640,3621,64401,3428,8239,1366,54683,3802,33660,2897,593,322,20430,2329,296529,6574,107352,4111,189177,6064,65306,3906,11040,1360,54266,3945,35583,2686,22995,2253,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1436801,9220,765631,7071,38742,2569,30303,2091,8439,1297,82734,4251,133289,5370,28480,2635,78427,4205,56238,3792,43971,3353,12267,1769,14336,1568,39073,3151,29494,2751,9579,1433,77859,4397,50034,3129,694,358,27131,3001,91367,4195,51830,3023,39537,2815,54997,3936,12893,1760,42104,3648,29888,2650,40201,3177,671170,7033,5765,1053,4687,918,1078,461,10169,1755,43944,2999,11865,1717,78788,5433,15262,1972,12772,1893,2490,686,12294,1778,47852,3277,37942,2847,9910,1512,55347,3626,35561,2719,928,416,18858,1861,273456,8542,108120,4871,165336,6880,59404,4445,11866,1774,47538,3689,30682,2747,26342,2226,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1976688,13422,1027502,8672,29343,2576,20889,2204,8454,1352,108613,5060,211795,6759,36514,3476,114910,5819,90942,4462,74796,4116,16146,1915,18019,2097,49103,3975,33754,3160,15349,2299,95519,4914,48537,3211,1614,716,45368,3252,110509,5516,54964,3658,55545,3630,74966,4527,15841,1999,59125,4094,43744,3425,43525,2639,949186,10542,5515,1146,4371,1035,1144,510,9500,1618,78117,3978,12091,1767,122597,5203,32615,2930,28596,2669,4019,1165,14083,1862,63559,4210,53007,3674,10552,1314,74316,4261,45631,3157,1077,556,27608,2999,356669,8465,132505,5145,224164,7402,95129,4613,14878,1888,80251,4063,47259,3975,37736,3157,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2022766,18157,1034047,12527,60529,4661,12765,1888,47764,4493,144692,5986,125693,6122,35537,3533,116103,6504,89796,5432,72453,4883,17343,2614,16784,2358,44534,3053,24826,2424,19708,2529,99691,4859,56563,3391,594,600,42534,4011,101086,5610,49363,3974,51723,4219,90306,6400,20753,2758,69553,5632,47756,3933,61540,5105,988719,11779,7655,1624,1933,680,5722,1474,18958,2585,30699,3251,10434,1818,123928,5703,25668,2881,22469,2725,3199,1003,14354,2494,64394,4797,49682,4375,14712,2035,85010,4902,53545,3393,746,371,30719,3752,376085,9292,140205,6327,235880,8616,126462,6864,29821,3335,96641,6157,53946,3911,51126,3936,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,671486,7484,339159,4966,12195,1741,11973,1696,222,154,44945,3289,45247,3586,10702,1436,44526,3613,18501,2045,15308,2013,3193,918,6411,1290,16664,2016,11542,1579,5122,1199,35753,3198,20208,1982,344,246,15201,2236,47337,3015,22807,2233,24530,2453,25083,2922,6179,1279,18904,2707,14845,2023,16950,1865,332327,5250,3191,920,3115,916,76,125,4342,1128,12777,1682,1734,599,47154,3472,5537,902,4799,847,738,372,6507,1206,26800,2460,22691,2297,4109,992,26835,2258,17411,1860,157,164,9267,1726,138015,5332,46518,2968,91497,4598,32110,2785,6368,1249,25742,2524,16033,2204,11292,1627,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3098182,13207,1571517,9907,8594,1371,6946,1260,1648,613,191744,7270,92488,3870,36612,2910,147693,6057,115479,6805,99634,6407,15845,1957,37342,3187,90853,5670,53271,3915,37582,3764,281185,8510,196375,6148,1712,571,83098,5383,193029,7953,97174,4484,95855,5951,130739,5917,33085,2735,97654,5206,72806,5077,172953,7688,1526665,12762,4959,1243,4527,1177,432,378,22924,2393,41976,3537,15499,1984,138356,6757,40175,3646,35437,3678,4738,1298,25805,2976,100122,4877,67941,4139,32181,2853,202328,7412,142062,6111,858,393,59408,3971,542056,10184,209680,7919,332376,9482,130547,5787,29203,2523,101344,5485,95988,4357,165930,6619,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3599534,16976,1832594,11142,10558,1737,8983,1590,1575,651,194760,9187,220117,7572,55336,4293,196850,7142,103836,6147,83876,5513,19960,2222,45754,3480,133623,6566,98324,5205,35299,2979,291748,8649,207773,6851,2030,763,81945,5345,274763,8634,140083,5517,134680,6749,156807,6918,36756,3502,120051,6499,63742,5069,84700,4415,1766940,11288,4148,1028,3885,1027,263,252,19204,2561,98799,5078,21551,2696,169803,7066,35220,3619,29790,3449,5430,1023,35358,3115,133308,5934,104764,5510,28544,2659,206215,6954,150694,6085,2747,900,52774,3941,738825,10083,272431,7698,466394,9467,157608,6246,35053,2631,122555,5850,90168,5496,56733,4202,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4654612,18869,2429367,12413,39009,2635,33913,2436,5096,813,225170,7429,645819,10606,82011,4512,251931,7518,148856,5925,120626,5765,28230,2458,38351,2918,105446,3834,68308,3460,37138,2526,256070,8008,145835,6743,3574,789,106661,4986,251045,6929,121256,5394,129789,4762,200346,7037,49276,2718,151070,6716,100949,4722,84364,3848,2225245,14014,12558,1537,11628,1476,930,534,23127,2202,235109,7227,31215,2427,259938,8967,52040,3365,44922,3047,7118,1212,27342,2313,148909,5537,114215,4703,34694,2971,188847,7401,115869,5558,3255,983,69723,4816,820768,13304,268610,7980,552158,10582,236920,6626,40638,3082,196282,6337,114114,5068,74358,3475,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2960124,11625,1539549,7966,47489,2680,41832,2551,5657,970,163254,5326,277839,6666,59617,3392,170445,6033,105370,3832,91669,3801,13701,1527,28960,2548,98569,4737,75180,4241,23389,1977,170146,5469,108870,4014,2068,587,59208,3670,191229,6705,83155,3937,108074,4819,116310,5666,33681,2699,82629,4935,57006,3278,53315,2972,1420575,8851,8778,1031,8347,995,431,243,16603,1614,118243,5095,24031,2301,155190,5353,30922,2453,27301,2422,3621,831,22021,1996,112894,4237,92249,4005,20645,1840,122789,5064,79128,4040,3357,774,40304,2984,561840,8333,181996,6433,379844,7009,124871,5110,29913,2328,94958,4707,67603,3172,54790,3158,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1226975,13805,623123,9470,24914,2447,14760,1836,10154,1873,76163,5580,113294,5210,20041,2768,66326,4554,54261,3822,45208,3409,9053,1806,8732,1523,22806,2974,14772,2377,8034,1826,50881,4532,23206,2576,424,430,27251,3497,67066,4075,29991,2785,37075,3127,48650,4651,12953,2101,35697,4211,31683,3507,38306,3777,603852,9190,3797,1171,2900,1110,897,563,6931,1332,48961,4538,5855,1342,71876,4734,19150,2011,16767,1923,2383,745,6668,1452,32757,3142,24534,2548,8223,1721,41356,3496,24422,2863,127,178,16807,2410,236331,8543,83274,5673,153057,6812,73025,4423,16626,1985,56399,3816,25061,2796,32084,3016,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2920301,16939,1507131,11523,38299,2701,34006,2359,4293,1178,170474,6470,244175,7072,53960,3899,170801,6336,117179,5492,99873,4625,17306,1915,31429,3001,90220,5127,62803,4374,27417,2780,156655,6321,91568,5054,1783,575,63304,4111,176231,6962,85913,4898,90318,4962,122487,6430,29323,2767,93164,5660,67442,3891,67779,3736,1413170,11333,9231,1745,8564,1681,667,339,16649,1862,92298,4677,23009,2293,168114,6132,37119,3257,31677,3010,5442,1031,21626,2303,121558,5420,98629,5035,22929,2557,121199,5043,75894,4095,2224,648,43081,3350,532957,10185,182760,6044,350197,9924,136603,6487,23871,2426,112732,6216,75242,4754,57565,3659,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,519277,6932,273234,4677,25847,2513,18275,1826,7572,1260,38311,2950,20024,2526,9005,1627,31462,2417,20784,2172,17330,1973,3454,762,4934,1049,10844,1473,7448,1268,3396,850,23948,2472,14590,1792,103,132,9255,1503,33652,2792,15364,2031,18288,2135,29229,2687,6703,1428,22526,2690,9915,1712,15279,1735,246043,4732,7201,1367,6382,1261,819,469,3873,917,6273,1114,2242,710,30704,3173,5995,1111,4396,848,1599,652,4015,898,17519,2058,12581,1867,4938,1240,19820,2178,12503,1561,0,174,7317,1400,86876,4387,29065,2481,57811,3044,33186,3375,6764,1441,26422,2925,15029,1763,13310,1642,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1008952,7706,535311,4606,36261,2122,34607,2025,1654,414,59906,3203,74445,4174,22675,2331,60691,3022,46174,2737,36040,2410,10134,1389,11269,1418,34966,2562,28456,2523,6510,1025,51870,3396,29056,2717,742,372,22072,2470,59333,3538,32811,2801,26522,2312,33393,2934,8294,1415,25099,2657,23022,2149,21306,1863,473641,5189,5086,891,4955,900,131,115,6540,997,30373,2505,6963,1038,55006,2827,11159,1331,9335,1210,1824,591,8307,1087,40353,2836,34864,2637,5489,969,37537,2880,22166,2399,594,330,14777,1784,188515,5658,65140,3422,123375,4712,42830,2659,8725,1279,34105,2484,21538,2061,19434,1682,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1424856,10598,766831,7975,17575,2183,4215,1350,13360,1945,89519,5304,47354,3808,21382,2742,80279,4174,64241,4707,56917,4637,7324,1308,12955,2353,36131,3114,16690,2204,19441,2462,88845,5145,40184,3424,269,251,48392,4389,63515,4663,30405,3288,33110,3345,180729,7056,61703,4613,119026,6208,32218,3618,32088,2585,658025,7630,3201,841,1117,508,2084,762,10139,1646,18559,2168,8825,1297,84213,5216,21628,2838,18722,2678,2906,929,7659,1354,43148,3415,26279,2601,16869,1978,64954,3981,32929,2758,582,361,31443,2972,168597,6299,61088,3799,107509,5604,167451,7072,53898,4451,113553,5519,34099,3278,25552,2709,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,728045,7121,377112,4792,4588,1288,4317,1273,271,179,46557,3682,60873,3662,13858,1799,48176,3550,18725,1862,14240,1646,4485,1060,9911,1559,20590,2084,15374,1748,5216,1061,50867,3367,32211,2766,532,395,18124,2047,42800,2970,22831,2311,19969,1866,28500,3014,7373,1166,21127,2840,15029,1983,16638,2211,350933,5016,1884,960,1884,960,0,192,4936,1296,24343,2915,5958,1230,41600,3186,6441,1270,4969,1151,1472,644,5543,1300,28345,2628,21196,2430,7149,1463,30898,2977,20899,2253,456,292,9543,1831,137015,5598,52666,3263,84349,4730,33549,2910,6080,1223,27469,2729,16943,2188,13478,1728,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4493519,20800,2357903,11529,9829,1912,8005,1631,1824,877,233903,9954,237606,9374,99806,5005,255170,8901,208033,8710,180469,7604,27564,3026,79448,4885,215357,6940,167671,6168,47686,3603,348541,8402,237353,7276,2902,718,108286,6242,278207,9562,135228,5968,142979,6696,188205,7439,52248,3451,135957,7649,89004,5271,114794,5333,2135616,13654,5354,1520,4772,1327,582,497,22406,2158,134558,5075,48892,3535,232458,8796,67282,4674,60571,4456,6711,1417,49121,3777,165362,6031,128742,5231,36620,2790,249475,9323,173205,7427,3742,980,72528,5146,795116,14497,304265,8393,490851,12566,177995,7835,43577,3814,134418,6863,107438,5548,80159,5022,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,870092,11980,452408,8450,26072,2546,11253,2020,14819,1755,52882,4305,26037,2852,10741,1727,51405,4530,27942,2800,20805,2372,7137,1313,9714,1972,18257,2143,9498,1409,8759,1718,55851,4437,36481,3285,289,253,19081,2780,62683,3935,31261,2773,31422,3029,50594,5012,12922,2103,37672,4557,21955,3145,38275,3250,417684,7777,3957,921,1938,585,2019,636,4779,1043,9903,1819,3279,866,47180,4021,8280,1801,6905,1688,1375,506,4121,975,23404,2380,17896,2055,5508,1216,44848,3846,31549,3276,146,173,13153,1908,160253,6530,60937,3969,99316,6168,53748,4449,9399,1546,44349,3985,24532,2778,29400,2841,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
