GEO_ID,B27019_001E,B27019_001M,B27019_002E,B27019_002M,B27019_003E,B27019_003M,B27019_004E,B27019_004M,B27019_005E,B27019_005M,B27019_006E,B27019_006M,B27019_007E,B27019_007M,B27019_008E,B27019_008M,B27019_009E,B27019_009M,B27019_010E,B27019_010M,B27019_011E,B27019_011M,B27019_012E,B27019_012M,B27019_013E,B27019_013M,B27019_014E,B27019_014M,B27019_015E,B27019_015M,B27019_016E,B27019_016M,B27019_017E,B27019_017M,B27019_018E,B27019_018M,B27019_019E,B27019_019M,B27019_020E,B27019_020M,B27019_021E,B27019_021M,B27019_022E,B27019_022M,B27019_023E,B27019_023M,B27019_024E,B27019_024M,B27019_025E,B27019_025M,B27019_026E,B27019_026M,B27019_027E,B27019_027M,B27019_028E,B27019_028M,B27019_029E,B27019_029M,B27019_030E,B27019_030M,B27019_031E,B27019_031M,B27019_032E,B27019_032M,B27019_033E,B27019_033M,B27019_034E,B27019_034M,B27019_035E,B27019_035M,B27019_036E,B27019_036M,B27019_037E,B27019_037M,B27019_038E,B27019_038M,B27019_039E,B27019_039M,B27019_040E,B27019_040M,B27019_041E,B27019_041M,B27019_042E,B27019_042M,B27019_043E,B27019_043M,NAME,B27019_001EA,B27019_001MA,B27019_002EA,B27019_002MA,B27019_003EA,B27019_003MA,B27019_004MA,B27019_004EA,B27019_005MA,B27019_005EA,B27019_006MA,B27019_006EA,B27019_007EA,B27019_007MA,B27019_008EA,B27019_008MA,B27019_009MA,B27019_009EA,B27019_010MA,B27019_010EA,B27019_011MA,B27019_011EA,B27019_012EA,B27019_012MA,B27019_013EA,B27019_013MA,B27019_014MA,B27019_014EA,B27019_015MA,B27019_015EA,B27019_016MA,B27019_016EA,B27019_017EA,B27019_017MA,B27019_018EA,B27019_018MA,B27019_019MA,B27019_019EA,B27019_020MA,B27019_020EA,B27019_021MA,B27019_021EA,B27019_022MA,B27019_022EA,B27019_023EA,B27019_023MA,B27019_024EA,B27019_024MA,B27019_025MA,B27019_025EA,B27019_026EA,B27019_026MA,B27019_027MA,B27019_027EA,B27019_028MA,B27019_028EA,B27019_029MA,B27019_029EA,B27019_030EA,B27019_030MA,B27019_031MA,B27019_031EA,B27019_032MA,B27019_032EA,B27019_033MA,B27019_033EA,B27019_034MA,B27019_034EA,B27019_035EA,B27019_035MA,B27019_036MA,B27019_036EA,B27019_037MA,B27019_037EA,B27019_038MA,B27019_038EA,B27019_039EA,B27019_039MA,B27019_040MA,B27019_040EA,B27019_041EA,B27019_041MA,B27019_042MA,B27019_042EA,B27019_043MA,B27019_043EA,state
0400000US13,6601389,9986,5229253,10398,597052,14691,340929,11885,221957,9392,142376,6847,256123,10874,1402978,23127,1056298,19169,867073,18019,245766,10457,346680,15503,1514744,20332,1282420,20080,1145899,18799,206870,8525,232324,9509,1714479,20522,1600827,20633,1557327,21115,90464,6155,113652,7650,1372136,4076,241289,8630,237154,8675,95437,4450,232603,8309,4135,1386,437099,9699,434069,9655,242095,6352,423579,9858,3030,997,335923,8493,334310,8514,207913,7315,325295,8438,1613,752,357825,7879,356335,7959,245535,7298,340711,7972,1490,725,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,943413,3314,693986,3380,43137,3427,37500,3159,25780,3240,14032,2019,5637,1516,194134,6416,181148,6227,141610,5885,47252,3300,12986,2161,223756,7702,212490,7308,186667,6546,38266,3485,11266,1770,232959,6774,225723,6617,215500,6527,20824,2607,7236,1876,249427,864,31246,2562,30731,2491,14439,1712,29667,2456,515,409,71458,3759,71098,3696,49020,3105,67496,3490,360,244,66828,3487,66661,3497,51655,3333,63818,3314,167,141,79895,3567,79651,3539,62160,2935,75973,3514,244,235,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1069841,4760,811303,5251,71331,5573,43846,4044,31852,3447,14612,2450,27485,3209,220158,7455,175298,7688,147173,7222,38900,4009,44860,4704,296060,8090,258350,8116,230907,8425,45770,3520,37710,3742,223754,7828,209627,8197,201761,8057,14960,2081,14127,2268,258538,1852,26564,2328,26543,2332,12686,1728,26435,2325,21,39,77345,3946,76841,3978,47852,3950,74396,3899,504,404,87371,4098,87259,4099,56018,3470,85718,4073,112,115,67258,3347,67258,3347,47265,3009,65256,3244,0,201,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8373876,7852,6492402,7942,626597,13442,453927,11530,260941,8471,210653,8918,172670,9870,1559302,21379,1351560,18697,1001041,17285,402362,10987,207742,9087,1910438,22903,1762275,22131,1440014,19039,389349,11674,148163,8024,2396065,21626,2305258,21247,2198551,20554,149593,6682,90807,5780,1881474,3204,270286,7316,262969,7383,109407,4162,255943,7765,7317,1686,612637,10906,606769,10971,369314,8276,591923,11288,5868,1538,478535,10090,476297,10013,312934,7536,461440,9808,2238,927,520016,9399,517333,9363,360411,8849,480460,9086,2683,1015,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4256500,6758,3268837,6667,334633,11371,246573,8828,145220,6341,115314,6528,88060,5528,992565,14861,861893,12324,685951,10693,213483,8292,130672,7406,1006425,16081,913353,16508,780640,14330,178329,8100,93072,5483,935214,15846,901687,16276,863231,16118,60619,4773,33527,2929,987663,3468,139235,6001,136380,5945,75383,4191,134447,5856,2855,993,395433,7727,393960,7702,254580,6704,387025,7681,1473,765,236770,6032,236401,5998,156086,5318,230529,5859,369,339,216225,7165,215242,7113,144171,6186,207457,6760,983,579,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2019227,5627,1518744,5695,106982,5180,84889,4592,50505,3769,38929,3432,22093,2503,408808,7602,372980,7200,297938,7282,91395,4243,35828,3300,529432,9483,500236,9553,435463,8209,89384,4371,29196,2920,473522,9822,463015,9806,444959,9760,30060,2456,10507,1500,500483,1796,48853,2991,48558,2968,28595,2400,48101,2969,295,237,204004,4607,203300,4609,134656,4613,200830,4620,704,439,132149,3194,131965,3167,91662,2998,129378,3179,184,174,115477,4453,114762,4399,82834,3558,110142,4286,715,511,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1820317,5821,1392125,5611,118967,5499,76309,4464,55226,3685,24905,2646,42658,3860,327637,7489,272957,7490,232092,6526,56736,3424,54680,3358,451933,8919,399991,8566,362241,8305,59196,3990,51942,4685,493588,8395,473071,8503,463378,8768,23755,2163,20517,2637,428192,2189,41047,2436,40669,2429,20512,1863,39760,2367,378,203,138211,4284,137859,4262,90260,3492,135310,4367,352,273,119787,4647,119694,4652,83204,4056,117911,4513,93,125,129147,4521,128681,4508,92246,4164,124168,4335,466,388,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2887567,4571,2202633,4724,249558,9409,212428,7450,80543,5210,145058,6815,37130,3985,701575,11723,643533,10465,431802,7655,251031,8346,58042,4363,687289,12823,641409,11774,492216,10614,187054,7434,45880,4152,564211,13093,547371,12976,510988,13233,54043,3928,16840,2377,684934,2637,140654,4764,139487,4812,62888,3658,138490,4806,1167,512,250294,5101,250080,5122,152175,5593,246851,5247,214,165,158769,6122,158629,6113,106692,4782,155724,6078,140,140,135217,4887,135088,4878,101287,4707,128652,4783,129,108,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2964978,6722,2289881,6879,302064,11528,228035,9888,98392,6198,146800,8297,74029,5518,757868,14972,647804,14403,458793,12448,222968,9238,110064,6695,658185,13492,590053,12807,467212,10418,160358,8290,68132,4952,571764,12227,544133,12049,513076,12211,47613,4276,27631,3098,675097,2832,126493,5111,125572,5198,44882,3106,123626,5375,921,611,250169,6498,248960,6598,130010,5194,243036,6628,1209,622,155239,5817,154616,5701,91434,4507,149390,5446,623,566,143196,5463,142740,5423,101493,5031,130479,5290,456,471,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,944286,2549,684394,2521,41176,3270,31405,2798,14630,1931,18972,2366,9771,1741,206987,6958,171054,6535,128674,5020,50817,3993,35933,3191,212710,6013,189573,5607,161808,5931,39489,3087,23137,2692,223521,6385,214531,6299,205803,6301,15447,1850,8990,1355,259892,1188,30485,2484,30465,2473,13824,1744,30036,2493,20,54,83443,3864,83072,3834,47288,3324,81945,3866,371,314,64946,2949,64822,2948,41140,2546,63178,2913,124,145,81018,3708,81018,3708,57833,3439,76611,3604,0,175,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4005345,5757,3126891,5928,284057,11387,201857,9500,114452,7542,99260,6723,82200,6460,722503,13153,643158,12401,482549,11061,193738,7844,79345,5504,823092,14052,769428,14121,655148,12829,152571,7149,53664,4312,1297239,15440,1255381,15842,1203104,15656,87321,4293,41858,4016,878454,2031,117038,5693,113971,5790,57660,4508,109830,5774,3067,1216,251520,6843,249621,6812,171630,5769,240850,6678,1899,934,203769,6173,202841,6150,148902,4421,194246,6105,928,355,306127,6567,304345,6466,243952,6259,282368,6258,1782,758,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4621187,5517,3549769,5792,271024,8452,247893,8413,105911,6051,158916,7517,23131,3251,807685,15616,759285,14548,506096,11556,294815,10857,48400,4432,834430,14581,802428,14695,621454,13688,226155,9099,32002,3364,1636630,15414,1608735,16088,1503267,16151,146405,7186,27895,2872,1071418,1776,151165,6694,149019,6717,62782,4674,145819,6737,2146,787,309931,8640,309601,8641,197842,6497,299795,8783,330,194,229885,6147,229108,6119,164708,5691,220306,5975,777,391,380437,7698,379631,7713,283687,6658,347663,8208,806,447,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6588792,7215,4962188,6948,389465,9758,330861,8645,146321,5501,206871,7037,58604,3837,1331555,16368,1199317,15355,862259,12714,405312,10339,132238,6326,1706045,17157,1594246,16537,1286617,13756,392254,9577,111799,5347,1535123,16166,1490696,16548,1409376,16074,117348,5723,44427,4164,1626604,2485,199416,5819,196938,5607,116986,4320,194135,5665,2478,871,558641,8529,556920,8671,401124,7597,548160,8631,1721,681,466397,7581,465382,7622,348395,7046,454761,7896,1015,534,402150,7198,400149,7104,311861,6694,384550,6968,2001,719,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3655998,5696,2826852,5918,172938,6236,141285,6228,72186,3872,77219,5136,31653,3261,619275,11425,563093,10003,420821,9051,169926,6193,56182,4171,951879,11981,901822,12312,757507,11732,185831,6088,50057,3533,1082760,12205,1059138,12161,1006905,11713,77400,4355,23622,2428,829146,1887,74622,3328,73408,3475,40705,2710,72298,3480,1214,720,282341,5656,281718,5696,192848,5467,277931,5650,623,390,229107,5078,228936,5088,163202,3981,223591,5110,171,154,243076,5700,242766,5693,184105,5357,232186,5533,310,310,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1867493,6867,1416006,7486,184321,8820,124940,6642,67777,4849,66738,4554,59381,5374,421797,9952,331594,9431,250971,8798,98340,5947,90203,5828,485249,11840,413006,11475,350702,11108,86096,5015,72243,5439,324639,11713,304486,11072,293853,11001,24676,3145,20153,2841,451487,2877,97434,4489,96518,4526,33010,3070,95731,4473,916,477,144316,5083,143915,5030,76793,4079,140917,4969,401,291,118137,4516,117932,4526,71464,4629,115307,4595,205,239,91600,4838,91345,4801,65988,3937,88617,4747,255,243,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
