GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001MA,B08128_001EA,B08128_002EA,B08128_002MA,B08128_003EA,B08128_003MA,B08128_004EA,B08128_004MA,B08128_005MA,B08128_005EA,B08128_006MA,B08128_006EA,B08128_007EA,B08128_007MA,B08128_008EA,B08128_008MA,B08128_009EA,B08128_009MA,B08128_010MA,B08128_010EA,B08128_011MA,B08128_011EA,B08128_012MA,B08128_012EA,B08128_013MA,B08128_013EA,B08128_014EA,B08128_014MA,B08128_015MA,B08128_015EA,B08128_016EA,B08128_016MA,B08128_017MA,B08128_017EA,B08128_018MA,B08128_018EA,B08128_019MA,B08128_019EA,B08128_020EA,B08128_020MA,B08128_021MA,B08128_021EA,B08128_022MA,B08128_022EA,B08128_023MA,B08128_023EA,B08128_024MA,B08128_024EA,B08128_025EA,B08128_025MA,B08128_026MA,B08128_026EA,B08128_027MA,B08128_027EA,B08128_028MA,B08128_028EA,B08128_029MA,B08128_029EA,B08128_030MA,B08128_030EA,B08128_031EA,B08128_031MA,B08128_032MA,B08128_032EA,B08128_033MA,B08128_033EA,B08128_034MA,B08128_034EA,B08128_035MA,B08128_035EA,B08128_036EA,B08128_036MA,B08128_037MA,B08128_037EA,B08128_038MA,B08128_038EA,B08128_039MA,B08128_039EA,B08128_040EA,B08128_040MA,B08128_041MA,B08128_041EA,B08128_042MA,B08128_042EA,B08128_043MA,B08128_043EA,B08128_044MA,B08128_044EA,B08128_045EA,B08128_045MA,B08128_046MA,B08128_046EA,B08128_047MA,B08128_047EA,B08128_048MA,B08128_048EA,B08128_049MA,B08128_049EA,B08128_050MA,B08128_050EA,B08128_051EA,B08128_051MA,B08128_052EA,B08128_052MA,B08128_053MA,B08128_053EA,B08128_054MA,B08128_054EA,B08128_055MA,B08128_055EA,B08128_056EA,B08128_056MA,B08128_057EA,B08128_057MA,B08128_058MA,B08128_058EA,B08128_059MA,B08128_059EA,B08128_060EA,B08128_060MA,B08128_061MA,B08128_061EA,B08128_062EA,B08128_062MA,B08128_063MA,B08128_063EA,B08128_064EA,B08128_064MA,B08128_065EA,B08128_065MA,B08128_066EA,B08128_066MA,B08128_067EA,B08128_067MA,B08128_068MA,B08128_068EA,B08128_069EA,B08128_069MA,B08128_070EA,B08128_070MA,state
0400000US01,2041619,17993,1487134,16781,1420289,16256,66845,4123,135964,6637,126778,6274,108217,5764,75400,4012,105260,5963,2866,750,1748949,19969,1279341,17498,1229133,17043,50208,3544,116541,6075,113971,5737,94443,5338,68303,4147,74269,4484,2081,708,173508,7679,128217,6867,122421,7051,5796,1551,12034,2130,9060,1422,8732,1290,4507,1133,10499,2436,459,301,7234,1504,5552,1296,5318,1207,234,350,394,432,607,396,339,244,136,152,206,250,0,200,23594,3529,14801,2622,13590,2407,1211,629,2205,701,1208,767,2413,1262,1007,575,1857,765,103,157,19462,2821,14161,2314,13596,2325,565,328,1531,724,1002,565,717,355,624,405,1391,659,36,46,68872,5117,45062,3680,36231,3368,8831,1726,3259,946,930,504,1573,634,823,514,17038,2995,187,194,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,351282,6043,198725,5882,188301,5657,10424,1606,32222,2829,28483,2252,31762,2645,39481,3335,20356,2118,253,218,243466,6186,138629,6268,131878,6048,6751,1376,22392,2459,18670,1878,22621,2536,30769,3420,10330,1599,55,64,41554,4193,23189,3195,22397,3153,792,374,4836,1390,3676,804,4281,1247,4084,1125,1488,556,0,153,5827,1561,4356,1437,4356,1437,0,153,235,212,171,154,164,119,695,459,206,220,0,153,25829,2365,13591,2252,13121,2200,470,284,2381,620,3372,509,2557,579,2695,978,1222,469,11,19,18622,1701,11785,1494,11589,1489,196,137,1383,337,2139,333,1497,341,864,298,929,317,25,34,15984,2030,7175,1365,4960,1034,2215,856,995,422,455,315,642,451,374,331,6181,960,162,198,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3086150,17384,2287394,17984,2170425,17915,116969,5902,193770,8402,195644,8454,131700,5589,92255,5182,181358,7458,4029,1007,2362162,18831,1759340,17881,1683269,18724,76071,5018,152436,7372,160767,7943,101539,5621,76405,4733,110085,5928,1590,517,339590,10803,254459,9971,243049,9666,11410,1764,20911,2699,19099,2160,15210,2005,7932,1523,20905,3064,1074,544,55495,5174,41496,4470,40988,4405,508,355,2706,927,4884,1299,2971,893,1881,606,1557,700,0,208,61420,4149,44695,3689,42849,3635,1846,621,4504,1118,3393,961,3784,1133,1582,499,3228,967,234,161,73568,5031,54670,4233,52904,4190,1766,634,4883,1168,3860,1031,4307,975,2390,881,3290,1018,168,183,193915,7427,132734,5635,107366,5590,25368,2802,8330,1427,3641,987,3889,993,2065,794,42293,3728,963,664,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1281666,13086,911780,12320,869224,12192,42556,4147,94111,5894,64654,3993,99240,5227,33571,3496,75339,4705,2971,857,1068253,12584,763622,10970,732844,10604,30778,3374,79656,5061,56962,3702,86882,4757,29191,3320,50480,4124,1460,593,126414,6651,93015,5539,88273,5151,4742,1478,6977,1434,6429,1484,8641,1788,3277,1150,7510,1536,565,343,3788,1046,2273,814,2070,774,203,214,398,278,0,201,879,671,71,123,167,134,0,201,23112,3075,16259,2833,15445,2854,814,430,2872,929,279,186,1135,667,291,212,2199,1114,77,133,12943,2357,9995,2039,9642,1996,353,292,589,383,232,190,713,340,185,182,1053,534,176,273,47156,3936,26616,2912,20950,2319,5666,1502,3619,1335,752,364,990,382,556,304,13930,1692,693,493,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,18320629,48194,13126757,50801,12458320,46305,668437,14345,1153678,20422,1397752,24116,713776,13404,442584,10435,1455886,22687,30196,2718,13541563,56126,9876296,54753,9436352,51239,439944,10473,842816,17808,1103119,20590,503412,12066,324391,9602,875360,15417,16169,1787,1837270,27936,1338942,24637,1276032,23490,62910,4808,111877,5507,129364,5709,72686,4702,37257,2892,143135,6415,4009,888,919579,16698,681429,14839,670543,14982,10886,1606,67595,4819,59419,4378,41139,4013,22050,2526,47202,3352,745,428,473375,12939,310324,11057,296975,10617,13349,1904,50924,4332,26000,2133,29872,2938,27380,3790,27473,2985,1402,493,455955,12634,330375,11817,317736,11417,12639,1777,32551,3427,24093,2526,23213,2521,11053,2017,32878,2934,1792,926,1092887,19780,589391,13124,460682,11022,128709,6178,47915,3934,55757,4339,43454,3505,20453,3503,329838,10806,6079,1087,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2886978,17103,2077493,19632,1926668,17784,150825,5564,218693,6934,193391,6531,103153,5084,117255,5158,171605,7066,5388,1260,2161670,15648,1570176,17975,1479698,16483,90478,4491,171559,6292,158985,6182,73945,3661,88288,5283,96338,5444,2379,785,246847,8470,176835,7407,164794,7127,12041,1950,19395,2457,17359,1937,9888,1514,10282,1761,11642,2099,1446,722,92878,5937,70015,4886,68480,4726,1535,742,7065,1399,3833,811,6138,1369,3391,1007,2436,818,0,200,77250,4817,48789,4152,45401,4073,3388,1053,5480,1120,5167,1235,5622,1134,8957,1328,2928,678,307,253,64230,3878,47080,3281,44438,3158,2642,669,4781,987,3583,898,4061,912,2104,593,2491,728,130,161,244103,8996,164598,7267,123857,6288,40741,3341,10413,1699,4464,1077,3499,1007,4233,1281,55770,3566,1126,508,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1778000,14686,1259471,15094,1196313,15103,63158,3681,170281,7978,125227,5959,69262,4261,33898,3028,116968,6650,2893,1030,1391813,14671,984922,14513,940596,14495,44326,3163,133220,6726,109988,5600,58269,3994,26305,3005,78498,4892,611,337,139660,7956,101013,6191,96784,6044,4229,1025,13127,2217,7024,1356,5065,1246,2557,891,10117,1879,757,489,83460,4978,65840,4129,63811,4146,2029,591,8430,1461,3200,1036,2377,687,925,472,2578,799,110,149,49471,4116,32750,3458,31465,3387,1285,545,8248,1527,2614,892,1522,668,1617,933,2586,995,134,185,22422,3214,16411,2835,15734,2759,677,592,3086,1111,916,449,325,226,254,181,1355,614,75,127,91174,4559,58535,3800,47923,3477,10612,1545,4170,881,1485,576,1704,656,2240,1009,21834,2670,1206,727,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,430780,6838,314309,7537,296918,7561,17391,2565,35266,2680,12307,1989,35563,3268,13940,2234,18829,2360,566,573,353445,7749,260106,7502,249384,7669,10722,1879,28636,2411,10449,1962,30560,2883,11200,1815,11942,1815,552,569,30680,3402,21238,2676,19991,2616,1247,539,2697,1209,1109,469,3272,1088,1391,962,973,407,0,198,9598,1594,7035,1342,6566,1277,469,374,1198,543,376,286,649,464,340,276,0,198,0,198,9566,1521,6613,1300,5994,1277,619,289,1381,644,285,247,570,397,353,366,364,291,0,198,5264,1415,4094,1300,4056,1290,38,63,614,341,0,198,369,216,150,152,37,62,0,198,22227,2459,15223,1983,10927,1543,4296,1422,740,399,88,107,143,153,506,403,5513,1291,14,25,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,375380,6102,185810,5912,175047,5836,10763,1582,75647,5194,18170,1983,8790,1908,69652,3879,16868,2330,443,337,129051,5201,65048,4066,61002,4053,4046,900,21535,3138,10188,1484,4265,1231,21821,2228,6128,1483,66,111,19495,2415,8785,1924,8320,1913,465,390,3463,924,1708,544,235,222,4606,1122,698,446,0,208,122643,5311,58538,3697,57040,3696,1498,587,26877,2551,5176,1079,2078,851,27428,2607,2319,989,227,256,47625,3750,24734,2556,23689,2490,1045,512,12237,1847,480,351,508,358,8098,1360,1568,703,0,208,28899,3336,14216,2397,12884,2234,1332,760,6730,1676,510,306,801,409,5331,1108,1311,650,0,208,27667,2948,14489,2301,12112,2125,2377,736,4805,1230,108,178,903,659,2368,784,4844,1225,150,190,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,9355081,35950,7134571,39030,6590335,38906,544236,13767,567605,14701,595648,14121,264923,10085,231714,10389,545366,15790,15254,2268,7423934,39897,5683599,41748,5307758,39422,375841,12584,460175,13377,515024,13919,218803,8394,191190,9357,346258,12050,8885,1886,850429,21057,649767,18389,604523,17452,45244,4368,50988,3846,51083,4131,25857,3147,18238,2337,52148,4687,2348,940,162401,8778,128687,7695,126182,7809,2505,816,10869,2227,6997,1584,4381,1244,3547,1218,7638,1689,282,286,132386,8683,100938,7479,93678,7250,7260,1904,8329,1452,3830,1121,3427,1155,5236,1107,10501,2597,125,119,211425,10124,169819,9112,160942,9064,8877,1517,9214,1693,7795,1424,5733,1599,4909,1369,13262,2721,693,574,574506,15223,401761,13657,297252,12875,104509,6087,28030,2956,10919,1883,6722,1419,8594,1762,115559,6841,2921,963,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
