GEO_ID,C05003_001E,C05003_001M,C05003_002E,C05003_002M,C05003_003E,C05003_003M,C05003_004E,C05003_004M,C05003_005E,C05003_005M,C05003_006E,C05003_006M,C05003_007E,C05003_007M,C05003_008E,C05003_008M,C05003_009E,C05003_009M,C05003_010E,C05003_010M,C05003_011E,C05003_011M,C05003_012E,C05003_012M,C05003_013E,C05003_013M,C05003_014E,C05003_014M,C05003_015E,C05003_015M,NAME,C05003_001MA,C05003_001EA,C05003_002EA,C05003_002MA,C05003_003EA,C05003_003MA,C05003_004EA,C05003_004MA,C05003_005MA,C05003_005EA,C05003_006EA,C05003_006MA,C05003_007MA,C05003_007EA,C05003_008EA,C05003_008MA,C05003_009EA,C05003_009MA,C05003_010MA,C05003_010EA,C05003_011EA,C05003_011MA,C05003_012MA,C05003_012EA,C05003_013MA,C05003_013EA,C05003_014EA,C05003_014MA,C05003_015EA,C05003_015MA,state
0400000US13,10429379,-555555555,5070721,7009,1279414,6700,1246439,7083,32975,3456,3791307,3895,3289578,11580,501729,11686,5358658,7009,1235351,6713,1202102,8367,33249,4177,4123307,3654,3625292,10038,498015,9804,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1427538,-555555555,716350,1229,157548,1082,151003,1711,6545,1387,558802,772,456206,5907,102596,5849,711188,1229,148449,1084,143116,1750,5333,1336,562739,662,411648,6096,151091,6104,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1716943,-555555555,862720,2562,227802,1871,224198,2135,3604,1269,634918,2339,589489,4519,45429,3726,854223,2562,215483,1702,211276,2184,4207,1387,638740,1993,590840,3239,47900,3528,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12802023,-555555555,6294900,4043,1478915,2791,1436997,4631,41918,3569,4815985,3100,3954159,12506,861826,12293,6507123,4043,1416175,2958,1374977,4366,41198,3689,5090948,3026,4203469,11554,887479,10439,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6666818,-555555555,3286152,4731,811004,3978,794111,4766,16893,2579,2475148,3764,2314623,6392,160525,6169,3380666,4731,763027,3532,747231,3920,15796,2030,2617639,3247,2459620,7389,158019,7053,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3145711,-555555555,1562265,3423,373198,3176,365006,3508,8192,1807,1189067,3028,1111575,4186,77492,4010,1583446,3423,357152,3183,350162,2918,6990,1479,1226294,2365,1152240,4346,74054,3520,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2913123,-555555555,1452573,3593,365958,3075,359572,3509,6386,1384,1086615,3067,989884,4382,96731,3868,1460550,3593,346617,3233,339927,3504,6690,1369,1113933,2239,1023183,4326,90750,3786,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4454189,-555555555,2194850,3942,523084,3935,513883,4034,9201,1794,1671766,2970,1594357,5092,77409,4345,2259339,3942,491520,3842,483296,4023,8224,1553,1767819,3398,1693568,4486,74251,3934,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4684333,-555555555,2289695,5223,569919,4890,562402,4958,7517,1411,1719776,2589,1626857,4405,92919,4513,2394638,5223,539323,4950,533288,5113,6035,1334,1855315,2325,1770383,5313,84932,5006,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1335907,-555555555,654763,1582,130453,1465,128761,1590,1692,549,524310,1360,507442,2261,16868,1938,681144,1582,123749,1258,121742,1225,2007,642,557395,1064,532529,2350,24866,2137,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,6052177,-555555555,2935822,3231,688688,2950,653942,4188,34746,3813,2247134,1745,1834921,8286,412213,8308,3116355,3231,658262,2800,626666,4491,31596,3551,2458093,1498,2008712,9618,449381,9333,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6859819,-555555555,3333270,2435,702757,1973,664592,4249,38165,3797,2630513,1450,2111877,10713,518636,10417,3526549,2435,667827,1986,630465,4448,37362,3732,2858722,1203,2296413,9062,562309,9215,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9962311,-555555555,4907242,3801,1114681,3632,1083446,4867,31235,3541,3792561,2578,3476114,8630,316447,7961,5055069,3801,1061180,3079,1032185,4135,28995,3134,3993889,2077,3666760,7777,327129,7346,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5576606,-555555555,2780714,3477,664267,3189,638483,4214,25784,3206,2116447,2311,1901731,5697,214716,5939,2795892,3477,633515,2956,607843,3633,25672,2731,2162377,2120,1942306,5338,220071,5142,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2984100,-555555555,1446473,5342,367289,4266,365221,4216,2068,940,1079184,2542,1046722,4251,32462,3574,1537627,5342,347264,4388,344731,4639,2533,954,1190363,2182,1161708,2965,28655,2620,Mississippi,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6113532,-555555555,3002694,5152,713043,4779,702721,5008,10322,1498,2289651,3741,2175524,6659,114127,6059,3110838,5152,674618,4736,664014,4716,10604,1877,2436220,3839,2314171,5466,122049,4877,Missouri,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1050493,-555555555,526357,2053,116250,1450,115463,1539,787,530,410107,1817,400991,2295,9116,1708,524136,2053,113645,1655,113044,1685,601,484,410491,1662,397886,2409,12605,1784,Montana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1920076,-555555555,959273,2628,243965,2246,237220,2485,6745,1319,715308,1788,647457,3709,67851,3073,960803,2628,230632,2354,223913,2749,6719,1579,730171,1670,668155,3177,62016,3042,Nebraska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2998039,-555555555,1506252,2138,351641,1801,337084,2862,14557,2190,1154611,1217,882684,6914,271927,6807,1491787,2138,332316,1721,320566,2273,11750,1667,1159471,1086,861686,7014,297785,7260,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1342795,-555555555,665741,2040,133417,1483,131068,1699,2349,848,532324,1591,495385,3256,36939,2806,677054,2040,124778,1371,121736,1794,3042,1212,552276,1365,511439,3154,40837,2942,New Hampshire,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,9005644,-555555555,4396848,2405,1010223,2205,948201,5438,62022,5245,3386625,1457,2456529,14005,930096,14156,4608796,2405,968573,2237,909070,5387,59503,4478,3640223,1215,2636782,12948,1003441,12844,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2088070,-555555555,1034144,3903,248617,3223,244107,3766,4510,1498,785527,2520,698776,4903,86751,4754,1053926,3903,241105,3499,233086,3921,8019,1975,812821,1788,716593,6206,96228,6038,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19849399,-555555555,9637896,4655,2122589,4037,2007736,8027,114853,7583,7515307,3398,5497648,22051,2017659,22019,10211503,4655,2030908,4065,1920543,6910,110365,6127,8180595,3162,5883091,19065,2297504,19120,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10273419,-555555555,4998538,6368,1177806,5934,1146547,6921,31259,3767,3820732,4581,3443741,9140,376991,9394,5274881,6368,1123384,5618,1090965,6428,32419,3546,4151497,3608,3762750,10018,388747,9515,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,755393,-555555555,388300,1955,89063,1626,87755,1667,1308,590,299237,1592,284105,2519,15132,2010,367093,1955,84073,1542,83180,1549,893,447,283020,1451,269291,1972,13729,1770,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11658609,-555555555,5709254,5453,1331851,4268,1312699,5118,19152,3090,4377403,3897,4138399,9704,239004,9576,5949355,5453,1270146,4257,1246910,5475,23236,3803,4679209,3299,4432310,8383,246899,7891,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3930864,-555555555,1948986,3727,494933,2926,488479,3198,6454,1137,1454053,2384,1342396,4957,111657,4940,1981878,3727,466550,2813,459182,2882,7368,1505,1515328,2096,1416924,4369,98404,3799,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4142776,-555555555,2054016,3867,448404,3459,437160,4718,11244,2957,1605612,2771,1416309,7852,189303,6982,2088760,3867,425370,3353,414963,4039,10407,2133,1663390,2298,1465626,6275,197764,6547,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12805537,-555555555,6272521,3801,1366718,2940,1334775,4712,31943,3379,4905803,2897,4500956,10259,404847,10289,6533016,3801,1298253,2578,1262799,4409,35454,4060,5234763,2565,4813238,9726,421525,9565,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1059639,-555555555,513198,1829,105391,1032,100228,1596,5163,1230,407807,1531,340544,4059,67263,4078,546441,1829,101581,1070,97286,1824,4295,1628,444860,1566,374564,3762,70296,3430,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,5024369,-555555555,2436902,5724,561271,5440,551630,5546,9641,2280,1875631,2907,1761423,5828,114208,4738,2587467,5724,540449,4959,530969,4942,9480,2207,2047018,2425,1936053,4548,110965,4688,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,869666,-555555555,438429,2741,108781,2037,107060,1964,1721,983,329648,1942,316231,2520,13417,1738,431237,2741,104447,2250,103052,2413,1395,947,326790,1958,313922,1957,12868,1546,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6715984,-555555555,3272135,5451,765792,4844,749824,5042,15968,2491,2506343,4465,2346705,7722,159638,6493,3443849,5451,742460,4759,724236,5598,18224,2923,2701389,3754,2547465,6400,153924,5721,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,28304596,-555555555,14062701,9000,3763895,7358,3594593,12842,169302,9734,10298806,5437,8047363,25153,2251443,25026,14241895,9000,3601268,7563,3443658,11543,157610,9556,10640627,6197,8364842,24108,2275785,22135,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3101833,-555555555,1563433,2805,476967,2034,466939,2392,10028,1849,1086466,2067,964692,4050,121774,3953,1538400,2805,448127,2155,439531,2871,8596,2246,1090273,1717,961432,4912,128841,4472,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,623657,-555555555,307810,1172,60811,1154,59996,1267,815,483,246999,998,236014,1338,10985,1148,315847,1172,56944,990,55868,891,1076,537,258903,817,243696,1865,15207,1860,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8470020,-555555555,4163754,5887,953132,5439,915394,5389,37738,3655,3210622,4260,2739603,8527,471019,8097,4306266,5887,914949,5642,881797,6359,33152,3489,3391317,3698,2870856,10825,520461,10174,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7405743,-555555555,3698615,3278,838917,2818,802546,4454,36371,3731,2859698,2423,2385958,10011,473740,9907,3707128,3278,807816,2931,771443,4213,36373,3495,2899312,2102,2385643,9319,513669,8892,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815857,-555555555,897166,3107,191593,2674,190759,2666,834,469,705573,1784,692327,2479,13246,1884,918691,3107,181810,2798,181238,2739,572,370,736881,1812,721579,2330,15302,2161,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5795483,-555555555,2880454,3795,652243,3199,641984,3742,10259,1659,2228211,2856,2096493,5547,131718,5407,2915029,3795,627118,3263,615537,3477,11581,1651,2287911,2510,2153417,5328,134494,5173,Wisconsin,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,579315,-555555555,295779,2452,71567,2140,71172,2126,395,258,224212,1524,214125,2130,10087,1805,283536,2452,66495,2032,66093,2029,402,260,217041,1587,207405,1848,9636,1693,Wyoming,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3337177,-555555555,1591997,4788,345354,4789,344040,4829,1314,783,1246643,-555555555,1208191,3855,38452,3855,1745180,4788,311440,4789,310352,4854,1088,639,1433740,-555555555,1383192,4811,50548,4811,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,72
