GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001MA,B17006_001EA,B17006_002MA,B17006_002EA,B17006_003EA,B17006_003MA,B17006_004EA,B17006_004MA,B17006_005MA,B17006_005EA,B17006_006MA,B17006_006EA,B17006_007MA,B17006_007EA,B17006_008EA,B17006_008MA,B17006_009EA,B17006_009MA,B17006_010EA,B17006_010MA,B17006_011MA,B17006_011EA,B17006_012MA,B17006_012EA,B17006_013MA,B17006_013EA,B17006_014EA,B17006_014MA,B17006_015EA,B17006_015MA,B17006_016MA,B17006_016EA,B17006_017MA,B17006_017EA,B17006_018MA,B17006_018EA,B17006_019EA,B17006_019MA,B17006_020EA,B17006_020MA,B17006_021EA,B17006_021MA,B17006_022EA,B17006_022MA,B17006_023EA,B17006_023MA,B17006_024MA,B17006_024EA,B17006_025EA,B17006_025MA,B17006_026EA,B17006_026MA,B17006_027EA,B17006_027MA,B17006_028EA,B17006_028MA,B17006_029EA,B17006_029MA,state
0400000US13,2465945,7056,510534,25541,149519,15029,43566,5490,6863,1738,99090,11173,361015,18857,38797,6877,12294,2735,2927,1186,23576,4690,322218,17804,94855,7399,17951,2749,209412,13013,1955411,26330,1419442,28055,374197,11044,74543,4800,970702,21234,535969,18953,125069,11384,30521,4172,6176,1637,88372,9243,410900,16507,87636,6943,17375,2717,305889,13437,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,297231,1805,32754,4709,8890,2558,2851,1193,1119,588,4920,1652,23864,4261,2991,1185,844,497,166,264,1981,846,20873,4053,8098,1932,1190,676,11585,2983,264477,5053,198094,6562,59362,3032,11948,1727,126784,4718,66383,5572,22862,3941,6761,1745,1409,577,14692,2670,43521,5077,9395,1642,3228,961,30898,4151,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,436334,2399,65555,7193,27406,4743,8314,2046,873,468,18219,3540,38149,4954,5923,2252,1867,766,157,172,3899,1855,32226,4835,10421,2182,1839,825,19966,3498,370779,7503,307362,8398,81157,3393,16133,2035,210072,6586,63417,5895,24883,4395,5732,1552,718,435,18433,3811,38534,4169,6562,1455,2119,975,29853,3758,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2846070,4849,477202,19047,141912,10680,40619,4852,7465,1452,93828,7211,335290,16368,43354,5196,14828,2601,2147,796,26379,3536,291936,15403,87244,6358,15263,2073,189429,10599,2368868,19193,1783588,19085,476434,7762,89509,5246,1217645,14669,585280,17021,172719,10342,47884,4243,9386,1870,115449,8345,412561,15132,90176,5941,17635,2592,304750,12004,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1528427,4969,273183,14036,76238,8946,21600,3795,5486,1248,49152,5783,196945,11936,25285,3862,8687,1839,1897,792,14701,2622,171660,11394,54782,4283,10125,2155,106753,8372,1255244,14577,939473,15460,247330,6100,50169,3485,641974,13031,315771,11206,100596,6737,29233,2842,3973,1390,67390,5743,215175,10568,47524,4076,11869,2061,155782,8037,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,712866,3392,84583,5677,27141,3522,9672,1667,2179,753,15290,2302,57442,5095,10401,2610,3598,1224,1016,559,5787,1556,47041,4621,16890,2539,2963,886,27188,3157,628283,6209,487070,8348,133114,3608,26516,2221,327440,6693,141213,7612,49930,5484,12613,1994,2243,637,35074,4375,91283,6550,19256,2439,4577,1014,67450,5324,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,694990,3891,99801,8378,33952,5587,11164,2395,2583,854,20205,3463,65849,6146,8765,2393,3184,1150,421,406,5160,1577,57084,5378,17275,2360,4307,1079,35502,3730,595189,8651,464805,9998,127368,4197,27233,2206,310204,7780,130384,7838,45874,4725,14004,2107,3273,1114,28597,3491,84510,6617,17075,2591,5233,1348,62202,5097,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,986554,4418,217208,10512,77989,8417,23240,3205,3776,1077,50973,5823,139219,7189,22043,3789,7521,1740,1745,854,12777,2535,117176,7435,37357,3305,7007,1337,72812,6122,769346,10502,578543,10180,158008,4668,31907,2844,388628,7789,190803,9433,57308,6479,14397,2780,2555,756,40356,4789,133495,7198,29267,3183,5679,1226,98549,5995,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1090684,3555,302973,13649,60933,7832,21177,3766,2668,952,37088,5246,242040,12551,27523,5080,9219,2723,1766,1047,16538,3064,214517,13165,66960,4868,9909,1735,137648,10480,787711,13533,553740,12564,150330,6054,27057,3060,376353,10055,233971,10828,61337,6584,18679,3058,3179,1169,39479,4976,172634,10226,35755,3634,8411,1603,128468,8494,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,246583,1734,30678,3792,9090,1893,2133,586,375,210,6582,1686,21588,3522,5300,1755,1428,668,341,342,3531,1396,16288,2885,5130,1178,984,482,10174,1939,215905,4209,163773,5507,44106,2195,8614,1222,111053,4369,52132,4528,18754,2446,5327,1153,752,600,12675,1886,33378,3815,4895,1149,771,340,27712,3331,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1327308,2989,155219,10148,35231,5920,11613,2383,2652,986,20966,3919,119988,9994,13212,3185,4832,1676,1455,753,6925,2003,106776,10018,30812,3825,5435,1306,70529,7454,1172089,10865,857539,13578,239891,6004,44751,3601,572897,10386,314550,11373,82162,6801,24732,3221,3622,1040,53808,4965,232388,10143,48027,4441,10862,1848,173499,8210,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1343123,3896,177135,10984,39208,6127,11902,2722,1898,801,25408,4144,137927,8917,9603,2596,3434,1359,230,239,5939,2068,128324,8631,36424,4235,8509,1954,83391,6468,1165988,11337,885837,11958,238439,5111,47960,3555,599438,10658,280151,12483,71565,7353,20075,3239,3467,1301,48023,5515,208586,10500,44095,4422,8806,1725,155685,8654,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2116298,5736,408553,13743,123428,9118,37640,3873,7745,1459,78043,5895,285125,12387,48697,4812,16092,2536,2731,1015,29874,3502,236428,11288,79760,5046,11661,1974,145007,7773,1707745,14871,1281536,14908,331044,6421,67144,3587,883348,11379,426209,12120,131653,7567,35158,3495,5720,1181,90775,5679,294556,12285,60904,4184,12074,1741,221578,10179,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1265561,3507,143559,8204,50704,5597,16763,2542,3138,951,30803,4173,92855,7623,16043,2651,4561,1258,632,322,10850,1897,76812,7557,22465,2812,4782,1371,49565,5494,1122002,8306,875546,10036,248102,4385,48711,3038,578733,7374,246456,9229,81306,5650,18824,2208,4069,945,58413,4495,165150,8311,36354,3582,9105,1565,119691,5944,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,700616,2383,186755,8419,35355,4976,9385,2020,1057,502,24913,4038,151400,8718,16005,3500,4232,1481,641,463,11132,2838,135395,8794,34538,3485,5715,1488,95142,6733,513861,8467,361616,9500,92132,4661,19335,2308,250149,7681,152245,9297,36564,5038,11414,2405,1063,622,24087,3688,115681,7828,28059,3665,5440,1355,82182,6243,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1345553,6402,244180,12058,71466,6819,22999,3100,4054,990,44413,4901,172714,10696,22790,3887,7195,1937,1115,617,14480,2797,149924,10080,45025,4783,6904,1089,97995,6703,1101373,12405,824974,13835,226201,5316,46852,3837,551921,11371,276399,9787,80387,7021,22648,3102,3825,1183,53914,5423,196012,9105,41923,3813,8231,1705,145858,7926,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,222581,2321,31962,3732,13017,2788,5955,1642,625,405,6437,1483,18945,3171,3593,1239,1107,500,174,181,2312,953,15352,2741,4735,1514,755,448,9862,1953,190619,4225,152383,5672,40591,2361,8107,1339,103685,4202,38236,4179,14853,3207,3187,1103,837,482,10829,2682,23383,3172,4554,1029,1211,730,17618,2715,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462698,2188,62997,5861,19554,3189,6580,1233,1451,491,11523,2299,43443,4655,5763,1693,1668,707,309,260,3786,1121,37680,4614,11461,1730,1770,571,24449,3588,399701,6315,314364,6963,88760,3104,19222,1793,206382,5282,85337,5551,28459,3102,8182,1625,1269,543,19008,2533,56878,5213,12402,1767,2743,787,41733,3983,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,668354,2704,121417,9591,37486,5844,9694,2226,2294,727,25498,4518,83931,8691,12831,3237,5263,1531,604,471,6964,1929,71100,8140,21853,3620,2973,1036,46274,5937,546937,9425,388720,12715,104744,4620,20702,2536,263274,9888,158217,10827,53591,6356,15596,2718,2643,975,35352,4420,104626,8839,23687,3140,5417,1479,75522,6632,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,251033,1983,24632,3729,5682,2258,1579,1008,452,504,3651,1510,18950,3216,3703,1353,788,473,170,283,2745,1037,15247,3096,4443,1120,1334,626,9470,2580,226401,4432,176921,5388,44896,2339,10465,1761,121560,4325,49480,4675,19514,3465,4102,1162,1106,629,14306,2755,29966,4151,5929,1740,882,480,23155,3355,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1948921,2874,268823,14320,86450,7481,26147,3395,5997,1454,54306,5113,182373,11867,23990,4820,6065,1595,1159,555,16766,3775,158383,10937,47121,4935,7156,1425,104106,7543,1680098,14872,1298814,15829,346203,7592,68950,4140,883661,11502,381284,11734,100412,5908,23384,2856,5311,1160,71717,5347,280872,11651,64281,5126,13177,2520,203414,8763,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,478339,2626,128996,8737,38053,6245,9761,2164,2587,1108,25705,4715,90943,8917,18227,3432,5552,1509,205,141,12470,2876,72716,8079,20342,3084,3634,1162,48740,6400,349343,9105,238831,8485,62909,3354,12164,1891,163758,7096,110512,7555,38049,5160,10985,2419,1793,936,25271,3485,72463,6806,13906,2415,3125,984,55432,5648,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4057305,6210,785341,22336,267399,13024,85271,6308,18199,2135,163929,9623,517942,17582,64480,7242,18883,3140,3716,1089,41881,5098,453462,16260,131726,7868,23897,2597,297839,12206,3271964,23018,2393683,23693,686604,11486,127608,5862,1579471,17848,878281,20094,228231,9973,66025,4929,11897,1949,150309,7346,650050,17654,147468,7751,29339,2857,473243,13668,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2261695,5863,471670,18293,141986,11631,40493,4746,7091,1294,94402,8103,329684,17304,54385,7448,17735,2931,4006,1089,32644,5493,275299,15371,82638,6234,14412,2167,178249,11439,1790025,18762,1320700,22169,349678,7800,71524,4693,899498,17470,469325,17519,131075,8915,36003,4019,8301,1815,86771,6995,338250,16057,66975,4719,15859,2393,255416,14291,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,168858,1917,18141,2609,4803,1583,1730,656,183,117,2890,1137,13338,2758,1766,741,974,462,44,44,748,455,11572,2708,3749,1297,1325,705,6498,1674,150717,2833,119852,3780,36320,2131,6349,1133,77183,2467,30865,3354,11694,2075,3990,1107,1231,605,6473,1428,19171,3003,5087,1595,964,568,13120,2312,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2540692,5623,501013,16171,127442,9724,37678,4134,7375,1436,82389,7240,373571,14768,44872,6320,15252,3248,2502,991,27118,4227,328699,15468,105239,6668,19396,2393,204064,11150,2039679,16557,1489183,20092,398640,7538,71899,4320,1018644,16624,550496,16077,167821,9642,45911,4851,7728,1443,114182,7435,382675,13018,79242,5104,16313,2322,287120,11739,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,939399,2993,199326,8601,66987,5921,20239,2717,3914,874,42834,3998,132339,7719,21358,3420,7391,1381,1375,411,12592,2547,110981,7191,31925,2962,6861,1222,72195,5243,740073,8944,547042,9017,153885,4566,28944,2610,364213,6944,193031,9167,58597,4772,15361,2181,2745,816,40491,3581,134434,7356,27462,2668,5802,1046,101170,5784,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,848946,3673,134574,9790,50380,5640,16350,2892,3557,1145,30473,3738,84194,8606,15495,3304,3866,1398,1081,760,10548,2770,68699,7899,21312,3584,3673,1031,43714,5242,714372,9204,551728,12279,150281,4941,26890,2471,374557,9762,162644,8974,51802,5424,11287,2268,2061,704,38454,4351,110842,8066,23660,3276,4859,1324,82323,6098,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2609659,5720,435266,16537,115298,9525,33715,4514,8022,1826,73561,6195,319968,16462,44027,5485,15305,2492,1576,654,27146,3878,275941,15293,86472,6240,17874,2508,171595,11621,2174393,15935,1624378,18095,427834,8090,81724,4486,1114820,13088,550015,15879,162799,9718,48231,5228,7880,1466,106688,6326,387216,14974,81790,5648,16260,2351,289166,10990,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,203199,1256,33334,4755,8609,2955,2601,1461,434,375,5574,1972,24725,4238,1708,869,533,413,0,217,1175,739,23017,4331,6173,1705,965,592,15879,3248,169865,5160,126534,5841,35430,2636,7508,1524,83596,4023,43331,4592,11481,2603,2450,934,578,608,8453,2384,31850,4176,6653,1855,1028,476,24169,3300,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
