GEO_ID,C08006_001E,C08006_001M,C08006_002E,C08006_002M,C08006_003E,C08006_003M,C08006_004E,C08006_004M,C08006_005E,C08006_005M,C08006_006E,C08006_006M,C08006_007E,C08006_007M,C08006_008E,C08006_008M,C08006_009E,C08006_009M,C08006_010E,C08006_010M,C08006_011E,C08006_011M,C08006_012E,C08006_012M,C08006_013E,C08006_013M,C08006_014E,C08006_014M,C08006_015E,C08006_015M,C08006_016E,C08006_016M,C08006_017E,C08006_017M,C08006_018E,C08006_018M,C08006_019E,C08006_019M,C08006_020E,C08006_020M,C08006_021E,C08006_021M,C08006_022E,C08006_022M,C08006_023E,C08006_023M,C08006_024E,C08006_024M,C08006_025E,C08006_025M,C08006_026E,C08006_026M,C08006_027E,C08006_027M,C08006_028E,C08006_028M,C08006_029E,C08006_029M,C08006_030E,C08006_030M,C08006_031E,C08006_031M,C08006_032E,C08006_032M,C08006_033E,C08006_033M,C08006_034E,C08006_034M,C08006_035E,C08006_035M,C08006_036E,C08006_036M,NAME,C08006_001EA,C08006_001MA,C08006_002EA,C08006_002MA,C08006_003MA,C08006_003EA,C08006_004MA,C08006_004EA,C08006_005MA,C08006_005EA,C08006_006EA,C08006_006MA,C08006_007EA,C08006_007MA,C08006_008EA,C08006_008MA,C08006_009MA,C08006_009EA,C08006_010MA,C08006_010EA,C08006_011MA,C08006_011EA,C08006_012EA,C08006_012MA,C08006_013EA,C08006_013MA,C08006_014MA,C08006_014EA,C08006_015MA,C08006_015EA,C08006_016MA,C08006_016EA,C08006_017EA,C08006_017MA,C08006_018EA,C08006_018MA,C08006_019MA,C08006_019EA,C08006_020MA,C08006_020EA,C08006_021MA,C08006_021EA,C08006_022EA,C08006_022MA,C08006_023EA,C08006_023MA,C08006_024MA,C08006_024EA,C08006_025MA,C08006_025EA,C08006_026MA,C08006_026EA,C08006_027EA,C08006_027MA,C08006_028EA,C08006_028MA,C08006_029MA,C08006_029EA,C08006_030MA,C08006_030EA,C08006_031MA,C08006_031EA,C08006_032EA,C08006_032MA,C08006_033EA,C08006_033MA,C08006_034MA,C08006_034EA,C08006_035MA,C08006_035EA,C08006_036MA,C08006_036EA,state
0400000US13,4782581,26117,4238236,27104,3765494,28187,472742,13703,346007,11018,74330,6535,52405,4945,102295,7160,11554,2581,74886,5380,79148,6024,276462,9732,2508113,15108,2217582,17644,1953703,18267,263879,9992,186494,7979,42151,4320,35234,3849,51030,5571,8785,2134,41368,3970,47478,4364,141870,7357,2274468,18559,2020654,18632,1811791,19510,208863,8644,159513,7444,32179,4056,17171,2373,51265,4000,2769,853,33518,3320,31670,3844,134592,5738,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,703939,7810,568962,8024,475638,8015,93324,5482,65899,4704,16845,2402,10580,2451,43263,3269,6579,1326,38388,3392,16103,2632,30644,2673,380475,5235,310948,5231,268223,4678,42725,3418,30500,2862,6871,1416,5354,1549,18802,2198,5644,1271,21825,2321,8566,1859,14690,1684,323464,4881,258014,5675,207415,6066,50599,3319,35399,2823,9974,1544,5226,1347,24461,2535,935,416,16563,2331,7537,1832,15954,2150,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,773999,10081,690863,10405,612010,10878,78853,4534,57159,4077,11991,2291,9703,1649,4859,1065,6414,1557,17473,2029,10384,1837,44006,3786,420259,7352,374615,7306,331728,7503,42887,3333,30904,3045,6367,1547,5616,1137,3031,683,4592,1146,10625,1598,7265,1402,20131,2528,353740,7185,316248,7413,280282,7667,35966,2918,26255,2429,5624,1366,4087,1206,1828,725,1822,822,6848,1297,3119,1104,23875,2548,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6129046,25518,4953483,23758,4476740,24100,476743,14276,370971,13624,62009,4905,43763,4049,588347,12393,37838,3138,177158,6111,74008,5222,298212,9371,3215846,16358,2597852,15839,2346981,16092,250871,9035,195847,8426,31870,3334,23154,3035,302410,8622,27286,2753,94169,4546,41319,3517,152810,6671,2913200,17733,2355631,17226,2129759,16496,225872,7869,175124,7280,30139,2494,20609,1994,285937,8334,10552,1548,82989,4000,32689,3206,145402,6875,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3126324,19561,2850351,20244,2577077,20992,273274,9697,209735,8306,36555,4024,26984,3421,29104,2905,13659,2013,65561,3912,33740,3895,133909,5688,1646586,12511,1503379,13645,1358711,14383,144668,6896,109955,5888,19398,2408,15315,2334,14379,1984,10199,1758,34257,3009,20075,3010,64297,4338,1479738,13463,1346972,12823,1218366,12781,128606,5554,99780,5145,17157,2495,11669,1983,14725,1962,3460,953,31304,2847,13665,2388,69612,4074,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1597499,9307,1428268,10775,1300546,11377,127722,6330,98459,5353,17821,2237,11442,1824,13667,1766,8132,1252,51025,2782,14702,1924,81705,4337,838538,6162,748562,7186,679742,7861,68820,4560,54141,3940,9404,1555,5275,1359,6241,1370,6732,1042,26491,2329,8526,1458,41986,3268,758961,6561,679706,7121,620804,7247,58902,3465,44318,2977,8417,1249,6167,1124,7426,1127,1400,511,24534,2315,6176,1108,39719,2553,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1431057,8730,1304473,8951,1179785,9578,124688,6220,95292,5352,17496,2493,11900,1822,6101,1342,5095,1317,33316,2733,14357,1805,67715,3897,770877,6920,703420,6754,638995,7089,64425,4422,48383,3663,8614,1589,7428,1399,3112,805,4165,1175,18553,2060,9137,1651,32490,2332,660180,6870,601053,6748,540790,7288,60263,3388,46909,2946,8882,1468,4472,962,2989,1040,930,477,14763,2066,5220,1180,35225,2725,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1948608,13560,1780522,14913,1597996,13828,182526,7333,142427,6637,25333,3252,14766,2290,20508,2766,3565,926,40974,3146,26199,2868,76840,5192,1023227,9050,935908,9823,841259,9188,94649,5248,72874,4305,12762,2514,9013,1696,8658,1672,2930,854,22895,2440,15448,2385,37388,3765,925381,10594,844614,11069,756737,10306,87877,4788,69553,4459,12571,1887,5753,1231,11850,1957,635,347,18079,2254,10751,1919,39452,3213,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2003496,18402,1841888,19444,1657080,19059,184808,9396,141101,7634,25213,2939,18494,3017,21422,3007,11977,2099,33755,3133,27560,3505,66894,4158,1032110,12456,945658,13284,850244,13613,95414,5573,72416,4628,12171,2008,10827,2159,9930,1811,8466,1660,17860,2248,19040,2830,31156,3056,971386,11897,896230,12038,806836,11918,89394,6288,68685,5170,13042,2019,7667,1671,11492,1990,3511,977,15895,1978,8520,1608,35738,3027,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,657960,7348,578505,7827,516861,9042,61644,3915,49273,3650,6173,1197,6198,1317,3819,953,3208,853,26835,3041,6620,1338,38973,3086,331796,4845,291084,5339,257969,5997,33115,2615,26574,2411,2597,803,3944,1035,1515,527,2406,734,14268,2184,3904,752,18619,2001,326164,5576,287421,5971,258892,6293,28529,2362,22699,2280,3576,762,2254,656,2304,745,802,458,12567,1909,2716,901,20354,2498,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3061440,14044,2536375,17510,2257654,17828,278721,9898,210372,8654,37618,3343,30731,3681,259404,8653,11819,1664,65595,4226,38568,3890,149679,6644,1569451,10171,1315288,12158,1172913,12227,142375,6928,101443,6302,20966,2311,19966,2817,122437,5575,8507,1309,32338,2931,22024,2943,68857,4171,1491989,12782,1221087,14700,1084741,15319,136346,5781,108929,4939,16652,2120,10765,1906,136967,5896,3312,908,33257,2747,16544,2211,80822,4762,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3526167,17582,2724783,20229,2469684,20286,255099,10065,196766,8848,32789,3562,25544,3694,366993,9650,31932,3195,169562,6333,46553,4087,186344,7454,1802506,11530,1403530,14064,1276210,13652,127320,6382,94789,5494,17937,2691,14594,2632,177042,5909,22382,2555,81048,4949,25022,3056,93482,4970,1723661,11382,1321253,11929,1193474,12832,127779,6322,101977,5605,14852,1768,10950,2017,189951,6769,9550,1721,88514,3647,21531,2984,92862,4894,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4560646,19707,4157444,20771,3760333,20616,397111,11645,309443,10727,52499,4463,35169,3995,58769,4645,20055,2291,99437,5070,33926,2984,191015,6427,2387232,13294,2176103,15941,1968682,15911,207421,7367,160936,7107,28170,3238,18315,2659,29969,3283,14322,1894,51846,3325,19926,2417,95066,4435,2173414,14870,1981341,14708,1791651,13304,189690,7121,148507,6304,24329,2267,16854,2367,28800,2636,5733,983,47591,3685,14000,1743,95949,4245,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2908771,11921,2506515,13378,2269447,14781,237068,7334,180443,7238,33167,2955,23458,2539,106880,5363,20605,2236,76587,4193,27115,2306,171069,6475,1520633,8201,1317685,9448,1197246,10463,120439,4912,92575,4661,16019,1990,11845,1858,49883,3066,13778,1836,40316,3279,17927,1784,81044,4018,1388138,9219,1188830,9597,1072201,10043,116629,4446,87868,4455,17148,1880,11613,1469,56997,4138,6827,1181,36271,2727,9188,1486,90025,4151,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1214929,13583,1149117,13419,1038393,14112,110724,6502,83894,6023,15263,2105,11567,1727,3718,1217,432,345,16547,1910,17280,2744,27835,3390,622837,9342,585734,9306,529669,8996,56065,4708,41720,4059,7466,1603,6879,1373,2339,1033,164,170,10236,1593,11506,2154,12858,2148,592092,9032,563383,8919,508724,9746,54659,3639,42174,3276,7797,1294,4688,1041,1379,631,268,301,6311,996,5774,1496,14977,2188,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2881692,17530,2610275,19152,2367511,20171,242764,9080,190393,8582,31439,3021,20932,2234,36897,4063,4960,974,55850,4683,28153,3085,145557,6430,1496055,11738,1349550,13070,1224756,13938,124794,5465,97413,5232,15915,2045,11466,1656,19199,2296,3935,893,32916,3595,17588,2239,72867,4436,1385637,12212,1260725,12549,1142755,12199,117970,5727,92980,5143,15524,2015,9466,1316,17698,2938,1025,417,22934,2609,10565,2190,72690,4325,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,508613,6858,434358,7581,388996,7954,45362,3808,33327,3464,6445,1113,5590,927,3997,1019,5645,1230,25114,2171,6257,1175,33242,2771,268278,4725,225721,5445,201426,5628,24295,2617,17948,2371,2636,677,3711,770,2515,718,4340,1023,14198,1538,4543,1002,16961,1885,240335,4636,208637,4961,187570,5196,21067,2136,15379,1846,3809,920,1879,526,1482,725,1305,556,10916,1514,1714,634,16281,1826,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,996639,7497,904734,8098,814254,8691,90480,5245,69619,4463,11696,1675,9165,2059,6867,1728,2768,684,27271,2136,8123,1566,46876,3129,530857,4573,481331,5382,436995,5902,44336,2928,34614,2608,5362,1130,4360,1331,3591,1011,1971,619,14481,1506,5516,1245,23967,2288,465782,5137,423403,5182,377259,5357,46144,3416,35005,2825,6334,1119,4805,1099,3276,1239,797,302,12790,1542,2607,730,22909,1769,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1402611,11140,1238638,12041,1101151,12742,137487,6747,103511,5885,19516,2492,14460,2355,43262,4012,5009,1084,27197,2850,28221,3111,60284,4284,761282,8059,668960,8048,600794,9044,68166,4938,51042,3947,8709,1640,8415,1954,25855,2909,3925,1018,14392,1900,16387,2267,31763,3085,641329,7969,569678,7970,500357,8214,69321,4615,52469,4060,10807,1647,6045,1271,17407,2388,1084,536,12805,1804,11834,1794,28521,2760,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,712701,7576,635788,7700,576670,7644,59118,4295,48988,3831,6318,1400,3812,1168,5162,1204,1951,716,17018,2287,8274,2011,44508,3568,372887,4866,333320,4739,302026,4484,31294,2694,26437,2519,3099,938,1758,717,2517,711,1413,623,8830,1534,4296,1106,22511,2411,339814,5355,302468,5538,274644,5906,27824,2639,22551,2334,3219,954,2054,676,2645,806,538,389,8188,1362,3978,1360,21997,2412,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4409601,22026,3478515,19405,3129181,18787,349334,11707,251599,9616,50660,4860,47075,3961,521066,11220,11723,1929,130035,7135,66592,5632,201670,6892,2326667,12114,1823725,13024,1638131,13885,185594,7870,131172,6470,27876,3195,26546,3148,286872,7233,8684,1706,71003,5147,35735,4054,100648,4803,2082934,14591,1654790,13500,1491050,13247,163740,6303,120427,5238,22784,2772,20529,2386,234194,8527,3039,993,59032,4540,30857,3455,101022,4382,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
