GEO_ID,B18108_001E,B18108_001M,B18108_002E,B18108_002M,B18108_003E,B18108_003M,B18108_004E,B18108_004M,B18108_005E,B18108_005M,B18108_006E,B18108_006M,B18108_007E,B18108_007M,B18108_008E,B18108_008M,B18108_009E,B18108_009M,B18108_010E,B18108_010M,B18108_011E,B18108_011M,B18108_012E,B18108_012M,B18108_013E,B18108_013M,B18108_014E,B18108_014M,B18108_015E,B18108_015M,B18108_016E,B18108_016M,B18108_017E,B18108_017M,B18108_018E,B18108_018M,B18108_019E,B18108_019M,B18108_020E,B18108_020M,B18108_021E,B18108_021M,B18108_022E,B18108_022M,B18108_023E,B18108_023M,B18108_024E,B18108_024M,B18108_025E,B18108_025M,NAME,B18108_001MA,B18108_001EA,B18108_002MA,B18108_002EA,B18108_003EA,B18108_003MA,B18108_004MA,B18108_004EA,B18108_005MA,B18108_005EA,B18108_006MA,B18108_006EA,B18108_007EA,B18108_007MA,B18108_008EA,B18108_008MA,B18108_009EA,B18108_009MA,B18108_010MA,B18108_010EA,B18108_011MA,B18108_011EA,B18108_012MA,B18108_012EA,B18108_013MA,B18108_013EA,B18108_014EA,B18108_014MA,B18108_015MA,B18108_015EA,B18108_016MA,B18108_016EA,B18108_017MA,B18108_017EA,B18108_018MA,B18108_018EA,B18108_019EA,B18108_019MA,B18108_020EA,B18108_020MA,B18108_021MA,B18108_021EA,B18108_022MA,B18108_022EA,B18108_023MA,B18108_023EA,B18108_024MA,B18108_024EA,B18108_025EA,B18108_025MA,state
0400000US20,2855454,1638,193049,2410,1969,708,593,473,190487,2509,517853,2980,17841,1916,7726,1609,492286,3767,657260,3931,26714,3035,19094,2169,611452,4816,1059100,4010,79607,4238,66354,4141,913139,6436,252039,2280,37593,2746,26556,2586,187890,3589,176153,1753,37142,2149,52513,2859,86498,3379,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,276356,2604,3280,960,561,331,272515,2618,736221,3610,38107,3285,15478,2015,682636,4774,964444,4493,54212,3713,37688,3099,872544,6790,1708985,4580,157558,6581,180807,7831,1370620,10228,418184,2049,69568,3414,64041,3754,284575,4970,266750,2038,52516,3264,91459,3788,122775,3448,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,306213,3181,1241,740,526,395,304446,3352,801577,3513,42358,4246,12871,2085,746348,6322,1068577,6115,47780,4660,31977,4020,988820,8288,1728794,5738,147461,6046,134424,6308,1446909,9483,413846,3435,66433,3906,59892,2769,287521,5266,261251,2958,49713,3370,84847,4405,126691,4729,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,64390,1099,263,223,72,166,64055,1154,189136,1325,11577,2029,4371,1025,173188,2625,265445,1805,15828,2412,11940,2192,237677,3541,542786,1936,40780,3365,43894,2885,458112,4627,157209,1184,24838,1903,15621,1799,116750,2916,102683,1033,20038,1879,29450,2225,53195,2432,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,363304,1653,1377,684,0,203,361927,1738,981682,1990,36939,3689,12691,1838,932052,4463,1337385,3726,49267,3800,31717,3695,1256401,6792,2397046,4058,142657,6162,111820,5502,2142569,8246,525394,1815,62237,3294,47184,2784,415973,4410,353060,2122,66768,3576,97486,4331,188806,5119,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,360336,1271,2604,1028,1306,884,356426,1920,1006889,1433,40765,4476,13576,2090,952548,5628,1657843,2992,65970,4538,40343,3597,1551530,5620,2689136,3717,155633,6387,134651,6512,2398852,10228,627662,2128,79632,3958,59061,4327,488969,6048,443756,2235,80401,4773,130035,5661,233320,6034,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,572370,2095,2892,769,1163,662,568315,2416,1599944,2675,73498,5256,25848,2172,1500598,6143,2204124,4233,91141,5002,69456,3900,2043527,7798,3850114,4643,296007,8369,270847,7443,3283260,11169,969457,2480,134610,4416,104911,4246,729936,5590,657147,2382,130429,3288,189508,4547,337210,5278,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,353860,1971,1231,441,529,428,352100,2065,941667,2409,33514,3149,16639,2296,891514,4588,1248767,3874,45527,3596,33455,3236,1169785,5581,2145759,4406,127218,5527,98882,4423,1919659,8075,488049,1725,65840,3076,40925,2759,381284,4084,341097,1969,66801,2885,85285,3966,189011,4465,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,182467,2590,1250,625,104,158,181113,2603,529013,2836,24004,3194,8759,1712,496250,4688,650824,6163,33106,3393,23953,2936,593765,7053,1107017,6538,99617,4818,108668,6245,898732,9279,274875,3343,45709,3580,48451,3454,180715,5343,176612,2442,31973,2551,66002,3438,78637,3754,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,373907,2816,1781,799,381,453,371745,3032,1008022,4523,49235,4908,16909,2465,941878,7493,1352929,5419,60237,5050,39534,3928,1253158,7816,2291433,5347,188824,7439,175369,7208,1927240,10214,574422,2906,95573,3934,69442,3950,409407,5406,399613,2379,79735,3563,117058,5145,202820,5579,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,61405,1178,395,342,0,174,61010,1240,167423,1439,6941,1264,2063,682,158419,1965,225843,1959,12406,2079,4815,1066,208622,3163,396595,2168,28397,2759,23935,2188,344263,4224,112874,1000,17207,1472,11056,1515,84611,2206,72105,1167,15656,1691,19391,1969,37058,1809,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,131644,932,603,468,93,112,130948,1046,341740,1196,13027,1844,4435,841,324278,2049,437700,2352,16676,1980,11414,1831,409610,3791,698072,2777,50346,3674,33982,2929,613744,5069,166566,1461,24608,1969,18213,1677,123745,2557,115731,972,23582,1491,30521,2158,61628,2387,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2962236,1424,184055,748,864,545,613,625,182578,1038,499079,1042,15684,2982,5964,1230,477431,3543,671267,2302,26863,2664,15739,2496,628665,4161,1153351,2815,76702,5014,64614,4279,1012035,6758,284993,1403,44794,2861,30672,2609,209527,3873,169491,1052,33062,2829,47298,3063,89131,3496,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1325016,952,63523,939,232,184,209,200,63082,975,194250,1290,10310,1952,2952,752,180988,2667,285628,2592,12304,1810,9121,1445,264203,3318,554236,2386,35585,2532,27224,2882,491427,4348,140809,1041,19091,1823,13435,1829,108283,2507,86570,829,18461,1922,22680,2169,45429,2495,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8902432,1561,520361,1480,2790,1062,424,361,517147,1863,1453397,1957,48030,4218,19316,2509,1386051,5481,1927432,3290,50905,3736,42550,3380,1833977,5486,3623841,3447,181793,7077,153684,6280,3288364,9716,791602,2683,91239,4359,65302,3615,635061,5449,585799,3084,98734,4427,159625,5767,327440,6217,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2054301,1433,126427,1745,1353,617,639,548,124435,2029,362375,2145,14504,2361,4848,1161,343023,3042,465449,3538,21883,2862,17446,2685,426120,5033,755209,4330,70277,5148,59658,3878,625274,6082,210275,2033,32867,2742,25520,2418,151888,3628,134566,1837,28505,2271,44856,3841,61205,3867,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19608066,2106,1157597,2713,6738,1414,1670,740,1149189,2807,2985635,3285,115198,6226,50156,3979,2820281,8259,4735558,6079,154330,6421,102027,5783,4479201,9923,7662744,6195,453715,11929,389502,10837,6819527,17120,1761824,3490,210347,6676,174461,5384,1377016,7199,1304708,3432,226749,7918,381514,7733,696445,11184,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10070781,3392,601104,3293,2385,1114,784,574,597935,3406,1696465,4669,67149,4757,24668,2819,1604648,7631,2231500,7984,83585,5899,67408,5594,2080507,10457,3952451,8331,279927,7969,258692,8088,3413832,14373,978958,4743,142223,5115,112891,5393,723844,8489,610303,3081,114176,4463,189407,5942,306720,6413,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,738177,1431,52802,1701,480,295,0,161,52322,1786,120059,2204,4160,998,1474,565,114425,2786,193577,2818,5859,1033,2852,823,184866,3002,265143,2474,16514,1537,12095,1645,236534,2971,60771,945,8084,1019,5030,933,47657,1552,45825,511,9244,1033,10009,1217,26572,1511,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11485078,1447,695130,2713,3934,1123,678,514,690518,2907,1902922,3379,91652,5405,36344,3515,1774926,6666,2557948,5829,115108,5387,77954,5127,2364886,8323,4458890,6435,341178,10033,305959,8848,3811753,15315,1101186,3000,156963,5600,113689,4935,830534,7181,769002,3276,149081,4588,220555,5778,399366,6469,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3851302,1847,262534,2093,2598,752,155,101,259781,2327,697174,1889,35646,2778,12263,1504,649265,3635,892252,3297,47881,3252,31768,2966,812603,5304,1415061,4149,133023,5261,127101,5305,1154937,8350,346519,2322,60389,2801,54279,3097,231851,3892,237762,2008,48974,2576,80999,3418,107789,3319,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4102901,1020,232253,1969,1742,747,346,355,230165,2230,639698,2355,26465,2560,10442,2359,602791,4247,934069,4066,42134,3762,28039,2575,863896,6528,1599233,4367,115718,5551,102602,5793,1380913,9555,429548,2604,64445,3769,47473,3464,317630,5056,268100,2161,58436,3584,75074,3809,134590,3962,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12602472,1128,704634,2264,5035,1333,1568,740,698031,2683,1951777,2659,99522,5592,36381,3331,1815874,6967,2810525,4698,115453,4631,80639,4731,2614433,8075,4938478,5471,352102,10080,332605,8485,4253771,13127,1261298,3024,175309,5257,127338,5180,958651,7975,935760,3537,180009,5806,268685,6727,487066,6872,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1044111,858,55019,1018,544,592,0,217,54475,1149,151651,929,7014,1652,3165,1151,141472,1870,257167,1879,13107,1864,7265,1548,236795,2930,410216,2114,27112,2637,28322,3262,354782,4448,99537,1091,13204,1664,10270,1715,76063,2545,70521,1113,13924,1683,17016,1982,39581,2226,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4928260,2320,289514,2520,757,474,2158,1280,286599,2693,809690,3080,38009,3423,13348,2038,758333,4777,1079065,5774,46211,4057,27058,2880,1005796,7256,1901648,5502,156417,5584,147203,8436,1598028,11532,532966,3020,77041,3688,63314,3278,392611,5263,315377,2643,58169,3615,98016,4323,159192,4658,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,851826,955,60460,1614,350,277,21,35,60089,1609,151559,1768,4543,972,1310,459,145706,2100,191883,2479,8908,1600,4055,1011,178920,2956,312176,2164,21069,2306,15514,1756,275593,3452,80673,1137,12715,1545,5527,1137,62431,2092,55075,887,11399,1347,13236,1313,30440,1508,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6612552,2386,405128,2702,2311,769,502,435,402315,2899,1100181,3853,57274,3957,16698,2095,1026209,5920,1486323,6047,63517,5329,39641,3748,1383165,7114,2579661,6051,216975,7631,217928,8095,2144758,10909,636041,2566,103482,4639,88160,4830,444399,5988,405218,2910,79018,3788,133773,4513,192427,5378,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27836924,4153,2019778,4712,12148,2160,4213,1266,2003417,5114,5336025,6481,205039,10182,70822,5237,5060164,12381,6726131,9385,236022,9000,155650,8023,6334459,14498,10385279,10236,669492,14074,561798,13136,9153989,22027,2063635,5678,312308,7969,271960,8187,1479367,10904,1306076,5080,248818,7299,424529,8576,632729,9636,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3076318,925,253089,1602,823,558,673,565,251593,1580,670074,1902,25590,3296,9021,1595,635463,3610,792507,3007,28405,3042,16490,2272,747612,4982,1030513,3041,61403,3730,44666,3184,924444,5189,200054,1559,26527,2259,21126,2112,152401,2938,130081,1489,24536,2044,37304,2637,68241,2808,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,617556,273,30096,849,188,165,118,142,29790,860,87408,1089,3890,831,1420,513,82098,1558,139135,1514,10634,2070,4319,1089,124182,2666,247190,1618,19037,1875,13123,1583,215030,3090,70419,748,9188,1062,5513,988,55718,1342,43308,473,10547,995,11180,1260,21581,1525,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8256810,4827,501920,3677,2612,819,1096,614,498212,3783,1363174,3751,48341,3832,20711,2945,1294122,7156,1878639,8556,72869,4627,46250,3840,1759520,8715,3269114,8724,208456,7449,173196,7880,2887462,14216,754577,4038,101273,5026,75796,3644,577508,7801,489386,3813,91769,4506,136670,4940,260947,5757,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
