GEO_ID,C17004_001E,C17004_001M,C17004_002E,C17004_002M,C17004_003E,C17004_003M,C17004_004E,C17004_004M,C17004_005E,C17004_005M,C17004_006E,C17004_006M,C17004_007E,C17004_007M,C17004_008E,C17004_008M,C17004_009E,C17004_009M,NAME,C17004_001MA,C17004_001EA,C17004_002MA,C17004_002EA,C17004_003EA,C17004_003MA,C17004_004EA,C17004_004MA,C17004_005MA,C17004_005EA,C17004_006MA,C17004_006EA,C17004_007MA,C17004_007EA,C17004_008MA,C17004_008EA,C17004_009MA,C17004_009EA,state
0400000US31,1450682,2096,141319,7168,18531,2378,55152,3508,67636,4403,1309363,7490,716141,7746,293999,6548,299223,6049,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2358412,2903,270683,13120,29571,3188,84654,5895,156458,9140,2087729,13124,1006433,13543,430783,10702,650513,9801,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1080061,2041,76777,5124,4461,1330,27988,3000,44328,3777,1003284,5550,495965,7831,251669,7408,255650,5838,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7113827,5048,638791,19232,62907,4621,169064,7862,406820,14025,6475036,20272,3151200,20794,1467192,17794,1856644,19852,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1619101,3343,284954,10886,26115,2741,75876,5260,182963,8712,1334147,11070,588476,10739,272180,8137,473491,9603,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15735651,7688,2006237,33524,150434,7504,544545,14051,1311258,26438,13729414,33060,6676247,31250,2991113,27141,4062054,27432,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8011500,6076,1038682,22677,107556,5894,313545,11612,617581,16064,6972818,23793,3367548,25329,1441478,22617,2163792,22174,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,576423,1469,57687,4079,4982,1238,25353,2560,27352,2680,518736,4399,287104,5264,122788,5214,108844,3249,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9083562,5595,1114897,20964,97919,5325,388121,11247,628857,15399,7968665,21843,3815952,20667,1769957,21758,2382756,17440,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2976362,3026,418505,10347,45869,3098,129594,5592,243042,7534,2557857,10673,1236047,12481,514453,10439,807357,9046,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3309376,3925,412214,13598,33148,3528,145426,7934,233640,10534,2897162,14495,1292234,14536,720863,14333,884065,13618,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10091153,4815,1146614,20582,82137,5164,341904,11163,722573,15779,8944539,20823,4305226,22647,1947290,17732,2692023,17893,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,839841,1871,88568,6850,5556,1448,25943,2939,57069,5572,751273,7192,362368,7613,182573,6894,206332,6875,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3924226,4442,528516,13307,59621,5216,154677,6669,314218,9926,3395710,14455,1580497,18286,685410,15104,1129803,15090,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,654439,1575,77383,4417,6865,1178,30817,3202,39701,2973,577056,4785,310858,5590,131764,4808,134434,4372,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5247593,5530,693404,16779,65260,4804,206278,8468,421866,12035,4554189,17406,2221862,19766,906565,14195,1425762,14684,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21210738,11271,2702529,38564,347030,12239,799405,17703,1556094,29736,18508209,41073,9442994,43212,3735042,37379,5330173,34912,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2239054,3189,207902,11326,21479,2567,94647,6412,91776,6335,2031152,11800,975151,10763,538165,10840,517836,9088,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,497390,1394,53810,4540,4172,1206,21747,2935,27891,2639,443580,4763,212315,5831,115315,4726,115950,3560,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6588622,5651,642465,19096,57252,3750,215545,10607,369668,13015,5946157,19789,3024916,21789,1255147,18665,1666094,17588,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5830620,5060,594587,15908,42323,4281,214098,8124,338166,10875,5236033,17120,2466864,18248,1257976,18860,1511193,13306,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1442263,2816,249763,10541,14832,1743,64957,5279,169974,8620,1192500,10569,497265,8358,224941,8074,470294,7444,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4536114,4547,475763,11288,42678,3689,183956,7105,249129,8262,4060351,12565,2041880,12807,941449,12836,1077022,11520,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,444233,2010,47606,4113,5076,1288,17061,2216,25469,3376,396627,4582,192533,4824,99330,4413,104764,4356,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2743196,3026,1137429,25752,66064,4897,188787,10389,882578,23436,1605767,24994,607829,14088,223107,10397,774831,17540,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
