GEO_ID,B13008_001E,B13008_001M,B13008_002E,B13008_002M,B13008_003E,B13008_003M,B13008_004E,B13008_004M,B13008_005E,B13008_005M,B13008_006E,B13008_006M,B13008_007E,B13008_007M,B13008_008E,B13008_008M,B13008_009E,B13008_009M,B13008_010E,B13008_010M,B13008_011E,B13008_011M,B13008_012E,B13008_012M,B13008_013E,B13008_013M,B13008_014E,B13008_014M,B13008_015E,B13008_015M,NAME,B13008_001EA,B13008_001MA,B13008_002EA,B13008_002MA,B13008_003MA,B13008_003EA,B13008_004MA,B13008_004EA,B13008_005EA,B13008_005MA,B13008_006EA,B13008_006MA,B13008_007EA,B13008_007MA,B13008_008EA,B13008_008MA,B13008_009MA,B13008_009EA,B13008_010MA,B13008_010EA,B13008_011EA,B13008_011MA,B13008_012EA,B13008_012MA,B13008_013EA,B13008_013MA,B13008_014MA,B13008_014EA,B13008_015MA,B13008_015EA,state
0400000US13,2596009,7657,141334,8179,85236,5174,65722,4004,19514,2877,56098,5927,52645,5660,3453,1082,2454675,10996,1023462,16593,817863,14242,205599,7048,1431213,17833,1313247,16177,117966,6252,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,318332,1807,19672,1962,14515,1888,11518,1868,2997,849,5157,1247,4458,1082,699,547,298660,2588,133749,4088,91213,3623,42536,3482,164911,3653,137851,3720,27060,2937,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,390629,2839,24723,2550,18635,2141,16595,2079,2040,858,6088,1305,5731,1282,357,276,365906,3872,180768,5264,161329,5185,19439,2415,185138,5482,173600,5310,11538,1910,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3036571,5530,153400,6254,99720,4540,73618,3934,26102,2440,53680,3923,48288,3622,5392,1331,2883171,8318,1186902,12845,865081,10602,321821,7399,1696269,12886,1516568,12606,179701,7165,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1554098,5450,77269,4446,48296,3585,43548,3402,4748,1021,28973,2645,26122,2404,2851,981,1476829,7767,646035,9565,582041,9885,63994,4822,830794,11333,785957,11392,44837,4375,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,703390,3115,41142,3077,30204,2600,25946,2398,4258,1088,10938,1827,9511,1581,1427,764,662248,4564,298691,5990,267788,5408,30903,2685,363557,6260,345906,6211,17651,2375,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,658164,3752,38940,2826,28900,2540,25196,2262,3704,1090,10040,1835,9606,1809,434,378,619224,4600,294915,6507,251899,6275,43016,2639,324309,7085,306856,6983,17453,2396,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1024808,4597,53444,3431,34937,2812,31871,2787,3066,862,18507,2491,17278,2375,1229,656,971364,5784,443760,7784,413661,7721,30099,2227,527604,8304,508119,8399,19485,2236,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1114054,4435,58623,5103,31221,3087,28072,2815,3149,1040,27402,3743,26114,3614,1288,647,1055431,7444,401417,8706,369328,8072,32089,3004,654014,9702,636153,9612,17861,2381,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,284247,1896,14945,1807,10430,1652,9829,1585,601,330,4515,1114,4515,1114,0,175,269302,2583,114009,3907,107620,3944,6389,1293,155293,4212,149533,4090,5760,1227,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445888,4101,74868,4386,50533,3556,37096,3304,13437,1643,24335,2779,19946,2553,4389,969,1371020,6515,558385,9545,398617,8061,159768,6268,812635,10118,706734,10052,105901,6602,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1669962,3565,76690,5348,50305,3935,35024,3354,15281,2065,26385,3332,21455,2962,4930,1512,1593272,6419,618835,9863,438137,7734,180698,6686,974437,10283,833396,10484,141041,7393,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2265857,4934,117528,5227,75681,3970,61833,3383,13848,1797,41847,3309,40276,3194,1571,708,2148329,7513,871226,10761,748811,9988,122415,4424,1277103,10872,1207143,11760,69960,5251,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1272536,3660,70957,3841,54090,3304,43981,2591,10109,1779,16867,1601,13894,1398,2973,726,1201579,5710,536201,8084,447397,6843,88804,4081,665378,9354,603292,8060,62086,4427,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,707332,5197,38333,4124,18634,2625,17481,2272,1153,689,19699,2889,19345,2876,354,292,668999,6799,267666,7010,257717,6648,9949,1887,401333,8032,394067,8078,7266,1661,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1393765,4905,80273,3905,50434,3159,45697,3110,4737,1078,29839,2497,28544,2421,1295,520,1313492,6266,566867,10109,521478,9365,45389,3173,746625,11157,716859,11146,29766,2538,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,227365,2033,13055,1876,9693,1724,9297,1658,396,317,3362,930,3285,920,77,102,214310,2654,97442,4176,92339,4090,5103,1003,116868,4284,114634,4327,2234,932,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,432721,2448,29620,2592,21619,2073,17587,1657,4032,1106,8001,1247,7436,1233,565,362,403101,3779,189670,4484,164033,4056,25637,2071,213431,5087,197672,4903,15759,2078,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,707423,2163,37802,3381,23410,2746,16497,2225,6913,1382,14392,2038,11170,1698,3222,1234,669621,3914,281973,7103,179964,5948,102009,4569,387648,7050,322088,7179,65560,3641,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,298149,2813,13862,1735,9093,1458,7914,1348,1179,606,4769,1200,4372,1195,397,461,284287,3315,119947,3553,105887,3533,14060,1611,164340,4065,157081,3928,7259,1415,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2100680,3804,98578,5606,72466,4487,45113,3658,27353,2655,26112,3277,18583,2783,7529,1724,2002102,6839,863097,12329,512302,8557,350795,8800,1139005,12989,933754,13172,205251,7207,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,470244,3404,28338,3140,14804,1935,12926,1892,1878,733,13534,2483,12591,2395,943,642,441906,5254,166405,4534,132746,4800,33659,3226,275501,6425,254287,6354,21214,2640,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4799180,7760,219214,7747,151709,6728,97401,5353,54308,3934,67505,5115,51464,4166,16041,2095,4579966,11400,1758933,17613,1102343,13595,656590,11671,2821033,18268,2285929,20713,535104,12324,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2457927,6631,127760,5742,81674,4321,67170,4193,14504,2047,46086,4312,42102,4272,3984,1352,2330167,9294,1019622,13809,857846,12794,161776,6457,1310545,15576,1211059,14672,99486,5869,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,168998,1960,10777,1395,7757,1173,7403,1187,354,257,3020,832,2869,832,151,231,158221,2369,74126,3107,68458,3096,5668,1176,84095,3729,79883,3613,4212,1273,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2657129,5900,151068,6588,95618,5244,83614,4843,12004,2206,55450,4079,54256,4066,1194,560,2506061,8378,1034269,11950,939205,12198,95064,4920,1471792,12276,1419437,12971,52355,4351,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,908348,3198,59955,3174,38035,2723,33637,2436,4398,1110,21920,2383,20511,2195,1409,535,848393,4456,390378,6631,350938,6292,39440,2634,458015,6268,435750,6252,22265,2556,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966206,3833,48087,3511,33208,2676,27068,2238,6140,1144,14879,2529,13371,2515,1508,700,918119,4807,401996,8163,323171,8152,78825,4327,516123,9889,474073,10338,42050,3502,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2888159,5110,143272,6371,96185,4535,81920,3895,14265,2315,47087,3931,44770,3755,2317,877,2744887,7806,1115100,11571,966922,10140,148178,5890,1629787,12045,1529777,12523,100010,5847,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,255137,2060,11713,1776,8203,1597,6483,1342,1720,832,3510,1117,3177,1074,333,347,243424,2755,88465,3741,67698,3151,20767,2356,154959,3779,136721,4376,18238,2744,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1166121,5040,66875,5092,37708,3408,33713,3073,3995,1144,29167,3402,28050,3426,1117,543,1099246,6157,449351,9784,407084,9211,42267,2692,649895,9885,623845,9888,26050,2897,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,186271,2404,12915,1866,8848,1240,8070,1216,778,441,4067,1315,4055,1314,12,20,173356,2831,79946,2547,75131,2360,4815,1077,93410,3118,89190,2756,4220,1097,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1582664,5391,76574,5313,46672,4095,39963,3895,6709,1382,29902,3024,27794,2987,2108,923,1506090,7696,667185,11583,598385,11553,68800,4050,838905,10148,801839,10557,37066,4342,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6994872,10815,395121,11292,270131,9913,190741,8619,79390,4836,124990,6785,108257,6354,16733,2660,6599751,14191,3010833,25283,2080203,20876,930630,13164,3588918,25570,3111669,26199,477249,14449,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,775337,2776,51456,3999,44193,3220,39336,3052,4857,1299,7263,1650,6176,1561,1087,634,723881,4529,368963,6474,311324,5825,57639,3181,354918,8046,327615,7303,27303,3530,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,138607,1280,5096,1240,3543,1010,3220,853,323,356,1553,571,1553,571,0,157,133511,1668,54937,2557,50159,2502,4778,944,78574,2629,74782,2548,3792,1238,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2034362,6532,100976,5328,71924,3887,53949,3073,17975,2391,29052,3096,25501,3093,3551,974,1933386,8118,866900,11810,658251,10112,208649,6547,1066486,12360,950230,12014,116256,6194,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1748909,4828,97643,4476,70071,4019,50796,3588,19275,2263,27572,3582,22667,3206,4905,1635,1651266,6642,766766,10158,572625,7676,194141,6692,884500,12096,775508,10685,108992,6294,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,395793,3222,18881,2154,10808,1567,10279,1539,529,358,8073,1638,8073,1638,0,200,376912,3750,167800,5441,162920,5420,4880,1117,209112,5726,205659,5814,3453,940,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1302943,4033,67283,3481,46219,3032,40976,2953,5243,1154,21064,2408,19186,2390,1878,775,1235660,5376,521853,7608,471742,8164,50111,3442,713807,8676,679128,8482,34679,2819,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,125353,2285,7002,1432,4982,1209,4681,1144,301,274,2020,906,1872,883,148,223,118351,2796,58124,3164,53769,2763,4355,1081,60227,3045,58196,3089,2031,833,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,794095,4251,22160,3112,7551,1991,7082,1926,469,325,14609,2278,14302,2268,307,304,771935,4989,219630,7739,211442,7403,8188,1804,552305,9404,540980,9965,11325,2532,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
