GEO_ID,B08501_001E,B08501_001M,B08501_002E,B08501_002M,B08501_003E,B08501_003M,B08501_004E,B08501_004M,B08501_005E,B08501_005M,B08501_006E,B08501_006M,B08501_007E,B08501_007M,B08501_008E,B08501_008M,B08501_009E,B08501_009M,B08501_010E,B08501_010M,B08501_011E,B08501_011M,B08501_012E,B08501_012M,B08501_013E,B08501_013M,B08501_014E,B08501_014M,B08501_015E,B08501_015M,B08501_016E,B08501_016M,B08501_017E,B08501_017M,B08501_018E,B08501_018M,B08501_019E,B08501_019M,B08501_020E,B08501_020M,B08501_021E,B08501_021M,B08501_022E,B08501_022M,B08501_023E,B08501_023M,B08501_024E,B08501_024M,B08501_025E,B08501_025M,B08501_026E,B08501_026M,B08501_027E,B08501_027M,B08501_028E,B08501_028M,B08501_029E,B08501_029M,B08501_030E,B08501_030M,B08501_031E,B08501_031M,B08501_032E,B08501_032M,B08501_033E,B08501_033M,B08501_034E,B08501_034M,B08501_035E,B08501_035M,B08501_036E,B08501_036M,B08501_037E,B08501_037M,B08501_038E,B08501_038M,B08501_039E,B08501_039M,B08501_040E,B08501_040M,B08501_041E,B08501_041M,B08501_042E,B08501_042M,B08501_043E,B08501_043M,B08501_044E,B08501_044M,B08501_045E,B08501_045M,B08501_046E,B08501_046M,B08501_047E,B08501_047M,B08501_048E,B08501_048M,B08501_049E,B08501_049M,B08501_050E,B08501_050M,B08501_051E,B08501_051M,B08501_052E,B08501_052M,B08501_053E,B08501_053M,B08501_054E,B08501_054M,B08501_055E,B08501_055M,B08501_056E,B08501_056M,NAME,B08501_001MA,B08501_001EA,B08501_002MA,B08501_002EA,B08501_003MA,B08501_003EA,B08501_004MA,B08501_004EA,B08501_005MA,B08501_005EA,B08501_006MA,B08501_006EA,B08501_007MA,B08501_007EA,B08501_008MA,B08501_008EA,B08501_009MA,B08501_009EA,B08501_010MA,B08501_010EA,B08501_011MA,B08501_011EA,B08501_012MA,B08501_012EA,B08501_013MA,B08501_013EA,B08501_014MA,B08501_014EA,B08501_015MA,B08501_015EA,B08501_016MA,B08501_016EA,B08501_017MA,B08501_017EA,B08501_018MA,B08501_018EA,B08501_019MA,B08501_019EA,B08501_020MA,B08501_020EA,B08501_021MA,B08501_021EA,B08501_022MA,B08501_022EA,B08501_023MA,B08501_023EA,B08501_024MA,B08501_024EA,B08501_025MA,B08501_025EA,B08501_026MA,B08501_026EA,B08501_027EA,B08501_027MA,B08501_028MA,B08501_028EA,B08501_029MA,B08501_029EA,B08501_030MA,B08501_030EA,B08501_031MA,B08501_031EA,B08501_032EA,B08501_032MA,B08501_033MA,B08501_033EA,B08501_034MA,B08501_034EA,B08501_035MA,B08501_035EA,B08501_036MA,B08501_036EA,B08501_037EA,B08501_037MA,B08501_038EA,B08501_038MA,B08501_039MA,B08501_039EA,B08501_040MA,B08501_040EA,B08501_041MA,B08501_041EA,B08501_042EA,B08501_042MA,B08501_043EA,B08501_043MA,B08501_044MA,B08501_044EA,B08501_045MA,B08501_045EA,B08501_046MA,B08501_046EA,B08501_047EA,B08501_047MA,B08501_048EA,B08501_048MA,B08501_049EA,B08501_049MA,B08501_050MA,B08501_050EA,B08501_051MA,B08501_051EA,B08501_052MA,B08501_052EA,B08501_053EA,B08501_053MA,B08501_054EA,B08501_054MA,B08501_055MA,B08501_055EA,B08501_056MA,B08501_056EA,state
0400000US01,1998361,17735,69672,4447,201001,6230,856506,10076,433017,6611,187654,6403,138121,6152,112390,4374,1714031,19366,55151,3955,166314,6172,733862,11492,379370,6716,162989,5726,119683,5897,96662,4080,167513,7476,9143,1776,22696,2813,78187,5030,31066,2819,12573,1560,7856,1259,5992,1072,7109,1483,174,215,1160,680,3071,998,1381,564,591,359,275,240,457,273,23537,3467,2215,809,6906,2566,7222,1693,2571,779,2016,881,1125,431,1482,584,17299,2716,1047,607,1567,705,7511,1569,3441,1060,1246,585,1182,448,1305,595,68872,5117,1942,977,2358,591,26653,3017,15188,2085,8239,1647,8000,1422,6492,1148,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,357793,6276,13941,2076,38280,2596,162479,3964,67481,2725,33136,2177,24853,2300,17623,1893,244976,6359,9127,1718,26124,2813,113017,3659,47025,2277,21534,1763,16562,2011,11587,1510,42156,4237,2167,676,5410,1471,20852,2699,6011,1205,3619,1082,2412,605,1685,585,6095,1567,201,297,882,569,2819,873,630,372,1121,647,65,57,377,218,26312,2388,968,386,4172,1130,9908,1442,5477,1022,2372,528,2180,836,1235,436,22270,1943,1155,451,1341,478,9898,1272,4845,931,2666,768,1449,493,916,412,15984,2030,323,228,351,204,5985,1362,3493,1026,1824,550,2185,692,1823,524,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3058066,17683,122991,6198,320681,7081,1350774,9634,621902,7273,276944,7140,198079,5942,166695,5747,2342418,18961,81813,5533,237954,6996,1045660,10434,483905,8136,219792,6619,150565,5405,122729,4804,335213,10743,20375,2236,45524,3696,158224,7753,62775,4461,22587,2031,13714,1980,12014,1838,54740,5185,3251,806,7909,1777,24403,3765,8818,1752,4092,910,3962,1206,2305,674,60711,4013,10374,1608,10412,1634,22775,2957,7096,1264,2498,615,4144,1192,3412,902,71069,5076,3601,1055,10887,1904,31592,3583,12123,1940,4742,996,4118,1092,4006,1075,193915,7427,3577,985,7995,1548,68120,4567,47185,3170,23233,2542,21576,1857,22229,2479,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1279217,13273,49478,3905,127656,5562,550630,9144,270241,5829,121719,4690,87174,4210,72319,3648,1065999,12780,36023,3199,104803,5442,456676,9208,228333,5722,105783,4710,75941,3936,58440,3061,126071,6447,9114,1964,14985,2170,61285,4285,23345,2812,7712,1360,5237,976,4393,973,3835,1032,125,164,427,454,1482,606,1014,562,439,361,62,63,286,165,22585,3067,3136,1023,4066,1040,8401,2111,3229,1015,1314,549,785,384,1654,713,13571,2381,498,377,1605,755,5536,1374,3152,1055,1544,628,759,475,477,279,47156,3936,582,278,1770,668,17250,2961,11168,1864,4927,983,4390,1086,7069,1575,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,18327531,48960,481332,9960,1733828,17832,8446245,29883,3837190,17149,1681951,18373,1207944,14087,939041,14064,13544216,56744,284758,8766,1229218,18402,6312820,35314,2882968,17060,1272672,17615,896338,14113,665442,11465,1840872,27432,79850,4636,206828,8384,853719,17002,387928,10631,147084,5994,99520,4940,65943,3836,918989,16819,29090,3013,105317,6098,460851,11463,160036,6054,70544,4515,54448,3408,38703,2595,471968,12825,48164,3304,91948,6418,190090,8775,65964,4566,28509,2940,24528,2355,22765,2341,458599,12672,22146,2499,56094,4317,227142,9339,78976,4872,34802,3112,21373,2213,18066,2157,1092887,19780,17324,3394,44423,3087,401623,11746,261318,8975,128340,6328,111737,5251,128122,5696,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2877189,17960,113620,4910,278097,6181,1307337,9595,567708,6740,263845,6213,196304,5914,150278,5088,2158675,16124,74874,3927,199588,6128,985486,10284,432809,7249,207468,6134,150904,4857,107546,4704,245867,8636,19403,2414,30383,3592,118880,6034,42408,3348,16109,2008,10976,1905,7708,1150,91772,5885,3792,1126,12463,2162,44021,3620,15615,2101,7765,1571,4866,1252,3250,868,77203,4887,7766,1299,19272,2416,28038,3211,9312,1556,4954,1100,4010,858,3851,976,59569,4090,3997,1205,7357,1368,29476,3252,10680,1595,3009,769,3106,691,1944,618,244103,8996,3788,1059,9034,1952,101436,5887,56884,4090,24540,2164,22442,2411,25979,2437,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1739235,16004,60157,3836,158289,4973,671562,8609,390588,5995,194014,5856,144671,5293,119954,5527,1384005,15380,34979,2427,113850,4620,538812,8439,319315,6271,160994,5685,118898,5010,97157,4735,139839,7585,9678,1904,16061,2071,56936,4720,30424,2988,12596,2165,8608,1403,5536,1052,53225,4477,3930,1404,7629,1717,24088,3032,8471,1548,3502,833,3461,978,2144,618,49117,4150,6498,1465,11661,1724,17092,2246,6553,1337,2780,816,2446,856,2087,923,21875,3104,2087,763,3162,1282,9191,2054,3324,1061,1986,743,811,408,1314,508,91174,4559,2985,743,5926,1278,25443,2640,22501,1929,12156,1402,10447,1503,11716,1619,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,437567,7390,12742,1849,35945,3091,182444,3994,99102,3643,45294,3090,33254,2873,28786,2282,361055,7691,9260,1729,27218,2992,154097,4156,81948,3545,36863,2744,27235,2466,24434,2018,31175,3436,1991,602,3381,1104,13563,2149,6408,1096,2881,941,1911,849,1040,488,8022,1567,233,170,772,440,3309,851,2113,919,744,434,430,295,421,279,9542,1492,781,363,2131,785,3334,893,896,552,996,533,832,411,572,340,5546,1521,238,198,1363,843,2199,962,972,468,413,267,242,220,119,114,22227,2459,239,194,1080,595,5942,1494,6765,1322,3397,913,2604,925,2200,625,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,844345,11107,8064,1345,52377,3568,417898,8358,187623,6376,73188,4296,54712,3361,50483,3275,358317,10218,1928,759,15286,2144,165170,8079,91516,4711,32497,2650,27028,2566,24892,2207,72227,5042,619,315,3184,828,34908,3033,17005,2289,8783,1574,4095,1054,3633,997,299423,7322,2125,666,21478,2697,154705,5862,59892,4050,26928,2417,18681,1880,15614,2121,47868,3864,1989,748,6593,1394,28611,2828,5806,1221,1427,584,1816,587,1626,578,38843,3654,427,361,2975,851,22780,2808,8113,1598,2076,704,1050,459,1422,550,27667,2948,976,454,2861,1428,11724,1846,5291,1178,1477,593,2042,555,3296,939,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,9300635,36915,265309,9276,830614,12703,3961343,22631,2052958,15625,942373,16413,670369,13935,577669,12413,7392830,40790,180639,7538,643052,13029,3177522,22252,1645483,17023,756973,14347,544228,14238,444933,11398,846056,20556,45539,4043,96545,6584,380648,13722,177653,7917,72648,4454,41200,3668,31823,2911,160963,8893,8926,1888,20082,3632,65682,6038,34445,3355,13537,2056,9953,1718,8338,1643,129359,8353,13153,2521,20673,3370,46422,4639,21424,2492,11477,2490,6910,1382,9300,1442,196921,10175,10271,2015,28009,4054,83258,6633,34045,3603,18022,2417,12294,1886,11022,1874,574506,15223,6781,1370,22253,3026,207811,9045,139908,7250,69716,5774,55784,4561,72253,4324,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
