GEO_ID,B08113_001E,B08113_001M,B08113_002E,B08113_002M,B08113_003E,B08113_003M,B08113_004E,B08113_004M,B08113_005E,B08113_005M,B08113_006E,B08113_006M,B08113_007E,B08113_007M,B08113_008E,B08113_008M,B08113_009E,B08113_009M,B08113_010E,B08113_010M,B08113_011E,B08113_011M,B08113_012E,B08113_012M,B08113_013E,B08113_013M,B08113_014E,B08113_014M,B08113_015E,B08113_015M,B08113_016E,B08113_016M,B08113_017E,B08113_017M,B08113_018E,B08113_018M,B08113_019E,B08113_019M,B08113_020E,B08113_020M,B08113_021E,B08113_021M,B08113_022E,B08113_022M,B08113_023E,B08113_023M,B08113_024E,B08113_024M,B08113_025E,B08113_025M,B08113_026E,B08113_026M,B08113_027E,B08113_027M,B08113_028E,B08113_028M,B08113_029E,B08113_029M,B08113_030E,B08113_030M,B08113_031E,B08113_031M,B08113_032E,B08113_032M,B08113_033E,B08113_033M,B08113_034E,B08113_034M,B08113_035E,B08113_035M,B08113_036E,B08113_036M,B08113_037E,B08113_037M,B08113_038E,B08113_038M,B08113_039E,B08113_039M,B08113_040E,B08113_040M,B08113_041E,B08113_041M,B08113_042E,B08113_042M,B08113_043E,B08113_043M,B08113_044E,B08113_044M,B08113_045E,B08113_045M,B08113_046E,B08113_046M,B08113_047E,B08113_047M,B08113_048E,B08113_048M,B08113_049E,B08113_049M,B08113_050E,B08113_050M,B08113_051E,B08113_051M,B08113_052E,B08113_052M,B08113_053E,B08113_053M,B08113_054E,B08113_054M,B08113_055E,B08113_055M,B08113_056E,B08113_056M,NAME,B08113_001EA,B08113_001MA,B08113_002EA,B08113_002MA,B08113_003MA,B08113_003EA,B08113_004MA,B08113_004EA,B08113_005MA,B08113_005EA,B08113_006EA,B08113_006MA,B08113_007EA,B08113_007MA,B08113_008EA,B08113_008MA,B08113_009MA,B08113_009EA,B08113_010MA,B08113_010EA,B08113_011MA,B08113_011EA,B08113_012EA,B08113_012MA,B08113_013EA,B08113_013MA,B08113_014MA,B08113_014EA,B08113_015MA,B08113_015EA,B08113_016MA,B08113_016EA,B08113_017EA,B08113_017MA,B08113_018EA,B08113_018MA,B08113_019EA,B08113_019MA,B08113_020MA,B08113_020EA,B08113_021MA,B08113_021EA,B08113_022MA,B08113_022EA,B08113_023EA,B08113_023MA,B08113_024MA,B08113_024EA,B08113_025MA,B08113_025EA,B08113_026MA,B08113_026EA,B08113_027MA,B08113_027EA,B08113_028MA,B08113_028EA,B08113_029EA,B08113_029MA,B08113_030EA,B08113_030MA,B08113_031MA,B08113_031EA,B08113_032MA,B08113_032EA,B08113_033MA,B08113_033EA,B08113_034EA,B08113_034MA,B08113_035EA,B08113_035MA,B08113_036MA,B08113_036EA,B08113_037MA,B08113_037EA,B08113_038MA,B08113_038EA,B08113_039MA,B08113_039EA,B08113_040EA,B08113_040MA,B08113_041EA,B08113_041MA,B08113_042EA,B08113_042MA,B08113_043MA,B08113_043EA,B08113_044MA,B08113_044EA,B08113_045EA,B08113_045MA,B08113_046EA,B08113_046MA,B08113_047EA,B08113_047MA,B08113_048MA,B08113_048EA,B08113_049MA,B08113_049EA,B08113_050EA,B08113_050MA,B08113_051EA,B08113_051MA,B08113_052EA,B08113_052MA,B08113_053MA,B08113_053EA,B08113_054MA,B08113_054EA,B08113_055MA,B08113_055EA,B08113_056EA,B08113_056MA,state
0400000US13,4782581,26117,4069305,26223,392461,8747,202697,8740,189764,7475,320815,9303,215657,8866,105158,6162,3765494,28187,3272014,25049,251326,9874,142698,7556,108628,7277,242154,8541,168599,7423,73555,4742,472742,13703,337462,11066,93987,6905,35051,3870,58936,6278,41293,4750,19971,3432,21322,3795,102295,7160,81956,5849,9409,1959,4066,1403,5343,1410,10930,2382,7937,2039,2993,1294,74886,5380,61745,4685,8199,2129,4449,1608,3750,1319,4942,1285,2602,864,2340,922,90702,6177,69146,5763,15496,3408,6611,1790,8885,2370,6060,1353,4169,1042,1891,837,276462,9732,246982,9469,14044,2444,9822,1796,4222,1441,15436,2228,12379,1885,3057,1047,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,703939,7810,511913,9645,18788,3102,13902,2648,4886,1241,173238,8261,100028,6028,73210,5480,475638,8015,364133,8993,13104,2564,10796,2242,2308,961,98401,5801,63065,4419,35336,3279,93324,5482,61581,4073,3818,1790,1881,1182,1937,1028,27925,3605,13897,2193,14028,2682,43263,3269,20729,2437,293,192,191,164,102,91,22241,3287,9802,2318,12439,2204,38388,3392,27184,2857,721,430,650,416,71,88,10483,1965,5215,1285,5268,1378,22682,2662,14007,1707,482,394,83,135,399,376,8193,1919,3897,1052,4296,1575,30644,2673,24279,2375,370,239,301,218,69,97,5995,1343,4152,1079,1843,803,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,773999,10081,684681,9286,67362,3979,39872,3516,27490,2643,21956,2937,16931,2401,5025,1707,612010,10878,546589,10057,50340,3490,30296,3170,20044,2178,15081,2236,12451,2011,2630,929,78853,4534,64599,4542,10399,1955,5628,1365,4771,1450,3855,1470,1981,805,1874,1256,4859,1065,4549,1026,185,192,139,151,46,118,125,116,110,108,15,24,17473,2029,14756,1966,1882,758,981,527,901,579,835,424,627,342,208,300,16798,2145,14242,1886,2005,855,894,534,1111,664,551,422,401,380,150,188,44006,3786,39946,3534,2551,957,1934,741,617,427,1509,981,1361,945,148,249,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6129046,25518,4629152,26446,867584,12970,513009,13103,354575,10615,632310,13817,428534,11712,203776,9517,4476740,24100,3455472,22113,590772,12130,359776,10884,230996,7852,430496,10944,293445,9745,137051,7272,476743,14276,283148,10471,129174,6438,59927,4030,69247,5337,64421,5047,36636,4093,27785,2688,588347,12393,434430,10828,84922,5443,54087,4758,30835,3777,68995,4807,51099,4136,17896,2911,177158,6111,130540,5807,25540,3028,14516,2219,11024,1954,21078,2407,14660,1942,6418,1493,111846,6260,80980,5074,15533,2432,9879,1791,5654,1345,15333,2110,11016,1820,4317,1084,298212,9371,244582,8281,21643,2943,14824,2235,6819,1600,31987,3024,21678,2544,10309,1760,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3126324,19561,2858892,19836,143300,6042,81625,6004,61675,4865,124132,6492,87910,5337,36222,3315,2577077,20992,2389528,20094,103092,5166,61962,4766,41130,3709,84457,5676,61600,4740,22857,2520,273274,9697,227012,8274,27202,4141,10816,2544,16386,3071,19060,2752,12219,2386,6841,1387,29104,2905,24880,2728,1485,631,1152,601,333,258,2739,1042,1436,687,1303,778,65561,3912,58334,3667,2739,954,1942,791,797,479,4488,845,2906,717,1582,423,47399,4755,36201,3663,3494,1288,2196,962,1298,851,7704,2569,5022,1531,2682,1544,133909,5688,122937,5652,5288,1889,3557,1755,1731,767,5684,1243,4727,1104,957,488,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1597499,9307,1469884,9469,63278,3853,31115,2517,32163,3123,64337,5213,38546,3462,25791,3611,1300546,11377,1210450,12255,45042,3335,23736,2172,21306,2660,45054,4442,28147,3103,16907,2802,127722,6330,104995,5490,12916,2041,4603,1127,8313,1614,9811,1901,4981,1101,4830,1465,13667,1766,11699,1615,595,494,330,354,265,342,1373,634,652,420,721,487,51025,2782,45899,2825,2589,1044,1284,693,1305,679,2537,787,1413,508,1124,577,22834,2409,19967,2189,1244,525,798,468,446,310,1623,766,628,294,995,698,81705,4337,76874,4072,892,481,364,254,528,391,3939,1456,2725,1002,1214,896,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1431057,8730,1253862,10591,113504,5061,63012,3835,50492,3396,63691,3964,41620,3413,22071,2500,1179785,9578,1043790,10987,88827,5209,50752,3738,38075,3027,47168,3634,32404,3057,14764,2043,124688,6220,97419,5348,18217,2200,8557,1275,9660,1802,9052,1917,4597,1076,4455,1381,6101,1342,4543,1211,516,323,243,222,273,219,1042,521,851,468,191,209,33316,2733,29397,2523,1408,650,1107,651,301,211,2511,946,1276,477,1235,727,19452,2205,16140,1912,1939,822,599,378,1340,683,1373,802,939,689,434,394,67715,3897,62573,3851,2597,1039,1754,845,843,546,2545,666,1553,513,992,428,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1948608,13560,1821386,15050,61735,3885,29897,2993,31838,3400,65487,5026,39007,3728,26480,3493,1597996,13828,1513315,14324,40185,2960,22844,2511,17341,2298,44496,4029,28426,2670,16070,2665,182526,7333,157675,7191,15173,2688,4089,1261,11084,2411,9678,2129,4785,1539,4893,1326,20508,2766,17635,2556,579,447,293,337,286,272,2294,823,1401,723,893,480,40974,3146,36976,2918,1791,661,1009,461,782,535,2207,663,1547,543,660,370,29764,2882,24167,2571,2510,951,804,528,1706,881,3087,1250,374,233,2713,1297,76840,5192,71618,4724,1497,625,858,505,639,495,3725,1610,2474,1299,1251,598,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2003496,18402,1838237,18078,88035,4536,42056,4511,45979,3852,77224,4794,56801,4704,20423,2712,1657080,19059,1539683,18148,57956,4710,31362,4081,26594,3346,59441,3938,45259,3931,14182,2094,184808,9396,153363,8183,22326,2913,6153,1493,16173,2492,9119,2028,4515,1338,4604,1555,21422,3007,18721,2850,1538,635,707,516,831,510,1163,753,1007,764,156,234,33755,3133,29517,3005,1855,607,1040,528,815,509,2383,948,1844,780,539,395,39537,4100,35510,4077,1698,868,899,548,799,670,2329,810,1839,801,490,303,66894,4158,61443,4216,2662,1009,1895,780,767,564,2789,982,2337,946,452,290,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,657960,7348,624513,7620,5039,1042,3905,985,1134,474,28408,2919,22048,2483,6360,1195,516861,9042,492836,8723,3315,1006,2556,936,759,400,20710,2447,16432,2039,4278,1024,61644,3915,58005,3707,602,424,278,228,324,372,3037,913,2093,598,944,553,3819,953,3161,891,0,175,0,175,0,175,658,351,270,238,388,225,26835,3041,25070,2996,534,216,531,216,3,15,1231,409,927,370,304,171,9828,1664,8953,1557,274,230,226,215,48,85,601,408,410,313,191,222,38973,3086,36488,2990,314,264,314,264,0,175,2171,797,1916,746,255,188,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3061440,14044,2437907,14077,276422,6291,140924,6465,135498,6408,347111,9845,255572,9669,91539,4788,2257654,17828,1833503,16974,183645,6464,101604,5928,82041,5275,240506,8423,180258,7778,60248,3839,278721,9898,187028,8568,49477,4295,18884,2259,30593,3516,42216,3741,27159,3356,15057,1825,259404,8653,199574,8098,26633,2852,12581,1883,14052,1979,33197,3402,23711,2965,9486,1494,65595,4226,53019,3954,4636,1136,2227,780,2409,798,7940,1551,5715,1169,2225,874,50387,3752,40268,3185,4529,1365,2149,990,2380,862,5590,1562,3509,953,2081,1069,149679,6644,124515,5623,7502,1770,3479,926,4023,1364,17662,2569,15220,2302,2442,698,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3526167,17582,2684754,19251,307874,8282,176385,7471,131489,8136,533539,14219,337668,10589,195871,8798,2469684,20286,1959353,18011,178698,6740,110508,5719,68190,4520,331633,11658,213590,8033,118043,7179,255099,10065,163754,8150,36010,4320,16633,2427,19377,3393,55335,5263,28287,3415,27048,3852,366993,9650,235574,8113,53918,5016,25386,3149,28532,4434,77501,5395,49132,4278,28369,3407,169562,6333,120747,5106,18460,2212,11731,1903,6729,1613,30355,3025,21254,2463,9101,1791,78485,5248,52475,4408,11290,2229,5989,1554,5301,1588,14720,2652,8685,1707,6035,1969,186344,7454,152851,6744,9498,1825,6138,1427,3360,1012,23995,3212,16720,2511,7275,1650,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4560646,19707,4115718,21564,133672,5539,83605,4797,50067,3379,311256,8840,216768,6902,94488,6174,3760333,20616,3418743,21127,97411,5000,64369,4223,33042,2835,244179,8361,172861,6729,71318,4744,397111,11645,336514,11272,23853,2861,11658,1892,12195,2131,36744,3499,20863,2231,15881,2495,58769,4645,51245,4151,2465,688,1468,582,997,533,5059,1263,3282,1049,1777,731,99437,5070,87357,4691,2855,809,2319,664,536,336,9225,1755,7140,1512,2085,810,53981,3425,45552,3127,3228,1120,1954,752,1274,847,5201,1048,3792,784,1409,572,191015,6427,176307,6138,3860,1045,1837,660,2023,751,10848,1577,8830,1476,2018,567,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2908771,11921,2581617,13146,107358,4043,54028,3286,53330,3369,219796,7659,143756,7752,76040,4970,2269447,14781,2049964,13517,72348,3938,39251,3141,33097,3031,147135,6941,97858,6411,49277,3808,237068,7334,185709,5993,18251,2546,6222,1226,12029,2136,33108,3197,19828,2745,13280,1908,106880,5363,85532,4707,5560,1320,3031,921,2529,895,15788,2301,9295,1627,6493,1709,76587,4193,64694,3899,4397,1152,2076,690,2321,1019,7496,1636,4606,1062,2890,999,47720,3367,38889,2906,3817,1295,1466,512,2351,1002,5014,1181,3702,982,1312,657,171069,6475,156829,5826,2985,938,1982,644,1003,564,11255,2192,8467,2093,2788,924,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1214929,13583,1169106,14293,27392,2492,13962,2369,13430,2087,18431,2549,12418,2304,6013,1456,1038393,14112,1003889,14317,20166,2462,11537,2180,8629,1689,14338,2398,10474,2109,3864,1159,110724,6502,102407,6524,5476,1227,1675,657,3801,1159,2841,891,963,422,1878,804,3718,1217,3569,1208,149,200,25,29,124,196,0,217,0,217,0,217,16547,1910,15131,1945,795,507,311,279,484,448,621,435,434,398,187,165,17712,2745,16860,2595,587,384,195,213,392,297,265,242,181,166,84,173,27835,3390,27250,3374,219,307,219,307,0,217,366,258,366,258,0,217,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2881692,17530,2691805,17810,79070,4406,46478,3944,32592,3324,110817,6475,77168,5605,33649,3653,2367511,20171,2225110,20258,61635,4605,37634,3863,24001,3092,80766,5516,59429,5034,21337,2652,242764,9080,215219,8223,11323,2045,5384,1244,5939,1558,16222,2370,9009,1555,7213,1526,36897,4063,34340,4012,452,261,253,197,199,180,2105,829,820,432,1285,646,55850,4683,49482,4322,2099,846,1644,755,455,306,4269,925,2897,826,1372,575,33113,3151,30211,2889,756,480,459,345,297,239,2146,854,1315,466,831,757,145557,6430,137443,6120,2805,1043,1104,569,1701,941,5309,1306,3698,987,1611,753,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,508613,6858,487014,7037,9518,1654,6295,1296,3223,1293,12081,1569,10402,1592,1679,756,388996,7954,374892,7845,6558,1481,4349,1109,2209,1086,7546,1168,6388,1100,1158,696,45362,3808,42284,3643,1559,678,853,452,706,438,1519,530,1303,439,216,241,3997,1019,3811,1021,0,174,0,174,0,174,186,167,71,136,115,125,25114,2171,22939,2253,581,330,399,261,182,224,1594,760,1505,769,89,78,11902,1703,11381,1740,190,180,64,108,126,149,331,236,255,193,76,146,33242,2771,31707,2699,630,431,630,431,0,174,905,530,880,529,25,31,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,996639,7497,882216,7998,75567,3465,37917,3429,37650,2885,38856,3130,23723,3055,15133,1899,814254,8691,729290,8899,54926,3199,29520,2912,25406,2504,30038,2916,19859,2783,10179,1725,90480,5245,69972,4547,14630,2085,5332,1381,9298,1921,5878,1353,2483,776,3395,1044,6867,1728,5293,1345,900,556,330,278,570,508,674,490,487,479,187,181,27271,2136,24787,2040,1540,621,937,451,603,402,944,413,304,195,640,378,10891,1624,8481,1443,1991,846,821,516,1170,642,419,363,17,30,402,364,46876,3129,44393,2897,1580,697,977,495,603,544,903,484,573,332,330,245,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1402611,11140,926622,12692,329792,7687,189161,6844,140631,5719,146197,7331,101987,6391,44210,4046,1101151,12742,733838,11539,257772,8545,151082,6627,106690,5718,109541,6364,79167,5834,30374,2998,137487,6747,79785,4537,37404,4396,19332,2879,18072,2938,20298,2805,11598,2055,8700,1695,43262,4012,26018,2945,12898,2589,6327,1566,6571,1778,4346,1101,2027,654,2319,808,27197,2850,17536,2235,7071,1453,4080,1170,2991,1058,2590,1042,1643,741,947,536,33230,3372,20610,2451,9001,2093,4339,1275,4662,1377,3619,1209,2676,1138,943,533,60284,4284,48835,4066,5646,1672,4001,1341,1645,716,5803,1469,4876,1355,927,642,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,712701,7576,659074,8241,16091,2774,10786,2253,5305,1577,37536,3239,26762,2849,10774,1940,576670,7644,538480,8414,11837,2397,8441,2199,3396,937,26353,2774,20051,2169,6302,1430,59118,4295,51148,3647,2460,1187,1010,585,1450,1040,5510,1333,2692,980,2818,957,5162,1204,4139,1098,348,304,255,257,93,156,675,403,584,384,91,147,17018,2287,15937,2221,80,107,80,107,0,192,1001,460,847,417,154,160,10225,2197,7914,1475,639,438,334,271,305,353,1672,1312,448,360,1224,1282,44508,3568,41456,3614,727,468,666,441,61,159,2325,890,2140,858,185,193,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4409601,22026,2938145,23146,778490,11536,420295,9532,358195,10839,692966,14393,492201,12577,200765,7427,3129181,18787,2221382,19325,464280,9976,283995,8043,180285,7601,443519,12514,318788,10525,124731,6200,349334,11707,172974,6970,113503,7139,41898,3724,71605,5905,62857,4987,37588,4070,25269,2522,521066,11220,287784,9679,112274,6163,56782,4409,55492,4838,121008,5763,91547,4991,29461,3000,130035,7135,64857,4257,44442,4584,17829,2595,26613,3413,20736,2593,12436,1802,8300,1829,78315,6302,37567,3278,27751,4231,11009,2677,16742,2961,12997,2248,9363,1960,3634,926,201670,6892,153581,6001,16240,2121,8782,1487,7458,1504,31849,2531,22479,2223,9370,1502,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,866572,11960,585550,13173,223037,8442,156689,7300,66348,5450,57985,2911,49079,2863,8906,1645,688146,11605,466327,11306,180305,8370,130849,7040,49456,4360,41514,2615,35231,2457,6283,1515,92079,6102,57403,4167,27369,3991,15441,2507,11928,3014,7307,1512,6196,1449,1111,425,9231,2264,7305,2217,1032,385,587,328,445,281,894,491,696,447,198,188,17589,2637,12441,1823,3100,1122,2371,1089,729,405,2048,604,1719,570,329,282,15399,2292,11334,1834,2315,947,1661,768,654,407,1750,661,1462,600,288,256,44128,3712,30740,2662,8916,2309,5780,1761,3136,1303,4472,893,3775,831,697,350,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
