GEO_ID,C24020_001E,C24020_001M,C24020_002E,C24020_002M,C24020_003E,C24020_003M,C24020_004E,C24020_004M,C24020_005E,C24020_005M,C24020_006E,C24020_006M,C24020_007E,C24020_007M,C24020_008E,C24020_008M,C24020_009E,C24020_009M,C24020_010E,C24020_010M,C24020_011E,C24020_011M,C24020_012E,C24020_012M,C24020_013E,C24020_013M,C24020_014E,C24020_014M,C24020_015E,C24020_015M,C24020_016E,C24020_016M,C24020_017E,C24020_017M,C24020_018E,C24020_018M,C24020_019E,C24020_019M,C24020_020E,C24020_020M,C24020_021E,C24020_021M,C24020_022E,C24020_022M,C24020_023E,C24020_023M,C24020_024E,C24020_024M,C24020_025E,C24020_025M,C24020_026E,C24020_026M,C24020_027E,C24020_027M,C24020_028E,C24020_028M,C24020_029E,C24020_029M,C24020_030E,C24020_030M,C24020_031E,C24020_031M,C24020_032E,C24020_032M,C24020_033E,C24020_033M,C24020_034E,C24020_034M,C24020_035E,C24020_035M,C24020_036E,C24020_036M,C24020_037E,C24020_037M,C24020_038E,C24020_038M,C24020_039E,C24020_039M,C24020_040E,C24020_040M,C24020_041E,C24020_041M,C24020_042E,C24020_042M,C24020_043E,C24020_043M,C24020_044E,C24020_044M,C24020_045E,C24020_045M,C24020_046E,C24020_046M,C24020_047E,C24020_047M,C24020_048E,C24020_048M,C24020_049E,C24020_049M,C24020_050E,C24020_050M,C24020_051E,C24020_051M,C24020_052E,C24020_052M,C24020_053E,C24020_053M,C24020_054E,C24020_054M,C24020_055E,C24020_055M,C24020_056E,C24020_056M,C24020_057E,C24020_057M,C24020_058E,C24020_058M,C24020_059E,C24020_059M,C24020_060E,C24020_060M,C24020_061E,C24020_061M,C24020_062E,C24020_062M,C24020_063E,C24020_063M,C24020_064E,C24020_064M,C24020_065E,C24020_065M,C24020_066E,C24020_066M,C24020_067E,C24020_067M,C24020_068E,C24020_068M,C24020_069E,C24020_069M,C24020_070E,C24020_070M,C24020_071E,C24020_071M,C24020_072E,C24020_072M,C24020_073E,C24020_073M,NAME,C24020_001EA,C24020_001MA,C24020_002MA,C24020_002EA,C24020_003MA,C24020_003EA,C24020_004MA,C24020_004EA,C24020_005EA,C24020_005MA,C24020_006EA,C24020_006MA,C24020_007EA,C24020_007MA,C24020_008MA,C24020_008EA,C24020_009MA,C24020_009EA,C24020_010EA,C24020_010MA,C24020_011EA,C24020_011MA,C24020_012EA,C24020_012MA,C24020_013MA,C24020_013EA,C24020_014MA,C24020_014EA,C24020_015MA,C24020_015EA,C24020_016EA,C24020_016MA,C24020_017EA,C24020_017MA,C24020_018EA,C24020_018MA,C24020_019MA,C24020_019EA,C24020_020MA,C24020_020EA,C24020_021MA,C24020_021EA,C24020_022EA,C24020_022MA,C24020_023EA,C24020_023MA,C24020_024MA,C24020_024EA,C24020_025MA,C24020_025EA,C24020_026MA,C24020_026EA,C24020_027EA,C24020_027MA,C24020_028EA,C24020_028MA,C24020_029EA,C24020_029MA,C24020_030EA,C24020_030MA,C24020_031MA,C24020_031EA,C24020_032MA,C24020_032EA,C24020_033EA,C24020_033MA,C24020_034EA,C24020_034MA,C24020_035EA,C24020_035MA,C24020_036MA,C24020_036EA,C24020_037MA,C24020_037EA,C24020_038EA,C24020_038MA,C24020_039EA,C24020_039MA,C24020_040EA,C24020_040MA,C24020_041EA,C24020_041MA,C24020_042MA,C24020_042EA,C24020_043EA,C24020_043MA,C24020_044EA,C24020_044MA,C24020_045EA,C24020_045MA,C24020_046EA,C24020_046MA,C24020_047MA,C24020_047EA,C24020_048MA,C24020_048EA,C24020_049EA,C24020_049MA,C24020_050EA,C24020_050MA,C24020_051EA,C24020_051MA,C24020_052MA,C24020_052EA,C24020_053MA,C24020_053EA,C24020_054EA,C24020_054MA,C24020_055EA,C24020_055MA,C24020_056EA,C24020_056MA,C24020_057MA,C24020_057EA,C24020_058MA,C24020_058EA,C24020_059MA,C24020_059EA,C24020_060EA,C24020_060MA,C24020_061EA,C24020_061MA,C24020_062EA,C24020_062MA,C24020_063MA,C24020_063EA,C24020_064MA,C24020_064EA,C24020_065EA,C24020_065MA,C24020_066EA,C24020_066MA,C24020_067EA,C24020_067MA,C24020_068MA,C24020_068EA,C24020_069MA,C24020_069EA,C24020_070MA,C24020_070EA,C24020_071EA,C24020_071MA,C24020_072EA,C24020_072MA,C24020_073EA,C24020_073MA,state
0400000US01,1506938,16760,846717,9670,276716,7198,136038,5156,107647,4568,28391,2661,64803,4201,26378,2627,32520,2818,5905,1355,51429,3703,12168,2097,8764,1436,20875,2501,9622,1881,24446,2167,18018,1926,6428,1085,90892,4766,3902,1289,27349,2840,13685,2166,13664,1925,19294,2860,35261,3370,5086,1324,127284,5456,84545,4328,42739,3720,152528,5771,5519,1233,81221,4502,65788,4138,199297,7905,112070,5388,54375,5096,32852,3286,660221,12580,294957,9141,104233,5271,61409,4108,42824,3491,20675,2447,11135,1859,6116,1452,3424,1008,90692,5341,16614,2114,6913,1594,56705,3887,10460,1863,79357,4639,51663,3831,27694,2496,101272,6312,28445,3567,7470,1788,3357,1126,4113,1276,27465,3701,14568,2327,23324,3220,199572,7262,62268,4153,137304,6420,6685,1687,904,441,3114,1291,2667,934,57735,5234,42299,4208,7918,1714,7518,1336,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,229641,5785,130378,5173,47248,3414,21718,2313,17130,1969,4588,1256,11307,1733,4158,1032,4836,1275,2313,695,8357,1527,2282,864,854,437,3610,1005,1611,700,5866,1311,3891,1035,1975,836,17541,2134,860,557,5860,1515,2659,843,3201,963,4488,1348,4902,1265,1431,641,20467,2278,8694,1449,11773,1832,23480,2333,1070,332,12089,1519,10321,1469,21642,2763,8820,2045,8610,1661,4212,1047,99263,2882,47065,3027,17766,2008,11924,1797,5842,1160,4635,1150,1723,887,1184,540,1728,531,15397,1843,4790,1177,1347,641,7733,1420,1527,675,9267,1473,6551,1247,2716,922,15269,2009,3727,1017,689,348,311,298,378,198,3979,1150,2199,804,4675,1342,31640,2390,8045,1306,23595,2056,1428,741,546,608,605,406,277,215,3861,1029,1897,687,1428,646,536,351,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2207883,16736,1265968,10959,458423,9752,226423,7662,166960,6389,59463,4914,115094,4786,57302,3835,49227,3447,8565,1373,75365,4926,13097,2042,9190,1504,33507,3550,19571,2485,41541,3451,26769,2778,14772,2224,181245,7449,7532,1868,50677,4038,24724,2713,25953,2659,43723,4160,64245,4327,15068,2532,243530,8253,141606,6211,101924,5883,212559,8717,10054,2205,123981,7303,78524,5555,170211,7399,64051,4894,68855,4103,37305,3635,941915,14176,430301,10939,186274,6835,113625,6207,72649,4067,31071,2948,16152,1925,7530,1392,7389,1425,120914,6005,23629,2647,12532,1321,71664,5111,13089,1807,92042,5465,64040,4340,28002,3009,153500,6544,31398,3189,15731,2414,7658,1651,8073,1609,39583,3713,23865,2831,42923,3438,309262,9697,88414,6185,220848,7996,9568,1795,2013,821,3073,1120,4482,1389,39284,3198,22279,2391,7445,1664,9560,1810,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,955211,12685,527589,8564,158307,6072,79048,4280,62742,4006,16306,2057,30455,2809,16623,2209,10747,1697,3085,886,32804,2991,6961,1261,3482,883,14528,2091,7833,1837,16000,2455,10161,1804,5839,1346,57465,3743,3099,982,15784,1894,7186,1625,8598,1233,13655,2017,20116,2367,4811,1180,81660,4779,51775,3332,29885,3292,97718,5163,7453,1543,47856,4291,42409,3479,132439,5414,66470,4124,41752,3269,24217,2652,427622,9178,189195,6313,60073,3463,39952,3076,20121,1969,10405,1808,6530,1433,1452,731,2423,674,62458,3581,11702,1784,3616,1095,43435,3614,3705,1042,56259,4098,35903,3352,20356,2490,67456,5476,18835,2482,4363,1244,1807,846,2556,904,18229,3246,8910,1566,17119,2639,125516,5891,37409,3332,88107,5266,4878,1200,1048,512,1884,854,1946,680,40577,3318,30628,2940,4441,1377,5508,1143,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12795143,47133,7537236,31442,2910629,26285,1382116,19719,1047561,17707,334555,9658,796343,15622,436940,10440,282008,9170,77395,4517,514435,12965,81093,5969,88027,4680,156239,7189,189076,8360,217735,7354,143744,5418,73991,3937,1010899,17469,40095,3414,243918,9412,133114,6692,110804,6038,284155,10912,334217,11237,108514,6651,1219334,20396,711021,16500,508313,12269,1185589,16658,119352,5847,661079,13678,405158,11579,1210785,19287,529831,12724,416608,10719,264346,8854,5257907,33095,2486544,28624,1076396,15653,663834,12026,412562,8708,248740,8663,133084,5960,53876,3857,61780,4227,720579,17137,142600,6621,91269,5396,356426,11551,130284,6160,440829,11363,300014,9260,140815,7247,861923,14002,168270,7395,53944,4451,27864,3074,26080,2758,192045,8080,155441,6587,292223,7858,1529486,18180,490793,12953,1038693,15486,59450,4832,35268,4089,11682,1729,12500,2193,320504,9855,202916,7463,50916,3977,66672,5041,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2041217,15562,1191498,11998,512074,9234,255555,7037,193167,6789,62388,3819,152615,5930,84897,3940,52335,4039,15383,1692,74164,4334,11831,1672,11825,1607,28699,2166,21809,2302,29740,2643,22216,2354,7524,1557,127557,6672,5859,1238,34643,2844,15431,1895,19212,2107,44832,4262,32680,3001,9543,1539,187087,7909,116286,5856,70801,4553,207612,7938,10615,1812,133014,6571,63983,4376,157168,7182,65395,5016,63156,4192,28617,3164,849719,10819,427602,10215,185132,6610,117318,4890,67814,4305,42471,3212,21585,2500,9774,1456,11112,1593,121474,5630,22124,2740,15025,1726,67028,3801,17297,1923,78525,4988,55373,3571,23152,2723,129285,6476,25393,2816,10204,1699,4831,1269,5373,1104,36083,3660,24550,3053,33055,3001,247371,8244,79990,4527,167381,7008,9522,1892,3226,1087,3699,1173,2597,1088,35939,3427,19720,2506,8396,1457,7823,1673,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1232355,14670,692968,9141,307414,7958,163384,6705,116491,5944,46893,2961,67996,4194,32530,2885,29069,2623,6397,1237,54081,3299,7219,1423,10903,1519,21035,2140,14924,1733,21953,2272,15568,1631,6385,1550,89503,5911,3842,1204,23216,2402,9961,1502,13255,1897,21950,2806,29907,3558,10588,2038,106175,4880,65553,4288,40622,3442,95564,5741,472,376,58184,4806,36908,2918,94312,5521,51103,4150,27199,3066,16010,2198,539387,10776,290679,7792,119347,5669,71613,4563,47734,2983,23691,2777,12107,2020,4225,1085,7359,1563,87959,4025,17712,2045,9326,1375,49787,3070,11134,1643,59682,3513,44209,3096,15473,2313,80113,6183,23953,2972,2887,816,1668,620,1219,491,12667,2021,14402,1712,26204,3378,142530,5223,39981,3038,102549,4255,3474,961,652,386,1447,693,1375,589,22591,2551,16615,2218,3528,840,2448,827,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,313402,7199,171179,4547,67740,3519,35966,2900,27186,2595,8780,1448,16842,2074,8382,1453,5327,1167,3133,859,10103,1344,2153,871,1663,546,3701,817,2586,810,4829,1008,4046,933,783,461,19600,2414,1196,736,5635,1216,2189,703,3446,990,4722,1293,5466,1359,2581,831,26882,2890,15361,2202,11521,1814,28495,2854,1303,706,16891,2416,10301,1532,28462,2954,10559,1826,12658,1985,5245,1207,142223,4670,74290,4224,28862,2771,17301,2032,11561,1640,4835,1221,2879,857,384,314,1572,756,24638,2614,6562,1424,3131,833,12403,1701,2542,805,15955,2069,10810,1793,5145,1044,19336,2393,5732,1564,2541,976,1492,834,1049,493,3989,1362,1720,585,5354,1247,39116,3115,10209,1449,28907,2811,1503,780,431,413,721,652,351,281,7978,1537,5122,1193,1387,686,1469,663,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,287039,6047,144156,3759,98737,3526,43889,3303,29412,2818,14477,1797,21748,2658,14035,2257,3694,869,4019,894,29495,2790,2030,671,13298,1695,5661,1394,8506,1429,3605,1026,2872,830,733,532,15938,2002,250,298,2687,995,1841,873,846,483,7342,1576,4085,1027,1574,658,16671,2205,7515,1477,9156,1571,6630,2044,0,208,4499,1771,2131,956,6180,1749,1418,570,3734,1461,1028,537,142883,4330,100151,4111,47817,2753,29162,2160,18655,1998,15042,1834,8710,1467,1340,536,4992,1059,32185,2837,4792,1347,10831,1576,7926,1525,8636,1376,5107,1199,4233,1110,874,432,16436,2220,2353,970,2868,1195,2243,1048,625,485,3070,1056,4262,1201,3883,1047,24231,2344,5994,1068,18237,2104,301,269,0,208,0,208,301,269,1764,729,275,269,514,355,975,566,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,6739568,37919,3757884,27023,1304055,20225,696005,14119,530677,13399,165328,7364,259312,9517,143113,6942,96262,5901,19937,2481,218199,8491,37894,3838,45158,3769,73024,4872,62123,4226,130539,5536,91540,4423,38999,3363,578872,15701,28051,2950,137573,7161,77310,5128,60263,4780,174287,9777,189583,8690,49378,4945,694609,16607,425450,12616,269159,10581,667791,16633,27562,3749,395894,14061,244335,9487,512557,13947,174939,8056,236285,8713,101333,7500,2981684,21527,1310434,19801,521946,11266,324836,9083,197110,7465,81502,4827,47761,3862,14739,2263,19002,2860,379713,11439,64874,4974,54267,4280,220145,9238,40427,3694,327273,11128,219927,9292,107346,6230,536378,16002,131520,8800,45275,4187,22829,3400,22446,3269,140534,8042,107728,6845,111321,7405,982361,15634,334940,10371,647421,14787,30667,3445,7263,1715,14868,2380,8536,1621,121844,7192,69272,5541,33054,3786,19518,2883,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
