GEO_ID,B23008_001E,B23008_001M,B23008_002E,B23008_002M,B23008_003E,B23008_003M,B23008_004E,B23008_004M,B23008_005E,B23008_005M,B23008_006E,B23008_006M,B23008_007E,B23008_007M,B23008_008E,B23008_008M,B23008_009E,B23008_009M,B23008_010E,B23008_010M,B23008_011E,B23008_011M,B23008_012E,B23008_012M,B23008_013E,B23008_013M,B23008_014E,B23008_014M,B23008_015E,B23008_015M,B23008_016E,B23008_016M,B23008_017E,B23008_017M,B23008_018E,B23008_018M,B23008_019E,B23008_019M,B23008_020E,B23008_020M,B23008_021E,B23008_021M,B23008_022E,B23008_022M,B23008_023E,B23008_023M,B23008_024E,B23008_024M,B23008_025E,B23008_025M,B23008_026E,B23008_026M,B23008_027E,B23008_027M,NAME,B23008_001EA,B23008_001MA,B23008_002EA,B23008_002MA,B23008_003EA,B23008_003MA,B23008_004EA,B23008_004MA,B23008_005MA,B23008_005EA,B23008_006MA,B23008_006EA,B23008_007EA,B23008_007MA,B23008_008EA,B23008_008MA,B23008_009EA,B23008_009MA,B23008_010EA,B23008_010MA,B23008_011MA,B23008_011EA,B23008_012MA,B23008_012EA,B23008_013MA,B23008_013EA,B23008_014EA,B23008_014MA,B23008_015EA,B23008_015MA,B23008_016EA,B23008_016MA,B23008_017MA,B23008_017EA,B23008_018MA,B23008_018EA,B23008_019EA,B23008_019MA,B23008_020EA,B23008_020MA,B23008_021EA,B23008_021MA,B23008_022MA,B23008_022EA,B23008_023MA,B23008_023EA,B23008_024MA,B23008_024EA,B23008_025EA,B23008_025MA,B23008_026EA,B23008_026MA,B23008_027MA,B23008_027EA,state
0400000US13,2372178,10081,747105,9552,466170,12032,272835,11123,176134,7658,10859,2385,6342,2058,280935,9610,51159,5351,45371,5065,5788,2080,229776,9048,177395,8340,52381,5443,1625073,9960,1007395,18605,657602,19986,291666,12948,40860,4890,17267,3165,617678,16561,110403,10817,96759,10008,13644,3306,507275,15663,422808,14785,84467,7454,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,283254,3265,101987,2460,68453,3766,40594,3439,24447,2627,1968,1193,1444,792,33534,3765,9374,1933,8494,1882,880,444,24160,3244,15969,2468,8191,2062,181267,3013,124826,4188,89732,4907,27494,3172,5902,1581,1698,739,56441,3925,17637,2674,15636,2671,2001,756,38804,3228,31597,3134,7207,2194,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,426375,3050,134263,3611,101914,3918,47931,3656,49011,4069,2916,989,2056,1103,32349,3672,8753,1861,7593,1629,1160,966,23596,3087,16854,2607,6742,1694,292112,3975,220467,6663,127303,7430,81889,6496,6496,1619,4779,2343,71645,6011,21973,4120,19772,3927,2201,961,49672,4814,40666,4032,9006,2294,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2775962,7077,882170,8229,576361,9608,347209,8894,206871,8776,15929,2343,6352,1694,305809,8182,73331,4675,66754,4675,6577,1865,232478,8460,184642,7549,47836,4841,1893792,9442,1266473,13137,838624,14660,362825,13369,47731,5752,17293,3147,627319,16036,134914,8664,122103,8220,12811,2279,492405,14349,413216,12837,79189,7543,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1482780,6433,482644,5797,306103,7881,187818,7122,108133,6621,6246,1707,3906,1370,176541,7662,45430,3936,39878,3697,5552,1619,131111,6898,102055,6942,29056,3716,1000136,7560,665341,12812,450556,13108,177408,8640,26389,3725,10988,2613,334795,11330,78234,5662,69065,5365,9169,2010,256561,11026,207412,9756,49149,5646,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,699868,3693,231076,3846,165902,4672,116653,4726,44310,3421,4264,1080,675,423,65174,3992,19076,2290,17754,2257,1322,953,46098,3438,37785,3160,8313,1725,468792,4370,334291,7021,257298,6385,63230,4991,9875,1890,3888,1732,134501,5943,40427,4143,36044,4103,4383,1291,94074,5734,83154,5375,10920,2040,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,678431,4742,229831,4448,161555,5029,101220,5174,55345,4124,3104,867,1886,1283,68276,4907,20187,2714,19321,2622,866,431,48089,4103,37873,3659,10216,2082,448600,5415,318207,7487,227244,7442,79893,6335,7101,1622,3969,1513,130393,7599,32429,3685,30062,3638,2367,1081,97964,6818,83545,6423,14419,2192,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,935471,5262,309582,5012,197849,5811,125440,4748,60761,3913,5710,1239,5938,2055,111733,6363,28550,3645,24058,3330,4492,1536,83183,5460,64335,5145,18848,2823,625889,5518,409645,7097,270707,8482,97016,6941,24457,3722,17465,3148,216244,7805,52688,4945,44053,4550,8635,2251,163556,6968,128579,6379,34977,4142,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1034342,6482,344904,5229,183237,7021,107492,6500,65286,5881,7069,1795,3390,1163,161667,7016,32488,5157,24669,4021,7819,2846,129179,6502,96094,6373,33085,4074,689438,7693,384137,9148,254638,10599,102412,7957,17054,3186,10033,2356,305301,10356,53175,5297,43834,5102,9341,1928,252126,9944,199785,8376,52341,6189,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,240802,2435,74035,2138,52858,2674,36926,2729,13122,1902,1470,617,1340,601,21177,2404,8173,1752,7135,1614,1038,465,13004,1725,9882,1567,3122,792,166767,2879,111809,4403,83554,4298,20098,2452,5792,1681,2365,1045,54958,3839,17014,2377,14505,2138,2509,830,37944,3383,32206,3305,5738,1232,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1287559,5069,419914,5039,277843,8104,191091,7015,78375,6654,6326,1797,2051,1072,142071,6970,35965,4032,31592,3376,4373,1794,106106,6495,82715,5443,23391,3844,867645,7242,568444,10519,410618,9708,132496,9242,19656,3285,5674,1657,299201,9241,61532,5477,56427,5411,5105,1534,237669,8781,201527,7742,36142,4123,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1314811,5085,420216,5384,288756,6893,200571,6950,74104,6379,10294,2241,3787,1248,131460,6409,25885,3815,23812,3677,2073,838,105575,6000,79557,5225,26018,3784,894595,6975,606653,10310,448077,10275,126867,6406,22128,2966,9581,2249,287942,9368,52114,5317,46658,4734,5456,1879,235828,9223,189672,8142,46156,5196,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2064224,7226,656743,5789,418259,7318,248617,7469,150366,7332,13567,1606,5709,1434,238484,6800,59951,4081,53605,4044,6346,1529,178533,7075,133513,6276,45020,4670,1407481,7276,926313,10539,619112,12221,244569,8533,44495,3927,18137,2684,481168,9852,116659,6222,101179,5734,15480,2454,364509,9763,291420,10147,73089,5561,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1242714,4595,413673,4953,309206,6595,220008,6830,78879,4862,8513,1478,1806,746,104467,5864,28154,3035,26185,2843,1969,789,76313,5500,65496,5079,10817,2010,829041,5927,596016,7978,454652,8318,110396,5887,23785,3018,7183,2076,233025,8237,66731,4357,61663,4305,5068,1000,166294,8098,148279,7073,18015,2703,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,663686,5691,205303,4346,109584,4799,69312,4504,33002,3682,4324,1397,2946,1490,95719,5068,16750,2814,14054,2516,2696,893,78969,4577,59762,3986,19207,2739,458383,6491,249296,8866,160665,6836,67909,6123,14384,3001,6338,1951,209087,8128,39238,4162,32270,3760,6968,1942,169849,7660,127404,7559,42445,4270,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1298541,7740,426166,6435,281765,6912,176037,5662,92154,5357,10337,2116,3237,1365,144401,7034,35663,4363,30655,4119,5008,1558,108738,6733,84684,5913,24054,3522,872375,7330,567852,10727,393103,11244,136625,7611,25543,3006,12581,2473,304523,10422,68904,5286,57969,5023,10935,2156,235619,10341,194318,9938,41301,4975,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,215546,2652,70386,2015,51722,2696,30095,2774,18788,2577,2296,857,543,295,18664,2658,5511,1520,4787,1377,724,344,13153,2197,9347,2003,3806,1022,145160,2794,104167,4347,72965,4370,24744,3252,5545,1439,913,551,40993,4365,13762,2893,10698,2439,3064,1412,27231,3178,22430,2918,4801,1265,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,453186,2757,153639,2356,110619,3682,78902,4437,28626,2857,2410,917,681,313,43020,2978,11913,2026,10885,2022,1028,573,31107,2555,25412,2515,5695,1416,299547,2823,212601,5414,160625,5557,44733,3927,5326,1113,1917,772,86946,4801,21478,2597,18887,2454,2591,1165,65468,4919,55557,4654,9911,2419,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,643517,4512,210438,3759,129874,5136,68613,4678,52590,4907,6120,1943,2551,1100,80564,5146,22412,3378,20180,3221,2232,902,58152,4616,44081,4096,14071,2843,433079,4730,276577,8952,170052,8034,86718,7181,12651,2326,7156,2141,156502,8500,37267,4441,33747,4281,3520,1058,119235,7881,98561,7122,20674,3356,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,243963,2525,74382,2398,52298,3165,33437,2877,17601,2818,924,466,336,364,22084,2695,6645,1354,6239,1307,406,300,15439,2504,12032,2216,3407,1152,169581,2936,119840,4166,85134,4392,27592,3233,5989,1533,1125,642,49741,4116,15501,2761,14060,2766,1441,667,34240,3927,26759,3426,7481,2348,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1905857,5507,603651,5815,424279,8305,257891,8295,144961,7038,18277,3169,3150,1481,179372,8362,35587,3812,32595,3887,2992,1281,143785,7850,111784,6829,32001,4715,1302206,7435,904482,11477,607792,13433,244990,11533,38058,4517,13642,2787,397724,10342,87829,7163,80044,7243,7785,1912,309895,9850,261004,8436,48891,5723,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,453261,4267,142824,3509,77758,4409,40937,3717,30935,3586,4283,1946,1603,688,65066,4244,17950,3315,17006,3230,944,465,47116,4045,30379,2887,16737,2873,310437,4676,170230,7064,101301,6818,54195,5994,8148,1740,6586,1994,140207,7734,36624,4568,27063,3636,9561,2503,103583,6845,79038,6029,24545,5016,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3947433,10102,1321414,10023,869365,11166,531489,12647,290512,10145,33045,4229,14319,2971,452049,10585,101798,7191,88604,6226,13194,2990,350251,9677,257505,9276,92746,7329,2626019,10546,1680925,16296,1088788,16821,484441,12652,76161,6741,31535,4361,945094,15805,184735,8547,164688,8199,20047,2989,760359,15612,593769,15876,166590,11569,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2174450,8029,695029,6999,435177,9413,261073,8146,152680,6735,16751,2669,4673,1450,259852,8645,65105,5414,58466,5680,6639,1745,194747,8095,146244,7562,48503,4746,1479421,10273,940469,17620,612502,14992,264054,11985,43305,5380,20608,3700,538952,16915,115167,8947,101459,8061,13708,3094,423785,14837,346473,13838,77312,7279,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,164303,2363,60282,2333,42212,2525,30595,2584,10421,2002,850,517,346,243,18070,2567,6055,1289,5683,1255,372,268,12015,2425,9695,2125,2320,865,104021,2899,78400,2715,61201,2817,14598,2118,1925,682,676,365,25621,2644,7179,1447,6846,1429,333,222,18442,2384,16117,2322,2325,876,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2456222,8175,789287,7032,487145,8119,308087,8543,154487,7813,16539,2256,8032,1973,302142,8881,68550,5785,62101,5553,6449,1460,233592,8683,186129,8252,47463,4755,1666935,9374,1049210,15693,728236,14673,257178,8978,43856,4752,19940,3323,617725,18400,142631,8728,124273,8494,18358,3257,475094,15130,393518,13782,81576,6885,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,900289,4009,297631,4355,195271,5400,107216,4870,78283,4994,6031,1311,3741,1122,102360,3961,27933,2810,24563,2724,3370,906,74427,3627,54786,3568,19641,2150,602658,4354,384052,6699,244783,7067,110420,6788,19174,2783,9675,1884,218606,6544,50550,3962,43120,3850,7430,1333,168056,6400,131010,6236,37046,3903,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,826077,5256,263036,4608,186624,6260,103351,5603,70856,5732,9575,2044,2842,1265,76412,6238,20422,2976,18821,2938,1601,656,55990,5189,42164,4044,13826,2595,563041,5223,390831,9197,259559,9276,107070,7140,18783,3379,5419,1162,172210,8617,48553,4792,43575,4815,4978,1373,123657,7412,102833,7016,20824,3716,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2544345,8200,813557,7116,522037,9708,338172,9886,159679,8355,15328,2304,8858,2217,291520,9234,71883,6178,64882,5902,7001,1794,219637,9047,165837,8136,53800,4846,1730788,8909,1141171,13620,791349,14529,281924,13537,48228,5207,19670,3377,589617,14264,133225,8602,119200,8196,14025,2308,456392,14786,364477,13732,91915,8362,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,199390,1897,63538,2551,43252,3218,28931,3282,12527,2447,856,594,938,982,20286,2835,3823,1400,3589,1230,234,303,16463,2593,13752,2452,2711,1128,135852,2286,86193,4132,62196,3976,21228,3261,2317,934,452,465,49659,4009,9986,2355,9056,2307,930,645,39673,3945,30243,3558,9430,2408,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1031143,5882,328016,4946,192958,5564,115314,5405,68568,4777,5407,1298,3669,1663,135058,5186,26005,3801,22689,3504,3316,1475,109053,5838,83861,5625,25192,2665,703127,5700,421359,11194,285861,10708,113895,8925,15477,2597,6126,1322,281768,10456,54168,6220,44235,5589,9933,2912,227600,9963,190795,9024,36805,4498,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,199045,2520,69640,2307,47952,2971,34099,2922,12633,2115,759,389,461,291,21688,2363,4990,1319,4439,1279,551,293,16698,1979,12879,2117,3819,1032,129405,3104,88647,3446,68713,3639,16037,2632,3087,1147,810,425,40758,2890,11445,1700,9591,1629,1854,847,29313,2930,23823,2852,5490,1575,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1407852,8104,456664,5082,284776,6527,169866,8461,102136,6363,8998,1836,3776,1227,171888,6586,42053,5034,38650,4757,3403,1145,129835,5782,94135,5714,35700,4239,951188,8673,600734,12202,391857,13676,168853,8466,26888,3502,13136,2277,350454,12319,75642,7735,66864,7178,8778,1813,274812,11094,218132,10718,56680,5824,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
