GEO_ID,B19058_001E,B19058_001M,B19058_002E,B19058_002M,B19058_003E,B19058_003M,NAME,B19058_001EA,B19058_001MA,B19058_002EA,B19058_002MA,B19058_003MA,B19058_003EA,state
0400000US01,1841665,12421,263793,8443,1577872,12080,Alabama,null,null,null,null,null,null,01
0400000US02,250741,3074,33454,2862,217287,3892,Alaska,null,null,null,null,null,null,02
0400000US04,2552972,11005,290377,7258,2262595,12770,Arizona,null,null,null,null,null,null,04
0400000US05,1153082,8560,141997,6254,1011085,10492,Arkansas,null,null,null,null,null,null,05
0400000US06,13005097,17539,1290889,21857,11714208,26401,California,null,null,null,null,null,null,06
0400000US08,2139207,8774,175538,6221,1963669,10296,Colorado,null,null,null,null,null,null,08
0400000US09,1356762,6513,174160,6903,1182602,8489,Connecticut,null,null,null,null,null,null,09
0400000US10,357937,4266,39015,2926,318922,4318,Delaware,null,null,null,null,null,null,10
0400000US11,281475,3302,39000,2841,242475,3792,District of Columbia,null,null,null,null,null,null,11
0400000US12,7689964,22835,1085510,18568,6604454,23536,Florida,null,null,null,null,null,null,12
0400000US13,3745074,16431,487285,13148,3257789,17145,Georgia,null,null,null,null,null,null,13
0400000US15,458078,4221,52771,3601,405307,5177,Hawaii,null,null,null,null,null,null,15
0400000US16,625135,5980,66035,3938,559100,5561,Idaho,null,null,null,null,null,null,16
0400000US17,4808672,14430,647205,11944,4161467,18525,Illinois,null,null,null,null,null,null,17
0400000US18,2557299,10669,248527,8359,2308772,12719,Indiana,null,null,null,null,null,null,18
0400000US19,1257505,6773,128522,4553,1128983,7255,Iowa,null,null,null,null,null,null,19
0400000US20,1128983,6821,92659,4544,1036324,8648,Kansas,null,null,null,null,null,null,20
0400000US21,1725034,10346,251095,7846,1473939,11807,Kentucky,null,null,null,null,null,null,21
0400000US22,1737123,11255,293273,7318,1443850,12376,Louisiana,null,null,null,null,null,null,22
0400000US23,540959,6050,72732,4020,468227,5736,Maine,null,null,null,null,null,null,23
0400000US24,2207343,8135,239655,7385,1967688,10105,Maryland,null,null,null,null,null,null,24
0400000US25,2604954,9148,324892,8894,2280062,12190,Massachusetts,null,null,null,null,null,null,25
0400000US26,3930017,12926,535024,9652,3394993,15049,Michigan,null,null,null,null,null,null,26
0400000US27,2162211,7968,186733,6048,1975478,9790,Minnesota,null,null,null,null,null,null,27
0400000US28,1091980,9693,172477,6866,919503,10189,Mississippi,null,null,null,null,null,null,28
0400000US29,2385135,13054,275899,7979,2109236,14107,Missouri,null,null,null,null,null,null,29
0400000US30,423091,4068,42225,3530,380866,5108,Montana,null,null,null,null,null,null,30
0400000US31,754490,4583,67015,3623,687475,6095,Nebraska,null,null,null,null,null,null,31
0400000US32,1094613,6821,140711,5599,953902,8017,Nevada,null,null,null,null,null,null,32
0400000US33,528700,4349,39841,2962,488859,5109,New Hampshire,null,null,null,null,null,null,33
0400000US34,3218798,8951,307009,7644,2911789,10089,New Jersey,null,null,null,null,null,null,34
0400000US35,767705,6614,137330,6319,630375,8889,New Mexico,null,null,null,null,null,null,35
0400000US36,7304332,18884,1135797,17078,6168535,22409,New York,null,null,null,null,null,null,36
0400000US37,3955069,14774,506506,12728,3448563,16985,North Carolina,null,null,null,null,null,null,37
0400000US38,316306,3300,22451,2081,293855,3593,North Dakota,null,null,null,null,null,null,38
0400000US39,4667192,13650,647260,12250,4019932,16040,Ohio,null,null,null,null,null,null,39
0400000US40,1470364,5913,203302,6117,1267062,7173,Oklahoma,null,null,null,null,null,null,40
0400000US41,1603635,8695,256906,8244,1346729,10338,Oregon,null,null,null,null,null,null,41
0400000US42,5008751,12653,680134,10671,4328617,14630,Pennsylvania,null,null,null,null,null,null,42
0400000US44,408748,4427,67231,3933,341517,5045,Rhode Island,null,null,null,null,null,null,44
0400000US45,1905100,10277,242090,7595,1663010,11752,South Carolina,null,null,null,null,null,null,45
0400000US46,344260,3147,32715,2613,311545,3765,South Dakota,null,null,null,null,null,null,46
0400000US47,2588655,10916,359236,9658,2229419,14798,Tennessee,null,null,null,null,null,null,47
0400000US48,9623874,22217,1192664,20558,8431210,26950,Texas,null,null,null,null,null,null,48
0400000US49,975448,5045,72841,4114,902607,6327,Utah,null,null,null,null,null,null,49
0400000US50,256629,3631,31569,2495,225060,4034,Vermont,null,null,null,null,null,null,50
0400000US51,3120880,13665,266478,8264,2854402,15019,Virginia,null,null,null,null,null,null,51
0400000US53,2840377,11168,368425,9120,2471952,14494,Washington,null,null,null,null,null,null,53
0400000US54,715308,7000,124082,5443,591226,7801,West Virginia,null,null,null,null,null,null,54
0400000US55,2350293,7563,262085,5964,2088208,9520,Wisconsin,null,null,null,null,null,null,55
0400000US56,225796,3968,15573,2049,210223,4348,Wyoming,null,null,null,null,null,null,56
0400000US72,1191305,10722,463625,11024,727680,12711,Puerto Rico,null,null,null,null,null,null,72
