GEO_ID,C24090_001E,C24090_001M,C24090_002E,C24090_002M,C24090_003E,C24090_003M,C24090_004E,C24090_004M,C24090_005E,C24090_005M,C24090_006E,C24090_006M,C24090_007E,C24090_007M,C24090_008E,C24090_008M,C24090_009E,C24090_009M,C24090_010E,C24090_010M,C24090_011E,C24090_011M,C24090_012E,C24090_012M,C24090_013E,C24090_013M,C24090_014E,C24090_014M,C24090_015E,C24090_015M,C24090_016E,C24090_016M,C24090_017E,C24090_017M,C24090_018E,C24090_018M,C24090_019E,C24090_019M,NAME,C24090_001EA,C24090_001MA,C24090_002MA,C24090_002EA,C24090_003MA,C24090_003EA,C24090_004EA,C24090_004MA,C24090_005MA,C24090_005EA,C24090_006EA,C24090_006MA,C24090_007EA,C24090_007MA,C24090_008MA,C24090_008EA,C24090_009MA,C24090_009EA,C24090_010EA,C24090_010MA,C24090_011EA,C24090_011MA,C24090_012EA,C24090_012MA,C24090_013EA,C24090_013MA,C24090_014EA,C24090_014MA,C24090_015MA,C24090_015EA,C24090_016MA,C24090_016EA,C24090_017EA,C24090_017MA,C24090_018EA,C24090_018MA,C24090_019EA,C24090_019MA,state
0400000US13,3541076,30708,1966135,19467,1551321,21289,1438455,20490,112866,5545,74245,5535,103283,5734,58470,4281,69370,4284,109446,6270,1574941,19964,1106591,16720,1065238,15611,41353,3807,127059,6757,136340,7932,105916,6943,50943,4268,48092,3924,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,491046,9123,267282,6711,183581,6320,171714,6354,11867,1753,10815,1726,11787,1723,18705,2180,27222,2660,15172,1940,223764,5275,139697,4489,132614,4341,7083,1231,21247,2181,7994,1409,32702,2686,13388,1900,8736,1436,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,520769,10833,317852,7470,238105,7123,216207,6485,21898,2799,17163,2363,18620,1778,12745,1496,12209,1653,19010,2479,202917,6815,132892,6456,127006,6366,5886,1084,19094,2098,17907,2267,17146,1951,6154,1275,9724,2103,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4387027,24076,2505352,16656,2009753,14951,1888109,14962,121644,4589,133265,5123,141323,5227,66740,3669,45878,3414,108393,5331,1881675,16978,1316254,15083,1278333,14831,37921,3083,246712,7533,138283,4680,90901,4341,40913,3773,48612,3901,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2251431,18552,1295595,11978,1058422,13415,1006885,13179,51537,3845,65200,4009,58340,4405,35361,3413,23016,2104,55256,3704,955836,12234,681659,11670,667106,11588,14553,2013,129746,5655,59671,4619,42462,3730,17291,1953,25007,2812,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1158893,9992,663785,6818,516336,7245,480776,7687,35560,2583,27386,2496,32016,2544,28361,2592,10087,1814,49599,2776,495108,7324,332152,7112,324183,7110,7969,1172,59516,3700,37507,3087,36785,2342,9489,1498,19659,1968,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1034838,9773,598630,7094,455796,6906,428387,7389,27409,2316,23296,2191,36019,2539,28274,2233,18870,2139,36375,3016,436208,7179,277136,6804,269146,6520,7990,1348,51173,3794,40301,2799,38031,2773,11280,1289,18287,1848,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1399970,13955,784455,9717,619814,8915,587984,8692,31830,2862,33215,3095,35653,2905,33788,2856,20454,1901,41531,3058,615515,9784,420617,8819,407286,8548,13331,1996,62444,3971,40625,3017,58971,3970,17033,2008,15825,1857,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1465580,16962,796224,12377,625031,11477,582994,10608,42037,3525,27206,2810,50393,3886,29202,2610,18440,2146,45952,3784,669356,11625,449449,9112,434707,9380,14742,1909,61332,4265,62317,4952,58195,4599,15772,2370,22291,2458,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,449820,7630,246878,5320,172419,4745,159016,4755,13403,1862,21668,2053,13915,1875,10923,1515,7482,1153,20471,2071,202942,4756,121507,4171,116692,4262,4815,1130,41247,3281,16285,1800,11043,1518,3754,838,9106,1473,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2267079,16139,1231136,11576,834169,11690,779714,11640,54455,3295,75983,4572,71618,4542,44011,3884,150558,5913,54797,3595,1035943,13059,574681,11671,556005,11302,18676,1913,145145,5856,86836,4947,54632,3635,141707,6328,32942,3368,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2442013,18587,1378536,12647,1040156,14605,983397,14154,56759,3973,117811,5474,75392,4725,44925,3290,30558,2853,69694,4797,1063477,12816,671219,11355,650283,11189,20936,2342,199840,6812,86370,4935,49595,3468,19026,1900,37427,3116,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3175553,17776,1833327,13440,1493904,14180,1408779,14855,85125,4186,96611,4581,76915,3681,50118,3055,28620,2815,87159,4465,1342226,12930,943462,11832,919296,11565,24166,2088,180766,6252,84323,3243,70300,3511,25085,2227,38290,2528,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2019293,14271,1156757,9018,911865,9937,845201,9637,66664,3101,75296,3842,59252,3343,34420,2226,19528,2313,56396,2719,862536,9298,573520,8859,552740,8493,20780,1809,132364,3910,70311,3547,45423,2993,13090,1467,27828,2274,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,897612,11168,484010,7676,361004,7666,340752,7164,20252,2468,17211,2062,26304,3346,32784,3396,17695,2380,29012,3225,413602,8457,273154,7624,265852,7806,7302,1551,29171,2946,26593,3155,61093,4052,14497,1841,9094,1721,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2090559,15700,1156524,11604,890625,12911,840636,12708,49989,3023,72242,4516,57807,3932,40388,3070,30906,2832,64556,4061,934035,9593,626759,9994,610138,9880,16621,1958,134511,5879,59760,3543,55837,3673,26042,2564,31126,2784,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,337251,7010,192227,4742,137088,4544,119952,4679,17136,1582,10697,1638,11524,1524,9983,1403,8160,1166,14775,1696,145024,4270,83879,3494,77458,3253,6421,1376,23357,2216,12244,1810,10955,1420,6469,1151,8120,1221,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,728285,7499,420424,4758,315745,5351,294079,5400,21666,1602,24574,2395,23947,2038,16856,1936,10009,1425,29293,2494,307861,5626,200644,5025,193937,4983,6707,1109,43735,2685,25276,2603,21095,1722,6952,1314,10159,1323,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1024811,12955,587818,8702,486756,8094,467500,8388,19256,2295,12884,1882,29842,3027,15515,1915,17219,2252,25602,3150,436993,8838,335121,8254,326455,8339,8666,1302,21256,2556,37349,3231,18350,2182,11643,1746,13274,1783,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497247,7554,285888,4981,220814,5577,209337,5372,11477,1767,16300,1950,13514,1971,8974,1518,8643,1417,17643,2126,211359,5089,129987,5141,125801,5119,4186,1054,39489,2922,19014,2086,10158,1721,4758,1003,7953,1601,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3194441,20178,1824574,12568,1455731,11993,1359957,11889,95774,4965,78547,4338,104502,4665,65974,4501,41118,3302,78702,4610,1369867,14570,993628,13637,966997,13844,26631,2531,128014,6017,109336,5015,78575,5033,26637,2952,33677,3350,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,605622,10939,338061,8413,223523,7105,210666,6724,12857,2182,19097,2343,27556,2592,21884,2770,27915,3216,18086,2778,267561,7026,148722,5941,142530,5797,6192,1311,28218,2718,28154,2537,33834,3343,19367,2140,9266,1757,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6782122,30423,3761121,20787,2743206,22430,2542816,22592,200390,7188,258882,9367,320576,10290,153720,5929,79415,4618,205322,8315,3021001,21585,1918993,16233,1849904,15399,69089,5131,424150,10215,358036,11437,161244,6041,51488,3967,107090,5388,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409145,24276,1888757,18037,1478570,16349,1383632,16014,94938,4919,85729,5088,86408,5342,87534,5351,48030,4088,102486,5730,1520388,14050,1054151,13211,1017553,13685,36598,2936,139641,5983,102962,5201,144791,6133,35311,2936,43532,3535,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,285818,5346,169135,3838,121208,3818,111117,3717,10091,1217,10928,1944,8372,1217,7225,1428,5336,1108,16066,1602,116683,3506,69214,3456,65981,3462,3233,855,18725,2202,9296,1430,9501,1352,4451,1172,5496,1056,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3889956,20982,2198363,14519,1738814,15793,1650623,15492,88191,4625,119941,5407,125315,5137,63347,4196,46742,3566,104204,5298,1691593,16108,1155352,14797,1131834,14515,23518,2276,235868,6994,148803,6382,76700,4049,35960,2895,38910,2835,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1265316,13166,717488,9062,533261,8907,497789,8533,35472,2250,27167,2171,37693,2675,34600,2506,40027,2859,44740,2882,547828,8111,352450,7266,341071,7220,11379,1382,48943,3001,39430,2548,59743,3414,26571,1988,20691,2009,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1316674,14548,761879,9129,586107,10631,545972,10841,40135,3306,45774,3789,40073,2880,27751,2479,15665,2022,46509,3603,554795,9487,351436,7930,332769,7865,18667,1858,80553,4571,44262,2928,39105,3430,11939,1622,27500,2765,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4362981,22068,2465970,15590,1891711,15809,1775247,15561,116464,5147,187520,6322,113858,4501,79511,4143,62239,3289,131131,5965,1897011,17660,1283695,15954,1252262,16126,31433,2524,324130,9765,116806,5335,82418,5185,43053,3946,46909,3346,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,365332,7389,204021,5718,154301,5252,144315,5193,9986,1906,14407,2077,9483,1717,7736,1218,8182,1691,9912,1601,161311,4837,107311,4462,104258,4403,3053,886,24260,2721,14373,2119,7298,1196,3751,966,4318,1375,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1616623,17566,890465,12271,699154,12628,657407,12197,41747,3321,36066,2992,40345,3189,42686,4160,24848,2714,47366,4376,726158,10693,499197,10672,486694,11014,12503,1600,57151,4939,52589,4159,77556,5052,17926,2752,21739,2853,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,313323,5864,180050,4178,125854,4207,116690,4266,9164,1275,12734,1748,11044,1687,6129,1202,6263,1311,18026,1648,133273,3591,79023,3582,75890,3551,3133,729,23808,2212,11820,1301,8240,1252,3797,786,6585,1114,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2261821,19748,1259519,10749,958363,12582,917107,12895,41256,3186,59968,3519,78296,4882,39473,3405,34518,2998,88901,5096,1002302,15352,703476,11996,688077,11483,15399,2304,91554,5196,87557,5160,54661,3784,26470,2963,38584,3297,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9692983,44293,5633313,26242,4459177,28608,4252011,29442,207166,9198,190471,7512,285919,10635,177748,8034,154872,6308,365126,9967,4059670,30541,2830949,27211,2755489,27441,75460,5480,318045,9282,366588,11622,293650,10911,93200,5449,157238,7037,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,991419,11454,631008,8282,496113,9779,456230,9798,39883,2976,33008,2820,26647,2390,27725,2348,24691,2531,22824,2353,360411,7472,250185,8134,240405,7767,9780,1984,34534,3133,26283,2355,28609,2671,11894,1603,8906,1557,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,215345,5855,118358,4101,84073,3572,75704,3513,8369,1391,12143,1514,6173,1021,3494,771,3538,936,8937,1061,96987,3820,52561,3311,49072,3362,3489,748,21148,2054,8949,1188,6321,1093,2855,707,5153,1076,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3004834,23073,1674301,13345,1165175,13167,1089779,13212,75396,4248,92679,5196,98002,3892,60288,4492,190293,7352,67864,4538,1330533,16846,819870,13813,788837,13907,31033,2923,152631,6808,136534,5430,70654,4224,111884,4730,38960,2841,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2468344,18499,1449658,13999,1106009,14329,1035891,14061,70118,4058,74624,4759,84546,5412,60298,4150,63970,4104,60211,4427,1018686,11572,648080,10710,620162,10513,27918,2700,123990,5343,83140,4306,92328,4821,34632,2948,36516,3064,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,507868,8421,288610,6140,214893,6234,207535,6153,7358,1340,12726,1734,16534,2410,18707,2103,12561,1567,13189,1833,219258,6068,134803,5168,131820,5099,2983,874,23916,2584,18576,2354,23689,2811,11113,1768,7161,1650,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2074495,12817,1186680,9398,947531,10680,896504,10330,51027,2692,57199,3599,60981,3574,41175,2793,15488,1607,64306,3623,887815,9603,601809,9470,585086,9314,16723,1643,122296,4168,71186,4101,48857,3025,15487,1749,28180,2390,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,194416,4709,113202,3547,81022,3416,75264,3448,5758,1037,4382,1290,8988,1280,6358,1250,4886,1287,7566,1393,81214,3637,43480,3692,40555,3614,2925,1060,8647,1433,14329,2007,7275,1145,3023,923,4460,1050,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,666686,13676,358699,8474,232933,7815,218499,7258,14434,2452,10978,2257,23015,2712,52944,5075,8597,1823,30232,3106,307987,8922,186962,7473,181860,7571,5102,1465,18896,2440,19631,3048,63670,4696,7114,2025,11714,2280,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
