GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001MA,B25093_001EA,B25093_002MA,B25093_002EA,B25093_003MA,B25093_003EA,B25093_004EA,B25093_004MA,B25093_005EA,B25093_005MA,B25093_006EA,B25093_006MA,B25093_007MA,B25093_007EA,B25093_008MA,B25093_008EA,B25093_009EA,B25093_009MA,B25093_010EA,B25093_010MA,B25093_011EA,B25093_011MA,B25093_012MA,B25093_012EA,B25093_013MA,B25093_013EA,B25093_014MA,B25093_014EA,B25093_015EA,B25093_015MA,B25093_016EA,B25093_016MA,B25093_017EA,B25093_017MA,B25093_018MA,B25093_018EA,B25093_019MA,B25093_019EA,B25093_020MA,B25093_020EA,B25093_021MA,B25093_021EA,B25093_022EA,B25093_022MA,B25093_023MA,B25093_023EA,B25093_024MA,B25093_024EA,B25093_025EA,B25093_025MA,B25093_026MA,B25093_026EA,B25093_027EA,B25093_027MA,B25093_028EA,B25093_028MA,B25093_029MA,B25093_029EA,state
0400000US17,3182232,18239,25697,2566,12641,1702,3374,724,2346,751,1655,704,5238,1102,443,328,301303,7707,156318,6584,53143,3793,30394,2729,17507,2077,42799,3800,1142,491,1905316,15652,1067313,12466,259462,7023,164282,6139,99341,4995,299849,9132,15069,1746,949916,7790,497980,8329,103516,4535,74300,3870,53567,3449,211147,5688,9406,1582,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1765500,14956,22094,2805,11802,1726,2092,833,1807,664,1930,886,3931,1064,532,451,189370,6930,122880,5753,25912,2462,16036,2346,7092,1514,16171,2105,1279,693,1034306,10119,701652,10231,117474,5117,65231,4042,32850,2536,109302,4763,7797,1161,519730,6229,322911,5887,51777,3220,34309,2930,27351,2737,79380,3862,4002,928,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,900362,9741,15727,2173,8523,1463,2852,848,1047,495,869,546,2020,651,416,432,108660,3664,68811,3395,14502,1618,9686,1300,4616,1060,10644,1390,401,354,511286,6262,338471,6688,64232,3240,34887,2198,21453,1980,49109,2845,3134,808,264689,4486,162412,4162,27503,1974,20366,1384,11967,1342,40460,2564,1981,521,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,743508,8948,8460,1335,3643,755,1203,495,897,465,815,451,1615,608,287,304,84250,3474,51035,2992,12872,1704,8368,1448,3785,800,8023,1191,167,146,432018,7085,278219,5635,54465,3096,32333,2554,19128,2099,44587,2621,3286,987,218780,3965,131879,3646,23445,1879,16155,1680,10597,1264,35027,2312,1677,443,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1146668,12735,10543,1572,5528,1314,839,390,702,390,663,332,2635,783,176,199,113479,5162,71223,3970,17837,2104,8317,1615,3576,976,11759,1821,767,399,660346,8602,433799,7912,71511,3889,40798,3519,26859,2557,78940,4436,8439,1465,362300,5502,232360,5919,33739,2729,24036,2093,16482,2044,53371,2848,2312,545,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1132229,12824,12012,2083,5338,1297,1817,695,421,314,762,467,3149,1271,525,422,114045,5881,68458,4973,15241,2263,9524,1944,5571,1246,13064,2000,2187,926,649374,9606,412119,9061,64550,4412,44719,3526,24690,2605,93068,5707,10228,2139,356798,4706,239899,5770,28881,2287,19626,2157,13688,1908,51386,3618,3318,926,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,395809,5987,3468,903,1249,559,696,417,324,219,302,297,883,402,14,23,32524,2304,17304,1873,6557,1416,3160,720,1639,599,3690,935,174,206,228630,4195,133929,4253,30976,2408,17999,1649,11433,1666,32404,2662,1889,667,131187,2813,72389,3079,14076,1583,9918,1215,6891,1138,27437,2279,476,199,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1472500,10315,8381,1534,2294,698,1381,626,1132,699,667,391,2628,874,279,252,131060,4745,61431,3092,24839,2654,15129,1833,8808,1517,20417,2315,436,330,908628,9715,496571,9414,139092,5411,80723,4507,49670,3990,137188,5849,5384,1275,424431,5111,221498,5667,42586,2537,35472,2151,26388,2410,96290,5027,2197,717,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1623515,11340,5624,1338,1625,586,1110,664,259,195,521,392,1784,730,325,289,130850,5041,56250,3882,27021,2783,16968,2093,9997,1524,20192,2505,422,308,993450,10225,522561,8971,145099,5384,92533,4594,62827,4193,166033,6300,4397,980,493591,6857,222289,5982,58501,3416,40260,2660,31439,2867,137481,5074,3621,745,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2803372,15813,30892,2623,13260,1715,5118,981,3493,992,1683,573,6657,1201,681,358,271302,6081,161028,4638,38643,2514,23637,2420,13080,1679,33126,2763,1788,528,1632615,11015,1029261,10288,196447,4784,113950,4620,68913,3621,207752,7045,16292,1843,868563,7341,507846,6024,88286,3464,65338,3116,44704,3001,155143,4451,7246,950,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1547594,10546,14804,1834,6299,1088,2592,796,1468,444,1114,454,3327,737,4,8,180048,5198,102633,3641,30009,2575,17835,2020,10892,1628,18270,2065,409,329,933824,8049,577338,7947,127802,5185,76363,4151,43331,2862,104615,4640,4375,883,418918,4910,246106,4148,43055,2446,30079,2299,22654,1546,74443,3907,2581,529,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,748055,10139,6623,1514,3881,1139,346,232,829,593,254,324,1038,548,275,261,65375,4176,39995,3688,8162,1612,5077,1263,4093,1406,7609,1598,439,348,427598,8374,271251,7259,47656,3568,27235,2776,17923,2532,56810,3836,6723,1767,248459,5041,162650,4372,20867,2136,16034,1895,9532,1595,37070,2607,2306,690,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1596870,15553,15105,2251,6340,1321,3278,924,1866,672,913,699,2414,853,294,268,167126,6819,103111,4959,25007,2407,12334,1659,7716,1456,17172,2341,1786,748,915128,10407,597090,9709,105708,4710,63418,4182,38715,2634,103228,5008,6969,1093,499511,5847,303615,6186,50371,2889,34876,2693,22210,2275,84681,3946,3758,898,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,292585,4359,3493,1029,1404,699,594,358,268,278,105,139,1122,608,0,174,28839,2090,14851,1521,4559,981,3546,855,1519,558,4206,945,158,172,165178,3838,97516,4079,20206,2136,13015,2007,8354,1464,24499,2760,1588,520,95075,2235,57613,2343,10145,1589,6648,1196,4458,843,15546,1408,665,281,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,500086,6928,6017,1118,2331,622,1093,496,282,207,541,317,1664,613,106,127,59586,2996,34445,2489,10462,1403,5439,1231,2740,743,6302,1186,198,290,290791,4997,187767,4329,34986,2387,23778,1933,12563,1537,30379,2262,1318,501,143692,2785,84729,2483,15661,1557,10261,1173,7530,934,24437,1949,1074,287,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,619309,7889,5972,1334,2084,754,381,285,613,360,291,273,2500,889,103,132,61440,3778,32043,3123,8112,1540,8043,1593,3419,979,9732,1729,91,107,357346,6459,199392,6011,48161,3647,29409,2915,20717,2344,56092,3162,3575,806,194551,3402,103573,3659,19100,1994,15528,2002,10452,1373,44383,2898,1515,505,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369037,5901,2144,784,711,423,419,291,309,306,91,150,574,299,40,75,28738,2556,12663,1535,7025,1404,3932,887,1531,551,3498,932,89,126,228473,3966,118815,3897,35409,3048,23843,2137,13769,1634,35543,2736,1094,474,109682,3173,51680,2707,13432,1522,9739,1446,6959,1165,27255,1839,617,258,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2053929,12820,5828,1144,1553,589,470,328,270,237,532,432,2868,900,135,132,136783,5598,54864,3364,27861,2577,17166,2059,12012,1680,24655,2458,225,194,1277454,10600,584776,10125,195618,6552,138978,6040,91904,4646,259314,7246,6864,1365,633864,6657,255944,5661,69062,3386,55779,3789,44649,3233,203865,6588,4565,1040,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,521450,7322,6262,1658,2920,990,912,693,879,588,156,200,1095,579,300,311,44924,3747,22399,2536,6506,1365,5177,1269,2724,782,7058,1547,1060,555,290345,6848,174330,5629,29679,2821,19092,2002,13839,1802,46270,3755,7135,1507,179919,3729,109259,3744,16053,1733,12002,1401,8696,1295,30881,2365,3028,892,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3930033,20800,22158,2472,6934,1196,2193,780,2606,942,1205,541,8310,1573,910,437,287895,7725,144146,6185,43955,2880,28082,2867,18693,2409,51078,4166,1941,980,2361653,16831,1234943,14182,295827,8478,207740,6227,136886,5363,470217,11689,16040,2258,1258327,12243,631123,9513,123742,3953,96797,4104,71944,3482,323854,7314,10867,1596,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2586616,16311,22422,2705,11079,1627,2092,779,1328,572,1407,804,6374,1645,142,128,224757,6531,132109,5559,34508,2782,19953,2306,11680,1944,24691,2867,1816,727,1525413,13035,958574,14157,178520,6092,114406,5276,63087,4818,195830,8136,14996,2158,814024,7951,475835,7521,84012,4001,57595,3740,44513,2915,146198,5370,5871,1121,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,200554,4137,4400,947,1677,550,423,247,1137,541,560,393,603,339,0,161,27224,1976,16362,1799,4785,1121,1950,558,1223,514,2880,870,24,39,112922,3435,79365,3041,12696,1608,8735,1397,3534,954,7813,1218,779,386,56008,1902,37168,1791,4568,1039,3074,734,2576,702,7999,1131,623,340,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3070181,16573,28296,2879,14659,2209,3904,947,3106,916,1442,570,4734,1105,451,241,292871,6920,185960,6427,45459,3374,22317,2646,12063,1814,25843,2888,1229,533,1775352,12969,1152742,13062,221476,6554,120651,4343,72818,3627,194736,6299,12929,1557,973662,7844,572366,8125,106690,4856,69620,3867,53237,3276,164447,4982,7302,945,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,962483,6980,12360,1453,6207,889,1620,609,1212,446,597,353,2603,648,121,110,103809,3898,61465,3020,15912,1784,9465,1190,4759,1001,11256,1369,952,548,541595,6250,346623,5488,60874,2840,36497,2422,23473,1954,68202,3183,5926,856,304719,4100,196726,3503,28902,1925,20527,1643,12503,1296,44529,2240,1532,428,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1007015,9420,8376,1688,3010,1091,896,458,1125,683,952,458,2308,763,85,142,88064,4796,39792,3105,15838,2033,9663,1332,6248,1448,16216,2217,307,280,568915,7546,288400,7648,81600,4202,58007,3952,33323,2844,102350,4950,5235,1125,341660,5793,172689,5027,36292,2598,25004,2223,19534,1737,85570,4038,2571,688,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3421017,18098,20839,2057,9331,1391,3713,911,2203,738,773,305,4298,1033,521,399,301613,6110,167943,5315,50927,3106,28685,2584,17738,2057,34019,2608,2301,1027,2011098,13254,1215292,11762,257036,6979,158350,5380,103508,4595,258832,6390,18080,2269,1087467,9273,598654,8318,119207,4653,84118,4120,61007,3485,215445,6398,9036,1295,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,248723,5299,1286,658,286,303,78,99,75,127,152,193,695,471,0,217,20389,2315,7653,1255,4496,1145,2937,855,1536,600,3767,1111,0,217,151682,3886,76160,3313,22941,2362,15162,1887,9584,1813,27409,2614,426,338,75366,2854,33899,2374,6917,1070,7426,1041,5565,1140,20944,2219,615,472,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1309670,12305,9357,1679,5123,1134,1040,563,752,433,419,240,1793,581,230,301,113873,5069,66911,4051,15642,1824,9931,1538,4098,1121,15745,2194,1546,704,736888,9038,469197,7993,83507,4488,48685,3709,28204,3053,97482,5647,9813,1573,449552,5656,275651,6005,39796,3224,28158,2578,25239,2582,77149,4163,3559,841,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
