GEO_ID,B17004_001E,B17004_001M,B17004_002E,B17004_002M,B17004_003E,B17004_003M,B17004_004E,B17004_004M,B17004_005E,B17004_005M,B17004_006E,B17004_006M,B17004_007E,B17004_007M,B17004_008E,B17004_008M,B17004_009E,B17004_009M,B17004_010E,B17004_010M,B17004_011E,B17004_011M,B17004_012E,B17004_012M,B17004_013E,B17004_013M,B17004_014E,B17004_014M,B17004_015E,B17004_015M,B17004_016E,B17004_016M,B17004_017E,B17004_017M,B17004_018E,B17004_018M,B17004_019E,B17004_019M,NAME,B17004_001EA,B17004_001MA,B17004_002EA,B17004_002MA,B17004_003MA,B17004_003EA,B17004_004MA,B17004_004EA,B17004_005MA,B17004_005EA,B17004_006EA,B17004_006MA,B17004_007EA,B17004_007MA,B17004_008EA,B17004_008MA,B17004_009MA,B17004_009EA,B17004_010MA,B17004_010EA,B17004_011MA,B17004_011EA,B17004_012EA,B17004_012MA,B17004_013EA,B17004_013MA,B17004_014EA,B17004_014MA,B17004_015EA,B17004_015MA,B17004_016EA,B17004_016MA,B17004_017EA,B17004_017MA,B17004_018EA,B17004_018MA,B17004_019MA,B17004_019EA,state
0400000US13,7958664,6591,1044551,29238,424525,14159,55650,5379,128459,7922,240416,9902,620026,18958,66744,5059,173831,8423,379451,15079,6914113,30798,3354681,16212,1946780,20796,586840,13308,821061,13751,3559432,19350,1522427,20745,791166,15249,1245839,14704,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1120501,1588,102055,6042,43602,3392,3588,1022,12193,2005,27821,2574,58453,4015,3068,944,15297,2063,40088,3673,1018446,6349,508506,3551,288949,6338,93755,4734,125802,3781,509940,4676,226069,5468,108741,4801,175130,4435,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1303102,2433,156106,8294,66990,4921,8155,1632,27436,2949,31399,3615,89116,5485,9634,1906,31746,3297,47736,4022,1146996,8433,578499,5881,313962,7935,123137,4866,141400,4915,568497,5738,194741,6460,167042,6695,206714,6468,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9986750,6146,1130967,23304,474540,14217,51351,4176,137568,6252,285621,11754,656427,14088,50195,3893,217130,9062,389102,10724,8855783,23316,4361338,14703,2472802,16839,856715,14224,1031821,12474,4494445,14596,1843575,16755,1127436,15778,1523434,15261,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5105770,4860,616545,16693,255043,9340,26787,3168,87795,5166,140461,7664,361502,12119,31245,3157,120636,6931,209621,8799,4489225,18136,2217225,10332,1274893,11816,412888,10179,529444,9740,2272000,12397,929811,12066,567246,10584,774943,9286,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2410345,3199,246404,8336,105085,4801,13278,1943,41411,2846,50396,3894,141319,5394,11546,1721,60142,3836,69631,3397,2163941,8652,1079452,5314,654759,6571,203542,6037,221151,5477,1084489,6215,484529,7555,271285,6275,328675,5091,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2206124,3679,242697,8876,102838,4699,13885,2179,41683,3453,47270,3291,139859,6020,15208,1839,50617,3431,74034,4588,1963427,10015,982362,5415,595910,6362,182608,5861,203844,4606,981065,7117,423567,6855,242198,6970,315300,5252,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3435790,4347,541539,15058,231874,7685,21745,2502,61525,4129,148604,6344,309665,9310,22908,2612,87848,4602,198909,7934,2894251,15859,1431711,8452,774662,10045,263895,7024,393154,7121,1462540,10235,597556,9180,329611,8394,535373,8433,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3582024,4906,622465,17926,248894,9693,24268,3088,62655,4187,161971,8347,373571,11412,42800,4046,100856,5943,229915,9474,2959559,19667,1456736,10880,785520,12247,260779,8746,410437,10497,1502823,12448,633360,11390,303469,10564,565994,9754,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1084551,1981,115625,5847,50719,3405,3862,897,15832,1757,31025,2814,64906,4184,2355,638,21653,2503,40898,3106,968926,6519,475333,3584,245579,5618,108416,4471,121338,3910,493593,4557,201429,4651,134067,5095,158097,4487,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4731515,4230,404486,14725,167247,7737,15986,2641,49472,4225,101789,5853,237239,9599,17895,2340,74534,5189,144810,6772,4327029,15638,2083046,8676,1234809,11931,399536,10748,448701,8517,2243983,10218,1026992,12686,535703,10608,681288,11234,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5441898,4008,531397,16137,217791,9361,12680,1640,65701,5374,139410,5998,313606,9492,13687,2024,99841,6476,200078,7586,4910501,16269,2394442,10245,1372942,12583,508676,10847,512824,10734,2516059,9962,1053405,12803,713513,12019,749141,10548,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7865547,5395,1000673,19670,432048,11749,42359,3200,135419,6617,254270,7950,568625,11310,41799,3501,192022,6417,334804,9233,6864874,19969,3386382,12356,1798374,13385,676337,11534,911671,9898,3478492,12174,1307936,12888,898666,13132,1271890,12393,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4320439,3763,382601,9828,166840,6388,16231,2006,65673,4199,84936,4270,215761,6692,13784,2048,91026,4874,110951,5155,3937838,11778,1969677,7868,1145670,9396,434345,8342,389662,5519,1968161,7823,851298,9368,569572,9027,547291,7252,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2267595,3824,402260,11592,160050,7259,13041,2060,41089,4219,105920,6594,242210,8477,24416,2858,52478,4034,165316,6950,1865335,12533,910052,8256,479801,7043,152751,7297,277500,7665,955283,7786,394538,8769,189777,6979,370968,7874,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4731033,6349,571625,15248,237801,9300,26253,2690,76814,4907,134734,6516,333824,9285,28486,3157,112877,5165,192461,7115,4159408,16350,2045514,9680,1141320,10865,394407,10369,509787,8806,2113894,10543,913289,9507,484812,9506,715793,9922,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,826616,1907,97280,6118,43669,3825,5552,1202,19535,2504,18582,2270,53611,3716,5266,1415,24229,2701,24116,2683,729336,6506,367320,4011,188790,4776,86730,3792,91800,3064,362016,4299,140598,4556,103127,4964,118291,3578,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1450682,2096,141319,7168,58468,3969,10583,1747,22890,2354,24995,2462,82851,4652,7948,1522,32262,2560,42641,3055,1309363,7490,659812,4558,414296,4780,126193,4785,119323,3314,649551,5000,301845,5569,167806,4765,179900,4749,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2358412,2903,270683,13120,119346,6757,14697,1920,35346,3489,69303,5141,151337,8045,14874,2190,49308,4336,87155,5464,2087729,13124,1052544,7174,581506,8784,200659,7534,270379,7072,1035185,8092,424927,9029,230124,7939,380134,6643,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1080061,2041,76777,5124,31899,3336,2886,1150,12556,1833,16457,2292,44878,3472,1575,598,15432,2093,27871,3067,1003284,5550,499070,4177,285412,5058,105696,4534,107962,3726,504214,4239,210553,5173,145973,5406,147688,4311,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7113827,5048,638791,19232,261724,10116,33673,3444,70854,4446,157197,7166,377067,12505,29234,2971,98210,5532,249623,10157,6475036,20272,3158814,11875,1804756,12669,625444,11975,728614,11917,3316222,12384,1346444,14576,841748,12480,1128030,12897,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1619101,3343,284954,10886,126271,6163,13468,2195,33016,3397,79787,5109,158683,6868,12647,1823,42860,3576,103176,5601,1334147,11070,661115,6512,331254,8108,122845,5697,207016,6724,673032,7240,257222,7166,149335,6016,266475,6918,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15735651,7688,2006237,33524,840831,19240,77786,5120,234333,8535,528712,15929,1165406,20721,72648,5173,310212,9294,782546,17068,13729414,33060,6674885,19780,3714240,22175,1307222,18239,1653423,15240,7054529,20204,2962007,20860,1683891,18317,2408631,20063,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8011500,6076,1038682,22677,424067,11808,52297,3920,123200,6782,248570,8528,614615,14929,55259,4145,190345,8083,369011,11362,6972818,23793,3394902,14177,1891836,19058,619981,12698,883085,12383,3577916,15670,1475712,14736,821497,17131,1280707,14562,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,576423,1469,57687,4079,24297,2348,2542,1042,10533,1543,11222,1323,33390,2863,2440,769,14820,2028,16130,2061,518736,4399,270943,3042,171131,3711,56837,3245,42975,2402,247793,3256,115973,3509,65951,3479,65869,2560,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9083562,5595,1114897,20964,468586,12471,43215,3507,156314,6537,269057,9662,646311,14116,54704,3780,231807,8140,359800,10281,7968665,21843,3908081,14361,2169960,14520,762399,11895,975722,10057,4060584,15248,1645992,15391,1007558,16083,1407034,13454,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2976362,3026,418505,10347,175972,6122,22839,2354,57108,3752,96025,4594,242533,6707,23030,2247,72486,3847,147017,5739,2557857,10673,1267930,6817,706774,8905,233073,6508,328083,6075,1289927,7020,529273,8004,281380,7596,479274,6780,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3309376,3925,412214,13598,182740,7752,16608,2354,64502,5346,101630,5843,229474,8071,16540,2543,80924,4821,132010,6640,2897162,14495,1436853,9052,750426,9455,316194,8687,370233,8374,1460309,8391,541808,9220,404669,9972,513832,10113,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10091153,4815,1146614,20582,471434,13216,39473,3084,144148,7428,287813,9725,675180,12640,42664,4054,197756,7931,434760,10023,8944539,20823,4399458,13288,2440453,15242,851350,12722,1107655,13228,4545081,11917,1864773,17360,1095940,13523,1584368,14563,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,839841,1871,88568,6850,35269,3608,2648,1021,10446,1850,22175,3184,53299,4655,2908,1139,15497,2644,34894,3666,751273,7192,367884,4210,203050,5783,81361,4536,83473,4400,383389,5206,159318,4925,101212,4459,122859,4919,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3924226,4442,528516,13307,214637,8257,28167,3317,61218,4456,125252,6503,313879,9430,31454,3838,93459,5679,188966,6988,3395710,14455,1648221,9309,878832,13299,297518,10819,471871,8752,1747489,10460,701665,10414,387892,10904,657932,11300,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,654439,1575,77383,4417,35380,2799,3225,695,15515,2227,16640,1745,42003,2993,3640,967,15302,2034,23061,2010,577056,4785,292804,3525,179917,4000,56709,3304,56178,2702,284252,3318,130941,3378,75055,3502,78256,2862,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5247593,5530,693404,16779,283955,9442,32598,3149,86826,5593,164531,7197,409449,11284,32662,3785,119452,5828,257335,8584,4554189,17406,2232160,11239,1245968,10935,400287,10176,585905,9634,2322029,12896,975894,15324,506278,9848,839857,10258,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21210738,11271,2702529,38564,1103059,21780,187912,8621,333528,12373,581619,16426,1599470,26276,159118,8622,465877,12656,974475,21404,18508209,41073,9238005,23029,5512612,26267,1707092,24579,2018301,18047,9270204,28661,3930382,28617,2027950,25782,3311872,26933,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2239054,3189,207902,11326,93167,6191,14780,1743,42639,4067,35748,3452,114735,7302,6699,1555,52008,4035,56028,4658,2031152,11800,1022094,6680,619530,8115,219244,7998,183320,5109,1009058,8171,355621,7402,318921,7944,334516,6352,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,497390,1394,53810,4540,23819,2995,2042,831,10067,2055,11710,1790,29991,2456,2130,681,11680,1785,16181,1746,443580,4763,218321,3451,117002,3927,50329,3352,50990,2685,225259,2748,95313,3833,64986,3589,64960,2482,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6588622,5651,642465,19096,267040,11053,26635,2472,90097,6334,150308,7155,375425,11943,30617,2931,125448,7655,219360,8808,5946157,19789,2903979,11801,1709080,13126,536784,11494,658115,9702,3042178,13662,1315836,16318,718363,13851,1007979,14642,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5830620,5060,594587,15908,264489,10684,24087,3125,98684,5514,141718,7669,330098,9397,18236,2786,115414,5237,196448,6681,5236033,17120,2619822,11307,1457035,14584,556803,11746,605984,9732,2616211,10265,1009829,11417,701173,12976,905209,9568,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1442263,2816,249763,10541,105524,5668,6720,1371,27590,3193,71214,4488,144239,6619,8112,1459,37367,3317,98760,5616,1192500,10569,593805,6164,284360,6256,103078,4895,206367,4976,598695,6196,212905,5882,121863,6105,263927,6102,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4536114,4547,475763,11288,200548,7038,21632,1975,73794,4525,105122,5591,275215,7587,21046,2607,110162,5164,144007,5682,4060351,12565,2029556,9413,1171343,9385,403851,9407,454362,6936,2030795,8282,870537,9468,537598,10130,622660,6978,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,444233,2010,47606,4113,20748,2259,2902,923,7443,1245,10403,2005,26858,2732,2174,793,9618,1648,15066,2257,396627,4582,204721,3177,112764,3456,47727,3512,44230,2829,191906,3167,79769,3676,51603,3042,60534,3159,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2743196,3026,1137429,25752,498232,14085,40495,4186,90533,6517,367204,12961,639197,15263,25569,3356,98254,7206,515374,14111,1605767,24994,776238,14329,323161,8607,112285,6742,340792,11016,829529,14635,284668,9304,110822,6948,434039,11893,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
