GEO_ID,B08412_001E,B08412_001M,B08412_002E,B08412_002M,B08412_003E,B08412_003M,B08412_004E,B08412_004M,B08412_005E,B08412_005M,B08412_006E,B08412_006M,B08412_007E,B08412_007M,B08412_008E,B08412_008M,B08412_009E,B08412_009M,B08412_010E,B08412_010M,B08412_011E,B08412_011M,B08412_012E,B08412_012M,B08412_013E,B08412_013M,B08412_014E,B08412_014M,B08412_015E,B08412_015M,B08412_016E,B08412_016M,B08412_017E,B08412_017M,B08412_018E,B08412_018M,B08412_019E,B08412_019M,B08412_020E,B08412_020M,B08412_021E,B08412_021M,B08412_022E,B08412_022M,B08412_023E,B08412_023M,B08412_024E,B08412_024M,B08412_025E,B08412_025M,B08412_026E,B08412_026M,B08412_027E,B08412_027M,B08412_028E,B08412_028M,B08412_029E,B08412_029M,B08412_030E,B08412_030M,B08412_031E,B08412_031M,B08412_032E,B08412_032M,B08412_033E,B08412_033M,B08412_034E,B08412_034M,B08412_035E,B08412_035M,B08412_036E,B08412_036M,B08412_037E,B08412_037M,B08412_038E,B08412_038M,B08412_039E,B08412_039M,NAME,B08412_001MA,B08412_001EA,B08412_002MA,B08412_002EA,B08412_003MA,B08412_003EA,B08412_004MA,B08412_004EA,B08412_005MA,B08412_005EA,B08412_006MA,B08412_006EA,B08412_007MA,B08412_007EA,B08412_008MA,B08412_008EA,B08412_009MA,B08412_009EA,B08412_010MA,B08412_010EA,B08412_011EA,B08412_011MA,B08412_012MA,B08412_012EA,B08412_013MA,B08412_013EA,B08412_014MA,B08412_014EA,B08412_015MA,B08412_015EA,B08412_016EA,B08412_016MA,B08412_017MA,B08412_017EA,B08412_018MA,B08412_018EA,B08412_019MA,B08412_019EA,B08412_020MA,B08412_020EA,B08412_021MA,B08412_021EA,B08412_022MA,B08412_022EA,B08412_023MA,B08412_023EA,B08412_024EA,B08412_024MA,B08412_025EA,B08412_025MA,B08412_026MA,B08412_026EA,B08412_027MA,B08412_027EA,B08412_028MA,B08412_028EA,B08412_029EA,B08412_029MA,B08412_030EA,B08412_030MA,B08412_031MA,B08412_031EA,B08412_032MA,B08412_032EA,B08412_033MA,B08412_033EA,B08412_034EA,B08412_034MA,B08412_035EA,B08412_035MA,B08412_036MA,B08412_036EA,B08412_037MA,B08412_037EA,B08412_038MA,B08412_038EA,B08412_039MA,B08412_039EA,state
0400000US13,4510419,25784,90454,5539,339352,11835,553510,15559,680738,16804,644823,13974,276202,11740,662211,17879,144973,8386,177513,6626,432839,11047,367326,12873,140478,7696,2369839,16348,47824,3612,167172,8453,271598,9881,337101,12337,328846,10680,139455,7489,366784,11781,75460,4939,93335,4933,238787,7548,213501,8428,89976,6131,2140580,19093,42630,4022,172180,7212,281912,10872,343637,10030,315977,10575,136747,7453,295427,12621,69513,6100,84178,4693,194052,7914,153825,7763,50502,4375,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,676717,7941,12579,1541,65856,4034,92920,5315,95847,5204,99314,4767,33692,3029,104809,5595,14767,1857,27985,2565,62775,3937,48084,4012,18089,2457,367490,5240,7239,1348,35431,3173,51750,3835,49782,3698,52289,3823,18437,2392,60826,4127,8586,1205,14984,2108,35821,3005,22979,2310,9366,1590,309227,4883,5340,1013,30425,2514,41170,3028,46065,3530,47025,3299,15255,1889,43983,3545,6181,1221,13001,1750,26954,2220,25105,2605,8723,1693,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,702278,10828,35075,3237,107717,5139,131878,7040,128948,7314,93677,5276,40208,4049,74070,4709,13495,2585,16209,2075,29733,3412,19273,2217,11995,1874,382980,7844,19529,2245,51403,3484,68811,4879,68725,5369,52584,4042,23401,2877,42473,3282,6859,1513,9257,1674,18254,2651,13508,1674,8176,1453,319298,7346,15546,2019,56314,3886,63067,4389,60223,4278,41093,3902,16807,2912,31597,3007,6636,1757,6952,1114,11479,2089,5765,1361,3819,1240,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5815747,22757,158554,6073,527909,12177,689422,15398,742684,15612,727440,12679,355110,10494,807962,13693,200616,7258,287267,10603,619253,11563,524217,10854,175313,7761,3062246,16038,84748,4416,251812,8225,338892,9565,364750,9775,368430,8097,182053,7315,437478,10177,107528,5520,158749,7431,350226,8447,311426,8860,106154,5597,2753501,17939,73806,3690,276097,7803,350530,9299,377934,11195,359010,8614,173057,6585,370484,9826,93088,4528,128518,6057,269027,7567,212791,7053,69159,4351,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2943416,20682,102181,4976,351199,10222,449710,11089,498402,11831,437892,11051,216829,7262,353822,9793,99350,4260,100352,4834,180029,6700,105755,4886,47895,3368,1553484,13985,52074,3718,164546,6013,223677,8318,252638,8199,228827,7662,115181,5520,192643,8118,55599,3291,59656,3750,108479,5452,68836,4078,31328,2661,1389932,13017,50107,3463,186653,7383,226033,8213,245764,8545,209065,7354,101648,5659,161179,6527,43751,3515,40696,2913,71550,4772,36919,3141,16567,1906,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1518035,10930,91046,3994,267902,7805,274921,7475,255247,8106,217398,7944,94143,4890,136619,5547,28432,2385,34219,2864,64837,3642,30957,2355,22314,1836,803081,7014,49607,3164,129857,5395,145344,5499,137292,6493,113923,5379,50900,3890,71529,3583,15135,1916,18171,1760,37270,2788,19435,1781,14618,1539,714954,7452,41439,2786,138045,5192,129577,5561,117955,4236,103475,5696,43243,2659,65090,3604,13297,1512,16048,2039,27567,2355,11522,1279,7696,1249,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389156,11057,85198,4094,221275,7117,247528,8504,249055,6990,193285,6656,82241,4501,140539,5919,30530,2708,33428,2585,57561,3306,30376,2695,18140,1745,747559,8483,43390,2930,109730,5043,130817,6258,135346,5037,105389,4840,40850,3226,79060,4209,17566,1929,18241,1869,34054,2667,20487,2144,12629,1432,641597,7838,41808,2751,111545,4886,116711,5003,113709,4659,87896,5554,41391,2942,61479,3822,12964,1827,15187,1784,23507,2376,9889,1641,5511,1078,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1888945,16657,67362,4087,213964,9040,295114,10416,324172,10680,287253,8567,136775,6182,231942,8334,51453,3446,56899,3367,120618,5414,67741,5047,35652,2965,997679,11077,36143,2498,102713,5819,143297,7029,163745,7247,146269,5791,73007,4319,131172,5647,28339,2242,32901,2939,71295,4207,44557,3732,24241,2446,891266,11623,31219,2932,111251,5826,151817,6791,160427,7147,140984,6697,63768,3912,100770,4955,23114,2318,23998,2336,49323,3483,23184,2624,11411,1685,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1949233,18212,52381,4280,199487,8466,290615,9728,338503,11873,287594,9863,113217,6150,269871,8842,47502,4420,52360,4121,136153,6820,105317,6448,56233,4305,1014340,12553,26735,3149,90920,5353,136416,6469,164070,7755,150698,7103,54889,4070,140783,6408,24995,3103,28380,3020,80549,5082,70572,5198,45333,3840,934893,12026,25646,2425,108567,6036,154199,7094,174433,8114,136896,7001,58328,4481,129088,6194,22507,2999,23980,2807,55604,4404,34745,3392,10900,2104,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,602600,8794,31582,3125,76830,4709,87106,4940,89294,4709,84595,4606,39951,3113,71909,4015,19237,2127,22604,2604,44682,3244,25542,2594,9268,1423,304064,5361,16236,2154,37719,3403,42978,3487,40920,3599,40117,3447,18689,2131,37415,3008,10406,1749,12584,1890,24180,2207,16710,2024,6110,1070,298536,6992,15346,1743,39111,3436,44128,2792,48374,3356,44478,3289,21262,2120,34494,2652,8831,1618,10020,1706,20502,2254,8832,1301,3158,787,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2654343,20757,41886,3468,168747,6979,261571,9750,348456,9937,362268,11442,178494,6610,408293,9101,106534,5324,139137,7221,297100,10047,237655,9458,104202,5206,1370726,12585,21242,2388,80434,4584,123532,6596,167728,6743,178227,7262,93180,5417,213162,7000,56585,3709,70455,4211,167029,7176,135370,6477,63782,3706,1283617,14946,20644,2716,88313,4628,138039,5623,180728,6539,184041,6994,85314,4152,195131,6363,49949,3605,68682,4586,130071,5774,102285,5592,40420,3033,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3409028,20940,76425,4939,275186,9195,388896,9871,433480,10398,433130,12657,200218,7145,479766,12729,118676,5599,172084,6659,366078,11066,337224,9301,127865,5626,1752957,13734,37806,3319,122411,6037,180918,7287,206119,7440,224683,8381,101170,5339,258855,9505,60506,3985,97497,5331,198547,7303,192799,7030,71646,4018,1656071,12687,38619,3426,152775,6782,207978,7600,227361,7129,208447,7788,99048,4487,220911,7523,58170,4202,74587,4511,167531,7226,144425,5866,56219,4221,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4329082,20314,138247,6082,469153,12055,635608,11115,687129,13026,664828,12606,317528,8373,530455,10572,134303,4485,174555,5634,309409,8378,193639,6363,74228,3506,2268645,14344,70995,4292,217496,7342,307821,7524,349167,8460,342968,8239,163764,5395,289460,6838,75642,3759,100652,4645,181916,5479,120349,4634,48415,2949,2060437,15000,67252,3431,251657,7854,327787,8171,337962,9167,321860,7924,153764,5759,240995,8176,58661,3530,73903,3600,127493,5074,73290,3915,25813,2158,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2750747,13435,91018,4083,322187,7881,398981,8844,428792,10653,412311,9052,204458,6615,350878,8374,89758,4178,104539,5055,188631,6744,112373,4207,46821,2861,1444637,9443,50109,2835,157292,5079,201841,6288,212880,6673,210914,6003,107379,4714,191561,5942,50137,3045,55888,3418,106988,4973,68087,2942,31561,2410,1306110,9537,40909,2559,164895,5976,197140,5845,215912,6907,201397,6529,97079,4144,159317,6054,39621,2701,48651,3044,81643,4460,44286,3022,15260,1371,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1133409,13803,33878,3371,131039,6807,180869,8477,184948,8310,174851,7356,69399,5176,162628,7483,27440,3072,30434,2990,70293,5376,44651,4069,22979,2723,576636,9790,19133,2292,60782,4371,87752,5035,94175,5835,82977,5164,32328,3423,84372,5369,14640,2264,18053,2097,39452,4139,27477,3099,15495,2245,556773,9342,14745,2038,70257,4616,93117,5841,90773,5220,91874,5815,37071,3304,78256,5035,12800,1912,12381,1831,30841,3024,17174,2717,7484,1580,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2764927,20007,89649,6018,323470,10976,379509,10856,453639,12025,422036,10669,190560,6897,377123,10962,85127,5109,103167,4781,195377,6726,95153,5566,50117,4006,1434317,13788,44964,3269,155940,7147,188660,7024,230288,7684,218395,7496,96697,4749,204908,7350,46543,3704,51380,3519,106030,5000,58835,4249,31677,3192,1330610,13970,44685,4067,167530,7003,190849,7892,223351,6967,203641,7484,93863,4856,172215,6825,38584,3289,51787,3518,89347,4503,36318,2899,18440,2701,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,474373,8104,36561,3361,96747,5248,91507,5005,91273,5099,60384,3703,14776,1617,38172,3458,5516,1187,6046,1042,13597,1538,11882,1598,7912,1406,249915,5504,19008,2126,47854,3427,45704,3391,47864,3193,32468,2443,7963,1120,20263,2201,2624,748,3484,837,8334,1110,8505,1418,5844,1148,224458,5132,17553,2225,48893,3853,45803,3214,43409,3577,27916,2304,6813,1270,17909,2335,2892,866,2562,715,5263,985,3377,709,2068,610,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,969284,8124,62399,3319,163036,6142,176970,6407,174467,6350,139147,5930,64175,3855,88370,4991,17139,1735,18081,1742,36342,3132,19096,1587,10062,1537,516929,5610,32576,2176,82993,3752,92962,4911,93435,4112,73606,3544,33329,2878,49132,3421,9118,1181,10046,1459,21592,2413,11922,1377,6218,1217,452355,5273,29823,2311,80043,4071,84008,3536,81032,4025,65541,3976,30846,2756,39238,2950,8021,1268,8035,1121,14750,1556,7174,935,3844,744,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
