GEO_ID,C08501_001E,C08501_001M,C08501_002E,C08501_002M,C08501_003E,C08501_003M,C08501_004E,C08501_004M,C08501_005E,C08501_005M,C08501_006E,C08501_006M,C08501_007E,C08501_007M,C08501_008E,C08501_008M,C08501_009E,C08501_009M,C08501_010E,C08501_010M,C08501_011E,C08501_011M,C08501_012E,C08501_012M,C08501_013E,C08501_013M,C08501_014E,C08501_014M,C08501_015E,C08501_015M,C08501_016E,C08501_016M,C08501_017E,C08501_017M,C08501_018E,C08501_018M,C08501_019E,C08501_019M,C08501_020E,C08501_020M,C08501_021E,C08501_021M,C08501_022E,C08501_022M,C08501_023E,C08501_023M,C08501_024E,C08501_024M,C08501_025E,C08501_025M,C08501_026E,C08501_026M,C08501_027E,C08501_027M,C08501_028E,C08501_028M,C08501_029E,C08501_029M,C08501_030E,C08501_030M,C08501_031E,C08501_031M,C08501_032E,C08501_032M,C08501_033E,C08501_033M,C08501_034E,C08501_034M,C08501_035E,C08501_035M,C08501_036E,C08501_036M,C08501_037E,C08501_037M,C08501_038E,C08501_038M,C08501_039E,C08501_039M,C08501_040E,C08501_040M,C08501_041E,C08501_041M,C08501_042E,C08501_042M,NAME,C08501_001EA,C08501_001MA,C08501_002MA,C08501_002EA,C08501_003MA,C08501_003EA,C08501_004EA,C08501_004MA,C08501_005EA,C08501_005MA,C08501_006EA,C08501_006MA,C08501_007EA,C08501_007MA,C08501_008MA,C08501_008EA,C08501_009EA,C08501_009MA,C08501_010EA,C08501_010MA,C08501_011EA,C08501_011MA,C08501_012EA,C08501_012MA,C08501_013MA,C08501_013EA,C08501_014MA,C08501_014EA,C08501_015EA,C08501_015MA,C08501_016EA,C08501_016MA,C08501_017EA,C08501_017MA,C08501_018EA,C08501_018MA,C08501_019MA,C08501_019EA,C08501_020EA,C08501_020MA,C08501_021EA,C08501_021MA,C08501_022EA,C08501_022MA,C08501_023EA,C08501_023MA,C08501_024MA,C08501_024EA,C08501_025MA,C08501_025EA,C08501_026EA,C08501_026MA,C08501_027EA,C08501_027MA,C08501_028EA,C08501_028MA,C08501_029EA,C08501_029MA,C08501_030MA,C08501_030EA,C08501_031EA,C08501_031MA,C08501_032EA,C08501_032MA,C08501_033EA,C08501_033MA,C08501_034EA,C08501_034MA,C08501_035MA,C08501_035EA,C08501_036MA,C08501_036EA,C08501_037MA,C08501_037EA,C08501_038EA,C08501_038MA,C08501_039EA,C08501_039MA,C08501_040EA,C08501_040MA,C08501_041MA,C08501_041EA,C08501_042MA,C08501_042EA,state
0400000US13,4786881,26858,164464,7355,464729,10288,2109257,15089,1071612,11578,442429,9760,534390,10488,3771733,28411,116186,6028,344994,8944,1662378,16560,857212,14121,359027,8308,431936,10358,471774,13828,24035,3273,59770,4806,227435,8679,94595,6116,33106,3010,32833,3019,101998,7266,4687,1470,14985,2495,46865,4255,19370,2611,7054,1533,9037,1912,164914,7774,14804,2209,31691,3415,66266,5084,24615,2740,10799,1668,16739,2010,276462,9732,4752,920,13289,2294,106313,5937,75820,5444,32443,2971,43845,3689,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,707361,8134,19848,1909,71417,2733,307733,4252,136558,3340,69773,3526,102032,4561,477556,7985,9062,1395,40452,3079,216546,4721,92790,3466,48191,3284,70515,3549,93843,5648,3044,732,8806,1555,41533,3710,20244,2267,9788,1396,10428,1608,43332,3253,3048,791,6079,1194,15934,2226,8427,1678,3938,796,5906,1062,61986,4644,4427,1205,14864,1597,23432,2565,8893,1493,3538,961,6832,1425,30644,2673,267,296,1216,657,10288,1852,6204,1020,4318,1026,8351,1335,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,746284,10995,44841,3816,76000,4190,314447,6448,148585,3977,68794,4447,93617,4633,590389,11358,32101,3429,59916,3979,250376,6673,121244,4344,54282,3715,72470,4457,74951,4690,6888,1632,8819,1922,35086,3095,12376,1924,5230,1458,6552,1140,4607,1040,412,270,501,316,2081,713,396,272,778,410,439,275,32331,2700,3409,842,5491,1404,12183,2021,4917,996,2831,832,3500,951,44006,3786,2031,816,1273,612,14721,1759,9652,1547,5673,1223,10656,2331,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6113959,23493,214578,6681,552784,9352,2660857,13855,1305178,11189,606593,9235,773969,10835,4453877,24462,147635,5687,373958,9378,1898707,15108,981777,11846,464349,8980,587451,10175,475277,14144,25547,2445,52431,4049,213131,9031,95515,5414,42328,3236,46325,3816,591248,11993,13645,1821,67566,4067,309451,9325,105032,4091,43033,2737,52521,3639,295345,8610,22706,2274,47256,4229,127772,6631,45491,3113,21833,2380,30287,2957,298212,9371,5045,1084,11573,1913,111796,5077,77363,5221,35050,2591,57385,4055,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3077325,20964,131438,4909,310382,6925,1286280,11888,648091,8327,306638,7518,394496,8358,2535440,21602,86609,4667,239498,7072,1062939,12775,547053,8461,261462,7066,337879,7797,271751,9454,22401,2600,35925,3285,121752,5991,50690,3445,19971,1742,21012,2324,23667,2520,1685,659,3733,1030,10430,1725,3073,879,2832,986,1914,719,112558,6214,16927,1852,24228,2603,38641,3772,14906,2406,7234,1404,10622,1546,133909,5688,3816,1002,6998,1186,52518,4088,32369,2659,15139,2062,23069,2669,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1599740,10279,83936,3767,165889,4398,646418,7551,315541,4535,168802,4820,219154,6061,1300658,12030,61778,3548,125963,4757,528256,7780,263796,4850,142750,4579,178115,5084,129599,6149,6032,982,15369,2177,62144,3554,22881,2256,8725,1244,14448,2081,13433,1730,1905,727,2448,756,5049,1212,2181,650,716,302,1134,440,74345,3640,11257,1459,17577,2040,20551,2208,9276,1380,5890,975,9794,1328,81705,4337,2964,716,4532,982,30418,3117,17407,2087,10721,1498,15663,1739,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1456871,11594,67068,3900,154045,5521,615260,7588,281918,4753,141330,4107,197250,5371,1204191,11503,50457,3562,122738,5594,510503,7893,236606,5462,118944,3879,164943,4816,126361,6221,8515,1134,17484,2838,58264,4148,20707,2141,9894,1428,11497,1300,6039,1344,432,370,1034,430,2629,918,704,331,374,272,866,491,52565,3091,6602,1301,10273,1502,18378,1917,7428,1345,3643,798,6241,1134,67715,3897,1062,533,2516,727,25486,2449,16473,1921,8475,1568,13703,1511,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1965785,16001,86617,5050,197937,5463,836931,11283,417034,6512,193514,5641,233752,7159,1616309,16042,61364,4205,155045,4858,687100,10063,353006,7140,164316,6015,195478,6550,180856,7720,14471,2254,21414,2935,87323,4740,31072,2343,12588,1955,13988,1981,21324,2899,1203,442,3415,1092,8716,1723,4230,1316,1280,546,2480,662,70456,4030,7764,1286,14948,2097,23786,2828,11020,1870,5459,1141,7479,1386,76840,5192,1815,687,3115,900,30006,3352,17706,2080,9871,1797,14327,1767,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2016127,18068,65567,4680,191043,7170,903603,11151,409703,7088,189769,6107,256442,7446,1668452,18608,51247,4547,152712,6920,745000,12677,345532,7395,158440,5743,215521,6988,186843,9599,7881,1871,21333,2971,93410,6959,33421,3353,14813,2035,15985,1767,20983,2993,650,360,1336,514,9818,2117,4112,1182,3042,1031,2025,728,72955,5231,4911,1386,12354,2063,30595,3243,10861,1979,5604,1559,8630,1696,66894,4158,878,629,3308,939,24780,2797,15777,2017,7870,1418,14281,1819,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,641573,8033,28371,2640,51699,2829,242289,4717,140748,2966,71964,2927,106502,4152,503188,9366,16585,2079,38417,2629,191084,5509,111909,3228,58790,2561,86403,4121,60649,3931,4934,1228,6153,1512,26352,2803,12958,1741,3993,952,6259,1176,3185,805,190,211,412,300,1042,437,632,397,322,264,587,308,35578,3571,5186,1307,5504,1253,12782,2126,5327,1224,2620,843,4159,1110,38973,3086,1476,831,1213,442,11029,1746,9922,1574,6239,1167,9094,1331,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2804022,20887,92921,5062,242414,6935,1198645,13790,607049,7655,285939,5916,377054,8214,2135024,20922,53486,3305,173224,5848,911479,12713,477440,8621,224392,5966,295003,7303,253990,9219,16995,2331,25621,3058,113559,5761,49183,3655,22351,2633,26281,2780,153222,7743,9300,1755,19258,3157,74074,4811,24222,2998,13571,1851,12797,1633,112107,6263,10967,1871,17645,2730,48321,4561,16891,2138,6970,1208,11313,1694,149679,6644,2173,878,6666,1497,51212,3880,39313,3323,18655,2287,31660,2791,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3595372,19939,128156,5493,332660,6416,1480818,13143,770178,8280,368239,7938,515321,9592,2526059,22060,66551,4230,204584,7002,997035,14857,581259,9729,285067,6455,391563,8564,261495,10187,21096,2438,25965,3162,116230,6084,50382,3675,21378,2282,26444,2520,372707,9757,9871,1577,42350,3854,201052,7134,58349,3950,26346,2481,34739,2790,248767,7982,26774,2416,48067,3703,103666,5724,32438,2869,14565,1874,23257,2452,186344,7454,3864,966,11694,2015,62835,4074,47750,3481,20883,2451,39318,3039,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4520097,20467,182765,5217,474318,8106,1831199,11516,988041,7156,474010,7141,569764,9954,3728473,20062,126292,4181,371863,7623,1506516,12115,839557,7778,407692,7086,476553,8346,390336,11880,27659,2473,51952,3909,178259,7839,72262,4652,28124,2638,32080,2720,57657,4591,4955,1223,11228,1974,23926,3077,8927,1529,3719,1189,4902,1048,152616,5681,19427,2139,31296,3239,53216,3793,20927,1921,11282,1650,16468,1563,191015,6427,4432,736,7979,1285,69282,4902,46368,2771,23193,2023,39761,2875,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2921816,12744,129200,4838,277692,4617,1235594,7519,596382,5257,302553,6339,380395,6900,2282310,15303,88962,3985,205388,5354,964331,9344,477328,7057,244007,6105,302294,5987,238160,7773,16856,1941,26134,2645,113743,5537,42655,3217,18453,1836,20319,2027,107118,5365,3661,839,13830,2019,51091,3695,19872,2433,8885,1587,9779,1333,123159,5234,12052,1571,21572,2439,48484,3696,18014,1833,9883,1346,13154,1431,171069,6475,7669,1103,10768,1787,57945,3255,38513,2848,21325,1989,34849,2795,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1161244,13970,40819,3912,112533,5898,501567,8550,240704,7259,109885,4940,155736,6195,991133,14298,30824,3382,91076,5755,429698,8150,207408,7326,96716,4696,135411,5798,106574,6589,5542,1355,13211,2233,49100,4391,21719,2678,7539,1501,9463,1534,3622,1159,105,141,501,387,1385,722,491,372,684,558,456,300,32080,2924,3882,1093,5796,1434,11874,2026,4165,1144,1840,698,4523,1255,27835,3390,466,308,1949,711,9510,1710,6921,1728,3106,1016,5883,1405,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2910484,18622,123397,5147,287535,6249,1229757,9620,601554,7754,290509,7968,377732,7887,2390888,21236,92422,4594,225093,6185,1019304,11378,491107,7891,246855,7622,316107,8129,243728,8429,14810,2068,30615,2849,113132,5095,47328,3780,18074,1938,19769,2329,40096,4256,2261,1253,5693,1503,15936,2581,7021,1368,4636,1123,4549,1278,90215,5870,10657,1789,17552,2923,31107,3140,15554,2109,6040,1166,9305,1511,145557,6430,3247,913,8582,1631,50278,4226,40544,3057,14904,1819,28002,2489,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
