GEO_ID,C18106_001E,C18106_001M,C18106_002E,C18106_002M,C18106_003E,C18106_003M,C18106_004E,C18106_004M,C18106_005E,C18106_005M,C18106_006E,C18106_006M,C18106_007E,C18106_007M,C18106_008E,C18106_008M,C18106_009E,C18106_009M,C18106_010E,C18106_010M,C18106_011E,C18106_011M,C18106_012E,C18106_012M,C18106_013E,C18106_013M,C18106_014E,C18106_014M,C18106_015E,C18106_015M,C18106_016E,C18106_016M,C18106_017E,C18106_017M,C18106_018E,C18106_018M,C18106_019E,C18106_019M,C18106_020E,C18106_020M,C18106_021E,C18106_021M,NAME,C18106_001MA,C18106_001EA,C18106_002MA,C18106_002EA,C18106_003EA,C18106_003MA,C18106_004EA,C18106_004MA,C18106_005MA,C18106_005EA,C18106_006MA,C18106_006EA,C18106_007MA,C18106_007EA,C18106_008EA,C18106_008MA,C18106_009EA,C18106_009MA,C18106_010MA,C18106_010EA,C18106_011MA,C18106_011EA,C18106_012MA,C18106_012EA,C18106_013EA,C18106_013MA,C18106_014EA,C18106_014MA,C18106_015MA,C18106_015EA,C18106_016MA,C18106_016EA,C18106_017MA,C18106_017EA,C18106_018MA,C18106_018EA,C18106_019MA,C18106_019EA,C18106_020EA,C18106_020MA,C18106_021EA,C18106_021MA,state
0400000US01,4504615,3339,2153447,5213,411444,4217,5232,1210,406212,4383,1400897,3646,38163,3302,1362734,5223,341106,2341,28763,2645,312343,3541,2351168,4762,392104,3455,2657,792,389447,3495,1517254,3550,36979,3837,1480275,5556,441810,2129,45549,3146,396261,3581,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,663261,2517,340050,2781,67704,1506,732,630,66972,1595,231384,2410,4368,1320,227016,2873,40962,697,2307,638,38655,867,323211,2016,64201,1491,323,383,63878,1571,218460,1359,4439,1187,214021,1795,40550,840,2931,849,37619,1298,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6473181,2493,3175188,4063,607971,2408,6126,1482,601845,2827,2019389,3071,32848,3121,1986541,4498,547828,1407,33516,3033,514312,3206,3297993,3251,587180,2122,3854,1294,583326,2384,2069619,2208,35669,3283,2033950,3972,641194,1474,47399,3685,593795,3861,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2762693,3073,1345493,4779,267738,3343,3584,1113,264154,3370,862063,2979,27304,2649,834759,3922,215692,2050,16488,1646,199204,2550,1417200,4084,252140,3183,3317,1208,248823,3098,900433,2801,25227,3005,875206,3747,264627,2089,27935,2707,236692,3260,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36586733,6047,18008850,7147,3361317,3959,41437,3578,3319880,5812,12243198,6481,182288,7796,12060910,10968,2404335,3306,182591,8060,2221744,8220,18577883,5994,3221186,3661,24381,2297,3196805,4191,12350954,4913,186956,6875,12163998,8345,3005743,4174,334056,7491,2671687,7092,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5181477,3851,2578050,4723,475506,2746,5686,1273,469820,3113,1754634,3743,21421,2621,1733213,4609,347910,1649,16685,1947,331225,2471,2603427,3157,451979,1973,3142,994,448837,2165,1740587,2619,23043,2619,1717544,3457,410861,1605,27125,2240,383736,2948,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3354328,1821,1622519,2993,284690,1612,2202,762,282488,1828,1084953,2317,15851,2114,1069102,3397,252876,1105,13751,1600,239125,1931,1731809,2274,274045,1267,2154,684,271891,1490,1131154,1793,15071,2052,1116083,2746,326610,1546,24881,2975,301729,3232,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,892352,1038,426390,1419,75704,950,851,488,74853,1101,275060,1171,4144,1216,270916,1568,75626,668,3645,848,71981,1112,465962,1206,73297,940,1053,599,72244,1131,299160,897,5305,1421,293855,1715,93505,702,6724,1435,86781,1492,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,638743,609,298140,867,39874,488,354,236,39520,535,225627,730,3367,1036,222260,1190,32639,367,2102,680,30537,709,340603,772,39433,646,459,522,38974,801,252325,583,4150,1234,248175,1289,48845,453,6316,1334,42529,1365,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19549382,5370,9450144,6973,1557335,4728,18358,2927,1538977,5267,6020206,6023,117933,6571,5902273,9432,1872603,3983,117245,7890,1755358,8586,10099238,6648,1504557,4753,11711,2214,1492846,5281,6320541,4332,120374,6642,6200167,7764,2274140,3678,183671,7526,2090469,8423,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9586371,6078,4583548,8366,939898,6529,8424,1448,931474,6450,3047303,5841,56440,5005,2990863,6925,596347,2766,39131,2775,557216,4069,5002823,7162,916923,5375,7633,1920,909290,5416,3310111,4786,53016,4637,3257095,6358,775789,3089,72617,4840,703172,5187,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1283629,2443,625467,2729,111281,1003,774,400,110507,1088,401180,2569,5222,1551,395958,2835,113006,690,6965,1268,106041,1438,658162,1617,104797,985,865,440,103932,1107,416944,1262,3986,978,412958,1591,136421,856,9935,1398,126486,1694,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1579210,2231,785690,3049,166725,2033,1616,628,165109,2030,496596,2786,11805,2088,484791,3804,122369,1302,7038,1331,115331,1978,793520,2834,159968,1827,1745,960,158223,1987,497383,2500,10687,2100,486696,2902,136169,1474,10074,1860,126095,2091,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11852778,3335,5779302,4722,1082918,2567,11758,1918,1071160,3423,3871297,4492,64185,4512,3807112,6625,825087,2607,52953,3102,772134,3770,6073476,4499,1040990,2740,4603,976,1036387,2827,3976099,3752,61525,4148,3914574,5561,1056387,2578,81953,4477,974434,5224,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6148882,2279,3005754,4987,590825,3497,7475,1462,583350,4009,1976813,3916,39410,3126,1937403,5051,438116,2424,25773,2301,412343,3082,3143128,5045,559821,3128,6015,1207,553806,3162,2033760,4063,37834,3300,1995926,5458,549547,2637,40346,2542,509201,3125,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2903556,2359,1436721,3247,270891,2488,2189,640,268702,2520,940668,3041,13639,1676,927029,3483,225162,1423,11662,1350,213500,1888,1466835,3635,258625,2822,1592,676,257033,2927,932889,2477,12857,1558,920032,2975,275321,1553,18243,1921,257078,2653,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2662405,3008,1313554,4184,266292,2454,3183,852,263109,2483,853560,3684,14344,1853,839216,4335,193702,1334,11007,1351,182695,1759,1348851,3554,251561,2807,1792,738,249769,2755,862800,2895,16460,2109,846340,3403,234490,1893,19401,2236,215089,2886,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4094584,2884,1993778,3869,376529,3277,6041,1205,370488,3558,1311614,3322,39884,3370,1271730,5323,305635,1937,24689,1857,280946,2606,2100806,3704,359692,3200,3968,965,355724,3297,1361815,3602,37240,3386,1324575,4914,379299,1758,36232,3060,343067,3133,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4274045,3245,2052132,4984,411740,4096,4785,1239,406955,4235,1343795,3669,28162,3193,1315633,4516,296597,2327,21129,2257,275468,3193,2221913,4588,389837,3505,3488,931,386349,3678,1453576,3336,29934,3473,1423642,4854,378500,2099,41786,3167,336714,3779,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1257259,1212,613744,1964,97325,1512,1484,570,95841,1614,397120,1517,10626,1633,386494,2011,119299,1188,7416,1318,111883,1498,643515,1805,91811,1115,914,354,90897,1164,411111,1299,7824,1452,403287,2204,140593,896,10667,1458,129926,1757,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5594567,2575,2681550,4365,502811,2835,4444,1079,498367,3201,1797383,3187,28087,3033,1769296,4505,381356,1675,23956,2273,357400,2572,2913017,3291,478871,2186,3879,964,474992,2537,1937048,2199,28578,2898,1908470,3758,497098,1761,40328,3061,456770,3795,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6425286,1536,3102712,2952,514305,1885,6669,1546,507636,2487,2121391,2063,31616,3337,2089775,3946,467016,1694,30426,2545,436590,2935,3322574,2763,492584,1657,2803,838,489781,1921,2225588,1763,33878,2890,2191710,3608,604402,1885,53898,3507,550504,3982,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9280786,2238,4538507,3675,819030,3177,9734,1467,809296,3484,2988842,2617,61084,3685,2927758,4470,730635,2007,45958,2496,684677,3270,4742279,3720,780914,2454,6697,1260,774217,2675,3065396,2504,72812,3874,2992584,5024,895969,2200,73497,3389,822472,3587,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5165339,2104,2564644,3862,480639,2907,8922,1493,471717,3163,1706216,2632,27109,2236,1679107,3251,377789,1679,19072,1899,358717,2462,2600695,3246,461028,2087,4108,1168,456920,2250,1688310,2410,26204,2330,1662106,3419,451357,1784,31529,2526,419828,2821,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2738341,2853,1305441,5478,272172,4227,3596,1061,268576,4204,837725,3450,27254,3809,810471,5001,195544,2168,16845,1962,178699,2575,1432900,4633,256841,3557,2550,1060,254291,3653,920116,2992,24517,2632,895599,3722,255943,1882,31027,2560,224916,3476,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5626419,2886,2732774,4991,515475,4087,5193,1255,510282,4418,1785117,4044,34171,2999,1750946,5059,432182,2221,28318,2421,403864,3257,2893645,4544,492547,3822,3915,1017,488632,3902,1859245,3715,39815,3911,1819430,5169,541853,2520,44915,3282,496938,4435,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,974840,1295,485272,2367,84162,1520,750,486,83412,1511,311654,1807,4346,1015,307308,2142,89456,1122,5270,985,84186,1341,489568,2047,83261,1534,326,241,82935,1534,310784,1659,4466,1008,306318,1863,95523,1008,4902,1029,90621,1547,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1759809,1253,874965,2608,175219,1891,1161,408,174058,1969,570444,1779,6613,1115,563831,2227,129302,1086,6525,814,122777,1324,884844,2466,166521,1811,1322,518,165199,1981,565328,1764,8923,1215,556405,2248,152995,1240,10282,1184,142713,1724,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2778181,1667,1383697,2553,256913,1463,2890,915,254023,1686,911326,2132,15019,2159,896307,2647,215458,1238,12929,1927,202529,2421,1394484,2468,242166,1418,798,466,241368,1517,913292,1846,14046,2040,899246,2819,239026,989,18354,1793,220672,2107,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1261493,1421,621814,2428,100039,1308,1179,636,98860,1476,416844,2049,5880,1449,410964,2381,104931,982,4825,994,100106,1358,639679,2143,94211,1163,639,371,93572,1272,423020,1582,5636,1100,417384,1729,122448,1156,8328,1696,114120,1806,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8382071,2168,4062773,3435,741495,2307,8989,1428,732506,2604,2726881,2632,41219,3699,2685662,4652,594397,1892,36581,2614,557816,2906,4319298,2652,711902,1754,3711,1062,708191,2055,2824392,1528,40739,2965,2783653,3235,783004,1696,67730,4199,715274,4372,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1927874,2415,943014,3560,183309,2482,1715,776,181594,2624,602565,3092,15107,2730,587458,3625,157140,1385,10757,1701,146383,2115,984860,2934,179066,2360,1104,575,177962,2346,618093,1671,14775,2165,603318,2568,187701,1194,17326,1892,170375,2096,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18450469,3361,8883026,5468,1521330,3437,21010,2657,1500320,4314,6042852,4493,96149,5359,5946703,6969,1318844,2424,90594,4349,1228250,5328,9567443,4951,1464305,3400,12906,1855,1451399,3972,6355450,3512,103720,5272,6251730,6252,1747688,3275,181557,6569,1566131,6925,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9469677,4628,4538812,7022,870222,4945,10775,1850,859447,5456,2969108,5675,60788,3617,2908320,6755,699482,2997,46358,3115,653124,4389,4930865,6208,826243,4498,5536,1025,820707,4657,3214843,5484,63230,4310,3151613,6734,889779,4012,73264,4370,816515,4725,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,685375,1964,350133,2309,61302,1595,667,383,60635,1684,239780,2013,2659,863,237121,2106,49051,476,2002,631,47049,834,335242,2164,58757,1694,411,271,58346,1762,218940,1780,3058,743,215882,1951,57545,858,2485,709,55060,981,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10789948,3040,5246069,5524,973864,3303,14216,2092,959648,3804,3447345,4234,65706,3964,3381639,6034,824860,2396,49446,3058,775414,3990,5543879,5616,929058,3406,6564,1184,922494,3442,3569493,3854,72888,5222,3496605,6616,1045328,3505,84673,4555,960655,5229,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3588768,2899,1753650,4122,356913,2258,4442,898,352471,2234,1135627,3364,26907,2623,1108720,4293,261110,1725,19501,1634,241609,2532,1835118,3404,340261,2375,1752,568,338509,2424,1171686,2510,30132,2652,1141554,4028,323171,1962,31109,2315,292062,2963,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3870648,2280,1906237,4250,328390,3041,3266,986,325124,3071,1256993,3072,21058,2388,1235935,3779,320854,2276,22145,2494,298709,3512,1964411,3477,311308,2445,1976,809,309332,2565,1276309,2948,23246,2486,1253063,3884,376794,2231,30681,2601,346113,3162,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11897838,2637,5778829,5031,998442,2969,14244,2017,984198,3304,3814381,4267,71518,4244,3742863,6121,966006,2850,59756,2933,906250,4069,6119009,4363,953335,2070,7810,1531,945525,2491,3934622,3823,83201,4771,3851421,5839,1231052,3132,102570,4871,1128482,5528,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
