GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001EA,B25072_001MA,B25072_002EA,B25072_002MA,B25072_003EA,B25072_003MA,B25072_004EA,B25072_004MA,B25072_005MA,B25072_005EA,B25072_006EA,B25072_006MA,B25072_007EA,B25072_007MA,B25072_008EA,B25072_008MA,B25072_009EA,B25072_009MA,B25072_010MA,B25072_010EA,B25072_011MA,B25072_011EA,B25072_012EA,B25072_012MA,B25072_013EA,B25072_013MA,B25072_014EA,B25072_014MA,B25072_015MA,B25072_015EA,B25072_016MA,B25072_016EA,B25072_017EA,B25072_017MA,B25072_018EA,B25072_018MA,B25072_019MA,B25072_019EA,B25072_020EA,B25072_020MA,B25072_021MA,B25072_021EA,B25072_022MA,B25072_022EA,B25072_023EA,B25072_023MA,B25072_024MA,B25072_024EA,B25072_025EA,B25072_025MA,B25072_026EA,B25072_026MA,B25072_027MA,B25072_027EA,B25072_028EA,B25072_028MA,B25072_029EA,B25072_029MA,state
0400000US13,1390152,18759,123421,5287,21531,2518,12995,2403,12614,2077,10517,1961,56251,4709,9513,1677,368783,10586,99614,5205,47350,4219,42310,4364,34876,3816,122260,6837,22373,2593,729822,15301,203855,9793,90227,6002,77936,6374,59574,4471,245974,9448,52256,3736,168126,5769,29331,2808,13365,1948,17402,2032,14486,2361,72829,4185,20713,1935,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,190000,4482,13062,1635,1053,520,903,405,538,286,906,445,9035,1641,627,390,44326,2208,6623,1228,4938,1249,3873,1005,3263,1061,23136,1919,2493,608,98338,3988,22620,2292,12461,1596,10683,1605,9560,1619,35846,3231,7168,1265,34274,2711,5781,1042,2840,819,4335,1196,3304,846,13180,1798,4834,1030,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,189642,6433,27061,2318,5203,996,2666,818,2744,1004,2463,832,12078,1649,1907,928,48311,3275,13334,1837,6751,1721,6073,1481,3606,1032,15535,2010,3012,1076,89420,4325,27352,3271,9880,1752,11015,2131,5948,1306,27293,3252,7932,1474,24850,2807,3741,1091,2556,860,2289,744,2500,624,9731,1570,4033,1123,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1626440,15529,134174,5944,22544,2673,14949,2215,11559,1752,9395,1693,60919,4427,14808,1990,433905,8674,130892,6014,63252,3668,47568,3758,35203,3464,135259,6217,21731,2563,801580,13254,217904,7444,93501,5137,82702,4374,63219,4593,289264,8964,54990,4488,256781,6765,43623,3097,21742,2260,28028,2773,23040,2366,118324,5081,22024,2182,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,791799,11302,97869,4879,19939,2517,8577,1410,8751,1494,7335,1677,42977,3520,10290,1724,209222,7399,67561,4428,29411,2637,20612,2559,15919,1970,59511,4054,16208,2195,369572,8236,109304,5286,43041,3553,39759,3019,28722,2999,118438,5564,30308,2641,115136,4719,20121,2189,10092,1839,14851,2068,10158,1565,47186,3640,12728,1596,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,357143,7725,59885,3164,13801,1842,7656,1603,6126,1552,4517,1184,24320,2421,3465,913,88265,3968,31394,2561,13066,1836,7720,1360,7097,1352,23838,2432,5150,1191,150050,5300,49222,3407,20079,2573,16573,2110,9974,1610,41369,3123,12833,1476,58943,3236,12510,1486,6167,1218,5872,1001,5285,996,22217,1678,6892,1071,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,385475,6561,57713,3653,12605,2084,6744,1670,7355,1501,5199,1359,22630,2354,3180,864,103011,4022,32092,2765,14812,2442,10848,1775,11229,2020,29125,2873,4905,1262,165016,6185,52664,3817,21485,2620,17362,2326,12831,1905,47822,3623,12852,1611,59735,3457,12047,1514,5629,1140,7156,1212,4815,1003,24256,2197,5832,1039,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,578366,9268,59663,3913,12833,2243,5928,1235,7141,1490,5050,1262,22334,2171,6377,1338,146573,5276,45749,3704,21025,2416,14271,2036,10659,1457,41022,3520,13847,2006,289395,7439,87948,4561,31428,2662,30008,3169,20407,2359,84863,4521,34741,2973,82735,4634,14562,2032,7220,1562,10057,1472,7282,1441,30329,2901,13285,1780,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,604894,11475,49831,3515,7367,1474,3519,1202,3998,1044,4445,1581,23690,2482,6812,1622,165905,7673,34537,3529,19230,2726,15233,2456,14111,2424,64832,5481,17962,2500,305321,8422,68013,4755,28787,2960,25971,3294,20604,2939,119169,6841,42777,3334,83837,4447,11837,1657,5092,1216,7770,1669,7371,1413,33326,3052,18441,2275,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,145150,5231,12322,1786,2940,936,1045,480,1257,662,1187,465,5034,1083,859,594,32187,2553,10149,1723,6193,1318,3744,967,1581,683,8907,1317,1613,668,68186,3607,16954,1916,8822,1634,7712,1389,6252,1253,21260,1963,7186,1232,32455,2528,5171,1004,3609,1030,5201,1167,4165,1047,10189,1545,4120,867,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,734843,11524,41870,3112,7512,1665,3535,920,3995,1151,2746,800,21867,2301,2215,780,185070,5768,48806,3253,26637,2575,20606,3084,14389,2103,67900,4711,6732,1571,391905,9627,92989,5134,54217,4234,47663,3904,35584,4136,142570,5823,18882,2384,115998,4546,20918,2069,10426,1434,11587,1646,10237,1727,54085,2903,8745,1487,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,981439,10805,65259,4529,12951,1857,5782,1361,4989,1286,5426,1091,29469,2863,6642,1522,246051,6813,66981,4527,36419,2702,29187,2478,21202,2628,81950,4462,10312,2108,484956,10369,131782,6108,55894,4602,55584,4352,41400,3629,177583,7124,22713,2655,185173,5857,29380,2844,15933,2133,27537,2713,22509,2496,77131,4312,12683,1738,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1126645,12484,127811,5169,23250,2143,17016,2481,13652,2014,10658,1876,56516,3216,6719,1350,279014,6494,83933,3931,38331,3269,32028,2928,21614,2625,85122,4958,17986,2022,535063,9294,146087,5154,61857,3366,55712,3883,41021,3069,187352,6153,43034,3355,184757,6028,30163,2507,16506,1963,22503,2063,18069,1864,82651,4634,14865,1497,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,614617,8292,72405,3338,16385,2337,7792,1399,7884,1594,5932,1335,31846,2474,2566,852,170209,5191,57669,4064,27472,2670,20731,2253,13090,1909,45456,3301,5791,1101,258011,6363,72620,3522,34636,3456,33154,3208,22673,2119,80910,4316,14018,1732,113992,3502,16280,1578,7864,1101,12890,1401,13093,1738,55444,3035,8421,1190,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,343925,10085,30673,3328,4863,1248,1897,826,3078,1040,1818,919,13763,2168,5254,1554,83261,5310,21752,2768,10495,1931,8439,1694,5939,1523,28264,3512,8372,1662,183590,7631,43378,4034,18954,2801,18512,2523,13947,2202,58365,4907,30434,3444,46401,3229,8515,1420,3885,1076,6357,1283,3243,751,13041,1660,11360,1751,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,788265,11974,90649,4937,20738,2528,10071,1359,8899,1537,5494,1327,37538,3632,7909,1550,202621,6021,68569,3654,26712,3284,23299,3075,14850,2212,56569,3977,12622,2155,372404,9185,108978,5738,43992,3539,38480,3535,28812,3072,123977,6561,28165,2939,122591,4739,22363,2529,14305,2217,14586,1761,10754,1665,45563,3014,15020,1709,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,130506,4275,20033,2109,3874,1060,2774,1143,1733,627,2164,917,8683,1696,805,393,31194,2488,10789,1454,3906,916,2958,795,2386,674,9490,1708,1665,494,56517,3015,17303,2169,6881,1262,6789,1350,3937,1125,14669,1847,6938,1285,22762,2080,4779,937,1977,571,2000,559,2052,680,9140,1578,2814,580,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,254404,6618,35525,2650,9032,1578,3965,1058,2341,804,3890,1107,14096,1898,2201,843,69497,3420,24635,2141,11668,1852,7841,1423,4322,1024,16623,1950,4408,976,109732,4951,40193,2678,13398,1615,10735,1452,8484,1590,28242,2879,8680,1412,39650,2692,7864,1154,5344,1205,3590,725,3153,735,14929,1677,4770,889,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,475304,8814,33826,2744,5688,1424,4294,1011,4351,966,2758,662,14565,1952,2170,812,117870,4969,31376,2640,17845,2232,13137,1787,10052,1714,41294,3484,4166,1186,252538,6629,70200,4194,34019,3464,28720,2403,20743,2174,86295,5277,12561,1931,71070,3521,12063,1669,7219,1545,6470,1167,6125,1479,34226,2927,4967,960,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,159663,4888,13224,1609,3610,966,1637,721,961,463,1201,724,5162,971,653,439,39854,2927,11883,1745,6684,1354,5024,1354,3120,887,12329,1909,814,435,78226,3891,20002,2509,12033,1924,8247,1354,6835,1328,27853,3009,3256,799,28359,2686,4365,929,1865,708,4969,1190,2510,1002,12042,1937,2608,872,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1164869,11609,46477,3375,7057,1543,4334,1252,3728,1050,3532,1002,23383,2495,4443,1200,259856,7211,75937,4408,36193,2925,26828,2944,22115,3444,89419,4812,9364,1668,655016,11523,165614,6909,73150,4393,69884,4670,56589,4573,258187,8736,31592,2984,203520,5434,29815,2585,17530,1931,24254,2158,21602,2466,96323,4193,13996,1754,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,246255,6801,26128,2761,5689,1392,1972,667,2769,936,1573,715,12715,1914,1410,555,61898,4173,15331,2040,6315,1367,6854,1315,5499,1415,21354,3005,6545,1476,123398,5910,32289,3097,15573,2340,12225,1977,7867,1582,40492,3778,14952,2243,34831,2644,6324,1060,1905,839,3518,905,3402,944,13633,1936,6049,1119,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3374299,21042,171045,7053,25640,2987,16415,2541,14226,2031,12774,2104,87888,4496,14102,1926,774759,10621,208675,7473,99606,5494,88426,5641,63747,3919,281602,9592,32703,3105,1773124,14956,458933,10745,194654,7966,165667,6269,145213,6909,711063,11713,97594,5475,655371,10852,115392,5834,52592,3593,66658,4623,62048,4195,313532,8618,45149,3697,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1368453,16087,126714,6075,23438,2845,11920,2042,12208,2314,10006,1763,59382,4243,9760,1829,373752,8758,111134,5854,51166,3733,44070,3890,31082,3430,113707,6526,22593,2532,674720,12623,192165,8605,82472,5391,71072,4817,47793,4304,224117,8803,57101,4012,193267,6486,30874,2686,15730,2014,22901,2360,15159,1802,78344,4286,30259,2742,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,115752,3667,23634,2455,5977,1647,2238,780,1841,670,2187,885,10436,2025,955,420,34582,2524,13145,1859,5622,1130,2455,825,2353,786,8788,1537,2219,674,41487,3172,17781,2205,3893,1098,4452,1323,1609,563,9539,1629,4213,806,16049,1739,3362,848,1267,393,1766,548,669,328,6826,1205,2159,598,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1597011,16099,164320,5374,36082,2933,17427,2698,17592,2153,12433,2320,70140,3801,10646,1742,409609,7440,138566,6027,54759,4080,42167,3424,27974,3326,123552,5082,22591,2777,774432,12952,240821,8406,99451,5226,76849,4088,56268,4456,243582,8034,57461,4217,248650,8189,45414,3234,23494,2370,32091,2984,24779,2432,98439,5453,24433,2127,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,507881,7566,63155,3708,14634,1864,6634,1304,5411,1120,4044,808,26607,2056,5825,1092,138831,4502,42723,3120,18906,1952,13777,1860,12009,1717,41077,3041,10339,1279,236479,6042,70016,3691,28236,2185,21960,1833,17239,2126,71003,3757,28025,2405,69416,3023,11787,1250,5132,1004,7564,1349,6044,1175,27601,2240,11288,1200,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,596620,10301,56461,3391,6826,1406,6438,1508,4480,1064,3997,1159,31709,2995,3011,922,154394,4834,40558,2942,23221,2594,18387,2178,13119,2096,53914,3694,5195,1215,292048,7691,69596,3381,40401,3578,31562,3353,25611,2827,106193,4934,18685,2296,93717,4339,14518,1745,6999,1097,9167,1498,8574,1438,46994,3108,7465,1231,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1587734,16243,128638,5021,23040,2594,12030,1549,11267,1775,9130,1767,60654,2726,12517,2179,402606,8578,125333,5872,57844,4256,40381,3050,28092,2871,120344,6794,30612,2980,730268,11759,208200,7594,82064,4262,72873,4698,57343,4248,230082,6775,79706,4773,326222,7803,51732,3165,29591,2213,38193,3440,31338,2834,138486,5182,36882,2986,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,160025,4702,10586,1775,3104,1126,1184,548,643,333,550,498,4056,1211,1049,543,38211,2964,10591,1628,4710,1102,5747,1512,3251,1067,12022,2042,1890,774,76667,3719,21834,2552,9007,1923,10501,1951,7683,1895,23979,2503,3663,977,34561,2449,5901,1380,3223,890,5679,1152,3745,1048,13547,1709,2466,798,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
