GEO_ID,B29002_001E,B29002_001M,B29002_002E,B29002_002M,B29002_003E,B29002_003M,B29002_004E,B29002_004M,B29002_005E,B29002_005M,B29002_006E,B29002_006M,B29002_007E,B29002_007M,B29002_008E,B29002_008M,NAME,B29002_001MA,B29002_001EA,B29002_002EA,B29002_002MA,B29002_003EA,B29002_003MA,B29002_004MA,B29002_004EA,B29002_005EA,B29002_005MA,B29002_006MA,B29002_006EA,B29002_007MA,B29002_007EA,B29002_008EA,B29002_008MA,state
0400000US01,3688249,5643,124759,6633,353270,11108,1166142,17339,890675,14401,297465,9587,547228,11132,308710,8418,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,531653,3005,11299,1331,33748,2746,155726,5486,149024,5128,44460,2978,86875,4736,50521,3295,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4895706,14005,149657,6877,366504,11489,1240537,17356,1367296,17760,423686,12633,859330,15311,488696,10887,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2207894,4945,74507,4062,194327,7060,759329,12802,550519,10592,154087,6760,312213,8781,162912,6546,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,25650455,39934,1161284,19482,1679013,24504,5670820,38990,6691008,43178,2090277,23112,5384750,41032,2973303,27230,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4057437,9372,72590,4934,199065,8812,909022,16093,972206,13102,323740,9242,1023500,12265,557314,10889,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2611667,9339,70248,4217,147516,6783,712306,15252,522940,11872,204650,8345,553737,11466,400270,8560,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,709999,4015,14710,2251,42684,3675,235210,8011,156543,5816,54620,3715,122665,5088,83567,4664,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,510514,4960,10564,1865,29730,3236,94071,5793,87962,4973,16621,2653,123216,5961,148350,5357,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15014950,31938,485886,13226,1080827,24125,4315776,35996,3360101,29087,1561652,21727,2719313,31157,1491395,19658,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,7362615,15328,204420,9474,646895,16062,2144111,26814,1718722,21675,564343,13690,1315098,19828,769026,16859,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1025548,7912,24697,2755,39842,3221,303189,9041,235135,6344,107298,4577,209924,6523,105463,5499,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1219481,4819,22675,2679,77994,5020,359124,10108,343488,8660,114494,5971,208737,7146,92969,5225,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9055927,16897,246729,7017,568746,11753,2399973,22610,2170766,20927,730896,14006,1850998,20959,1087819,17022,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4899251,8820,136442,6268,401839,10615,1628807,19356,1117318,16528,412356,11508,789076,14336,413413,11799,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2325355,5220,48533,3517,122816,5141,709928,10137,562700,9575,263040,7481,429454,9688,188884,6074,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2091261,5682,42404,2996,121411,5174,553508,8764,540643,10286,183780,6295,420798,8801,228717,7126,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3350956,6339,154051,6412,281323,8386,1132015,13329,789924,13635,255392,9218,447480,9958,290771,9698,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3469016,7138,138709,7263,369167,12354,1183060,16765,829185,15919,193176,7848,501783,12056,253936,9938,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
