GEO_ID,B17021_001E,B17021_001M,B17021_002E,B17021_002M,B17021_003E,B17021_003M,B17021_004E,B17021_004M,B17021_005E,B17021_005M,B17021_006E,B17021_006M,B17021_007E,B17021_007M,B17021_008E,B17021_008M,B17021_009E,B17021_009M,B17021_010E,B17021_010M,B17021_011E,B17021_011M,B17021_012E,B17021_012M,B17021_013E,B17021_013M,B17021_014E,B17021_014M,B17021_015E,B17021_015M,B17021_016E,B17021_016M,B17021_017E,B17021_017M,B17021_018E,B17021_018M,B17021_019E,B17021_019M,B17021_020E,B17021_020M,B17021_021E,B17021_021M,B17021_022E,B17021_022M,B17021_023E,B17021_023M,B17021_024E,B17021_024M,B17021_025E,B17021_025M,B17021_026E,B17021_026M,B17021_027E,B17021_027M,B17021_028E,B17021_028M,B17021_029E,B17021_029M,B17021_030E,B17021_030M,B17021_031E,B17021_031M,B17021_032E,B17021_032M,B17021_033E,B17021_033M,B17021_034E,B17021_034M,B17021_035E,B17021_035M,NAME,B17021_001EA,B17021_001MA,B17021_002EA,B17021_002MA,B17021_003EA,B17021_003MA,B17021_004MA,B17021_004EA,B17021_005MA,B17021_005EA,B17021_006MA,B17021_006EA,B17021_007MA,B17021_007EA,B17021_008EA,B17021_008MA,B17021_009EA,B17021_009MA,B17021_010MA,B17021_010EA,B17021_011MA,B17021_011EA,B17021_012MA,B17021_012EA,B17021_013MA,B17021_013EA,B17021_014MA,B17021_014EA,B17021_015MA,B17021_015EA,B17021_016MA,B17021_016EA,B17021_017MA,B17021_017EA,B17021_018EA,B17021_018MA,B17021_019EA,B17021_019MA,B17021_020MA,B17021_020EA,B17021_021MA,B17021_021EA,B17021_022MA,B17021_022EA,B17021_023MA,B17021_023EA,B17021_024MA,B17021_024EA,B17021_025EA,B17021_025MA,B17021_026EA,B17021_026MA,B17021_027EA,B17021_027MA,B17021_028MA,B17021_028EA,B17021_029MA,B17021_029EA,B17021_030EA,B17021_030MA,B17021_031EA,B17021_031MA,B17021_032EA,B17021_032MA,B17021_033MA,B17021_033EA,B17021_034MA,B17021_034EA,B17021_035EA,B17021_035MA,state
0400000US13,10154747,5504,1517702,49244,1135379,47565,398991,29989,380294,30187,18697,2869,736388,32931,116089,11350,84332,10646,31757,4296,620299,30293,589169,29466,31130,3214,382323,10450,249182,8772,197369,8087,51813,4048,133141,6102,8637045,50110,7441244,48585,5522230,61411,5501253,60893,20977,3113,1919014,42930,516154,26824,479542,24482,36612,4396,1402860,37819,1336676,36844,66184,6021,1195801,20155,970109,14599,803425,14197,166684,7555,225692,11509,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1388550,1566,132549,8537,90905,7770,33833,5041,29785,4882,4048,940,57072,6694,10205,2079,6810,1983,3395,966,46867,6125,40835,6004,6032,1409,41644,3109,24879,2216,20419,2144,4460,986,16765,2017,1256001,8849,1111544,9508,825285,15471,809515,15720,15770,2311,286259,13955,97803,9898,91724,9536,6079,1441,188456,13979,174545,13545,13911,2225,144457,5947,112863,4283,91354,3961,21509,2281,31594,3201,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1686491,1808,216309,12513,145639,12059,71128,9046,66091,8681,5037,2082,74511,8159,14842,3659,10113,3241,4729,1514,59669,7977,55509,7399,4160,1450,70670,5530,43030,3431,34304,3177,8726,1650,27640,3585,1470182,12450,1270004,13215,1057553,17936,1053261,17991,4292,1782,212451,14128,83440,10954,76808,10105,6632,1718,129011,9268,120484,9006,8527,1482,200178,9185,162331,6500,137379,6322,24952,2477,37847,4858,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12503720,3612,1569753,35647,1089592,36102,384213,21897,367283,22182,16930,2225,705379,27515,133025,10418,94444,9245,38581,3661,572354,25146,542804,25091,29550,3229,480161,11140,319292,8692,260747,8216,58545,3799,160869,5897,10933967,35966,9218939,40244,7098532,49268,7077048,49878,21484,3031,2120407,43001,644378,27928,600667,25925,43711,3543,1476029,39736,1403888,39627,72141,4563,1715028,19956,1405837,15914,1165707,15676,240130,6579,309191,10113,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6463636,3761,871247,27337,592009,25467,197761,16334,185527,16182,12234,2537,394248,20703,79765,8502,55582,7299,24183,2676,314483,17003,292415,16720,22068,2634,279238,9201,176146,6470,140661,5491,35485,2777,103092,6315,5592389,27299,4734701,28841,3694131,34493,3683582,34519,10549,2334,1040570,27007,338917,17561,311718,16317,27199,3465,701653,22004,659410,20936,42243,4084,857688,14503,721051,10599,597635,10398,123416,5415,136637,6863,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3044685,1941,326636,11546,189921,10449,76522,7414,72317,7303,4205,1040,113399,7984,26438,4230,18025,3969,8413,1125,86961,7179,81509,6999,5452,1163,136715,5761,81970,3741,59634,3195,22336,2245,54745,4139,2718049,11516,2252723,14270,1855910,19762,1852216,19974,3694,1189,396813,15029,139696,11124,127749,10418,11947,1868,257117,11919,238384,11302,18733,2071,465326,9369,380921,6932,307030,7299,73891,4104,84405,5622,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2827376,2621,336487,14398,217964,13355,88539,9655,83152,9519,5387,1170,129425,10169,24509,4272,17382,3975,7127,1526,104916,8535,97144,8312,7772,1454,118523,6286,76649,4276,58094,3611,18555,2130,41874,3776,2490889,14577,2110723,16234,1713249,20619,1709153,20668,4096,1183,397474,17102,143939,10243,130215,9004,13724,2464,253535,13889,238553,13522,14982,1895,380166,9808,318685,7332,269408,6696,49277,3456,61481,5099,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4316917,3015,744239,20861,527745,20026,220711,15556,212873,15352,7838,1602,307034,13966,63674,7649,47092,6659,16582,2742,243360,13200,225479,11971,17881,2844,216494,8251,150427,5647,122146,4961,28281,3293,66067,4646,3572678,20783,3042832,24788,2396266,26595,2388974,26802,7292,1863,646566,21126,196700,13910,182006,12995,14694,2158,449866,16014,424555,15063,25311,3015,529846,11303,444779,8672,370704,8001,74075,4842,85067,5836,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4553037,2611,899039,27219,658852,25214,175709,14805,168934,14822,6775,1812,483143,22306,75820,10823,60769,9473,15051,2396,407323,22878,392268,22419,15055,2554,240187,8411,170968,6638,141199,6216,29769,3047,69219,5184,3653998,27455,3108280,30354,2247456,31091,2241689,31162,5767,1850,860824,26111,225311,15053,211385,14184,13926,2455,635513,24486,606052,23993,29461,3499,545718,13285,458910,10378,392155,9755,66755,4452,86808,5809,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1301216,1023,144012,7961,77577,6616,30060,3810,27012,3671,3048,902,47517,5650,14359,3373,10024,2967,4335,1068,33158,4487,28622,4217,4536,1317,66435,4273,42870,2838,34325,2794,8545,1640,23565,2531,1157204,8039,943437,10761,758121,16393,754957,16498,3164,1120,185316,11919,64991,6207,57328,5794,7663,1311,120325,9860,109450,9252,10875,1673,213767,7113,167983,5304,130484,4776,37499,3119,45784,3578,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5915309,2385,549171,21371,378018,17336,114614,12139,101163,11800,13451,2108,263404,17913,49485,7888,33793,6466,15692,2496,213919,16902,195916,15580,18003,3006,171153,8581,105366,5477,86249,4810,19117,2146,65787,5053,5366138,21752,4591148,27950,3403980,35157,3380257,34691,23723,3345,1187168,32242,315997,17791,292587,16559,23410,3240,871171,29752,826973,28120,44198,3858,774990,14282,632147,9830,519439,8859,112708,4793,142843,6812,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6622444,3515,692201,22499,432116,18738,135958,12827,123305,12675,12653,1858,296158,14311,42157,6359,27714,5477,14443,2365,254001,13878,238298,13428,15703,2278,260085,9111,164886,5649,133647,4805,31239,2971,95199,5805,5930243,22390,4898049,30846,3794180,32988,3770478,32705,23702,2961,1103869,36083,321556,21855,296677,20808,24879,2738,782313,29097,737314,26930,44999,4658,1032194,19150,787854,13446,611831,12111,176023,7264,244340,9653,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9730205,4206,1377766,28586,941130,24991,332870,18364,316464,18254,16406,2399,608260,20691,138892,8914,102581,8043,36311,3143,469368,18857,433592,17801,35776,3450,436636,11367,280853,8160,224516,6433,56337,3916,155783,7055,8352439,29207,6991754,32752,5454454,40837,5440164,41200,14290,1821,1537300,27685,470365,17718,432153,16569,38212,3073,1066935,27113,1004492,26287,62443,3819,1360685,13964,1131161,10881,937564,10155,193597,5774,229524,7135,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5450582,2783,517476,15252,314051,14196,124343,10358,116994,10298,7349,1125,189708,11579,42521,4596,30181,4071,12340,2119,147187,11849,134217,11568,12970,1802,203425,6309,124421,3933,99852,3589,24569,2314,79004,4347,4933106,15199,4107867,19521,3353661,25188,3340328,25143,13333,2201,754206,21258,257095,12939,231584,11650,25511,2456,497111,18330,458565,17521,38546,3196,825239,14354,649048,10582,514986,9452,134062,4576,176191,6910,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889851,1968,571219,15607,424747,15131,111187,10260,105201,9918,5986,1603,313560,14498,49346,7599,37198,6610,12148,2425,264214,14804,252605,14160,11609,2293,146472,7661,106565,5375,93245,5310,13320,1619,39907,4953,2318632,15544,2008652,19708,1458325,27932,1453926,28237,4399,1396,550327,24265,145464,11336,134960,10489,10504,2005,404863,22176,389909,21665,14954,2311,309980,10851,268964,8356,234085,7119,34879,3885,41016,4465,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5928516,4473,795732,21880,535570,19609,190211,12904,180361,13050,9850,1440,345359,17472,66973,8369,49457,7637,17516,2938,278386,15448,259491,14963,18895,2746,260162,9912,169637,6340,134334,5694,35303,3041,90525,6954,5132784,22309,4297500,28178,3358274,30526,3347999,30894,10275,1840,939226,24159,287748,15332,263248,14797,24500,3097,651478,21427,612972,20281,38506,4337,835284,16127,688238,12090,568468,11297,119770,5613,147046,7818,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1024513,1940,127777,8406,76912,7883,37575,6202,35727,6138,1848,824,39337,5418,10014,2265,7693,2012,2321,809,29323,4542,27412,4417,1911,753,50865,3972,32942,2708,25216,2546,7726,1315,17923,2359,896736,8847,735035,10705,609906,16033,607085,16077,2821,1108,125129,10526,46427,6452,42703,5792,3724,1283,78702,7933,74209,7728,4493,1110,161701,7382,127423,5233,103273,4310,24150,2582,34278,3826,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1865038,1585,200909,11487,131986,10613,51292,6133,47626,6229,3666,1181,80694,7769,17196,3735,11836,3323,5360,1330,63498,7056,59415,6957,4083,981,68923,3497,44977,2796,34616,2434,10361,1409,23946,2261,1664129,11938,1392712,14876,1149938,17218,1146326,17297,3612,1103,242774,13024,89805,7412,80330,6885,9475,1522,152969,11107,143142,10647,9827,1784,271417,7613,224524,5380,185877,5137,38647,2926,46893,4041,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2954279,2075,384120,18511,268754,15752,95939,10444,91468,10284,4471,1100,172815,13709,39492,6169,26651,5178,12841,2629,133323,12876,124158,12558,9165,1522,115366,7581,69645,5189,52238,4004,17407,2411,45721,4653,2570159,18396,2153867,23892,1549112,29812,1539250,30416,9862,1969,604755,24085,210554,14299,191975,13432,18579,3054,394201,21799,367194,20596,27007,3039,416292,12579,324519,8841,255483,7935,69036,4555,91773,6410,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1298898,1427,99966,7412,60739,7159,19947,5152,18488,5077,1459,604,40792,5585,12088,2874,8034,2559,4054,1156,28704,5033,26024,4936,2680,889,39227,3139,25061,2457,19457,2340,5604,1075,14166,1989,1198932,7780,996269,9836,812690,14866,808610,14840,4080,978,183579,13315,70981,8180,63786,7412,7195,1786,112598,9650,103241,9220,9357,1390,202663,7048,157426,4704,118931,4426,38495,3312,45237,4192,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8831200,2566,882673,28071,638677,26652,247330,15285,233051,15347,14279,2117,391347,20595,74665,9778,52487,7928,22178,3441,316682,19262,296167,19108,20515,2806,243996,8972,163665,6857,140004,6436,23661,2204,80331,4889,7948527,28274,6949105,33913,5355180,45454,5332256,45058,22924,3957,1593925,36493,472815,16629,435505,15120,37310,3355,1121110,32133,1061201,29782,59909,5248,999422,17670,819902,14038,678709,12839,141193,5965,179520,7622,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2044187,1832,401755,16280,306308,15176,111778,13155,107876,12807,3902,1316,194530,15028,50447,6377,39928,6181,10519,1743,144083,12995,135940,13169,8143,1530,95447,6104,67762,4240,58427,3974,9335,1779,27685,3825,1642432,16168,1377881,17204,979957,20093,977563,20092,2394,872,397924,18063,136193,13113,126037,12229,10156,2024,261731,16042,247499,15787,14232,2744,264551,9766,220851,7106,187089,6192,33762,3318,43700,4434,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
