GEO_ID,B24022_001E,B24022_001M,B24022_002E,B24022_002M,B24022_003E,B24022_003M,B24022_004E,B24022_004M,B24022_005E,B24022_005M,B24022_006E,B24022_006M,B24022_007E,B24022_007M,B24022_008E,B24022_008M,B24022_009E,B24022_009M,B24022_010E,B24022_010M,B24022_011E,B24022_011M,B24022_012E,B24022_012M,B24022_013E,B24022_013M,B24022_014E,B24022_014M,B24022_015E,B24022_015M,B24022_016E,B24022_016M,B24022_017E,B24022_017M,B24022_018E,B24022_018M,B24022_019E,B24022_019M,B24022_020E,B24022_020M,B24022_021E,B24022_021M,B24022_022E,B24022_022M,B24022_023E,B24022_023M,B24022_024E,B24022_024M,B24022_025E,B24022_025M,B24022_026E,B24022_026M,B24022_027E,B24022_027M,B24022_028E,B24022_028M,B24022_029E,B24022_029M,B24022_030E,B24022_030M,B24022_031E,B24022_031M,B24022_032E,B24022_032M,B24022_033E,B24022_033M,B24022_034E,B24022_034M,B24022_035E,B24022_035M,B24022_036E,B24022_036M,B24022_037E,B24022_037M,B24022_038E,B24022_038M,B24022_039E,B24022_039M,B24022_040E,B24022_040M,B24022_041E,B24022_041M,B24022_042E,B24022_042M,B24022_043E,B24022_043M,B24022_044E,B24022_044M,B24022_045E,B24022_045M,B24022_046E,B24022_046M,B24022_047E,B24022_047M,B24022_048E,B24022_048M,B24022_049E,B24022_049M,B24022_050E,B24022_050M,B24022_051E,B24022_051M,B24022_052E,B24022_052M,B24022_053E,B24022_053M,B24022_054E,B24022_054M,B24022_055E,B24022_055M,B24022_056E,B24022_056M,B24022_057E,B24022_057M,B24022_058E,B24022_058M,B24022_059E,B24022_059M,B24022_060E,B24022_060M,B24022_061E,B24022_061M,B24022_062E,B24022_062M,B24022_063E,B24022_063M,B24022_064E,B24022_064M,B24022_065E,B24022_065M,B24022_066E,B24022_066M,B24022_067E,B24022_067M,B24022_068E,B24022_068M,B24022_069E,B24022_069M,B24022_070E,B24022_070M,B24022_071E,B24022_071M,B24022_072E,B24022_072M,B24022_073E,B24022_073M,NAME,B24022_001EA,B24022_001MA,B24022_002EA,B24022_002MA,B24022_003MA,B24022_003EA,B24022_004MA,B24022_004EA,B24022_005MA,B24022_005EA,B24022_006EA,B24022_006MA,B24022_007EA,B24022_007MA,B24022_008MA,B24022_008EA,B24022_009MA,B24022_009EA,B24022_010MA,B24022_010EA,B24022_011EA,B24022_011MA,B24022_012EA,B24022_012MA,B24022_013EA,B24022_013MA,B24022_014MA,B24022_014EA,B24022_015MA,B24022_015EA,B24022_016EA,B24022_016MA,B24022_017EA,B24022_017MA,B24022_018EA,B24022_018MA,B24022_019MA,B24022_019EA,B24022_020MA,B24022_020EA,B24022_021EA,B24022_021MA,B24022_022EA,B24022_022MA,B24022_023EA,B24022_023MA,B24022_024EA,B24022_024MA,B24022_025MA,B24022_025EA,B24022_026EA,B24022_026MA,B24022_027EA,B24022_027MA,B24022_028EA,B24022_028MA,B24022_029EA,B24022_029MA,B24022_030MA,B24022_030EA,B24022_031MA,B24022_031EA,B24022_032EA,B24022_032MA,B24022_033EA,B24022_033MA,B24022_034EA,B24022_034MA,B24022_035EA,B24022_035MA,B24022_036MA,B24022_036EA,B24022_037EA,B24022_037MA,B24022_038EA,B24022_038MA,B24022_039EA,B24022_039MA,B24022_040EA,B24022_040MA,B24022_041MA,B24022_041EA,B24022_042MA,B24022_042EA,B24022_043EA,B24022_043MA,B24022_044EA,B24022_044MA,B24022_045EA,B24022_045MA,B24022_046EA,B24022_046MA,B24022_047MA,B24022_047EA,B24022_048EA,B24022_048MA,B24022_049EA,B24022_049MA,B24022_050EA,B24022_050MA,B24022_051EA,B24022_051MA,B24022_052MA,B24022_052EA,B24022_053MA,B24022_053EA,B24022_054EA,B24022_054MA,B24022_055EA,B24022_055MA,B24022_056EA,B24022_056MA,B24022_057EA,B24022_057MA,B24022_058MA,B24022_058EA,B24022_059MA,B24022_059EA,B24022_060MA,B24022_060EA,B24022_061EA,B24022_061MA,B24022_062EA,B24022_062MA,B24022_063MA,B24022_063EA,B24022_064MA,B24022_064EA,B24022_065MA,B24022_065EA,B24022_066EA,B24022_066MA,B24022_067EA,B24022_067MA,B24022_068EA,B24022_068MA,B24022_069MA,B24022_069EA,B24022_070MA,B24022_070EA,B24022_071EA,B24022_071MA,B24022_072EA,B24022_072MA,B24022_073EA,B24022_073MA,state
0400000US01,41407,323,48407,1088,71115,1301,74757,3380,77287,3717,62608,2364,77184,3542,75659,5738,80236,3352,61243,16537,57270,3528,49742,3755,113227,27657,56032,1643,52318,3922,65192,4257,87308,14451,43857,7856,31213,961,31574,5776,45233,3823,40744,7154,50260,4210,21891,2583,30250,1676,26624,4249,45222,3189,50919,945,33781,3298,41326,677,27130,8047,36254,1900,50131,2086,39573,1578,40696,1147,45604,2273,28164,2511,35425,444,50080,752,52739,1812,54621,3142,51944,1314,70183,10047,71765,6402,60934,22727,60345,17394,43942,2245,41748,3153,44351,6739,45866,1371,36026,2517,50189,1571,57327,3082,35347,2476,21564,589,26410,1336,30833,1550,23453,4823,35159,5384,18666,1177,18803,1618,21342,1423,30744,405,26922,1838,31469,357,34495,4719,30600,7416,40853,6402,28618,14177,27355,1381,27412,2070,28435,7612,25807,3343,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,53433,2576,60952,1838,77057,5750,75019,5723,78879,7242,65996,5407,85830,6448,76134,11382,101427,1519,69171,10630,68223,10031,53582,16045,127933,16589,77701,15548,60529,18970,86187,30731,107315,29882,66721,4369,43508,5828,42911,9707,66753,4973,64417,22119,67232,7328,27326,6778,31536,7662,31355,3195,42100,4028,46552,6052,37559,5207,65742,3415,46791,38577,65061,9473,66389,2430,47033,3406,47053,3724,54709,8905,36991,7764,47990,2180,61796,2589,57048,5027,60306,8679,55816,5927,68171,6403,57125,21681,81779,12439,65539,6352,54912,9776,51764,10033,76404,20697,56307,11422,51735,3075,75023,6028,85673,6411,46685,13920,30174,1671,37324,2689,62589,27971,33342,33346,73611,22037,27548,6140,24296,7486,27849,2197,43194,3767,32662,7565,45645,4459,50382,23633,28504,7536,86675,66728,52098,2029,36094,6193,26716,7833,41866,8973,30288,11290,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,42461,409,46888,562,72741,2288,75834,1097,80572,2096,65316,4631,82057,1680,81072,1976,88167,6402,65879,12194,50917,1288,44360,5654,102036,16467,47011,2127,52256,7470,72704,6356,101045,15566,42485,3610,30154,823,30612,2048,47267,2988,37857,3078,55500,6935,22194,1277,26379,968,30116,3065,42267,1316,51904,1482,36164,847,39484,1723,30952,4087,36865,970,42544,2953,37953,1579,39391,1856,42249,2154,29151,3000,39879,559,52149,471,56074,1102,59145,2900,52409,2006,63949,4796,68673,5714,73390,8110,51601,1018,41415,612,41406,1324,64472,6344,40117,982,43940,6510,62196,1350,70547,1658,39895,2812,25252,762,28819,1294,40210,2708,36122,2771,43504,2160,21598,487,21665,587,24359,1867,35233,510,36293,1054,34974,716,36362,6494,21348,10245,44929,28703,40036,7512,26668,1279,26800,1842,30395,2336,23402,3699,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,39192,815,43444,1481,63082,3235,67112,3257,67137,3165,67028,9715,66840,3208,70385,5019,65074,4325,55732,8889,52753,3047,46289,5607,120178,21813,52555,4020,46693,9168,62494,7865,86503,8777,35375,5239,29442,1520,27622,3067,44851,2910,46289,4523,43212,3851,20678,1395,29539,2799,30584,7147,46271,2928,52416,4161,37264,3930,39775,2065,29504,3493,35068,2126,47404,3221,36813,808,36053,1019,42208,1660,31283,4115,34260,873,45858,874,49626,3130,51174,3180,46094,2776,56173,6988,63018,7762,55132,13276,46612,14297,39598,2482,36396,1998,55428,17436,40423,1879,31360,5053,49366,2203,56127,4515,39900,1959,21945,531,25370,1753,38701,2469,40528,1648,36590,3942,18143,1720,21484,1317,22312,1618,30903,664,30081,2652,31292,812,26974,2801,26636,12290,26256,3964,29489,5667,27285,1250,27497,1831,30082,9487,25881,2101,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,50943,125,53115,562,91091,450,91823,630,97078,1966,81940,909,101376,335,105193,2778,100826,531,80553,3596,71623,866,51321,1176,150144,6408,68612,3731,70183,2728,86359,2828,110059,5989,47827,2870,32939,823,38085,2241,67198,3011,40728,1076,90083,4189,27208,493,30907,455,30869,692,47178,664,52238,664,41104,451,41971,296,27299,799,42175,429,48648,1309,37801,792,39509,1210,42399,884,30749,430,46892,258,70119,427,71728,504,76394,1030,66254,866,82419,1924,87412,3593,84811,4839,75396,2655,59738,1216,51586,826,85456,4203,56850,1174,60020,3655,74907,1913,90735,820,45757,1645,27395,335,32518,1048,52380,2640,40622,1138,72504,6888,24612,635,24508,845,26000,473,40906,192,40148,749,41120,211,24697,1691,20541,515,49907,16741,46437,2883,26897,436,27152,537,33802,2909,22195,380,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,50670,264,55322,730,80478,879,81065,1385,82156,3801,76315,3935,90464,1880,91008,2548,91956,2630,71746,8817,58030,3099,48646,4045,113913,12855,55792,2106,52180,3939,90350,11653,119231,13096,45955,7024,32493,1873,32034,3292,62252,2654,53199,6977,65581,3471,25581,1262,29805,1227,36206,3676,50008,1355,52317,2798,44721,4122,43234,1700,30893,1220,42497,1264,49624,2166,42217,814,41922,1678,48704,2427,35204,3796,44874,814,56640,628,61033,915,62143,2046,58345,3418,72332,2284,78916,3531,75356,6018,58330,4725,46628,1243,46305,1595,66338,2603,44528,2035,43934,5695,61451,916,69617,2139,41996,873,28752,1234,31716,791,44147,1396,36928,6531,52006,7583,25337,2164,26384,1335,26601,2410,39667,952,40023,1647,39485,1014,36085,4567,22307,6113,35465,7964,60869,14248,31749,1331,31911,2524,38235,5169,30405,2664,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,58880,1427,63682,2008,91413,983,100741,822,101762,1097,88792,7416,90465,1478,87050,4974,91193,1324,100097,17001,75738,3393,65307,11163,150189,28075,71615,4699,66136,4202,91787,10729,116433,10339,49415,9552,42735,1742,35082,3043,72959,5763,53009,9576,80921,2662,31444,1134,42298,2473,45065,5274,59054,4073,66678,5563,48874,3536,51344,729,46800,17440,50786,1166,52163,1510,46211,1170,49999,2605,49129,3242,34247,5833,52148,688,69070,2309,74113,3429,77391,4017,68616,3976,79388,4518,83291,3606,76379,4026,66070,13425,61045,1446,52103,2126,90971,14642,61172,2018,57977,8162,70849,1419,80700,3432,49649,3646,31153,837,33879,1490,60205,9365,51270,14285,61721,5204,25915,1967,26472,1301,32238,1873,44618,1361,44989,3510,44531,1388,42029,11217,33769,18325,34473,47252,62051,10301,31796,1495,32306,4468,33482,5782,25437,3382,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,50914,763,54952,2560,76770,3042,74427,5390,73798,6518,75228,10086,85920,6133,86772,11625,90214,12636,83169,10928,59423,7934,43839,15699,176344,129536,62482,9655,54514,14923,123361,46866,131777,62339,64568,43529,35693,1705,32629,5287,52274,13545,42083,7671,61415,8783,27232,2398,34407,5064,31992,8744,45516,3586,48742,4918,41161,2028,48015,3137,37917,55051,45682,4502,50993,3301,40561,8143,38393,19317,50496,10585,33716,6608,47022,1665,63247,3283,67359,5031,67196,6320,67576,9193,81548,5628,90049,14116,71917,25814,80792,23214,54046,5040,45292,10012,70090,14143,56620,6587,53228,6334,72385,4744,77272,5148,60370,9040,30922,2408,32301,4178,41909,3798,41128,1651,46854,9453,24824,4973,26313,3036,24543,2990,38865,3335,40748,3370,37809,3245,31845,44115,55822,23844,20880,5696,75325,29624,31348,994,32411,2524,31481,17456,23266,4130,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,70725,855,75124,3931,95294,4230,100506,2983,101936,3840,90816,3515,86665,9283,85153,9981,91146,27514,101603,23091,93015,9296,61707,4182,131894,14381,77306,11294,73570,12693,87062,51930,131550,50889,47242,31235,36623,4694,-666666666,-222222222,50259,7666,47347,7511,82786,66305,31063,3677,36448,5448,38296,11358,54716,9044,50897,11419,61246,12627,38237,9009,-666666666,-222222222,40792,4379,31157,11182,41478,3307,44921,31440,45010,8244,30192,27601,66646,1257,78422,4865,80813,2444,88598,6312,70293,2242,86181,4788,87315,5211,95481,30311,80294,18847,71348,4305,55425,5720,123080,22322,60905,5481,65361,9041,81785,13975,85134,12684,61378,37669,32174,2892,34644,8459,57151,42502,56040,13456,110394,19438,32317,10336,29227,2971,30031,6887,53734,1544,60493,6591,52866,2237,202874,316140,-666666666,-222222222,-666666666,-222222222,202874,316140,34003,38177,61550,29860,55452,48158,32089,16376,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,-,**,null,null,null,null,null,null,null,null,null,null,11
0400000US12,40450,145,42289,210,67112,581,71005,888,72587,1808,65486,1967,72427,1760,75339,2895,72754,2267,53523,7198,52114,716,45043,3776,104970,6584,49530,1692,48810,2946,71092,1391,89135,7408,42460,4538,30192,519,30778,2146,46486,2130,37424,2428,57236,4316,26527,891,26472,569,26784,1743,40550,491,45957,1239,34299,1416,35776,479,25494,2391,33863,1343,40622,598,34761,1130,36492,902,36603,889,27837,1379,36811,251,50354,299,53597,1653,57159,1821,50929,603,60840,1877,62274,3876,63004,6298,52088,2551,41501,315,40467,692,52217,1760,41035,372,41287,2211,55257,1301,64765,2582,38893,2334,23986,438,26814,652,34199,2284,26809,1758,41227,1924,22332,562,20254,452,24761,1338,32205,253,32041,790,32253,242,27322,5015,18436,1681,32107,3545,36422,3167,26179,702,24956,1267,30592,1800,22327,2456,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
