GEO_ID,B06008_001E,B06008_001M,B06008_002E,B06008_002M,B06008_003E,B06008_003M,B06008_004E,B06008_004M,B06008_005E,B06008_005M,B06008_006E,B06008_006M,B06008_007E,B06008_007M,B06008_008E,B06008_008M,B06008_009E,B06008_009M,B06008_010E,B06008_010M,B06008_011E,B06008_011M,B06008_012E,B06008_012M,B06008_013E,B06008_013M,B06008_014E,B06008_014M,B06008_015E,B06008_015M,B06008_016E,B06008_016M,B06008_017E,B06008_017M,B06008_018E,B06008_018M,B06008_019E,B06008_019M,B06008_020E,B06008_020M,B06008_021E,B06008_021M,B06008_022E,B06008_022M,B06008_023E,B06008_023M,B06008_024E,B06008_024M,B06008_025E,B06008_025M,B06008_026E,B06008_026M,B06008_027E,B06008_027M,B06008_028E,B06008_028M,B06008_029E,B06008_029M,B06008_030E,B06008_030M,NAME,B06008_001EA,B06008_001MA,B06008_002EA,B06008_002MA,B06008_003EA,B06008_003MA,B06008_004MA,B06008_004EA,B06008_005MA,B06008_005EA,B06008_006EA,B06008_006MA,B06008_007EA,B06008_007MA,B06008_008EA,B06008_008MA,B06008_009EA,B06008_009MA,B06008_010MA,B06008_010EA,B06008_011EA,B06008_011MA,B06008_012EA,B06008_012MA,B06008_013EA,B06008_013MA,B06008_014EA,B06008_014MA,B06008_015MA,B06008_015EA,B06008_016MA,B06008_016EA,B06008_017MA,B06008_017EA,B06008_018MA,B06008_018EA,B06008_019EA,B06008_019MA,B06008_020EA,B06008_020MA,B06008_021MA,B06008_021EA,B06008_022MA,B06008_022EA,B06008_023MA,B06008_023EA,B06008_024MA,B06008_024EA,B06008_025EA,B06008_025MA,B06008_026MA,B06008_026EA,B06008_027MA,B06008_027EA,B06008_028MA,B06008_028EA,B06008_029MA,B06008_029EA,B06008_030EA,B06008_030MA,state
0400000US17,10413077,3234,3706977,24644,4932844,28630,1004186,14959,160570,7654,608500,10279,6478404,25277,2660539,20550,2720326,23524,659471,12261,89665,5397,348403,8607,2033787,20840,600975,15730,1028553,15530,219449,6971,29065,2616,155745,5642,125446,5870,47276,4391,55221,3416,13262,1764,2830,1116,6857,1383,1775440,18597,398187,12171,1128744,17036,112004,6107,39010,3471,97495,4989,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5364611,3364,1686382,16405,2623648,21976,664177,11822,70530,4750,319874,7662,3429256,21821,1155253,17159,1607431,17994,433100,9661,38350,3516,195122,6344,1569543,18952,419686,11792,810152,15520,203328,8185,25860,2941,110517,4055,38116,3809,13326,2196,18754,2515,4750,1209,332,274,954,398,327696,10248,98117,6111,187311,8042,22999,2925,5988,1718,13281,1771,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2537862,2815,758759,9680,1327100,13746,271313,8935,29438,3124,151252,4178,1713762,12154,504274,10054,898233,12058,187815,6955,16518,2169,106922,3617,652468,12818,205787,7441,328795,7886,70793,4669,8910,1558,38183,2705,16134,1640,5826,1266,8044,1173,1615,535,599,424,50,48,155498,6349,42872,3750,92028,5827,11090,1887,3411,1032,6097,1628,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2318621,2961,677631,10586,1210805,13171,263795,7942,31130,2877,135260,4088,1252505,11573,410364,8843,605481,9411,146346,6368,13351,1796,76963,3343,853478,11929,218625,7387,469626,9446,101283,5562,11374,1594,52570,2736,21916,2361,6163,1131,12767,1947,2350,786,261,162,375,205,190722,6272,42479,4076,122931,5898,13816,1756,6144,1033,5352,1065,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3612529,3254,1039851,13252,1787178,21658,474163,12457,74796,4783,236541,6328,2395128,17049,716794,14174,1142392,16507,318825,10124,47701,3234,169416,4955,1032365,14964,268899,8802,540866,11833,138379,5826,22772,2748,61449,3578,29104,2994,9219,1754,13770,2183,5017,1160,711,421,387,228,155932,6780,44939,3978,90150,5023,11942,1772,3612,883,5289,1188,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3760394,3299,1375649,18280,1607851,24396,435889,13067,92386,5472,248619,7290,2845502,16857,1104330,18696,1152334,18701,331530,11240,69499,4588,187809,6083,704127,13330,204278,9012,341175,9470,89868,6057,17645,2677,51161,3623,29207,3212,11712,2198,13323,1973,2362,786,179,171,1631,740,181558,7837,55329,5223,101019,6074,12129,1756,5063,1283,8018,1374,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1128297,1518,327059,7346,557354,11905,164378,7422,9512,1840,69994,4094,675028,8583,211412,5817,313027,7979,103399,6657,5208,1261,41982,3330,397814,8660,102682,5114,214051,7791,53576,3618,3457,1061,24048,2263,12634,1724,2577,995,6438,1144,2723,781,16,26,880,405,42821,2892,10388,1679,23838,2714,4680,1175,831,584,3084,751,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4936544,1855,1740830,17824,2323249,22372,489633,10609,103310,5622,279522,6521,2024162,18439,912101,14841,767934,13292,198993,7486,39143,3899,105991,5018,1953499,17273,573093,11938,988243,13728,221025,7706,38762,3105,132376,5103,77185,4784,26834,2665,37816,3181,8536,1363,1889,788,2110,697,881698,15377,228802,9786,529256,12984,61079,4222,23516,2948,39045,2984,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5738766,1372,2120325,15894,2657833,22790,545771,13406,96886,6114,317951,9216,3189193,23797,1306690,19005,1337137,19640,312260,10586,39992,3521,193114,6349,1266592,17407,439202,11834,633386,13070,119053,5343,17027,2660,57924,4384,181778,8816,80476,6510,64190,4191,21838,2592,8666,1714,6608,1245,1101203,17396,293957,10897,623120,14005,92620,5243,31201,3517,60305,4751,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8180585,2787,2732508,14960,3926119,27254,942562,15783,99463,4729,479933,9257,6002438,18693,2181757,17341,2721931,22701,709335,13400,70835,4061,318580,7495,1454517,17743,370393,10520,753203,13125,187184,6211,19515,2432,124222,4327,62562,3956,23392,2457,28809,2831,7086,1249,504,297,2771,842,661068,14698,156966,7385,422176,10232,38957,2943,8609,1555,34360,2672,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4493286,2695,1443132,13618,2330963,19187,456713,9437,43321,3203,219157,5371,2840009,10730,970661,10607,1415824,14223,292475,7082,19558,1876,141491,4080,1169985,12388,329640,8388,642114,11132,127611,4878,13071,1627,57549,3484,34074,2747,13785,1939,16751,2085,3252,744,87,97,199,193,449218,8753,129046,6240,256274,8124,33375,3455,10605,1778,19918,2467,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2393019,3295,832438,13612,1045588,19245,279005,10766,70029,5127,165959,5965,1651935,12564,624360,12539,670230,14462,186438,8281,50378,4433,120529,4934,663610,12857,181844,7917,334571,10975,86840,6211,18079,2457,42276,3365,14905,2407,5995,2028,6916,1479,1563,631,245,254,186,162,62569,4651,20239,2859,33871,3313,4164,1180,1327,609,2968,1016,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4963584,4544,1523643,17835,2408010,26137,624620,13889,90643,5394,316668,7577,3072850,23160,1040521,16926,1407552,18976,376387,11511,54394,3595,193996,6740,1608279,20447,405804,12201,837201,17519,223845,7021,30879,3584,110550,5190,40596,3744,13406,2367,18670,2321,6509,1422,771,385,1240,602,241859,9535,63912,4710,144587,6921,17879,2324,4599,1275,10882,1713,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,859328,1534,246477,6297,447620,11444,107951,5548,9579,1659,47701,3048,403523,7426,130817,5757,195168,7242,50118,3477,5007,1205,22413,2075,423990,7613,107613,5029,234230,7797,54602,4356,4248,1011,23297,1987,9535,1749,2592,827,5102,1193,1349,691,60,104,432,385,22280,2566,5455,1295,13120,1779,1882,725,264,195,1559,499,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1521245,1978,459091,7809,806060,11520,156892,6178,17572,2126,81630,2984,909764,8564,292444,7799,466014,8554,90167,4498,8844,1439,52295,2458,465519,8856,127412,5837,252311,7131,54611,3144,5486,1127,25699,2048,12540,1680,4899,1177,5560,1095,1889,523,168,184,24,47,133422,5335,34336,3790,82175,4123,10225,1741,3074,795,3612,952,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2429800,1210,807103,10847,1105134,18250,338142,10486,55163,4143,124258,4702,369470,9023,232063,7238,96541,6460,30589,2826,4616,1086,5661,954,1435052,15009,424019,10744,654930,13758,236634,9065,29229,2997,90240,4394,45435,4434,17652,2941,18766,2176,5622,1577,1615,1090,1780,727,579843,12366,133369,7049,334897,10041,65297,4817,19703,2585,26577,2486,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1133744,1431,335333,6687,582930,10367,139718,5744,14851,2513,60912,3870,410505,9435,169590,5701,169501,7005,48066,3518,4439,1334,18909,2189,630951,9537,146799,5780,354682,9477,83339,4911,8173,1663,37958,3484,13244,1957,4479,1223,6727,1471,1296,534,550,533,192,183,79044,4638,14465,2412,52020,3903,7017,1603,1689,620,3853,910,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7377448,1623,2548982,23477,3623097,31069,633666,12696,138094,6893,433609,9863,3383742,28467,1550058,23862,1335318,19793,284564,8516,44719,3517,169083,6552,1836232,22816,484008,13911,1003777,16547,174669,6330,26636,2841,147142,7113,191053,7405,66673,5736,78784,4284,24938,2322,6210,1248,14448,1978,1966421,23235,448243,13941,1205218,20346,149495,7181,60529,4936,102936,5138,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1681966,2490,597435,10231,727519,15462,224293,8264,30807,2951,101912,4802,807628,11114,378410,9940,278068,10394,96651,5205,12264,1834,42235,3535,667877,9775,173564,7157,327678,8475,107856,6487,10528,2003,48251,3245,19120,2142,5672,1308,9415,1498,3043,1098,87,106,903,453,187341,9241,39789,4527,112358,7826,16743,2189,7928,1884,10523,1734,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16410547,3217,6345667,34507,7279201,41433,1432636,21714,401684,12100,951359,13757,9471012,36250,4147713,29862,3790567,26723,833573,14515,186002,8137,513157,11134,2104141,21347,845063,16791,910792,18352,183393,7625,40384,3364,124509,4946,453485,13144,180410,8369,163482,7814,48846,3764,19539,2460,41208,3878,4381909,32976,1172481,25694,2414360,26912,366824,9992,155759,7170,272485,8975,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8377139,4897,2661864,24566,4077758,37315,914808,16798,225864,9076,496845,8644,4290275,26281,1582037,21912,1811711,24045,468306,12108,122560,6936,305661,7079,3191268,27507,837314,15616,1732281,23509,381229,10190,77180,4852,163264,6408,112658,6923,43600,4281,51885,4701,9581,1518,3736,1105,3856,1166,782938,15959,198913,10701,481881,12753,55692,4362,22388,3108,24064,3127,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,606716,1469,195043,6165,316917,8747,56443,3876,3984,846,34329,2192,355998,6075,105510,5137,190432,6007,32213,2939,1990,610,25853,2052,215055,6941,75349,4296,108181,5455,21926,2426,1940,607,7659,1181,5666,1303,2524,885,2639,775,485,318,0,161,18,32,29997,3132,11660,2477,15665,2350,1819,845,54,70,799,385,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9515823,3065,3102078,19975,4514145,27357,1138878,18976,160350,7460,600372,10241,6832432,23929,2414763,21055,3105415,22676,818392,16415,108935,5953,384927,8748,2099991,24068,544286,13485,1060478,17430,272574,8596,36027,3791,186626,7289,86499,5149,30016,3060,38544,3716,11239,1419,3182,887,3518,882,496901,15520,113013,7083,309708,10769,36673,4088,12206,2326,25301,2000,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3129329,2729,906174,10472,1531646,15413,416612,8935,68284,4164,206613,5232,1743691,13303,572858,10212,790011,12617,228503,6385,36208,2795,116111,3894,1140239,12688,268471,8024,599097,11312,166557,6006,25419,2205,80695,3823,31570,2670,10739,1750,15320,1586,4172,973,459,285,880,354,213829,6892,54106,4533,127218,5680,17380,2283,6198,1400,8927,1095,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3416916,2848,1069983,13968,1681337,19399,436318,12589,56260,4737,173018,5520,1333930,20724,536689,12561,564673,14893,163499,7085,17675,2471,51394,3646,1640699,21970,418245,12632,857015,15497,236045,8969,27649,3317,101745,4650,48941,5075,18125,3170,23275,2970,5152,1262,780,431,1609,792,393346,11322,96924,6559,236374,8282,31622,3624,10156,2206,18270,2068,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
