GEO_ID,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,NAME,B25070_001MA,B25070_001EA,B25070_002EA,B25070_002MA,B25070_003MA,B25070_003EA,B25070_004EA,B25070_004MA,B25070_005EA,B25070_005MA,B25070_006MA,B25070_006EA,B25070_007EA,B25070_007MA,B25070_008EA,B25070_008MA,B25070_009EA,B25070_009MA,B25070_010EA,B25070_010MA,B25070_011MA,B25070_011EA,state
0400000US18,791799,11302,35770,3279,79259,4642,101896,5645,91121,4526,83973,4086,62134,3969,43264,3348,61672,4213,163176,6128,69534,4101,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,357143,7725,18131,2110,40732,3524,48064,3154,46968,3872,36291,3408,26873,2669,15481,1801,29285,3029,66978,3976,28340,2338,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,385475,6561,18807,2016,37679,3062,52922,3775,48670,4064,42721,3430,34074,3253,22773,2593,29337,2776,71723,3741,26769,2199,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,578366,9268,26461,2733,65459,4111,69172,4575,65601,4187,61477,3930,43398,3589,30837,3295,37874,2816,109837,6207,68250,3952,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,604894,11475,19874,2893,42898,3621,58982,4298,56628,3869,52972,4997,46531,4804,42236,3582,51230,4638,147551,6851,85992,4201,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,145150,5231,4849,911,11679,1646,18686,2108,19669,2594,17914,2177,13185,1961,7942,1642,11010,1807,26438,2253,13778,1569,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,734843,11524,23652,2906,55871,3288,90702,5199,94815,5670,83851,5035,62956,4473,48226,4534,67318,3975,170878,5109,36574,3517,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,981439,10805,39009,3097,86118,4505,115967,5634,114028,5888,117297,5268,90537,4669,55648,3596,81074,4863,229411,7595,52350,4031,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1126645,12484,41080,3261,108997,4666,133356,5372,133710,5699,123895,5037,91362,4881,62050,3930,90445,5546,259146,7148,82604,4028,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,614617,8292,26215,2549,57110,3370,79629,4232,77764,4528,74659,4789,54788,3943,35184,3196,46067,2790,132405,5960,30796,2662,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,343925,10085,11531,1582,29687,2776,37290,4008,35231,3536,36386,3161,24947,3055,18437,2659,25443,2977,69553,4751,55420,4632,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,788265,11974,34041,2721,78272,4856,108335,5851,95080,5377,85264,5256,59910,4925,44250,3619,62494,3958,156903,7427,63716,4234,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,130506,4275,7339,1344,13358,1772,16048,1920,15538,1863,13480,1789,10539,1715,7960,1885,9184,1447,24838,2347,12222,1495,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,254404,6618,14131,1456,31043,2984,36550,2717,34375,2973,24507,2054,19849,2074,16491,2181,17474,2204,39925,2852,20059,2066,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,475304,8814,15791,1982,39399,3370,64137,4145,63377,4135,52678,3654,39678,3307,32029,3088,41533,3548,102818,5654,23864,2301,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,159663,4888,3940,1058,13112,1582,22808,2383,22219,2547,19201,2090,13666,2089,10153,1702,13511,2382,33722,3292,7331,1167,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1164869,11609,40671,3839,92080,4626,145672,7030,131207,5771,124694,5815,103838,6438,74962,4616,102812,5918,289538,8470,59395,4139,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,246255,6801,10126,1571,21519,2890,27988,2857,25765,2922,25366,2661,18341,2304,16307,2559,19122,2265,52765,3795,28956,2663,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3374299,21042,156645,6318,281004,9696,370991,10806,363267,10812,334977,9203,283782,9107,204160,9072,291917,9562,898008,16077,189548,6840,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1368453,16087,52353,4111,129523,6443,175735,6628,161288,6770,150251,7008,104040,5967,84642,4211,109516,5884,281392,9418,119713,5859,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,115752,3667,8240,1499,15299,2162,16726,2106,13020,1796,10514,2047,6818,1500,6287,1427,7333,1360,21969,2284,9546,1361,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1597011,16099,71949,4470,171192,7445,217742,8276,195131,7805,168699,6506,121454,6741,85989,5541,118725,5564,330999,8717,115131,5601,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,507881,7566,23888,2194,50003,2943,65269,3348,58908,3071,48712,3371,39336,3336,30807,2294,40383,2717,95098,3908,55477,3222,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,596620,10301,16285,1887,42870,3195,72343,5029,77059,4932,63596,4679,51301,4278,38784,3712,50700,3778,149326,6901,34356,2991,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1587734,16243,68476,4180,143635,6611,196194,7179,181529,6821,162714,7304,125903,6317,84044,4623,115757,5888,349765,9264,159717,6308,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,160025,4702,7473,1633,16984,2372,16973,2051,18124,2565,22570,2867,15229,2295,9501,1871,11375,1638,32728,3095,9068,1750,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,595430,11967,24394,3235,47603,4230,65760,4786,68371,4597,57480,4558,47459,3960,40312,3550,49028,4234,130249,6422,64774,4560,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,111168,3817,8270,1544,11791,1826,15161,1919,14633,1736,11028,1841,8373,1550,5480,1231,6556,1698,21606,2222,8270,1207,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,894865,13978,37533,3642,76111,5138,113009,6559,106753,6350,105930,6078,72891,4528,53458,4161,71538,5170,168218,6386,89424,5764,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3659691,28117,130066,7145,306083,10777,458356,13256,468951,13548,403362,13885,314096,11138,228134,8385,311346,9923,776666,15186,262631,10145,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,293885,6727,10483,1607,28712,3032,39760,3499,42308,3748,32753,2928,27027,2991,19822,2207,23089,2500,52700,3819,17231,2317,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,78224,3675,2414,727,5171,852,8825,1574,9365,1789,10054,1684,8237,1420,4437,1032,6046,1215,17993,2238,5682,1072,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1043463,11870,36321,3168,90278,5250,133971,5564,138396,5834,117535,4963,86968,5027,64703,4794,84239,4856,220259,6750,70793,4179,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1056828,14219,32566,3051,79862,4383,136053,6802,142949,6473,129356,6756,99249,6091,67322,4631,86776,5271,224367,8602,58328,4169,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,196426,6466,8866,1553,17697,2181,18150,1887,18186,2050,19347,2420,15262,2609,10883,1780,11105,1739,40626,2981,36304,2819,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,784694,9580,32150,2717,89333,4647,113066,5145,97757,5162,82933,4168,63945,4210,46333,2978,56689,3395,154447,5952,48041,2861,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,66004,3869,3644,994,5442,1031,9274,1676,8027,1523,7479,1432,5725,1192,4044,1073,4343,957,10999,1966,7027,1263,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,389281,10101,8127,1983,15470,2606,20711,2652,22911,2905,26758,2917,20897,2548,13835,2102,15317,2291,61192,3960,184063,7362,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
