GEO_ID,C02003_001E,C02003_001M,C02003_002E,C02003_002M,C02003_003E,C02003_003M,C02003_004E,C02003_004M,C02003_005E,C02003_005M,C02003_006E,C02003_006M,C02003_007E,C02003_007M,C02003_008E,C02003_008M,C02003_009E,C02003_009M,C02003_010E,C02003_010M,C02003_011E,C02003_011M,C02003_012E,C02003_012M,C02003_013E,C02003_013M,C02003_014E,C02003_014M,C02003_015E,C02003_015M,C02003_016E,C02003_016M,C02003_017E,C02003_017M,C02003_018E,C02003_018M,C02003_019E,C02003_019M,NAME,C02003_001EA,C02003_001MA,C02003_002MA,C02003_002EA,C02003_003MA,C02003_003EA,C02003_004MA,C02003_004EA,C02003_005EA,C02003_005MA,C02003_006EA,C02003_006MA,C02003_007EA,C02003_007MA,C02003_008MA,C02003_008EA,C02003_009MA,C02003_009EA,C02003_010MA,C02003_010EA,C02003_011EA,C02003_011MA,C02003_012EA,C02003_012MA,C02003_013MA,C02003_013EA,C02003_014MA,C02003_014EA,C02003_015MA,C02003_015EA,C02003_016EA,C02003_016MA,C02003_017EA,C02003_017MA,C02003_018MA,C02003_018EA,C02003_019EA,C02003_019MA,state
0400000US13,10429379,-555555555,10143214,15074,6122956,19518,3292061,14889,36855,4978,410915,7362,8594,4808,271833,18068,286165,15074,35867,5045,250298,14332,260717,13400,102928,8588,36908,4040,50372,6333,14749,3623,55760,6206,21817,5102,3631,1925,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1427538,-555555555,1095546,12399,357113,4528,23386,2357,2661,899,545639,8663,145271,6984,21476,3232,331992,12399,8848,1911,323144,12237,204897,9070,11694,2926,9096,1231,69914,4859,692,521,113501,8046,111839,8774,15256,3740,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1716943,-555555555,1664232,6054,1546011,8292,11347,2676,21589,2376,23113,3357,3079,1199,59093,7378,52711,6054,6236,1987,46475,5821,48077,5177,6379,2265,17138,3410,13929,2645,94,120,10537,2485,3962,1654,672,961,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12802023,-555555555,12466552,13189,9119912,26997,1818986,10407,29910,4796,694968,6277,4860,1837,797916,26426,335471,13189,67492,7217,267979,11908,315027,12548,95691,7798,47245,4428,83894,6387,6195,1671,82002,7459,18803,3182,1641,844,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6666818,-555555555,6489787,8148,5577897,9067,623961,6948,12397,1742,148366,4377,1441,727,125725,8655,177031,8148,21398,3757,155633,7352,168769,8048,83473,5995,28663,2810,25291,3430,2828,1059,28514,4018,7466,1550,796,459,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3145711,-555555555,3077982,5542,2831066,5732,107076,4342,10791,2128,81714,2862,5876,2224,41459,5461,67729,5542,5515,1443,62214,5285,64512,5521,31268,4106,10879,2015,11277,2083,2892,1686,8196,2018,3139,1151,78,139,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2913123,-555555555,2811785,6084,2462215,8017,167207,5245,21426,2982,85840,3241,3712,1793,71385,7823,101338,6084,8273,1955,93065,5904,94771,6115,36356,3938,30724,2619,12912,2379,2861,781,11918,2348,6267,1649,300,270,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4454189,-555555555,4352666,6447,3872670,6224,361637,6545,7777,1749,64878,2732,3527,1493,42177,5939,101523,6447,7662,1789,93861,5999,95391,5887,51049,4112,15914,2180,15068,2888,2094,931,11266,2483,5514,1588,618,733,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4684333,-555555555,4597924,7164,2890818,7827,1521339,7479,23848,2438,84816,2218,1517,848,75586,7165,86409,7164,6691,1760,79718,6888,77383,6812,36034,5037,17085,2459,9813,1814,3902,1599,10549,2483,7776,2479,1250,1278,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1335907,-555555555,1305329,2319,1261611,1419,16372,1321,9340,1227,15157,1289,228,186,2621,1063,30578,2319,1674,827,28904,2520,28752,2275,6290,1158,14179,1607,5845,1367,181,185,2257,796,1756,714,70,86,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,6052177,-555555555,5846861,11384,3322483,13226,1806673,11404,18931,3269,391328,4619,2143,792,305303,13239,205316,11384,24666,4246,180650,10200,182565,10052,69994,6987,16863,1866,43546,4052,11264,2962,40898,5547,20689,3520,2062,1227,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6859819,-555555555,6649946,13038,5387411,16190,531887,11002,15097,2882,452717,5899,993,700,261841,16473,209873,13038,32071,4932,177802,12849,197666,12585,88932,9995,17165,2284,47744,5211,4889,1339,38936,5619,11342,2382,865,568,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9962311,-555555555,9667782,10231,7814775,9756,1374615,9426,53461,3852,308052,5534,2951,1127,113928,8680,294529,10231,28363,3676,266166,9629,275274,9946,103975,6967,65902,3975,51787,4544,16147,3846,37463,3993,17306,3431,1949,1715,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5576606,-555555555,5418369,8950,4610465,7477,361130,5956,60803,3655,273194,4115,2044,791,110733,7416,158237,8950,17213,3093,141024,7841,146538,8143,46515,4746,37210,3142,35139,3366,3549,1411,24125,3655,11231,2929,468,346,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2984100,-555555555,2943669,5134,1735887,4826,1134333,6398,13746,2245,27694,2806,1095,933,30914,3890,40431,5134,4230,1315,36201,4862,37656,4956,17114,3625,8731,2624,4090,1303,1426,815,6295,1723,2264,986,511,518,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6113532,-555555555,5952255,8726,5013597,7917,698380,8685,25567,3166,124518,4632,8956,2809,81237,8559,161277,8726,11084,2345,150193,8204,149596,8441,62472,6765,43626,3495,22609,3464,5027,1685,15862,2773,10807,2546,874,657,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1050493,-555555555,1016395,3173,930548,2488,4635,1022,64908,3142,7366,1202,1150,802,7788,1937,34098,3173,2569,1192,31529,3145,32370,3057,4121,869,17275,2587,6014,1093,1220,837,3740,1304,1584,812,144,211,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1920076,-555555555,1868848,3493,1677092,5326,88952,3328,15619,1744,47118,1953,1244,485,38823,4822,51228,3493,4772,1187,46456,3335,47336,3322,17979,2975,9987,1396,7787,1656,3453,1414,8130,1961,3724,1083,168,171,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2998039,-555555555,2858836,8911,1936859,16580,274550,5204,37910,3411,255025,4592,20761,1706,333731,16877,139203,8911,22325,3118,116878,8092,123304,8039,24350,3708,17603,3266,37286,4261,3147,1372,40918,4771,14656,3236,1243,803,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1342795,-555555555,1314686,2901,1249751,2780,22409,2820,1785,614,35663,1914,560,462,4518,1355,28109,2901,2009,957,26100,2850,26355,2861,7137,1609,8430,1161,6484,1589,653,513,3651,1549,1754,894,0,192,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,9005644,-555555555,8776056,10637,6112238,22177,1217572,10761,17843,2730,886261,5549,3771,1356,538371,20351,229588,10637,52851,6040,176737,9623,212023,10596,72920,7134,12465,1744,52541,5095,8608,2786,65489,6772,14858,2601,2707,1209,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2088070,-555555555,2018505,5524,1582020,11641,44431,3251,199887,4107,29427,1834,1684,763,161056,10764,69565,5524,18807,3205,50758,4999,65876,5271,12332,2591,19355,3171,10939,1959,2610,1067,20640,3316,3356,1167,333,293,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19849399,-555555555,19247328,18354,12523357,35841,3136984,21590,76069,6649,1734663,11426,7397,1742,1768858,37683,602071,18354,152509,11867,449562,14651,547833,17957,168471,10412,52482,4721,118535,8382,23515,4215,184830,11671,50885,5454,3353,1153,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10273419,-555555555,10006431,13249,7066745,16775,2206579,12167,119909,5099,295672,4895,8385,2541,309141,16321,266988,13249,27007,4265,239981,11755,243660,12584,102177,7824,45279,4423,40068,3699,15815,2982,40321,4827,21136,3456,2192,1128,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,755393,-555555555,740606,2568,654116,2352,23294,2184,41706,2209,12699,1981,540,445,8251,1916,14787,2568,1019,516,13768,2418,13707,2331,2269,937,6560,1406,3274,1311,134,215,1470,669,1080,786,0,161,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11658609,-555555555,11317629,12350,9480074,9073,1441353,10913,23720,3264,257518,4828,4216,1398,110748,8860,340980,12350,27733,4262,313247,11534,315137,11234,178102,8340,42436,3039,46451,4637,10888,2312,37260,4590,23712,3662,2131,1770,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3930864,-555555555,3627982,8985,2837492,6995,286716,5037,302400,6392,86704,3193,7163,2135,107507,7386,302882,8985,14917,2415,287965,8657,283523,8555,40763,4564,189803,5923,16286,2267,17551,2601,19120,2688,17612,2514,1747,1106,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4142776,-555555555,3944034,9132,3497242,14004,77750,3874,47692,4485,181659,4496,16144,2093,123547,12664,198742,9132,20451,4647,178291,8083,182287,8584,34384,3633,64810,5358,47738,3975,1265,647,34090,5337,14462,2235,1993,1039,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12805537,-555555555,12491105,14624,10339488,16063,1437081,14280,23523,2945,444588,5037,3425,1423,243000,14284,314432,14624,34246,4576,280186,13610,288725,13467,142555,9970,33255,3002,54276,4355,11559,3235,47080,5133,23604,3589,2103,790,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1059639,-555555555,1024987,5370,866258,7073,66660,5240,5580,2229,38058,1655,1128,1171,47303,7153,34652,5370,8301,3514,26351,4005,32516,5390,10611,3143,4440,1534,6079,1596,2233,1170,9153,3733,1857,920,279,375,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,5024369,-555555555,4917140,9891,3380219,8607,1357385,9443,15007,2574,76181,3682,6389,4664,81959,8728,107229,9891,9274,2643,97955,9315,100390,9360,42933,6221,20956,2357,17442,2954,5416,2154,13643,2913,6454,1637,385,398,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,869666,-555555555,847012,2935,736581,2594,16987,1897,76078,2436,10775,1976,944,628,5647,1821,22654,2935,1275,1080,21379,2915,21202,2716,4301,1085,11624,2052,2331,911,772,670,2174,1273,1452,828,0,163,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6715984,-555555555,6573658,8537,5221591,8339,1122675,7929,14637,2210,119115,4010,6380,3151,89260,8454,142326,8537,10405,2429,131921,8422,134109,8262,58690,6137,28410,3175,24204,3567,3460,1337,19345,4315,7174,1907,1043,875,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,28304596,-555555555,27555516,24596,20929140,49248,3423231,16872,135098,9085,1360248,12057,23905,2603,1683894,47259,749080,24596,162297,13215,586783,22816,695438,22708,194955,12659,139439,7529,138235,10741,20744,3600,202065,14101,49044,7213,4598,2038,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3101833,-555555555,3009557,7549,2657013,9210,37669,3034,32694,2620,75691,3749,26547,3160,179943,9716,92276,7549,16977,3864,75299,6001,82904,6631,11187,2488,14664,2395,23267,2816,343,239,33443,5456,8288,2547,1084,717,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,623657,-555555555,610708,1611,587265,1192,8260,1155,2355,731,11270,1081,166,230,1392,534,12949,1611,682,479,12267,1577,12453,1466,4361,1117,4032,798,3071,684,107,85,882,466,496,322,0,157,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8470020,-555555555,8138634,14713,5714699,15261,1627641,10715,26792,3555,545776,7330,4225,1094,219501,14571,331386,14713,31959,4539,299427,13967,295727,13288,109504,8432,32385,3635,92394,6492,11741,2677,49703,5427,32745,5187,2914,1463,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7405743,-555555555,6967658,14801,5582361,14609,271584,8603,93038,6275,632156,8576,48533,2714,339986,15931,438085,14801,41827,4912,396258,14268,394098,13555,89398,7669,96179,4424,119683,7200,7055,2459,81783,6636,40106,4852,3881,1738,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815857,-555555555,1785333,3525,1684321,4026,71991,4073,2438,1029,13733,1791,344,483,12506,3687,30524,3525,2384,980,28140,3396,28043,3417,16571,2737,4599,1176,4061,1262,353,267,2459,1000,2481,1261,0,200,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5795483,-555555555,5652246,6903,4942176,10663,370335,4564,49261,2660,159530,3156,4177,2357,126767,10372,143237,6903,20513,3861,122724,5584,134635,6504,48070,3323,34933,2882,24528,2751,2450,1029,24654,4171,7944,2040,658,490,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,579315,-555555555,562965,2542,528414,3065,5766,1755,13944,1327,4832,1167,8,15,10001,2465,16350,2542,2247,1210,14103,2288,14651,2388,3480,1122,5734,1140,2528,988,0,201,2909,1418,975,735,724,615,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3337177,-555555555,3161359,11637,2210728,25678,403659,18645,7934,2447,5424,1934,0,262,533614,20287,175818,11637,17163,3105,158655,11338,162853,11208,141203,10817,840,567,1110,916,1960,1120,17740,3110,12437,3257,528,745,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
