GEO_ID,C21007_001E,C21007_001M,C21007_002E,C21007_002M,C21007_003E,C21007_003M,C21007_004E,C21007_004M,C21007_005E,C21007_005M,C21007_006E,C21007_006M,C21007_007E,C21007_007M,C21007_008E,C21007_008M,C21007_009E,C21007_009M,C21007_010E,C21007_010M,C21007_011E,C21007_011M,C21007_012E,C21007_012M,C21007_013E,C21007_013M,C21007_014E,C21007_014M,C21007_015E,C21007_015M,C21007_016E,C21007_016M,C21007_017E,C21007_017M,C21007_018E,C21007_018M,C21007_019E,C21007_019M,C21007_020E,C21007_020M,C21007_021E,C21007_021M,C21007_022E,C21007_022M,C21007_023E,C21007_023M,C21007_024E,C21007_024M,C21007_025E,C21007_025M,C21007_026E,C21007_026M,C21007_027E,C21007_027M,C21007_028E,C21007_028M,C21007_029E,C21007_029M,C21007_030E,C21007_030M,C21007_031E,C21007_031M,NAME,C21007_001MA,C21007_001EA,C21007_002EA,C21007_002MA,C21007_003EA,C21007_003MA,C21007_004EA,C21007_004MA,C21007_005EA,C21007_005MA,C21007_006EA,C21007_006MA,C21007_007EA,C21007_007MA,C21007_008EA,C21007_008MA,C21007_009MA,C21007_009EA,C21007_010MA,C21007_010EA,C21007_011MA,C21007_011EA,C21007_012EA,C21007_012MA,C21007_013EA,C21007_013MA,C21007_014EA,C21007_014MA,C21007_015EA,C21007_015MA,C21007_016EA,C21007_016MA,C21007_017MA,C21007_017EA,C21007_018MA,C21007_018EA,C21007_019EA,C21007_019MA,C21007_020EA,C21007_020MA,C21007_021EA,C21007_021MA,C21007_022MA,C21007_022EA,C21007_023MA,C21007_023EA,C21007_024EA,C21007_024MA,C21007_025EA,C21007_025MA,C21007_026EA,C21007_026MA,C21007_027MA,C21007_027EA,C21007_028MA,C21007_028EA,C21007_029EA,C21007_029MA,C21007_030EA,C21007_030MA,C21007_031EA,C21007_031MA,state
0400000US13,7646107,4299,6273971,5257,357263,11672,30988,3321,11999,1934,18989,2856,326275,11161,54098,4152,272177,10264,5916708,12122,827801,25571,162954,8719,664847,21820,5088907,29158,429032,13825,4659875,30034,1372136,4076,257302,6741,14007,1748,4874,1058,9133,1542,243295,6420,99085,4462,144210,5737,1114834,7756,124813,5749,58582,3993,66231,4625,990021,8726,328609,7964,661412,8955,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1059523,2631,810096,2729,57138,3106,5177,1176,1491,623,3686,947,51961,3039,6771,1604,45190,2879,752958,4092,68843,4333,10861,1873,57982,3624,684115,6934,40287,3450,643828,7392,249427,864,48508,2774,2814,813,1387,611,1427,514,45694,2778,17062,1927,28632,2268,200919,2868,20262,2103,9852,1653,10410,1409,180657,3186,52940,2373,127717,3531,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1244645,1686,986107,2561,53239,4041,4776,1351,2173,908,2603,885,48463,3699,9032,1499,39431,3518,932868,5150,123436,6960,26124,3810,97312,6022,809432,8908,87699,5788,721733,8608,258538,1852,56087,2790,2674,898,1415,672,1259,583,53413,2776,23302,2295,30111,2325,202451,2886,18225,2322,7360,1265,10865,1834,184226,3334,60249,3199,123977,3764,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9637438,3258,7755964,4443,258232,8645,20963,2339,6755,1371,14208,2044,237269,8208,30438,2802,206831,8320,7497732,9697,899938,19428,168238,6753,731700,17303,6597794,22306,481428,12534,6116366,23700,1881474,3204,305266,6283,17700,1764,7633,1238,10067,1358,287566,6264,108868,4491,178698,5730,1576208,7082,144544,5560,65858,3677,78686,4101,1431664,9387,437443,7749,994221,10137,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4922388,2724,3934725,4376,193276,6991,17434,2377,6334,1229,11100,1926,175842,6857,33259,3095,142583,6205,3741449,8371,495621,15006,119163,6239,376458,13152,3245828,16867,315665,9549,2930163,19744,987663,3468,184574,5056,10356,1400,5711,1156,4645,982,174218,4719,72397,3413,101821,3880,803089,5751,65446,4358,33011,3130,32435,2855,737643,6744,243469,6121,494174,7680,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2326370,2772,1825887,2873,76815,3611,5871,1234,2042,794,3829,1029,70944,3541,10542,1455,60402,3424,1749072,4587,199373,7364,42525,3345,156848,7069,1549699,8732,112387,4938,1437312,8691,500483,1796,96344,3281,3953,752,1495,376,2458,695,92391,3227,34162,2010,58229,2827,404139,3783,29050,2252,12733,1350,16317,1807,375089,4254,102738,3958,272351,4501,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2116875,3148,1688683,3355,87013,4759,6705,1102,2211,624,4494,1031,80308,4614,14034,2093,66274,4127,1601670,5774,194289,7917,42970,3608,151319,7082,1407381,9255,130944,5391,1276437,9721,428192,2189,82939,2744,4059,854,2226,686,1833,512,78880,2802,32215,2389,46665,2604,345253,3218,27346,2355,14659,1883,12687,1662,317907,3806,104704,3937,213203,4720,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3314850,3599,2629916,3953,132683,6169,15763,2063,6953,1334,8810,1607,116920,5506,23449,2606,93471,4716,2497233,7274,434411,12844,138138,7211,296273,10459,2062822,14074,258545,8774,1804277,15500,684934,2637,125876,4576,7569,1303,3550,861,4019,1007,118307,4148,51500,3110,66807,3488,559058,5055,63289,3867,31641,2363,31648,2827,495769,6050,190893,6301,304876,6239,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3447586,2574,2772489,3655,121665,7315,13544,2634,4356,1271,9188,2141,108121,6830,20030,2843,88091,5767,2650824,8304,497794,15150,101875,6619,395919,13921,2153030,16860,232880,9665,1920150,17642,675097,2832,111617,4894,7419,1469,3383,882,4036,1114,104198,4554,45032,3031,59166,3663,563480,5552,73400,4663,35690,3058,37710,2991,490080,6457,176780,6488,313300,6998,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1051543,1345,791651,1654,47615,3174,3411,933,1481,618,1930,615,44204,3260,9830,1663,34374,2929,744036,3543,87049,4791,30320,3189,56729,4209,656987,6359,69690,4545,587297,7323,259892,1188,55792,2022,3031,731,1741,528,1290,539,52761,2010,22229,1901,30532,2259,204100,2052,17954,2305,8401,1503,9553,1426,186146,2613,57576,2763,128570,3206,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4562755,2450,3684301,3179,206633,8043,10751,1771,3776,1123,6975,1278,195882,7621,23520,2517,172362,7090,3477668,8772,308468,12379,68088,4957,240380,10700,3169200,15282,237823,7027,2931377,16014,878454,2031,156028,4033,8022,1425,3849,977,4173,913,148006,4259,49679,2979,98327,4203,722426,4297,61786,4266,29194,2510,32592,3052,660640,5619,190953,6164,469687,6032,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5269378,1229,4197960,2265,127636,4810,8270,1778,3468,1005,4802,1198,119366,4976,19472,2552,99894,4673,4070324,5125,405219,15321,96022,6445,309197,13072,3665105,16011,270517,10005,3394588,17596,1071418,1776,166761,5513,8577,1708,3572,828,5005,1316,158184,5282,59991,3292,98193,4518,904657,5483,87616,4601,42597,3338,45019,3121,817041,7007,242969,6963,574072,8517,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7598459,2536,5971855,3284,244407,7186,22196,2383,8987,1484,13209,1691,222211,6586,41769,2772,180442,6037,5727448,7880,798068,18449,193351,6817,604717,16275,4929380,17345,479335,11434,4450045,18893,1626604,2485,299049,6265,16822,1826,8352,1269,8470,1331,282227,5705,114152,4100,168075,4763,1327555,6334,121184,4584,58663,3091,62521,3402,1206371,7708,378291,6197,828080,8395,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4175680,1941,3346534,2596,130534,5655,8741,1566,3662,1029,5079,991,121793,5419,20381,2242,101412,4917,3216000,6166,300957,8632,69446,3736,231511,8462,2915043,9243,209754,7236,2705289,11018,829146,1887,165711,3829,7021,975,2874,615,4147,821,158690,3700,61012,2847,97678,3210,663435,4036,50703,2681,23015,1867,27688,2228,612732,4784,171950,5328,440782,6421,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2179809,2034,1728322,3341,88840,5483,8729,1590,3323,1100,5406,1373,80111,5567,17295,2533,62816,4872,1639482,5822,310742,9976,81528,5362,229214,9294,1328740,11825,162797,7721,1165943,12473,451487,2877,72646,3066,5279,1288,2254,673,3025,1078,67367,2957,33474,2528,33893,2584,378841,4327,56631,3504,30798,3220,25833,2434,322210,5240,125609,5897,196601,6419,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4565722,4613,3591687,4643,197823,7706,16236,1829,8446,1651,7790,1236,181587,7498,35834,3028,145753,7079,3393864,8804,442700,12677,117443,6377,325257,10150,2951164,14715,300752,8989,2650412,15480,974035,3109,201545,5533,11524,1558,6165,1297,5359,990,190021,5693,78619,3681,111402,4881,772490,5992,72804,3841,33848,2559,38956,2801,699686,6305,243176,6585,456510,6869,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,799220,1364,614241,1758,42075,3470,4307,1002,2064,775,2243,766,37768,3486,6711,1453,31057,2785,572166,3833,77332,5239,15192,2338,62140,4716,494834,6443,45177,3174,449657,7212,184979,1409,43136,2151,2428,804,1025,445,1403,619,40708,1925,17618,1676,23090,1753,141843,2506,10853,1404,4379,881,6474,1087,130990,2921,40288,2164,90702,3306,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1395287,1390,1112990,1865,55988,3020,3700,825,1148,536,2552,617,52288,2913,8620,1314,43668,2578,1057002,3542,111335,6490,23369,2507,87966,5548,945667,7021,78231,3802,867436,6974,282297,1414,58698,2343,3008,631,1169,350,1839,538,55690,2316,23646,1667,32044,1971,223599,2718,17183,1764,8421,1387,8762,1285,206416,2942,63688,2841,142728,3505,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2275862,1690,1821378,2149,102793,6306,8452,1566,2516,723,5936,1367,94341,5935,14597,1841,79744,5762,1718585,6997,212259,11783,41238,4159,171021,9425,1506326,11865,125428,5608,1380898,12571,454484,1278,97269,3274,6485,1072,3563,861,2922,742,90784,3639,36713,2843,54071,2942,357215,3303,32104,2816,13399,1825,18705,2015,325111,4225,102151,4149,222960,5161,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1044394,1493,817015,1856,41557,3242,2097,741,686,452,1411,562,39460,3210,5004,1114,34456,2816,775458,3759,58725,4497,16446,2166,42279,4022,716733,5064,61218,4538,655515,6644,227379,1134,49022,2146,2501,596,702,316,1799,583,46521,2053,18245,1628,28276,1888,178357,2440,10625,1675,4426,1063,6199,1296,167732,2956,50294,3321,117438,3947,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6871664,1995,5494263,2932,120898,5022,7479,1300,2832,1035,4647,1186,113419,4838,17708,2069,95711,4387,5373365,5943,487457,15458,86571,4512,400886,13973,4885908,16692,320257,8892,4565651,17142,1377401,1983,198376,4550,9141,1188,3606,805,5535,811,189235,4489,68074,3010,121161,4308,1179025,4817,106345,5237,43512,3509,62833,4430,1072680,6958,299708,7239,772972,8823,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1557493,2330,1212652,3194,75339,5062,8028,1545,3647,1106,4381,1009,67311,4828,12683,2117,54628,4239,1137313,5910,220959,9348,47479,4229,173480,8473,916354,10255,104654,5948,811700,10717,344841,1777,71375,3155,4631,888,2173,532,2458,716,66744,3050,28015,2178,38729,2531,273466,3164,37442,3131,17359,2300,20083,2631,236024,4701,84201,4369,151823,4626,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15245019,3243,12178487,4005,294452,9632,25441,2441,8687,1539,16754,2159,269011,9008,41025,3328,227986,8413,11884035,10609,1543300,28546,312759,10677,1230541,26682,10340735,32356,725017,15293,9615718,32592,3066532,3287,391967,7026,20594,1913,8198,1386,12396,1564,371373,7129,139042,4662,232331,6910,2674565,7575,329264,9161,152589,6850,176675,6896,2345301,10964,693242,12078,1652059,12476,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7679226,4638,6089965,6167,354075,10192,33721,3316,12302,1941,21419,2651,320354,9172,55601,3726,264753,9183,5735890,11949,810141,19716,179345,8627,630796,16807,4925749,20351,438344,13066,4487405,23424,1589261,4331,294614,6357,14410,1664,7878,1368,6532,1075,280204,6264,114157,4572,166047,5496,1294647,8018,130245,5608,63197,3633,67048,4134,1164402,9683,373465,8144,790937,10536,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,554878,1941,448282,2168,25257,2279,1091,548,527,360,564,382,24166,2191,3286,815,20880,2058,423025,3258,45016,3512,8094,1244,36922,3120,378009,4900,24661,2207,353348,5198,106596,945,19427,1402,1385,522,992,433,393,273,18042,1314,5802,776,12240,1102,87169,1445,9130,1642,3933,915,5197,1267,78039,1857,21640,1738,56399,2370,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8768684,3175,6898496,3935,338942,8731,30676,2773,12082,1794,18594,2158,308266,8249,53498,3709,254768,7925,6559554,9922,894993,19048,232011,8165,662982,15565,5664561,21090,534846,13015,5129715,23699,1870188,3716,359573,5771,20055,2130,9190,1459,10865,1385,339518,5896,128167,4159,211351,5484,1510615,6475,123969,4838,57449,3354,66520,4210,1386646,7714,445482,8340,941164,8884,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2861368,2833,2277087,3553,138936,6194,12460,1666,5126,873,7334,1236,126476,6139,29326,2460,97150,5245,2138151,6600,335490,8921,89095,4811,246395,7682,1802661,9192,215753,7602,1586908,11696,584281,2431,124585,3272,7769,1213,4008,908,3761,799,116816,2928,59115,2349,57701,2465,459696,3946,45296,2592,24139,1937,21157,1839,414400,4777,157379,5145,257021,5442,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
